_id	_cws.staal.foc10.nav.ppmi_weight.bound	_count.staal.foc10.nav.ppmi_weight.bound	_cws.staal.foc10.nav.ppmi_sel.bound	_count.staal.foc10.nav.ppmi_sel.bound	_cws.staal.foc10.nav.no_ppmi.bound	_count.staal.foc10.nav.no_ppmi.bound	_cws.staal.foc10.all.ppmi_weight.bound	_count.staal.foc10.all.ppmi_weight.bound	_cws.staal.foc10.all.ppmi_sel.bound	_count.staal.foc10.all.ppmi_sel.bound	_cws.staal.foc10.all.no_ppmi.bound	_count.staal.foc10.all.no_ppmi.bound	_cws.staal.foc5.nav.ppmi_weight.bound	_count.staal.foc5.nav.ppmi_weight.bound	_cws.staal.foc5.nav.ppmi_sel.bound	_count.staal.foc5.nav.ppmi_sel.bound	_cws.staal.foc5.nav.no_ppmi.bound	_count.staal.foc5.nav.no_ppmi.bound	_cws.staal.foc5.all.ppmi_weight.bound	_count.staal.foc5.all.ppmi_weight.bound	_cws.staal.foc5.all.ppmi_sel.bound	_count.staal.foc5.all.ppmi_sel.bound	_cws.staal.foc5.all.no_ppmi.bound	_count.staal.foc5.all.no_ppmi.bound
staal/noun/de_morgen_20020831_01_179/219	Amerikaans/adj;Europees/adj;hormoon/noun;verbanning/noun;vlees/noun;voer_in/verb	6	Amerikaans/adj;Europees/adj;hormoon/noun;verbanning/noun;vlees/noun;voer_in/verb	6	Amerikaans/adj;Europees/adj;heb/verb;hormoon/noun;verbanning/noun;vlees/noun;voer_in/verb	7	Amerikaans/adj;Europees/adj;dat/pron;de/det;die/pron;een/det;hormoon/noun;met/prep;op/prep;van/prep;verbanning/noun;vlees/noun;voer_in/verb	13	Amerikaans/adj;Europees/adj;dat/pron;de/det;die/pron;een/det;hormoon/noun;met/prep;op/prep;van/prep;verbanning/noun;vlees/noun;voer_in/verb	13	Amerikaans/adj;Europees/adj;dat/pron;de/det;die/pron;een/det;heb/verb;hormoon/noun;met/prep;op/prep;over/prep;van/prep;verbanning/noun;vlees/noun;voer_in/verb	15	Europees/adj;verbanning/noun;voer_in/verb	3	Europees/adj;verbanning/noun;voer_in/verb	3	Europees/adj;heb/verb;verbanning/noun;voer_in/verb	4	Europees/adj;een/det;op/prep;van/prep;verbanning/noun;voer_in/verb	6	Europees/adj;een/det;op/prep;van/prep;verbanning/noun;voer_in/verb	6	Europees/adj;een/det;heb/verb;op/prep;van/prep;verbanning/noun;voer_in/verb	7
staal/noun/de_morgen_20040216_01_56/64	beton/noun;glas/noun;onderzoek/verb;reddingswerker/noun;ton/noun	5	beton/noun;glas/noun;onderzoek/verb;reddingswerker/noun;ton/noun	5	beton/noun;glas/noun;kom/verb;onderzoek/verb;plaats/noun;reddingswerker/noun;ton/noun	7	beneden/adv;beton/noun;de/det;glas/noun;het/det;in/prep;onderzoek/verb;reddingswerker/noun;ton/noun;waar/adv	10	beneden/adv;beton/noun;de/det;glas/noun;het/det;in/prep;onderzoek/verb;reddingswerker/noun;ton/noun;waar/adv	10	beneden/adv;beton/noun;de/det;glas/noun;het/det;in/prep;kom/verb;naar/prep;onderzoek/verb;plaats/noun;reddingswerker/noun;ton/noun;waar/adv	13	beton/noun;glas/noun;ton/noun	3	beton/noun;glas/noun;ton/noun	3	beton/noun;glas/noun;kom/verb;ton/noun	4	beneden/adv;beton/noun;glas/noun;het/det;in/prep;ton/noun	6	beneden/adv;beton/noun;glas/noun;het/det;in/prep;ton/noun	6	beneden/adv;beton/noun;glas/noun;het/det;in/prep;kom/verb;naar/prep;ton/noun	8
staal/noun/de_morgen_20001013_01_41/765	agressief/adj;beton/noun;meer/adj;zit/verb	4	agressief/adj;beton/noun;meer/adj;zit/verb	4	agressief/adj;beton/noun;er/noun;meer/adj;niets/noun;zit/verb	6	agressief/adj;beton/noun;bovendien/adv;het/det;in/prep;meer/adj;zit/verb	7	agressief/adj;beton/noun;bovendien/adv;het/det;in/prep;meer/adj;zit/verb	7	agressief/adj;als/prep;beton/noun;bovendien/adv;er/noun;het/det;in/prep;meer/adj;niets/noun;voor/prep;zit/verb	11	beton/noun	1	beton/noun	1	beton/noun;er/noun	2	beton/noun	1	beton/noun	1	als/prep;beton/noun;er/noun	3
staal/noun/de_morgen_20040621_01_86/451	geweldig/adj;uithouding_vermogen/noun;zenuw/noun	3	geweldig/adj;uithouding_vermogen/noun;zenuw/noun	3	beschik/verb;geweldig/adj;uithouding_vermogen/noun;zenuw/noun	4	een/det;geweldig/adj;meer/adv;uithouding_vermogen/noun;van/prep;zenuw/noun	6	een/det;geweldig/adj;meer/adv;uithouding_vermogen/noun;van/prep;zenuw/noun	6	beschik/verb;een/det;eens/adv;geweldig/adj;meer/adv;over/prep;te/adv;uithouding_vermogen/noun;van/prep;zenuw/noun	10	geweldig/adj;uithouding_vermogen/noun;zenuw/noun	3	geweldig/adj;uithouding_vermogen/noun;zenuw/noun	3	beschik/verb;geweldig/adj;uithouding_vermogen/noun;zenuw/noun	4	geweldig/adj;uithouding_vermogen/noun;van/prep;zenuw/noun	4	geweldig/adj;uithouding_vermogen/noun;van/prep;zenuw/noun	4	beschik/verb;geweldig/adj;uithouding_vermogen/noun;van/prep;zenuw/noun	5
staal/noun/de_morgen_20010707_01_110/230	industrieel/adj;petrochemie/noun	2	industrieel/adj;petrochemie/noun	2	belangrijk/adj;centrum/noun;industrieel/adj;petrochemie/noun	4	een/det;industrieel/adj;petrochemie/noun	3	een/det;industrieel/adj;petrochemie/noun	3	als/prep;belangrijk/adj;centrum/noun;een/det;industrieel/adj;petrochemie/noun	6	industrieel/adj;petrochemie/noun	2	industrieel/adj;petrochemie/noun	2	centrum/noun;industrieel/adj;petrochemie/noun	3	industrieel/adj;petrochemie/noun	2	industrieel/adj;petrochemie/noun	2	centrum/noun;industrieel/adj;petrochemie/noun	3
staal/noun/de_morgen_20000525_01_91/160	ben/verb;bevinding/noun;klein/adj;onderzoek/verb;representatief/adj	5	ben/verb;bevinding/noun;klein/adj;onderzoek/verb;representatief/adj	5	ben/verb;bevinding/noun;heb/verb;internet/noun;klein/adj;onderzoek/verb;representatief/adj;studie/noun	8	ben/verb;bevinding/noun;de/det;die/det;een/det;het/det;klein/adj;onderzoek/verb;representatief/adj;van/prep	10	ben/verb;bevinding/noun;de/det;die/det;een/det;het/det;klein/adj;onderzoek/verb;representatief/adj;van/prep	10	ben/verb;bevinding/noun;de/det;die/det;echter/adv;een/det;heb/verb;het/det;internet/noun;klein/adj;onderzoek/verb;representatief/adj;steeds/adv;studie/noun;van/prep	15	klein/adj;onderzoek/verb;representatief/adj	3	klein/adj;onderzoek/verb;representatief/adj	3	heb/verb;internet/noun;klein/adj;onderzoek/verb;representatief/adj	5	een/det;het/det;klein/adj;onderzoek/verb;representatief/adj	5	een/det;het/det;klein/adj;onderzoek/verb;representatief/adj	5	een/det;heb/verb;het/det;internet/noun;klein/adj;onderzoek/verb;representatief/adj;steeds/adv	8
staal/noun/de_morgen_20031030_01_119/161	onderzoek/noun;staal/noun;val_samen/verb;voldoende/adj;wijs_uit/verb	5	onderzoek/noun;staal/noun;val_samen/verb;voldoende/adj;wijs_uit/verb	5	heb/verb;houd/verb;onderzoek/noun;staal/noun;val_samen/verb;vast/adj;voldoende/adj;wijs_uit/verb	8	dat/pron;een/det;met/prep;onderzoek/noun;staal/noun;val_samen/verb;van/prep;voldoende/adj;wijs_uit/verb	9	dat/pron;een/det;met/prep;onderzoek/noun;staal/noun;val_samen/verb;van/prep;voldoende/adj;wijs_uit/verb	9	dat/pron;een/det;heb/verb;houd/verb;met/prep;onderzoek/noun;staal/noun;val_samen/verb;van/prep;vast/adj;voldoende/adj;wijs_uit/verb	12	voldoende/adj;wijs_uit/verb	2	voldoende/adj;wijs_uit/verb	2	houd/verb;vast/adj;voldoende/adj;wijs_uit/verb	4	dat/pron;van/prep;voldoende/adj;wijs_uit/verb	4	dat/pron;van/prep;voldoende/adj;wijs_uit/verb	4	dat/pron;houd/verb;van/prep;vast/adj;voldoende/adj;wijs_uit/verb	6
staal/noun/de_morgen_19990710_01_32/1185	Fins/adj;beton/noun;gepolijst/adj;glas/noun;kleur/noun;meest/adj;sober/adj	7	Fins/adj;beton/noun;gepolijst/adj;glas/noun;kleur/noun;meest/adj;sober/adj	7	Fins/adj;beton/noun;gepolijst/adj;glas/noun;kleur/noun;meest/adj;sober/adj;stijl/noun;veel/adj;weinig/adj	10	Fins/adj;beton/noun;de/det;gepolijst/adj;glas/noun;in/prep;kleur/noun;meest/adj;sober/adj	9	Fins/adj;beton/noun;de/det;gepolijst/adj;glas/noun;in/prep;kleur/noun;meest/adj;sober/adj	9	Fins/adj;beton/noun;de/det;gepolijst/adj;glas/noun;in/prep;kleur/noun;meest/adj;sober/adj;stijl/noun;veel/adj;weinig/adj	12	Fins/adj;beton/noun;gepolijst/adj;glas/noun;sober/adj	5	Fins/adj;beton/noun;gepolijst/adj;glas/noun;sober/adj	5	Fins/adj;beton/noun;gepolijst/adj;glas/noun;sober/adj;stijl/noun;veel/adj	7	Fins/adj;beton/noun;gepolijst/adj;glas/noun;sober/adj	5	Fins/adj;beton/noun;gepolijst/adj;glas/noun;sober/adj	5	Fins/adj;beton/noun;gepolijst/adj;glas/noun;sober/adj;stijl/noun;veel/adj	7
staal/noun/de_morgen_20001117_01_62/439	beschikking/adj;bewaar/verb;blijf/verb;ter/adj;word/verb	5	beschikking/adj;bewaar/verb;blijf/verb;ter/adj;word/verb	5	beschikking/adj;bewaar/verb;blijf/verb;ter/adj;word/verb;zal/verb	6	beschikking/adj;bewaar/verb;blijf/verb;de/det;ter/adj;van/prep;word/verb	7	beschikking/adj;bewaar/verb;blijf/verb;de/det;ter/adj;van/prep;word/verb	7	beschikking/adj;bewaar/verb;blijf/verb;de/det;ter/adj;van/prep;word/verb;zal/verb	8	bewaar/verb;word/verb	2	bewaar/verb;word/verb	2	bewaar/verb;word/verb;zal/verb	3	bewaar/verb;word/verb	2	bewaar/verb;word/verb	2	bewaar/verb;word/verb;zal/verb	3
staal/noun/de_morgen_19991016_01_49/1202	besta/verb;hand_greep/noun;houten/adj;koelkast/noun;lengte/noun;roest_vrij/adj;uitvoering/noun;volledig/adj	8	besta/verb;hand_greep/noun;houten/adj;koelkast/noun;lengte/noun;roest_vrij/adj;uitvoering/noun;volledig/adj	8	besta/verb;hand_greep/noun;heel/adj;houten/adj;keuze/noun;koelkast/noun;lengte/noun;roest_vrij/adj;uitvoering/noun;volledig/adj;zal/verb	11	besta/verb;bijvoorbeeld/adv;de/det;die/det;hand_greep/noun;houten/adj;in/prep;koelkast/noun;lengte/noun;roest_vrij/adj;uitvoering/noun;van/prep;volledig/adj	13	besta/verb;bijvoorbeeld/adv;de/det;die/det;hand_greep/noun;houten/adj;in/prep;koelkast/noun;lengte/noun;roest_vrij/adj;uitvoering/noun;van/prep;volledig/adj	13	besta/verb;bijvoorbeeld/adv;de/det;die/det;hand_greep/noun;heel/adj;houten/adj;in/prep;keuze/noun;koelkast/noun;lengte/noun;over/prep;roest_vrij/adj;uitvoering/noun;van/prep;volledig/adj;zal/verb	17	hand_greep/noun;houten/adj;roest_vrij/adj;uitvoering/noun;volledig/adj	5	hand_greep/noun;houten/adj;roest_vrij/adj;uitvoering/noun;volledig/adj	5	hand_greep/noun;houten/adj;roest_vrij/adj;uitvoering/noun;volledig/adj	5	hand_greep/noun;houten/adj;in/prep;roest_vrij/adj;uitvoering/noun;volledig/adj	6	hand_greep/noun;houten/adj;in/prep;roest_vrij/adj;uitvoering/noun;volledig/adj	6	hand_greep/noun;houten/adj;in/prep;over/prep;roest_vrij/adj;uitvoering/noun;volledig/adj	7
staal/noun/de_morgen_20030419_01_37/27	aluminium/noun;half_geleider_industrie/noun;machine/noun;uitzend_werk/noun	4	aluminium/noun;half_geleider_industrie/noun;machine/noun;uitzend_werk/noun	4	aluminium/noun;half_geleider_industrie/noun;machine/noun;uitzend_werk/noun	4	aluminium/noun;de/det;half_geleider_industrie/noun;machine/noun;uitzend_werk/noun	5	aluminium/noun;de/det;half_geleider_industrie/noun;machine/noun;uitzend_werk/noun	5	aluminium/noun;de/det;half_geleider_industrie/noun;machine/noun;uitzend_werk/noun;voor/prep	6	aluminium/noun;half_geleider_industrie/noun	2	aluminium/noun;half_geleider_industrie/noun	2	aluminium/noun;half_geleider_industrie/noun	2	aluminium/noun;half_geleider_industrie/noun	2	aluminium/noun;half_geleider_industrie/noun	2	aluminium/noun;half_geleider_industrie/noun	2
staal/noun/de_morgen_20020517_01_107/739	ben/verb;beton/noun;professioneel/adj;wereld/noun	4	ben/verb;beton/noun;professioneel/adj;wereld/noun	4	ben/verb;beton/noun;kunstenaar/noun;professioneel/adj;wereld/noun	5	ben/verb;beton/noun;de/det;professioneel/adj;van/prep;wereld/noun	6	ben/verb;beton/noun;de/det;professioneel/adj;van/prep;wereld/noun	6	ben/verb;beton/noun;de/det;kunstenaar/noun;professioneel/adj;van/prep;wereld/noun	7	ben/verb;beton/noun;professioneel/adj	3	ben/verb;beton/noun;professioneel/adj	3	ben/verb;beton/noun;professioneel/adj	3	ben/verb;beton/noun;professioneel/adj	3	ben/verb;beton/noun;professioneel/adj	3	ben/verb;beton/noun;professioneel/adj	3
staal/noun/de_morgen_20010521_01_137/297	industrie/noun;industriestad/noun;oud/adj;produceer/verb;wanhoop/noun	5	industrie/noun;industriestad/noun;oud/adj;produceer/verb;wanhoop/noun	5	industrie/noun;industriestad/noun;moed/noun;oud/adj;produceer/verb;wanhoop/noun	6	de/det;een/det;in/prep;industrie/noun;industriestad/noun;met/prep;oud/adj;produceer/verb;waar/adv;wanhoop/noun	10	de/det;een/det;in/prep;industrie/noun;industriestad/noun;met/prep;oud/adj;produceer/verb;waar/adv;wanhoop/noun	10	de/det;een/det;in/prep;industrie/noun;industriestad/noun;met/prep;moed/noun;oud/adj;produceer/verb;waar/adv;wanhoop/noun;zijn/det	12	industrie/noun;oud/adj;produceer/verb	3	industrie/noun;oud/adj;produceer/verb	3	industrie/noun;oud/adj;produceer/verb	3	industrie/noun;met/prep;oud/adj;produceer/verb;waar/adv	5	industrie/noun;met/prep;oud/adj;produceer/verb;waar/adv	5	industrie/noun;met/prep;oud/adj;produceer/verb;waar/adv;zijn/det	6
staal/noun/de_morgen_20020423_01_85/618	klein/adj;neem/verb;onderzoek/verb;word/verb	4	klein/adj;neem/verb;onderzoek/verb;word/verb	4	klein/adj;neem/verb;onderzoek/verb;schilderij/noun;word/verb	5	die/pron;door/prep;het/det;klein/adj;neem/verb;onderzoek/verb;van/prep;vervolgens/adv;word/verb	9	die/pron;door/prep;het/det;klein/adj;neem/verb;onderzoek/verb;van/prep;vervolgens/adv;word/verb	9	die/pron;door/prep;het/det;klein/adj;neem/verb;onderzoek/verb;schilderij/noun;van/prep;vervolgens/adv;word/verb	10	klein/adj;neem/verb	2	klein/adj;neem/verb	2	klein/adj;neem/verb;schilderij/noun	3	die/pron;door/prep;het/det;klein/adj;neem/verb;van/prep	6	die/pron;door/prep;het/det;klein/adj;neem/verb;van/prep	6	die/pron;door/prep;het/det;klein/adj;neem/verb;schilderij/noun;van/prep	7
staal/noun/de_morgen_20040626_01_12/212	analyse/noun;verschil/adj;zwaar/adj	3	analyse/noun;verschil/adj;zwaar/adj	3	analyse/noun;bekentenis/noun;riskeer/verb;schorsing/noun;verschil/adj;zwaar/adj	6	analyse/noun;basis/prep;de/det;een/det;van/prep;verschil/adj;zwaar/adj	7	analyse/noun;basis/prep;de/det;een/det;van/prep;verschil/adj;zwaar/adj	7	analyse/noun;basis/prep;bekentenis/noun;de/det;een/det;hij/pron;riskeer/verb;schorsing/noun;van/prep;verschil/adj;zijn/det;zwaar/adj	12	analyse/noun;verschil/adj;zwaar/adj	3	analyse/noun;verschil/adj;zwaar/adj	3	analyse/noun;riskeer/verb;schorsing/noun;verschil/adj;zwaar/adj	5	analyse/noun;de/det;een/det;van/prep;verschil/adj;zwaar/adj	6	analyse/noun;de/det;een/det;van/prep;verschil/adj;zwaar/adj	6	analyse/noun;de/det;een/det;hij/pron;riskeer/verb;schorsing/noun;van/prep;verschil/adj;zwaar/adj	9
staal/noun/de_morgen_20000107_01_79/145	analyseer/verb;onderzoeker/noun	2	analyseer/verb;onderzoeker/noun	2	analyseer/verb;onderzoeker/noun	2	analyseer/verb;een/det;onderzoeker/noun	3	analyseer/verb;een/det;onderzoeker/noun	3	analyseer/verb;een/det;onderzoeker/noun	3	analyseer/verb;onderzoeker/noun	2	analyseer/verb;onderzoeker/noun	2	analyseer/verb;onderzoeker/noun	2	analyseer/verb;een/det;onderzoeker/noun	3	analyseer/verb;een/det;onderzoeker/noun	3	analyseer/verb;een/det;onderzoeker/noun	3
staal/noun/de_morgen_20020606_01_70/416	Belgisch/adj;bedrijf/noun;ben/verb;neem/verb;onderneming/noun;screening/noun;voer_uit/verb	7	Belgisch/adj;bedrijf/noun;ben/verb;neem/verb;onderneming/noun;screening/noun;voer_uit/verb	7	Belgisch/adj;bedrijf/noun;ben/verb;neem/verb;onderneming/noun;screening/noun;voer_uit/verb	7	Belgisch/adj;bedrijf/noun;ben/verb;in/prep;neem/verb;onderneming/noun;screening/noun;van/prep;voer_uit/verb	9	Belgisch/adj;bedrijf/noun;ben/verb;in/prep;neem/verb;onderneming/noun;screening/noun;van/prep;voer_uit/verb	9	Belgisch/adj;bedrijf/noun;ben/verb;in/prep;neem/verb;onderneming/noun;screening/noun;van/prep;voer_uit/verb	9	ben/verb;neem/verb;onderneming/noun	3	ben/verb;neem/verb;onderneming/noun	3	ben/verb;neem/verb;onderneming/noun	3	ben/verb;in/prep;neem/verb;onderneming/noun	4	ben/verb;in/prep;neem/verb;onderneming/noun	4	ben/verb;in/prep;neem/verb;onderneming/noun	4
staal/noun/de_morgen_20001127_01_127/358	economie/noun;ga/verb;grondstof/noun;investeer/verb;mijn/noun	5	economie/noun;ga/verb;grondstof/noun;investeer/verb;mijn/noun	5	begin/verb;economie/noun;ga/verb;goed/adj;grondstof/noun;investeer/verb;mijn/noun	7	de/det;economie/noun;ga/verb;grondstof/noun;in/prep;investeer/verb;met/prep;mijn/noun	8	de/det;economie/noun;ga/verb;grondstof/noun;in/prep;investeer/verb;met/prep;mijn/noun	8	begin/verb;de/det;economie/noun;ga/verb;goed/adj;grondstof/noun;in/prep;investeer/verb;met/prep;mijn/noun	10	economie/noun;grondstof/noun;investeer/verb;mijn/noun	4	economie/noun;grondstof/noun;investeer/verb;mijn/noun	4	economie/noun;grondstof/noun;investeer/verb;mijn/noun	4	de/det;economie/noun;grondstof/noun;in/prep;investeer/verb;mijn/noun	6	de/det;economie/noun;grondstof/noun;in/prep;investeer/verb;mijn/noun	6	de/det;economie/noun;grondstof/noun;in/prep;investeer/verb;mijn/noun	6
staal/noun/de_morgen_20011213_01_99/656	monitor/noun;motor/noun;video_camera/noun;x/noun	4	monitor/noun;motor/noun;video_camera/noun;x/noun	4	1996/noun;monitor/noun;motor/noun;video_camera/noun;x/noun	5	monitor/noun;motor/noun;video_camera/noun;x/noun	4	monitor/noun;motor/noun;video_camera/noun;x/noun	4	1996/noun;monitor/noun;motor/noun;video_camera/noun;x/noun	5	monitor/noun;video_camera/noun	2	monitor/noun;video_camera/noun	2	1996/noun;monitor/noun;video_camera/noun	3	monitor/noun;video_camera/noun	2	monitor/noun;video_camera/noun	2	1996/noun;monitor/noun;video_camera/noun	3
staal/noun/de_morgen_20011011_01_64/723	gemanipuleerd/adj;schilder/verb	2	gemanipuleerd/adj;schilder/verb	2	gemanipuleerd/adj;schilder/verb	2	de/det;gemanipuleerd/adj;in/prep;schilder/verb;van/prep;veelal/adv	6	de/det;gemanipuleerd/adj;in/prep;schilder/verb;van/prep;veelal/adv	6	de/det;gemanipuleerd/adj;in/prep;schilder/verb;van/prep;veelal/adv	6	gemanipuleerd/adj;schilder/verb	2	gemanipuleerd/adj;schilder/verb	2	gemanipuleerd/adj;schilder/verb	2	gemanipuleerd/adj;schilder/verb	2	gemanipuleerd/adj;schilder/verb	2	gemanipuleerd/adj;schilder/verb	2
staal/noun/de_morgen_20030208_01_157/883	asbest/noun;bevat/verb;blijk/verb;helft/noun;meer/adj;minder/adj	6	asbest/noun;bevat/verb;blijk/verb;helft/noun;meer/adj;minder/adj	6	asbest/noun;bevat/verb;blijk/verb;helft/noun;meer/adj;minder/adj	6	asbest/noun;bevat/verb;blijk/verb;de/det;degelijk/adv;helft/noun;meer/adj;minder/adj;van/prep	9	asbest/noun;bevat/verb;blijk/verb;de/det;degelijk/adv;helft/noun;meer/adj;minder/adj;van/prep	9	asbest/noun;bevat/verb;blijk/verb;de/det;degelijk/adv;helft/noun;meer/adj;minder/adj;van/prep;wel/adv	10	asbest/noun;bevat/verb;helft/noun	3	asbest/noun;bevat/verb;helft/noun	3	asbest/noun;bevat/verb;helft/noun	3	asbest/noun;bevat/verb;degelijk/adv;helft/noun	4	asbest/noun;bevat/verb;degelijk/adv;helft/noun	4	asbest/noun;bevat/verb;degelijk/adv;helft/noun;wel/adv	5
staal/noun/de_morgen_20010119_01_160/472	ben/verb;gevormd/adj;koud/adj;smelt_weg/verb	4	ben/verb;gevormd/adj;koud/adj;smelt_weg/verb	4	ben/verb;gevormd/adj;koud/adj;muziek/noun;smelt_weg/verb	5	ben/verb;gevormd/adj;koud/adj;smelt_weg/verb;van/prep	5	ben/verb;gevormd/adj;koud/adj;smelt_weg/verb;van/prep	5	ben/verb;deze/det;gevormd/adj;koud/adj;muziek/noun;niet/adv;nog/adv;smelt_weg/verb;steeds/adv;van/prep	10	gevormd/adj;koud/adj;smelt_weg/verb	3	gevormd/adj;koud/adj;smelt_weg/verb	3	gevormd/adj;koud/adj;muziek/noun;smelt_weg/verb	4	gevormd/adj;koud/adj;smelt_weg/verb;van/prep	4	gevormd/adj;koud/adj;smelt_weg/verb;van/prep	4	deze/det;gevormd/adj;koud/adj;muziek/noun;niet/adv;nog/adv;smelt_weg/verb;steeds/adv;van/prep	9
staal/noun/de_morgen_20010224_01_305/148	ben/verb;geconcentreerd/adj;lig/verb;productie/noun;vloeibaar/adj;word/verb	6	ben/verb;geconcentreerd/adj;lig/verb;productie/noun;vloeibaar/adj;word/verb	6	ben/verb;geconcentreerd/adj;lig/verb;productie/noun;vloeibaar/adj;word/verb;zal/verb	7	ben/verb;bij/prep;de/det;die/pron;geconcentreerd/adj;lig/verb;op/prep;productie/noun;van/prep;vloeibaar/adj;voortaan/adv;word/verb	12	ben/verb;bij/prep;de/det;die/pron;geconcentreerd/adj;lig/verb;op/prep;productie/noun;van/prep;vloeibaar/adj;voortaan/adv;word/verb	12	ben/verb;bij/prep;de/det;die/pron;geconcentreerd/adj;lig/verb;op/prep;productie/noun;van/prep;vloeibaar/adj;voortaan/adv;word/verb;zal/verb	13	geconcentreerd/adj;productie/noun;vloeibaar/adj;word/verb	4	geconcentreerd/adj;productie/noun;vloeibaar/adj;word/verb	4	geconcentreerd/adj;productie/noun;vloeibaar/adj;word/verb;zal/verb	5	de/det;geconcentreerd/adj;op/prep;productie/noun;van/prep;vloeibaar/adj;voortaan/adv;word/verb	8	de/det;geconcentreerd/adj;op/prep;productie/noun;van/prep;vloeibaar/adj;voortaan/adv;word/verb	8	de/det;geconcentreerd/adj;op/prep;productie/noun;van/prep;vloeibaar/adj;voortaan/adv;word/verb;zal/verb	9
staal/noun/de_morgen_20010214_01_209/728	pers/verb;vorm/noun;word/verb	3	pers/verb;vorm/noun;word/verb	3	pers/verb;vorm/noun;word/verb	3	een/det;het/det;in/prep;pers/verb;vorm/noun;word/verb	6	een/det;het/det;in/prep;pers/verb;vorm/noun;word/verb	6	een/det;het/det;in/prep;pers/verb;vorm/noun;word/verb	6	pers/verb;vorm/noun;word/verb	3	pers/verb;vorm/noun;word/verb	3	pers/verb;vorm/noun;word/verb	3	een/det;het/det;in/prep;pers/verb;vorm/noun;word/verb	6	een/det;het/det;in/prep;pers/verb;vorm/noun;word/verb	6	een/det;het/det;in/prep;pers/verb;vorm/noun;word/verb	6
staal/noun/de_morgen_20040522_01_96/84	gebruikt/adj;miljoen/noun;stuk/noun;word/verb	4	gebruikt/adj;miljoen/noun;stuk/noun;word/verb	4	gebruikt/adj;miljoen/noun;stuk/noun;word/verb	4	er/adv;gebruikt/adj;miljoen/noun;stuk/noun;word/verb	5	er/adv;gebruikt/adj;miljoen/noun;stuk/noun;word/verb	5	er/adv;gebruikt/adj;miljoen/noun;stuk/noun;word/verb	5	gebruikt/adj;stuk/noun	2	gebruikt/adj;stuk/noun	2	gebruikt/adj;stuk/noun	2	gebruikt/adj;stuk/noun	2	gebruikt/adj;stuk/noun	2	gebruikt/adj;stuk/noun	2
staal/noun/de_morgen_20000623_01_145/158	ander/adj;benodigd_heid/noun	2	ander/adj;benodigd_heid/noun	2	ander/adj;benodigd_heid/noun;verkoop/noun	3	ander/adj;benodigd_heid/noun;de/det;een/det;van/prep	5	ander/adj;benodigd_heid/noun;de/det;een/det;van/prep	5	ander/adj;benodigd_heid/noun;de/det;een/det;van/prep;verkoop/noun;voor/prep	7	ander/adj	1	ander/adj	1	ander/adj;verkoop/noun	2	ander/adj;de/det;van/prep	3	ander/adj;de/det;van/prep	3	ander/adj;de/det;van/prep;verkoop/noun;voor/prep	5
staal/noun/de_standaard_20010209_01_112/466	architect/noun;last/noun	2	architect/noun;last/noun	2	aanvankelijk/adj;architect/noun;heb/verb;last/noun	4	architect/noun;last/noun;met/prep	3	architect/noun;last/noun;met/prep	3	aanvankelijk/adj;architect/noun;heb/verb;last/noun;met/prep;wat/det	6	architect/noun	1	architect/noun	1	aanvankelijk/adj;architect/noun;heb/verb	3	architect/noun;met/prep	2	architect/noun;met/prep	2	aanvankelijk/adj;architect/noun;heb/verb;met/prep	4
staal/noun/de_standaard_20020209_01_0/811	aluminium/adj;eet_tafel/noun;enorm/adj;inox/noun;straatlantaarn/noun	5	aluminium/adj;eet_tafel/noun;enorm/adj;inox/noun;straatlantaarn/noun	5	aluminium/adj;eet_tafel/noun;enorm/adj;inox/noun;straatlantaarn/noun;veel/adj	6	aluminium/adj;boven/prep;dankzij/prep;de/det;die/pron;eet_tafel/noun;enorm/adj;inox/noun;straatlantaarn/noun	9	aluminium/adj;boven/prep;dankzij/prep;de/det;die/pron;eet_tafel/noun;enorm/adj;inox/noun;straatlantaarn/noun	9	aluminium/adj;boven/prep;dankzij/prep;de/det;die/pron;eet_tafel/noun;enorm/adj;inox/noun;straatlantaarn/noun;veel/adj	10	aluminium/adj;eet_tafel/noun;inox/noun	3	aluminium/adj;eet_tafel/noun;inox/noun	3	aluminium/adj;eet_tafel/noun;inox/noun	3	aluminium/adj;boven/prep;de/det;eet_tafel/noun;inox/noun	5	aluminium/adj;boven/prep;de/det;eet_tafel/noun;inox/noun	5	aluminium/adj;boven/prep;de/det;eet_tafel/noun;inox/noun	5
staal/noun/de_standaard_20020710_01_64/214	maak/verb;vloeibaar/adj	2	maak/verb;vloeibaar/adj	2	maak/verb;vloeibaar/adj	2	in/prep;maak/verb;vloeibaar/adj	3	in/prep;maak/verb;vloeibaar/adj	3	alleen/adv;in/prep;maak/verb;nog/adv;vloeibaar/adj	5	vloeibaar/adj	1	vloeibaar/adj	1	vloeibaar/adj	1	vloeibaar/adj	1	vloeibaar/adj	1	vloeibaar/adj	1
