_id	_cws.spot.foc10.nav.ppmi_weight.bound	_count.spot.foc10.nav.ppmi_weight.bound	_cws.spot.foc10.nav.ppmi_sel.bound	_count.spot.foc10.nav.ppmi_sel.bound	_cws.spot.foc10.nav.no_ppmi.bound	_count.spot.foc10.nav.no_ppmi.bound	_cws.spot.foc10.all.ppmi_weight.bound	_count.spot.foc10.all.ppmi_weight.bound	_cws.spot.foc10.all.ppmi_sel.bound	_count.spot.foc10.all.ppmi_sel.bound	_cws.spot.foc10.all.no_ppmi.bound	_count.spot.foc10.all.no_ppmi.bound	_cws.spot.foc5.nav.ppmi_weight.bound	_count.spot.foc5.nav.ppmi_weight.bound	_cws.spot.foc5.nav.ppmi_sel.bound	_count.spot.foc5.nav.ppmi_sel.bound	_cws.spot.foc5.nav.no_ppmi.bound	_count.spot.foc5.nav.no_ppmi.bound	_cws.spot.foc5.all.ppmi_weight.bound	_count.spot.foc5.all.ppmi_weight.bound	_cws.spot.foc5.all.ppmi_sel.bound	_count.spot.foc5.all.ppmi_sel.bound	_cws.spot.foc5.all.no_ppmi.bound	_count.spot.foc5.all.no_ppmi.bound
spot/noun/nrc_handelsblad_20030719_107/181	kijk_aan/verb;minachting/noun;oog/noun	3	kijk_aan/verb;minachting/noun;oog/noun	3	kijk_aan/verb;minachting/noun;oog/noun	3	aan/part;dan/adv;de/det;hem/pron;kijk_aan/verb;met/prep;minachting/noun;oog/noun	8	aan/part;dan/adv;de/det;hem/pron;kijk_aan/verb;met/prep;minachting/noun;oog/noun	8	aan/part;dan/adv;de/det;hem/pron;in/prep;kijk_aan/verb;met/prep;minachting/noun;oog/noun;zij/pron	10	kijk_aan/verb;minachting/noun;oog/noun	3	kijk_aan/verb;minachting/noun;oog/noun	3	kijk_aan/verb;minachting/noun;oog/noun	3	aan/part;dan/adv;de/det;hem/pron;kijk_aan/verb;met/prep;minachting/noun;oog/noun	8	aan/part;dan/adv;de/det;hem/pron;kijk_aan/verb;met/prep;minachting/noun;oog/noun	8	aan/part;dan/adv;de/det;hem/pron;in/prep;kijk_aan/verb;met/prep;minachting/noun;oog/noun	9
spot/noun/nrc_handelsblad_19991109_112/377	1974/noun;goedmoedig/adj;keer/noun;populair/adj;word/verb	5	1974/noun;goedmoedig/adj;keer/noun;populair/adj;word/verb	5	1974/noun;goedmoedig/adj;keer/noun;populair/adj;team/noun;word/verb	6	1974/noun;die/det;door/prep;goedmoedig/adj;keer/noun;populair/adj;vooral/adv;word/verb;zich/pron	9	1974/noun;die/det;door/prep;goedmoedig/adj;keer/noun;populair/adj;vooral/adv;word/verb;zich/pron	9	1974/noun;die/det;door/prep;goedmoedig/adj;het/det;in/prep;keer/noun;populair/adj;team/noun;toch/adv;toen/adv;vooral/adv;word/verb;zich/pron	14	goedmoedig/adj;keer/noun;populair/adj	3	goedmoedig/adj;keer/noun;populair/adj	3	goedmoedig/adj;keer/noun;populair/adj	3	die/det;door/prep;goedmoedig/adj;keer/noun;populair/adj;vooral/adv	6	die/det;door/prep;goedmoedig/adj;keer/noun;populair/adj;vooral/adv	6	die/det;door/prep;goedmoedig/adj;in/prep;keer/noun;populair/adj;vooral/adv	7
spot/noun/nrc_handelsblad_20000805_144/4539	christen-democraat/noun;hip/adj;montage/noun	3	christen-democraat/noun;hip/adj;montage/noun	3	christen-democraat/noun;heb/verb;hip/adj;montage/noun;zit/verb	5	christen-democraat/noun;de/det;die/det;een/det;er/adv;hip/adj;montage/noun	7	christen-democraat/noun;de/det;die/det;een/det;er/adv;hip/adj;montage/noun	7	christen-democraat/noun;de/det;die/det;een/det;er/adv;heb/verb;hip/adj;in/prep;montage/noun;zit/verb	10	montage/noun	1	montage/noun	1	montage/noun;zit/verb	2	de/det;die/det;er/adv;montage/noun	4	de/det;die/det;er/adv;montage/noun	4	de/det;die/det;er/adv;in/prep;montage/noun;zit/verb	6
spot/noun/nrc_handelsblad_20010605_0/47	ben/verb;drijf/verb;fysiek/adj;simpel/adj;ziel/noun	5	ben/verb;drijf/verb;fysiek/adj;simpel/adj;ziel/noun	5	ben/verb;drijf/verb;fysiek/adj;simpel/adj;ziel/noun	5	ben/verb;de/det;drijf/verb;een/det;fysiek/adj;met/prep;simpel/adj;van/prep;ziel/noun;zijn/det	10	ben/verb;de/det;drijf/verb;een/det;fysiek/adj;met/prep;simpel/adj;van/prep;ziel/noun;zijn/det	10	ben/verb;de/det;drijf/verb;een/det;fysiek/adj;met/prep;simpel/adj;van/prep;ziel/noun;zijn/det	10	drijf/verb	1	drijf/verb	1	drijf/verb	1	de/det;drijf/verb;een/det;met/prep	4	de/det;drijf/verb;een/det;met/prep	4	de/det;drijf/verb;een/det;met/prep	4
spot/noun/nrc_handelsblad_20010830_35/428	draai_rond/adj;electrisch/adj;hot/noun;vermeld/verb;word/verb	5	draai_rond/adj;electrisch/adj;hot/noun;vermeld/verb;word/verb	5	aanwezig/adj;adviseur/noun;anders/adj;draai_rond/adj;electrisch/adj;hot/noun;jong/adj;meld/verb;vermeld/verb;word/verb	10	de/det;draai_rond/adj;een/det;electrisch/adj;hot/noun;je/pron;vermeld/verb;waar/adv;word/verb	9	de/det;draai_rond/adj;een/det;electrisch/adj;hot/noun;je/pron;vermeld/verb;waar/adv;word/verb	9	aanwezig/adj;adviseur/noun;anders/adj;de/det;draai_rond/adj;een/det;electrisch/adj;hot/noun;in/prep;je/pron;jong/adj;meld/verb;vermeld/verb;waar/adv;wel/adv;word/verb	16	hot/noun;vermeld/verb;word/verb	3	hot/noun;vermeld/verb;word/verb	3	anders/adj;hot/noun;jong/adj;meld/verb;vermeld/verb;word/verb	6	de/det;hot/noun;vermeld/verb;word/verb	4	de/det;hot/noun;vermeld/verb;word/verb	4	anders/adj;de/det;hot/noun;jong/adj;meld/verb;vermeld/verb;word/verb	7
spot/noun/volkskrant_20030922_80/31	amusant/adj;ben/verb;briljant/adj;drijf/verb;manier/noun	5	amusant/adj;ben/verb;briljant/adj;drijf/verb;manier/noun	5	amusant/adj;ben/verb;blijf/verb;briljant/adj;drijf/verb;duo/noun;echt/adj;hoog/adj;manier/noun	9	amusant/adj;ben/verb;briljant/adj;de/det;drijf/verb;manier/noun;met/prep	7	amusant/adj;ben/verb;briljant/adj;de/det;drijf/verb;manier/noun;met/prep	7	amusant/adj;ben/verb;blijf/verb;briljant/adj;de/det;drijf/verb;duo/noun;echt/adj;het/det;hoog/adj;manier/noun;met/prep	12	ben/verb;drijf/verb	2	ben/verb;drijf/verb	2	ben/verb;drijf/verb;duo/noun;echt/adj	4	ben/verb;de/det;drijf/verb;met/prep	4	ben/verb;de/det;drijf/verb;met/prep	4	ben/verb;de/det;drijf/verb;duo/noun;echt/adj;het/det;met/prep	7
spot/noun/volkskrant_19990205_8/1216	licht/adj;lijk/verb;ongenaakbaar/adj;oog/noun;smeul/verb;vrouw/noun	6	licht/adj;lijk/verb;ongenaakbaar/adj;oog/noun;smeul/verb;vrouw/noun	6	licht/adj;lijk/verb;ongenaakbaar/adj;oog/noun;smeul/verb;vrouw/noun	6	de/det;die/pron;hun/det;licht/adj;lijk/verb;met/prep;ongenaakbaar/adj;oog/noun;smeul/verb;vrouw/noun;zijn/det	11	de/det;die/pron;hun/det;licht/adj;lijk/verb;met/prep;ongenaakbaar/adj;oog/noun;smeul/verb;vrouw/noun;zijn/det	11	altijd/adv;de/det;die/pron;hun/det;in/prep;licht/adj;lijk/verb;met/prep;ongenaakbaar/adj;oog/noun;smeul/verb;vrouw/noun;zijn/det	13	licht/adj;oog/noun	2	licht/adj;oog/noun	2	licht/adj;oog/noun	2	de/det;die/pron;hun/det;licht/adj;met/prep;oog/noun	6	de/det;die/pron;hun/det;licht/adj;met/prep;oog/noun	6	altijd/adv;de/det;die/pron;hun/det;in/prep;licht/adj;met/prep;oog/noun	8
spot/noun/volkskrant_20001209_234/709	oog/noun;richt/verb;tevredenheid/noun;verblind/adj	4	oog/noun;richt/verb;tevredenheid/noun;verblind/adj	4	oog/noun;richt/verb;tevredenheid/noun;verblind/adj;werk/noun	5	een/det;oog/noun;op/prep;richt/verb;tevredenheid/noun;verblind/adj	6	een/det;oog/noun;op/prep;richt/verb;tevredenheid/noun;verblind/adj	6	aan/prep;een/det;het/det;ik/pron;mijn/det;niemand/pron;oog/noun;op/prep;precies/adv;richt/verb;tevredenheid/noun;tot/prep;verblind/adj;werk/noun	14	oog/noun;richt/verb;tevredenheid/noun;verblind/adj	4	oog/noun;richt/verb;tevredenheid/noun;verblind/adj	4	oog/noun;richt/verb;tevredenheid/noun;verblind/adj	4	een/det;oog/noun;op/prep;richt/verb;tevredenheid/noun;verblind/adj	6	een/det;oog/noun;op/prep;richt/verb;tevredenheid/noun;verblind/adj	6	een/det;mijn/det;niemand/pron;oog/noun;op/prep;precies/adv;richt/verb;tevredenheid/noun;verblind/adj	9
spot/noun/volkskrant_20010809_17/134	animatiefilm/noun;cliché/noun;conventie/noun;drijf/verb;film/noun;monster/noun;stink/adj;subversief/adj	8	animatiefilm/noun;cliché/noun;conventie/noun;drijf/verb;film/noun;monster/noun;stink/adj;subversief/adj	8	animatiefilm/noun;cliché/noun;conventie/noun;drijf/verb;film/noun;monster/noun;stink/adj;subversief/adj	8	alle/det;animatiefilm/noun;cliché/noun;conventie/noun;de/det;drijf/verb;een/det;film/noun;met/prep;monster/noun;stink/adj;subversief/adj;van/prep	13	alle/det;animatiefilm/noun;cliché/noun;conventie/noun;de/det;drijf/verb;een/det;film/noun;met/prep;monster/noun;stink/adj;subversief/adj;van/prep	13	alle/det;animatiefilm/noun;cliché/noun;conventie/noun;de/det;drijf/verb;een/det;film/noun;met/prep;monster/noun;over/prep;stink/adj;subversief/adj;uit/prep;van/prep	15	cliché/noun;conventie/noun;drijf/verb;monster/noun;stink/adj	5	cliché/noun;conventie/noun;drijf/verb;monster/noun;stink/adj	5	cliché/noun;conventie/noun;drijf/verb;monster/noun;stink/adj	5	alle/det;cliché/noun;conventie/noun;drijf/verb;met/prep;monster/noun;stink/adj	7	alle/det;cliché/noun;conventie/noun;drijf/verb;met/prep;monster/noun;stink/adj	7	alle/det;cliché/noun;conventie/noun;drijf/verb;met/prep;monster/noun;stink/adj	7
spot/noun/volkskrant_20000418_85/255	drijf/verb;kies/noun;multicultureel/adj;onderwijs/noun;oog/noun;stelling/noun	6	drijf/verb;kies/noun;multicultureel/adj;onderwijs/noun;oog/noun;stelling/noun	6	drijf/verb;kies/noun;krijg/verb;multicultureel/adj;onderwijs/noun;oog/noun;samenleving/noun;sluit/verb;stelling/noun	9	de/det;drijf/verb;hun/det;kies/noun;met/prep;multicultureel/adj;onderwijs/noun;oog/noun;stelling/noun	9	de/det;drijf/verb;hun/det;kies/noun;met/prep;multicultureel/adj;onderwijs/noun;oog/noun;stelling/noun	9	de/det;drijf/verb;het/det;hun/det;kies/noun;krijg/verb;met/prep;multicultureel/adj;onderwijs/noun;oog/noun;samenleving/noun;sluit/verb;stelling/noun;voor/prep	14	drijf/verb;kies/noun;multicultureel/adj	3	drijf/verb;kies/noun;multicultureel/adj	3	drijf/verb;kies/noun;multicultureel/adj;samenleving/noun	4	drijf/verb;kies/noun;met/prep;multicultureel/adj	4	drijf/verb;kies/noun;met/prep;multicultureel/adj	4	drijf/verb;kies/noun;met/prep;multicultureel/adj;samenleving/noun	5
spot/noun/volkskrant_20020806_1/927	hoon/noun;moment/noun;overspoel/verb;reddeloos/adj;word/verb;zie_aan/verb	6	hoon/noun;moment/noun;overspoel/verb;reddeloos/adj;word/verb;zie_aan/verb	6	hoon/noun;laat/verb;moment/noun;overspoel/verb;reddeloos/adj;word/verb;zie_aan/verb	7	hoon/noun;met/prep;moment/noun;op/prep;overspoel/verb;reddeloos/adj;word/verb;zie_aan/verb	8	hoon/noun;met/prep;moment/noun;op/prep;overspoel/verb;reddeloos/adj;word/verb;zie_aan/verb	8	dit/det;hoon/noun;laat/verb;met/prep;moment/noun;op/prep;overspoel/verb;reddeloos/adj;word/verb;zie_aan/verb	10	hoon/noun;overspoel/verb;reddeloos/adj;word/verb	4	hoon/noun;overspoel/verb;reddeloos/adj;word/verb	4	hoon/noun;overspoel/verb;reddeloos/adj;word/verb	4	hoon/noun;met/prep;overspoel/verb;reddeloos/adj;word/verb	5	hoon/noun;met/prep;overspoel/verb;reddeloos/adj;word/verb	5	hoon/noun;met/prep;overspoel/verb;reddeloos/adj;word/verb	5
spot/noun/volkskrant_20030917_54/368	aanbevolen/adj;etentje/noun;hot/noun	3	aanbevolen/adj;etentje/noun;hot/noun	3	aanbevolen/adj;betaal/verb;etentje/noun;hot/noun;kan/verb	5	aanbevolen/adj;de/det;een/det;etentje/noun;hot/noun;van/prep	6	aanbevolen/adj;de/det;een/det;etentje/noun;hot/noun;van/prep	6	aanbevolen/adj;betaal/verb;de/det;een/det;etentje/noun;hot/noun;in/prep;kan/verb;niet/adv;van/prep	10	aanbevolen/adj;hot/noun	2	aanbevolen/adj;hot/noun	2	aanbevolen/adj;betaal/verb;hot/noun	3	aanbevolen/adj;de/det;hot/noun;van/prep	4	aanbevolen/adj;de/det;hot/noun;van/prep	4	aanbevolen/adj;betaal/verb;de/det;hot/noun;niet/adv;van/prep	6
spot/noun/volkskrant_20000401_60/311	ben/verb;combinatie/noun;humor/noun;intelligent/adj;satire/noun	5	ben/verb;combinatie/noun;humor/noun;intelligent/adj;satire/noun	5	ben/verb;combinatie/noun;humor/noun;intelligent/adj;satire/noun	5	ben/verb;combinatie/noun;een/det;humor/noun;intelligent/adj;satire/noun;van/prep	7	ben/verb;combinatie/noun;een/det;humor/noun;intelligent/adj;satire/noun;van/prep	7	ben/verb;combinatie/noun;een/det;humor/noun;intelligent/adj;satire/noun;van/prep	7	combinatie/noun;humor/noun;intelligent/adj	3	combinatie/noun;humor/noun;intelligent/adj	3	combinatie/noun;humor/noun;intelligent/adj	3	combinatie/noun;humor/noun;intelligent/adj;van/prep	4	combinatie/noun;humor/noun;intelligent/adj;van/prep	4	combinatie/noun;humor/noun;intelligent/adj;van/prep	4
spot/noun/volkskrant_19990409_95/2273	ben/verb;heilig/adj;moment/noun;ragfijn/adj;schakel_over/verb	5	ben/verb;heilig/adj;moment/noun;ragfijn/adj;schakel_over/verb	5	ben/verb;heilig/adj;moment/noun;niets/noun;ragfijn/adj;schakel_over/verb;volg/adj	7	ben/verb;een/det;heilig/adj;moment/noun;ragfijn/adj;schakel_over/verb	6	ben/verb;een/det;heilig/adj;moment/noun;ragfijn/adj;schakel_over/verb	6	ben/verb;een/det;heilig/adj;het/det;moment/noun;naar/prep;niets/noun;over/part;ragfijn/adj;schakel_over/verb;volg/adj	11	ben/verb;heilig/adj;moment/noun;ragfijn/adj	4	ben/verb;heilig/adj;moment/noun;ragfijn/adj	4	ben/verb;heilig/adj;moment/noun;niets/noun;ragfijn/adj	5	ben/verb;een/det;heilig/adj;moment/noun;ragfijn/adj	5	ben/verb;een/det;heilig/adj;moment/noun;ragfijn/adj	5	ben/verb;een/det;heilig/adj;moment/noun;naar/prep;niets/noun;over/part;ragfijn/adj	8
spot/noun/volkskrant_20000429_198/502	band/noun;drijf/verb;film/noun;loop/adj;ophef/noun	5	band/noun;drijf/verb;film/noun;loop/adj;ophef/noun	5	band/noun;drijf/verb;film/noun;loop/adj;ophef/noun;werk/verb	6	band/noun;de/det;drijf/verb;film/noun;loop/adj;met/prep;ophef/noun	7	band/noun;de/det;drijf/verb;film/noun;loop/adj;met/prep;ophef/noun	7	aan/prep;band/noun;de/det;deze/det;drijf/verb;film/noun;het/det;in/prep;loop/adj;met/prep;ophef/noun;over/prep;werk/verb	13	drijf/verb;film/noun	2	drijf/verb;film/noun	2	drijf/verb;film/noun;werk/verb	3	drijf/verb;film/noun;met/prep	3	drijf/verb;film/noun;met/prep	3	aan/prep;deze/det;drijf/verb;film/noun;het/det;in/prep;met/prep;werk/verb	8
spot/noun/volkskrant_20020429_89/527	beeld/noun;ondergraaf/verb;surrealistisch/adj;tekst/noun;terloops/adj;word/verb	6	beeld/noun;ondergraaf/verb;surrealistisch/adj;tekst/noun;terloops/adj;word/verb	6	beeld/noun;ondergraaf/verb;surrealistisch/adj;tekst/noun;terloops/adj;word/verb	6	beeld/noun;met/prep;ondergraaf/verb;surrealistisch/adj;tekst/noun;terloops/adj;word/verb	7	beeld/noun;met/prep;ondergraaf/verb;surrealistisch/adj;tekst/noun;terloops/adj;word/verb	7	beeld/noun;met/prep;ondergraaf/verb;surrealistisch/adj;tekst/noun;terloops/adj;word/verb	7	beeld/noun;ondergraaf/verb;surrealistisch/adj;terloops/adj;word/verb	5	beeld/noun;ondergraaf/verb;surrealistisch/adj;terloops/adj;word/verb	5	beeld/noun;ondergraaf/verb;surrealistisch/adj;terloops/adj;word/verb	5	beeld/noun;met/prep;ondergraaf/verb;surrealistisch/adj;terloops/adj;word/verb	6	beeld/noun;met/prep;ondergraaf/verb;surrealistisch/adj;terloops/adj;word/verb	6	beeld/noun;met/prep;ondergraaf/verb;surrealistisch/adj;terloops/adj;word/verb	6
spot/noun/volkskrant_20010609_211/1329	avond/noun;moet_in/verb	2	avond/noun;moet_in/verb	2	avond/noun;lucht/noun;moet_in/verb	3	avond/noun;de/det;die/det;moet_in/verb	4	avond/noun;de/det;die/det;moet_in/verb	4	avond/noun;de/det;die/det;in/part;lucht/noun;moet_in/verb	6	avond/noun;moet_in/verb	2	avond/noun;moet_in/verb	2	avond/noun;lucht/noun;moet_in/verb	3	avond/noun;de/det;die/det;moet_in/verb	4	avond/noun;de/det;die/det;moet_in/verb	4	avond/noun;de/det;die/det;lucht/noun;moet_in/verb	5
spot/noun/volkskrant_20000714_127/231	hals/noun;meisje/noun;omgeving/noun;verkleed/adj	4	hals/noun;meisje/noun;omgeving/noun;verkleed/adj	4	hals/noun;heb/verb;meisje/noun;omgeving/noun;ouder/noun;verkleed/adj	6	als/prep;de/det;hals/noun;hij/pron;incluis/prep;meisje/noun;omgeving/noun;op/prep;van/prep;verkleed/adj;zich/pron;zijn/det	12	als/prep;de/det;hals/noun;hij/pron;incluis/prep;meisje/noun;omgeving/noun;op/prep;van/prep;verkleed/adj;zich/pron;zijn/det	12	als/prep;de/det;hals/noun;heb/verb;hij/pron;incluis/prep;meisje/noun;omgeving/noun;op/prep;ouder/noun;van/prep;verkleed/adj;zich/pron;zijn/det	14	meisje/noun;omgeving/noun	2	meisje/noun;omgeving/noun	2	heb/verb;meisje/noun;omgeving/noun;ouder/noun	4	hij/pron;meisje/noun;omgeving/noun;van/prep;zich/pron;zijn/det	6	hij/pron;meisje/noun;omgeving/noun;van/prep;zich/pron;zijn/det	6	heb/verb;hij/pron;meisje/noun;omgeving/noun;ouder/noun;van/prep;zich/pron;zijn/det	8
spot/noun/volkskrant_19990423_103/73	hang_op/verb;speel_toneel/verb;tribune/noun;zet_neer/verb	4	hang_op/verb;speel_toneel/verb;tribune/noun;zet_neer/verb	4	hang_op/verb;speel_toneel/verb;tribune/noun;zet_neer/verb	4	de/det;een/det;hang_op/verb;speel_toneel/verb;toneel/part;tribune/noun;wat/det;zet_neer/verb	8	de/det;een/det;hang_op/verb;speel_toneel/verb;toneel/part;tribune/noun;wat/det;zet_neer/verb	8	de/det;een/det;hang_op/verb;neer/part;op/part;speel_toneel/verb;toneel/part;tribune/noun;wat/det;zet_neer/verb	10	hang_op/verb;speel_toneel/verb	2	hang_op/verb;speel_toneel/verb	2	hang_op/verb;speel_toneel/verb	2	de/det;hang_op/verb;speel_toneel/verb;toneel/part	4	de/det;hang_op/verb;speel_toneel/verb;toneel/part	4	de/det;hang_op/verb;neer/part;op/part;speel_toneel/verb;toneel/part	6
spot/noun/volkskrant_20020715_76/181	diagonaal/adj;hang/verb;weerszijden/noun	3	diagonaal/adj;hang/verb;weerszijden/noun	3	diagonaal/adj;hang/verb;weerszijden/noun	3	achteren/adv;diagonaal/adj;hang/verb;voren/adv;weerszijden/noun	5	achteren/adv;diagonaal/adj;hang/verb;voren/adv;weerszijden/noun	5	aan/prep;achteren/adv;diagonaal/adj;hang/verb;naar/prep;voren/adv;weerszijden/noun	7	diagonaal/adj;hang/verb;weerszijden/noun	3	diagonaal/adj;hang/verb;weerszijden/noun	3	diagonaal/adj;hang/verb;weerszijden/noun	3	achteren/adv;diagonaal/adj;hang/verb;weerszijden/noun	4	achteren/adv;diagonaal/adj;hang/verb;weerszijden/noun	4	aan/prep;achteren/adv;diagonaal/adj;hang/verb;weerszijden/noun	5
spot/noun/volkskrant_20010614_130/348	richt/verb	1	richt/verb	1	bezoeker/noun;richt/verb	2	de/det;die/pron;een/det;op/prep;richt/verb;van/prep;zelf/adv;zo/adv	8	de/det;die/pron;een/det;op/prep;richt/verb;van/prep;zelf/adv;zo/adv	8	bezoeker/noun;binnen/adv;de/det;die/pron;een/det;in/prep;op/prep;richt/verb;van/prep;zelf/adv;zo/adv	11	richt/verb	1	richt/verb	1	bezoeker/noun;richt/verb	2	de/det;op/prep;richt/verb;zelf/adv;zo/adv	5	de/det;op/prep;richt/verb;zelf/adv;zo/adv	5	bezoeker/noun;de/det;in/prep;op/prep;richt/verb;zelf/adv;zo/adv	7
spot/noun/volkskrant_20040617_88/199	Duitser/noun;bespot/verb;drijf/verb;vooroordeel/noun	4	Duitser/noun;bespot/verb;drijf/verb;vooroordeel/noun	4	Duitser/noun;bespot/verb;buitenlands/adj;drijf/verb;vooroordeel/noun	5	Duitser/noun;bespot/verb;de/det;drijf/verb;hij/pron;met/prep;vooroordeel/noun	7	Duitser/noun;bespot/verb;de/det;drijf/verb;hij/pron;met/prep;vooroordeel/noun	7	Duitser/noun;bespot/verb;buitenlands/adj;de/det;drijf/verb;hij/pron;met/prep;nu/adv;vooroordeel/noun	9	Duitser/noun;drijf/verb;vooroordeel/noun	3	Duitser/noun;drijf/verb;vooroordeel/noun	3	Duitser/noun;buitenlands/adj;drijf/verb;vooroordeel/noun	4	Duitser/noun;de/det;drijf/verb;hij/pron;met/prep;vooroordeel/noun	6	Duitser/noun;de/det;drijf/verb;hij/pron;met/prep;vooroordeel/noun	6	Duitser/noun;buitenlands/adj;de/det;drijf/verb;hij/pron;met/prep;vooroordeel/noun	7
spot/noun/volkskrant_20040614_104/155	beeld/noun;zie/verb	2	beeld/noun;zie/verb	2	beeld/noun;krijg/verb;voeg_toe/verb;weet/verb;zie/verb	5	beeld/noun;dan/adv;enig/det;hij/pron;met/prep;tenminste/adv;vandaag/adv;wie/pron;zie/verb	9	beeld/noun;dan/adv;enig/det;hij/pron;met/prep;tenminste/adv;vandaag/adv;wie/pron;zie/verb	9	beeld/noun;dan/adv;enig/det;hij/pron;krijg/verb;met/prep;tenminste/adv;vandaag/adv;voeg_toe/verb;weet/verb;wie/pron;zie/verb	12		0		0	voeg_toe/verb	1	enig/det;hij/pron;met/prep	3	enig/det;hij/pron;met/prep	3	enig/det;hij/pron;met/prep;voeg_toe/verb	4
spot/noun/volkskrant_20040112_87/17	mild/adj;publiek/noun	2	mild/adj;publiek/noun	2	houd/verb;mild/adj;publiek/noun	3	hun/det;met/prep;mild/adj;ook/adv;publiek/noun;ze/pron	6	hun/det;met/prep;mild/adj;ook/adv;publiek/noun;ze/pron	6	elkaar/pron;houd/verb;hun/det;met/prep;mild/adj;ook/adv;publiek/noun;ze/pron	8	mild/adj;publiek/noun	2	mild/adj;publiek/noun	2	houd/verb;mild/adj;publiek/noun	3	hun/det;met/prep;mild/adj;publiek/noun;ze/pron	5	hun/det;met/prep;mild/adj;publiek/noun;ze/pron	5	houd/verb;hun/det;met/prep;mild/adj;publiek/noun;ze/pron	6
spot/noun/volkskrant_20010419_178/375	mild/adj;sla_gade/verb;word/verb	3	mild/adj;sla_gade/verb;word/verb	3	man/noun;mild/adj;sla_gade/verb;word/verb	4	de/det;door/prep;met/prep;mild/adj;sla_gade/verb;wie/det;word/verb	7	de/det;door/prep;met/prep;mild/adj;sla_gade/verb;wie/det;word/verb	7	de/det;door/prep;man/noun;met/prep;mild/adj;naar/prep;sla_gade/verb;wie/det;word/verb	9	mild/adj;sla_gade/verb;word/verb	3	mild/adj;sla_gade/verb;word/verb	3	mild/adj;sla_gade/verb;word/verb	3	door/prep;met/prep;mild/adj;sla_gade/verb;word/verb	5	door/prep;met/prep;mild/adj;sla_gade/verb;word/verb	5	door/prep;met/prep;mild/adj;sla_gade/verb;word/verb	5
spot/noun/volkskrant_20040226_extra_49/217	ben/verb;drijf/verb;onbedaarlijk/adj;word/verb	4	ben/verb;drijf/verb;onbedaarlijk/adj;word/verb	4	ben/verb;drijf/verb;geleden/adj;jaar/noun;kan/verb;onbedaarlijk/adj;word/verb	7	ben/verb;de/det;drijf/verb;een/det;onbedaarlijk/adj;word/verb	6	ben/verb;de/det;drijf/verb;een/det;onbedaarlijk/adj;word/verb	6	ben/verb;de/det;drijf/verb;een/det;geleden/adj;het/det;jaar/noun;kan/verb;nog/adv;onbedaarlijk/adj;word/verb	11	drijf/verb;onbedaarlijk/adj;word/verb	3	drijf/verb;onbedaarlijk/adj;word/verb	3	drijf/verb;kan/verb;onbedaarlijk/adj;word/verb	4	de/det;drijf/verb;een/det;onbedaarlijk/adj;word/verb	5	de/det;drijf/verb;een/det;onbedaarlijk/adj;word/verb	5	de/det;drijf/verb;een/det;kan/verb;onbedaarlijk/adj;word/verb	6
spot/noun/parool_20010306_71/271	ben/verb;hot/noun;vind/verb	3	ben/verb;hot/noun;vind/verb	3	ben/verb;enkel/adj;hot/noun;vind/verb	4	als/prep;ben/verb;hot/noun;op/prep;vind/verb	5	als/prep;ben/verb;hot/noun;op/prep;vind/verb	5	als/prep;ben/verb;dat/pron;enkel/adj;het/det;hot/noun;nog/adv;nu/adv;op/prep;vind/verb	10	ben/verb;hot/noun;vind/verb	3	ben/verb;hot/noun;vind/verb	3	ben/verb;hot/noun;vind/verb	3	als/prep;ben/verb;hot/noun;op/prep;vind/verb	5	als/prep;ben/verb;hot/noun;op/prep;vind/verb	5	als/prep;ben/verb;het/det;hot/noun;op/prep;vind/verb	6
spot/noun/parool_20000505_15/584	Brabants/adj;accent/noun;drijf/verb;kwaad/adj;zichtbaar/adj	5	Brabants/adj;accent/noun;drijf/verb;kwaad/adj;zichtbaar/adj	5	Brabants/adj;accent/noun;daar/noun;drijf/verb;kwaad/adj;zichtbaar/adj	6	Brabants/adj;accent/noun;de/det;drijf/verb;hij/pron;kwaad/adj;met/prep;zichtbaar/adj	8	Brabants/adj;accent/noun;de/det;drijf/verb;hij/pron;kwaad/adj;met/prep;zichtbaar/adj	8	Brabants/adj;accent/noun;daar/noun;de/det;drijf/verb;hij/pron;kwaad/adj;met/prep;niet/adv;over/prep;wel/adv;zichtbaar/adj	12	Brabants/adj;accent/noun;drijf/verb	3	Brabants/adj;accent/noun;drijf/verb	3	Brabants/adj;accent/noun;drijf/verb	3	Brabants/adj;accent/noun;de/det;drijf/verb;hij/pron;met/prep	6	Brabants/adj;accent/noun;de/det;drijf/verb;hij/pron;met/prep	6	Brabants/adj;accent/noun;de/det;drijf/verb;hij/pron;met/prep;wel/adv	7
