_id	_cws.hoop.foc10.nav.ppmi_weight.bound	_count.hoop.foc10.nav.ppmi_weight.bound	_cws.hoop.foc10.nav.ppmi_sel.bound	_count.hoop.foc10.nav.ppmi_sel.bound	_cws.hoop.foc10.nav.no_ppmi.bound	_count.hoop.foc10.nav.no_ppmi.bound	_cws.hoop.foc10.all.ppmi_weight.bound	_count.hoop.foc10.all.ppmi_weight.bound	_cws.hoop.foc10.all.ppmi_sel.bound	_count.hoop.foc10.all.ppmi_sel.bound	_cws.hoop.foc10.all.no_ppmi.bound	_count.hoop.foc10.all.no_ppmi.bound	_cws.hoop.foc5.nav.ppmi_weight.bound	_count.hoop.foc5.nav.ppmi_weight.bound	_cws.hoop.foc5.nav.ppmi_sel.bound	_count.hoop.foc5.nav.ppmi_sel.bound	_cws.hoop.foc5.nav.no_ppmi.bound	_count.hoop.foc5.nav.no_ppmi.bound	_cws.hoop.foc5.all.ppmi_weight.bound	_count.hoop.foc5.all.ppmi_weight.bound	_cws.hoop.foc5.all.ppmi_sel.bound	_count.hoop.foc5.all.ppmi_sel.bound	_cws.hoop.foc5.all.no_ppmi.bound	_count.hoop.foc5.all.no_ppmi.bound
hoop/noun/het_laatste_nieuws_20011115_01_245/496	gemak/noun;genees_middel/noun;koop/verb	3	gemak/noun;genees_middel/noun;koop/verb	3	bejaard/adj;gemak/noun;genees_middel/noun;koop/verb;voel/verb	5	gemak/noun;genees_middel/noun;hun/det;koop/verb;op/prep	5	gemak/noun;genees_middel/noun;hun/det;koop/verb;op/prep	5	bejaard/adj;gemak/noun;genees_middel/noun;hun/det;koop/verb;op/prep;voel/verb;zich/pron	8	genees_middel/noun;koop/verb	2	genees_middel/noun;koop/verb	2	bejaard/adj;genees_middel/noun;koop/verb	3	genees_middel/noun;koop/verb;op/prep	3	genees_middel/noun;koop/verb;op/prep	3	bejaard/adj;genees_middel/noun;koop/verb;op/prep;zich/pron	5
hoop/noun/het_laatste_nieuws_20040202_01_248/355	angst/noun;droom/noun;heb/verb	3	angst/noun;droom/noun;heb/verb	3	angst/noun;droom/noun;heb/verb;het/noun	4	angst/noun;droom/noun;heb/verb;ons/det;we/pron	5	angst/noun;droom/noun;heb/verb;ons/det;we/pron	5	angst/noun;droom/noun;heb/verb;het/noun;nooit/adv;ons/det;over/prep;we/pron	8	angst/noun;droom/noun	2	angst/noun;droom/noun	2	angst/noun;droom/noun	2	angst/noun;droom/noun;ons/det	3	angst/noun;droom/noun;ons/det	3	angst/noun;droom/noun;ons/det	3
hoop/noun/het_laatste_nieuws_20001129_01_779/877	beker_voetbal/noun;dag/noun;donker/adj;stil/adj	4	beker_voetbal/noun;dag/noun;donker/adj;stil/adj	4	beker_voetbal/noun;dag/noun;donker/adj;stil/adj	4	beker_voetbal/noun;dag/noun;donker/adj;in/prep;stil/adj	5	beker_voetbal/noun;dag/noun;donker/adj;in/prep;stil/adj	5	beker_voetbal/noun;dag/noun;donker/adj;in/prep;stil/adj	5	beker_voetbal/noun;dag/noun;donker/adj;stil/adj	4	beker_voetbal/noun;dag/noun;donker/adj;stil/adj	4	beker_voetbal/noun;dag/noun;donker/adj;stil/adj	4	beker_voetbal/noun;dag/noun;donker/adj;in/prep;stil/adj	5	beker_voetbal/noun;dag/noun;donker/adj;in/prep;stil/adj	5	beker_voetbal/noun;dag/noun;donker/adj;in/prep;stil/adj	5
hoop/noun/het_laatste_nieuws_20040225_01_451/131	er/noun;termijn/noun	2	er/noun;termijn/noun	2	er/noun;jaar/noun;koppel/verb;termijn/noun;voorwaarde/noun	5	een/det;er/noun;termijn/noun;wel/adv	4	een/det;er/noun;termijn/noun;wel/adv	4	aan/prep;een/det;er/noun;jaar/noun;koppel/verb;termijn/noun;van/prep;voorwaarde/noun;wel/adv	9	er/noun	1	er/noun	1	er/noun;koppel/verb;voorwaarde/noun	3	een/det;er/noun;wel/adv	3	een/det;er/noun;wel/adv	3	aan/prep;een/det;er/noun;koppel/verb;voorwaarde/noun;wel/adv	6
hoop/noun/het_laatste_nieuws_20010206_01_626/234		0		0	belangrijk/adj;tempo/noun;volg_op/verb;wedstrijd/noun	4	de/det;elkaar/pron;in/prep;nu/adv;op/part	5	de/det;elkaar/pron;in/prep;nu/adv;op/part	5	belangrijk/adj;de/det;elkaar/pron;in/prep;nu/adv;op/part;tempo/noun;volg_op/verb;wedstrijd/noun	9		0		0	tempo/noun;volg_op/verb;wedstrijd/noun	3	elkaar/pron;in/prep;nu/adv;op/part	4	elkaar/pron;in/prep;nu/adv;op/part	4	elkaar/pron;in/prep;nu/adv;op/part;tempo/noun;volg_op/verb;wedstrijd/noun	7
hoop/noun/het_laatste_nieuws_20020622_01_493/518	schenk/verb	1	schenk/verb	1	schenk/verb	1	dat/det;schenk/verb	2	dat/det;schenk/verb	2	dat/det;schenk/verb	2	schenk/verb	1	schenk/verb	1	schenk/verb	1	dat/det;schenk/verb	2	dat/det;schenk/verb	2	dat/det;schenk/verb	2
hoop/noun/het_laatste_nieuws_20040420_01_233/52	blijk/verb;lig/verb;rommel/noun	3	blijk/verb;lig/verb;rommel/noun	3	blijk/verb;grond_gebied/noun;lig/verb;rommel/noun	4	blijk/verb;deze/det;echter/adv;lig/verb;op/prep;rommel/noun	6	blijk/verb;deze/det;echter/adv;lig/verb;op/prep;rommel/noun	6	blijk/verb;deze/det;echter/adv;grond_gebied/noun;het/det;lig/verb;op/prep;rommel/noun;van/prep	9	blijk/verb;rommel/noun	2	blijk/verb;rommel/noun	2	blijk/verb;grond_gebied/noun;rommel/noun	3	blijk/verb;deze/det;echter/adv;op/prep;rommel/noun	5	blijk/verb;deze/det;echter/adv;op/prep;rommel/noun	5	blijk/verb;deze/det;echter/adv;grond_gebied/noun;het/det;op/prep;rommel/noun;van/prep	8
hoop/noun/het_laatste_nieuws_20020424_01_435/104	4-2/noun;geraak/verb;punt/noun;slot_set/noun;vals/adj	5	4-2/noun;geraak/verb;punt/noun;slot_set/noun;vals/adj	5	4-2/noun;geraak/verb;match/noun;punt/noun;slot_set/noun;vals/adj	6	4-2/noun;de/det;geraak/verb;in/prep;punt/noun;slot_set/noun;vals/adj;wat/adv	8	4-2/noun;de/det;geraak/verb;in/prep;punt/noun;slot_set/noun;vals/adj;wat/adv	8	4-2/noun;de/det;geraak/verb;het/det;in/prep;match/noun;na/part;nooit/adv;punt/noun;slot_set/noun;vals/adj;wat/adv	12	4-2/noun;geraak/verb;slot_set/noun;vals/adj	4	4-2/noun;geraak/verb;slot_set/noun;vals/adj	4	4-2/noun;geraak/verb;slot_set/noun;vals/adj	4	4-2/noun;geraak/verb;slot_set/noun;vals/adj;wat/adv	5	4-2/noun;geraak/verb;slot_set/noun;vals/adj;wat/adv	5	4-2/noun;geraak/verb;het/det;slot_set/noun;vals/adj;wat/adv	6
hoop/noun/het_laatste_nieuws_20010920_01_184/13	geef_op/verb	1	geef_op/verb	1	burgemeester/noun;geef_op/verb;kondig_aan/verb;moet/verb;word/verb	5	geef_op/verb	1	geef_op/verb	1	burgemeester/noun;geef_op/verb;kondig_aan/verb;moet/verb;word/verb	5	geef_op/verb	1	geef_op/verb	1	burgemeester/noun;geef_op/verb;kondig_aan/verb;moet/verb;word/verb	5	geef_op/verb	1	geef_op/verb	1	burgemeester/noun;geef_op/verb;kondig_aan/verb;moet/verb;word/verb	5
hoop/noun/het_laatste_nieuws_20030726_01_26/163	ben/verb;besmeurd/adj;materiaal/noun;mazout/noun	4	ben/verb;besmeurd/adj;materiaal/noun;mazout/noun	4	ben/verb;besmeurd/adj;materiaal/noun;mazout/noun;raak/verb	5	ben/verb;besmeurd/adj;een/det;materiaal/noun;mazout/noun	5	ben/verb;besmeurd/adj;een/det;materiaal/noun;mazout/noun	5	ben/verb;besmeurd/adj;een/det;materiaal/noun;mazout/noun;met/prep;raak/verb	7	ben/verb;besmeurd/adj;materiaal/noun	3	ben/verb;besmeurd/adj;materiaal/noun	3	ben/verb;besmeurd/adj;materiaal/noun;raak/verb	4	ben/verb;besmeurd/adj;een/det;materiaal/noun	4	ben/verb;besmeurd/adj;een/det;materiaal/noun	4	ben/verb;besmeurd/adj;een/det;materiaal/noun;met/prep;raak/verb	6
hoop/noun/het_laatste_nieuws_20011130_01_418/102		0		0	mogelijkheid/noun;open/verb	2	een/det	1	een/det	1	een/det;mogelijkheid/noun;open/verb;zich/pron	4		0		0	mogelijkheid/noun;open/verb	2	een/det	1	een/det	1	een/det;mogelijkheid/noun;open/verb;zich/pron	4
hoop/noun/het_nieuwsblad_20030128_01_49/20	brand/verb;licht_DIM/noun	2	brand/verb;licht_DIM/noun	2	Belg/noun;brand/verb;licht_DIM/noun	3	brand/verb;in/prep;licht_DIM/noun	3	brand/verb;in/prep;licht_DIM/noun	3	Belg/noun;brand/verb;in/prep;licht_DIM/noun;van/prep	5	brand/verb;licht_DIM/noun	2	brand/verb;licht_DIM/noun	2	Belg/noun;brand/verb;licht_DIM/noun	3	brand/verb;in/prep;licht_DIM/noun	3	brand/verb;in/prep;licht_DIM/noun	3	Belg/noun;brand/verb;in/prep;licht_DIM/noun;van/prep	5
hoop/noun/het_nieuwsblad_20020618_01_14/66	ellende/noun;gun/verb;pret_DIM/noun;ramp_toerist/noun;zak_af/verb;zal/verb;zie/verb	7	ellende/noun;gun/verb;pret_DIM/noun;ramp_toerist/noun;zak_af/verb;zal/verb;zie/verb	7	ellende/noun;gun/verb;meer/adj;pret_DIM/noun;ramp_toerist/noun;vele/adj;zak_af/verb;zal/verb;zie/verb	9	de/det;ellende/noun;gun/verb;in/prep;nog/adv;pret_DIM/noun;ramp_toerist/noun;wij/pron;zak_af/verb;zal/verb;zie/verb	11	de/det;ellende/noun;gun/verb;in/prep;nog/adv;pret_DIM/noun;ramp_toerist/noun;wij/pron;zak_af/verb;zal/verb;zie/verb	11	de/det;die/pron;dit/det;ellende/noun;gun/verb;in/prep;meer/adj;naar/prep;niet/adv;nog/adv;pret_DIM/noun;ramp_toerist/noun;vele/adj;wij/pron;zak_af/verb;zal/verb;zie/verb	17	ellende/noun;zak_af/verb;zal/verb;zie/verb	4	ellende/noun;zak_af/verb;zal/verb;zie/verb	4	ellende/noun;meer/adj;zak_af/verb;zal/verb;zie/verb	5	de/det;ellende/noun;in/prep;nog/adv;zak_af/verb;zal/verb;zie/verb	7	de/det;ellende/noun;in/prep;nog/adv;zak_af/verb;zal/verb;zie/verb	7	de/det;ellende/noun;in/prep;meer/adj;nog/adv;zak_af/verb;zal/verb;zie/verb	8
hoop/noun/het_nieuwsblad_20010106_01_457/260	bestempel/verb;constructief/adj;oppositie/noun	3	bestempel/verb;constructief/adj;oppositie/noun	3	bestempel/verb;constructief/adj;mooi/adj;oppositie/noun;woord/noun	5	bestempel/verb;constructief/adj;de/det;een/det;op/prep;oppositie/noun;zonder/prep	7	bestempel/verb;constructief/adj;de/det;een/det;op/prep;oppositie/noun;zonder/prep	7	als/prep;bestempel/verb;constructief/adj;de/det;een/det;hij/pron;mooi/adj;op/prep;oppositie/noun;woord/noun;zonder/prep	11	bestempel/verb;constructief/adj;oppositie/noun	3	bestempel/verb;constructief/adj;oppositie/noun	3	bestempel/verb;constructief/adj;oppositie/noun	3	bestempel/verb;constructief/adj;de/det;een/det;op/prep;oppositie/noun	6	bestempel/verb;constructief/adj;de/det;een/det;op/prep;oppositie/noun	6	bestempel/verb;constructief/adj;de/det;een/det;op/prep;oppositie/noun	6
hoop/noun/het_nieuwsblad_19990914_01_209/286	volg/adj	1	volg/adj	1	keer/noun;volg/adj	2	de/det;volg/adj;wel/adv	3	de/det;volg/adj;wel/adv	3	de/det;het/det;hij/pron;keer/noun;volg/adj;wel/adv	6	volg/adj	1	volg/adj	1	volg/adj	1	de/det;volg/adj	2	de/det;volg/adj	2	de/det;hij/pron;volg/adj	3
hoop/noun/het_nieuwsblad_20001121_01_107/10		0		0		0	voor/prep;weer/adv	2	voor/prep;weer/adv	2	voor/prep;weer/adv	2		0		0		0	voor/prep;weer/adv	2	voor/prep;weer/adv	2	voor/prep;weer/adv	2
hoop/noun/het_nieuwsblad_20020315_01_202/568	enig/adj;vind/verb;zal/verb	3	enig/adj;vind/verb;zal/verb	3	doorgang/noun;enig/adj;moet/verb;vind/verb;wedstrijd/noun;zal/verb	6	de/det;enig/adj;toch/adv;vind/verb;zal/verb	5	de/det;enig/adj;toch/adv;vind/verb;zal/verb	5	de/det;doorgang/noun;enig/adj;moet/verb;toch/adv;van/prep;vind/verb;wedstrijd/noun;zal/verb	9	enig/adj	1	enig/adj	1	doorgang/noun;enig/adj;wedstrijd/noun	3	de/det;enig/adj;toch/adv	3	de/det;enig/adj;toch/adv	3	de/det;doorgang/noun;enig/adj;toch/adv;wedstrijd/noun	5
hoop/noun/het_nieuwsblad_20020228_01_371/104	sterk/verb;trek/verb	2	sterk/verb;trek/verb	2	productie/noun;sterk/verb;trek/verb;verantwoordelijk/adj	4	de/det;die/det;in/prep;sterk/verb;trek/verb;zijn/det	6	de/det;die/det;in/prep;sterk/verb;trek/verb;zijn/det	6	de/det;die/det;het/det;in/prep;met/prep;productie/noun;sterk/verb;trek/verb;verantwoordelijk/adj;zijn/det	10	sterk/verb	1	sterk/verb	1	sterk/verb;verantwoordelijk/adj	2	de/det;die/det;in/prep;sterk/verb	4	de/det;die/det;in/prep;sterk/verb	4	de/det;die/det;in/prep;sterk/verb;verantwoordelijk/adj	5
hoop/noun/het_nieuwsblad_20030207_01_428/375	alternatief/noun;bevredigend/adj;heb/verb	3	alternatief/noun;bevredigend/adj;heb/verb	3	alternatief/noun;bevredigend/adj;heb/verb	3	alternatief/noun;bevredigend/adj;een/det;heb/verb;iedereen/pron;op/prep;voor/prep	7	alternatief/noun;bevredigend/adj;een/det;heb/verb;iedereen/pron;op/prep;voor/prep	7	alternatief/noun;bevredigend/adj;een/det;heb/verb;iedereen/pron;op/prep;voor/prep	7	bevredigend/adj;heb/verb	2	bevredigend/adj;heb/verb	2	bevredigend/adj;heb/verb	2	bevredigend/adj;een/det;heb/verb;iedereen/pron;op/prep;voor/prep	6	bevredigend/adj;een/det;heb/verb;iedereen/pron;op/prep;voor/prep	6	bevredigend/adj;een/det;heb/verb;iedereen/pron;op/prep;voor/prep	6
hoop/noun/het_nieuwsblad_20010326_01_69/732	even/adj;geef/verb;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb	6	even/adj;geef/verb;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb	6	even/adj;geef/verb;hattrick/noun;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb;zuiver/adj	8	de/det;een/det;even/adj;geef/verb;in/prep;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb	9	de/det;een/det;even/adj;geef/verb;in/prep;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb	9	de/det;een/det;even/adj;geef/verb;hattrick/noun;in/prep;ingevallen/adj;met/prep;nieuw/adj;thuisploeg/noun;zorg/verb;zuiver/adj	12	even/adj;geef/verb;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb	6	even/adj;geef/verb;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb	6	even/adj;geef/verb;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb	6	de/det;even/adj;geef/verb;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb	7	de/det;even/adj;geef/verb;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb	7	de/det;even/adj;geef/verb;ingevallen/adj;nieuw/adj;thuisploeg/noun;zorg/verb	7
hoop/noun/het_nieuwsblad_19991118_01_198/483	doe/verb;ervaring/noun;geval/noun;internationaal/adj;kom/adj;wek_op/verb	6	doe/verb;ervaring/noun;geval/noun;internationaal/adj;kom/adj;wek_op/verb	6	ander/adj;doe/verb;ervaring/noun;geval/noun;internationaal/adj;kom/adj;wek_op/verb	7	de/det;doe/verb;een/det;ervaring/noun;geval/noun;ik/pron;internationaal/adj;kom/adj;op/part;wek_op/verb	10	de/det;doe/verb;een/det;ervaring/noun;geval/noun;ik/pron;internationaal/adj;kom/adj;op/part;wek_op/verb	10	ander/adj;de/det;doe/verb;een/det;ervaring/noun;geval/noun;het/det;ik/pron;internationaal/adj;kom/adj;op/part;wek_op/verb	12	ervaring/noun;internationaal/adj;kom/adj;wek_op/verb	4	ervaring/noun;internationaal/adj;kom/adj;wek_op/verb	4	ervaring/noun;internationaal/adj;kom/adj;wek_op/verb	4	de/det;een/det;ervaring/noun;internationaal/adj;kom/adj;op/part;wek_op/verb	7	de/det;een/det;ervaring/noun;internationaal/adj;kom/adj;op/part;wek_op/verb	7	de/det;een/det;ervaring/noun;internationaal/adj;kom/adj;op/part;wek_op/verb	7
hoop/noun/het_nieuwsblad_20000201_01_71/1079	heb/verb	1	heb/verb	1	heb/verb	1	heb/verb;zij/pron	2	heb/verb;zij/pron	2	heb/verb;zij/pron	2	heb/verb	1	heb/verb	1	heb/verb	1	heb/verb;zij/pron	2	heb/verb;zij/pron	2	heb/verb;zij/pron	2
hoop/noun/het_nieuwsblad_20040207_02_732/519	bevolking/noun;contact/noun;leg/verb;nieuw/adj;reis_af/verb	5	bevolking/noun;contact/noun;leg/verb;nieuw/adj;reis_af/verb	5	bevolking/noun;contact/noun;leg/verb;mei/noun;nieuw/adj;reis_af/verb	6	bevolking/noun;contact/noun;de/det;er/adv;ik/pron;in/prep;leg/verb;nieuw/adj;reis_af/verb	9	bevolking/noun;contact/noun;de/det;er/adv;ik/pron;in/prep;leg/verb;nieuw/adj;reis_af/verb	9	af/part;bevolking/noun;contact/noun;de/det;er/adv;ik/pron;in/prep;leg/verb;mei/noun;met/prep;naar/prep;nieuw/adj;reis_af/verb	13	contact/noun;leg/verb;nieuw/adj	3	contact/noun;leg/verb;nieuw/adj	3	contact/noun;leg/verb;nieuw/adj	3	contact/noun;er/adv;in/prep;leg/verb;nieuw/adj	5	contact/noun;er/adv;in/prep;leg/verb;nieuw/adj	5	af/part;contact/noun;er/adv;in/prep;leg/verb;naar/prep;nieuw/adj	7
hoop/noun/het_nieuwsblad_19991013_01_321/312	geduld/noun;troost/noun;verdriet/noun;verlossing/noun;vertrouwen/noun;vreugde/noun;werk/noun	7	geduld/noun;troost/noun;verdriet/noun;verlossing/noun;vertrouwen/noun;vreugde/noun;werk/noun	7	geduld/noun;structuur/noun;troost/noun;verdriet/noun;verlossing/noun;vertrouwen/noun;vreugde/noun;werk/noun	8	de/det;geduld/noun;troost/noun;verdriet/noun;verlossing/noun;vertrouwen/noun;vreugde/noun;werk/noun	8	de/det;geduld/noun;troost/noun;verdriet/noun;verlossing/noun;vertrouwen/noun;vreugde/noun;werk/noun	8	de/det;geduld/noun;het/det;structuur/noun;troost/noun;van/prep;verdriet/noun;verlossing/noun;vertrouwen/noun;vreugde/noun;werk/noun	11	geduld/noun;troost/noun;verdriet/noun;vreugde/noun	4	geduld/noun;troost/noun;verdriet/noun;vreugde/noun	4	geduld/noun;troost/noun;verdriet/noun;vreugde/noun	4	geduld/noun;troost/noun;verdriet/noun;vreugde/noun	4	geduld/noun;troost/noun;verdriet/noun;vreugde/noun	4	geduld/noun;troost/noun;verdriet/noun;vreugde/noun	4
hoop/noun/het_nieuwsblad_20030920_01_427/111	ben/verb;vestig/verb	2	ben/verb;vestig/verb	2	ben/verb;test/noun;vestig/verb	3	Al/det;ben/verb;de/det;nu/adv;op/prep;vestig/verb	6	Al/det;ben/verb;de/det;nu/adv;op/prep;vestig/verb	6	Al/det;ben/verb;de/det;nu/adv;op/prep;test/noun;vestig/verb	7	ben/verb;vestig/verb	2	ben/verb;vestig/verb	2	ben/verb;vestig/verb	2	Al/det;ben/verb;de/det;nu/adv;op/prep;vestig/verb	6	Al/det;ben/verb;de/det;nu/adv;op/prep;vestig/verb	6	Al/det;ben/verb;de/det;nu/adv;op/prep;vestig/verb	6
hoop/noun/het_nieuwsblad_20031105_01_469/351	geef/verb;trip/noun;veel/adj	3	geef/verb;trip/noun;veel/adj	3	geef/verb;mannen/adj;trip/noun;veel/adj;weet/verb	5	de/det;die/det;geef/verb;je/pron;me/pron;trip/noun;veel/adj	7	de/det;die/det;geef/verb;je/pron;me/pron;trip/noun;veel/adj	7	de/det;die/det;geef/verb;helemaal/adv;je/pron;mannen/adj;me/pron;naar/prep;niet/adv;thuis/adv;trip/noun;veel/adj;vooral/adv;weet/verb	14	geef/verb;veel/adj	2	geef/verb;veel/adj	2	geef/verb;veel/adj;weet/verb	3	geef/verb;je/pron;me/pron;veel/adj	4	geef/verb;je/pron;me/pron;veel/adj	4	geef/verb;je/pron;me/pron;niet/adv;veel/adj;weet/verb	6
hoop/noun/het_nieuwsblad_20020128_01_323/219	beetje/noun;slotfase/noun;verbeter/verb	3	beetje/noun;slotfase/noun;verbeter/verb	3	beetje/noun;opbouw/noun;slotfase/noun;verbeter/verb	4	achter/adv;beetje/noun;de/det;een/det;in/prep;me/pron;slotfase/noun;verbeter/verb	8	achter/adv;beetje/noun;de/det;een/det;in/prep;me/pron;slotfase/noun;verbeter/verb	8	achter/adv;beetje/noun;de/det;een/det;in/prep;me/pron;naar/prep;opbouw/noun;slotfase/noun;verbeter/verb	10	beetje/noun;verbeter/verb	2	beetje/noun;verbeter/verb	2	beetje/noun;opbouw/noun;verbeter/verb	3	achter/adv;beetje/noun;de/det;in/prep;verbeter/verb	5	achter/adv;beetje/noun;de/det;in/prep;verbeter/verb	5	achter/adv;beetje/noun;de/det;in/prep;naar/prep;opbouw/noun;verbeter/verb	7
hoop/noun/het_nieuwsblad_19990818_01_124/338	zet/verb	1	zet/verb	1	ambtenaar/noun;slachtoffer/noun;waarschuw/verb;zet/verb	4	al/adv;de/det;hun/det;op/prep;toch/adv;zet/verb	6	al/adv;de/det;hun/det;op/prep;toch/adv;zet/verb	6	al/adv;ambtenaar/noun;de/det;het/det;hun/det;niet/adv;op/prep;slachtoffer/noun;toch/adv;waarschuw/verb;zet/verb	11	zet/verb	1	zet/verb	1	slachtoffer/noun;zet/verb	2	al/adv;de/det;hun/det;op/prep;zet/verb	5	al/adv;de/det;hun/det;op/prep;zet/verb	5	al/adv;de/det;het/det;hun/det;niet/adv;op/prep;slachtoffer/noun;zet/verb	8
hoop/noun/het_nieuwsblad_20021114_01_162/234	ben/verb;groei/verb;nieuw/adj;zie/verb	4	ben/verb;groei/verb;nieuw/adj;zie/verb	4	ben/verb;eenheid/noun;groei/verb;nieuw/adj;totaal/noun;zie/verb	6	ben/verb;er/adv;groei/verb;nieuw/adj;zie/verb	5	ben/verb;er/adv;groei/verb;nieuw/adj;zie/verb	5	ben/verb;eenheid/noun;er/adv;groei/verb;nieuw/adj;tot/prep;totaal/noun;zie/verb	8	ben/verb;groei/verb;nieuw/adj	3	ben/verb;groei/verb;nieuw/adj	3	ben/verb;groei/verb;nieuw/adj	3	ben/verb;er/adv;groei/verb;nieuw/adj	4	ben/verb;er/adv;groei/verb;nieuw/adj	4	ben/verb;er/adv;groei/verb;nieuw/adj	4
hoop/noun/het_nieuwsblad_20010324_01_181/312	goed/adj;veel/adj;zie/verb	3	goed/adj;veel/adj;zie/verb	3	cent/noun;goed/adj;maak/verb;veel/adj;zie/verb	5	al/adv;goed/adj;nog/adv;veel/adj;zie/verb;zonder/prep	6	al/adv;goed/adj;nog/adv;veel/adj;zie/verb;zonder/prep	6	al/adv;cent/noun;goed/adj;het/det;maak/verb;nog/adv;te/adv;van/prep;veel/adj;zie/verb;zonder/prep	11	veel/adj;zie/verb	2	veel/adj;zie/verb	2	cent/noun;veel/adj;zie/verb	3	al/adv;nog/adv;veel/adj;zie/verb;zonder/prep	5	al/adv;nog/adv;veel/adj;zie/verb;zonder/prep	5	al/adv;cent/noun;nog/adv;te/adv;veel/adj;zie/verb;zonder/prep	7
hoop/noun/het_nieuwsblad_20040718_01_113/879	heel/adj;leugen/noun;verkoop/verb;waarheid/noun	4	heel/adj;leugen/noun;verkoop/verb;waarheid/noun	4	half/adj;heel/adj;leugen/noun;verkoop/verb;waarheid/noun	5	een/det;heel/adj;leugen/noun;tussen/prep;verkoop/verb;waarheid/noun	6	een/det;heel/adj;leugen/noun;tussen/prep;verkoop/verb;waarheid/noun	6	die/pron;een/det;half/adj;heel/adj;leugen/noun;ook/adv;tussen/prep;verkoop/verb;waarheid/noun	9	heel/adj;leugen/noun;verkoop/verb;waarheid/noun	4	heel/adj;leugen/noun;verkoop/verb;waarheid/noun	4	heel/adj;leugen/noun;verkoop/verb;waarheid/noun	4	een/det;heel/adj;leugen/noun;verkoop/verb;waarheid/noun	5	een/det;heel/adj;leugen/noun;verkoop/verb;waarheid/noun	5	een/det;heel/adj;leugen/noun;ook/adv;verkoop/verb;waarheid/noun	6
hoop/noun/het_nieuwsblad_20041105_01_379/19	breng/verb;toekomst/noun;wil/noun	3	breng/verb;toekomst/noun;wil/noun	3	breng/verb;toekomst/noun;voorstelling/noun;wil/noun	4	breng/verb;de/det;in/prep;toekomst/noun;wil/noun	5	breng/verb;de/det;in/prep;toekomst/noun;wil/noun	5	breng/verb;de/det;in/prep;toekomst/noun;van/prep;voorstelling/noun;wil/noun	7	breng/verb;toekomst/noun	2	breng/verb;toekomst/noun	2	breng/verb;toekomst/noun	2	breng/verb;de/det;in/prep;toekomst/noun	4	breng/verb;de/det;in/prep;toekomst/noun	4	breng/verb;de/det;in/prep;toekomst/noun	4
hoop/noun/het_nieuwsblad_19990403_01_9/361	geef/verb;leef/verb;zal/verb	3	geef/verb;leef/verb;zal/verb	3	geef/verb;leef/verb;zal/verb	3	altijd/adv;de/det;geef/verb;leef/verb;ons/pron;voor/prep;wij/pron;zal/verb	8	altijd/adv;de/det;geef/verb;leef/verb;ons/pron;voor/prep;wij/pron;zal/verb	8	altijd/adv;de/det;dit/det;geef/verb;leef/verb;ons/pron;ook/adv;voor/prep;wij/pron;zal/verb	10	geef/verb;leef/verb;zal/verb	3	geef/verb;leef/verb;zal/verb	3	geef/verb;leef/verb;zal/verb	3	de/det;geef/verb;leef/verb;ons/pron;wij/pron;zal/verb	6	de/det;geef/verb;leef/verb;ons/pron;wij/pron;zal/verb	6	de/det;dit/det;geef/verb;leef/verb;ons/pron;ook/adv;wij/pron;zal/verb	8
hoop/noun/het_nieuwsblad_20021209_01_311/23	lever_op/verb;verkiezing/noun	2	lever_op/verb;verkiezing/noun	2	bekendmaking/noun;lever_op/verb;verkiezing/noun;vuurwerk/noun	4	dan/adv;de/det;een/det;in/prep;lever_op/verb;na/prep;op/part;verkiezing/noun	8	dan/adv;de/det;een/det;in/prep;lever_op/verb;na/prep;op/part;verkiezing/noun	8	bekendmaking/noun;dan/adv;de/det;een/det;het/det;in/prep;lever_op/verb;na/prep;op/part;van/prep;verkiezing/noun;vooral/adv;vuurwerk/noun	13	lever_op/verb	1	lever_op/verb	1	lever_op/verb;vuurwerk/noun	2	dan/adv;een/det;in/prep;lever_op/verb;op/part	5	dan/adv;een/det;in/prep;lever_op/verb;op/part	5	dan/adv;een/det;in/prep;lever_op/verb;op/part;vooral/adv;vuurwerk/noun	7
