_id	_cws.blik.foc10.nav.ppmi_weight.bound	_count.blik.foc10.nav.ppmi_weight.bound	_cws.blik.foc10.nav.ppmi_sel.bound	_count.blik.foc10.nav.ppmi_sel.bound	_cws.blik.foc10.nav.no_ppmi.bound	_count.blik.foc10.nav.no_ppmi.bound	_cws.blik.foc10.all.ppmi_weight.bound	_count.blik.foc10.all.ppmi_weight.bound	_cws.blik.foc10.all.ppmi_sel.bound	_count.blik.foc10.all.ppmi_sel.bound	_cws.blik.foc10.all.no_ppmi.bound	_count.blik.foc10.all.no_ppmi.bound	_cws.blik.foc5.nav.ppmi_weight.bound	_count.blik.foc5.nav.ppmi_weight.bound	_cws.blik.foc5.nav.ppmi_sel.bound	_count.blik.foc5.nav.ppmi_sel.bound	_cws.blik.foc5.nav.no_ppmi.bound	_count.blik.foc5.nav.no_ppmi.bound	_cws.blik.foc5.all.ppmi_weight.bound	_count.blik.foc5.all.ppmi_weight.bound	_cws.blik.foc5.all.ppmi_sel.bound	_count.blik.foc5.all.ppmi_sel.bound	_cws.blik.foc5.all.no_ppmi.bound	_count.blik.foc5.all.no_ppmi.bound
blik/noun/de_standaard_20021122_01_47/553	vluchtig/adj	1	vluchtig/adj	1	Duits/adj;tijdschrift/noun;vluchtig/adj	3	de/det;een/det;vluchtig/adj	3	de/det;een/det;vluchtig/adj	3	Duits/adj;de/det;een/det;het/det;in/prep;tijdschrift/noun;vluchtig/adj	7	vluchtig/adj	1	vluchtig/adj	1	Duits/adj;tijdschrift/noun;vluchtig/adj	3	een/det;vluchtig/adj	2	een/det;vluchtig/adj	2	Duits/adj;een/det;het/det;in/prep;tijdschrift/noun;vluchtig/adj	6
blik/noun/de_standaard_20030628_01_1/64	beroemd/adj;circus/noun;coulisse/noun;exclusief/adj;wereld/noun;werp/verb	6	beroemd/adj;circus/noun;coulisse/noun;exclusief/adj;wereld/noun;werp/verb	6	beroemd/adj;circus/noun;coulisse/noun;exclusief/adj;mag/verb;wereld/noun;werp/verb	7	beroemd/adj;circus/noun;coulisse/noun;de/det;een/det;exclusief/adj;wereld/noun;werp/verb	8	beroemd/adj;circus/noun;coulisse/noun;de/det;een/det;exclusief/adj;wereld/noun;werp/verb	8	beroemd/adj;circus/noun;coulisse/noun;de/det;een/det;exclusief/adj;het/det;in/prep;mag/verb;te/prep;van/prep;wereld/noun;werp/verb	13	coulisse/noun;exclusief/adj;werp/verb	3	coulisse/noun;exclusief/adj;werp/verb	3	coulisse/noun;exclusief/adj;mag/verb;werp/verb	4	coulisse/noun;de/det;een/det;exclusief/adj;werp/verb	5	coulisse/noun;de/det;een/det;exclusief/adj;werp/verb	5	coulisse/noun;de/det;een/det;exclusief/adj;in/prep;mag/verb;van/prep;werp/verb	8
blik/noun/de_standaard_19990225_01_93/614	gun/verb;maatschappij/noun	2	gun/verb;maatschappij/noun	2	Chinees/adj;gun/verb;maatschappij/noun	3	de/det;een/det;gun/verb;maatschappij/noun;ons/pron;ze/pron	6	de/det;een/det;gun/verb;maatschappij/noun;ons/pron;ze/pron	6	Chinees/adj;de/det;een/det;gun/verb;in/prep;maatschappij/noun;ons/pron;ook/adv;ze/pron	9	gun/verb;maatschappij/noun	2	gun/verb;maatschappij/noun	2	Chinees/adj;gun/verb;maatschappij/noun	3	de/det;een/det;gun/verb;maatschappij/noun;ons/pron;ze/pron	6	de/det;een/det;gun/verb;maatschappij/noun;ons/pron;ze/pron	6	Chinees/adj;de/det;een/det;gun/verb;in/prep;maatschappij/noun;ons/pron;ook/adv;ze/pron	9
blik/noun/de_standaard_20000314_01_6/946	duidelijk/adj;kaart/noun	2	duidelijk/adj;kaart/noun	2	duidelijk/adj;kaart/noun;maak/verb	3	de/det;duidelijk/adj;elk/det;je/pron;kaart/noun;op/prep;waarom/adv	7	de/det;duidelijk/adj;elk/det;je/pron;kaart/noun;op/prep;waarom/adv	7	de/det;duidelijk/adj;elk/det;je/pron;kaart/noun;maak/verb;ook/adv;op/prep;waarom/adv;zowat/adv	10	kaart/noun	1	kaart/noun	1	kaart/noun;maak/verb	2	de/det;je/pron;kaart/noun;op/prep	4	de/det;je/pron;kaart/noun;op/prep	4	de/det;je/pron;kaart/noun;maak/verb;op/prep	5
blik/noun/de_standaard_20001130_01_79/801	dichter/noun;open/adj;opportunistisch/adj;pasgeboren/adj	4	dichter/noun;open/adj;opportunistisch/adj;pasgeboren/adj	4	dichter/noun;geval/noun;heb/verb;moet/verb;open/adj;opportunistisch/adj;pasgeboren/adj;zal/verb	8	de/det;dichter/noun;die/det;open/adj;opportunistisch/adj;pasgeboren/adj	6	de/det;dichter/noun;die/det;open/adj;opportunistisch/adj;pasgeboren/adj	6	de/det;dichter/noun;die/det;dit/det;geval/noun;heb/verb;in/prep;moet/verb;niet/adv;open/adj;opportunistisch/adj;pasgeboren/adj;van/prep;zal/verb	14	dichter/noun;open/adj;pasgeboren/adj	3	dichter/noun;open/adj;pasgeboren/adj	3	dichter/noun;heb/verb;moet/verb;open/adj;pasgeboren/adj;zal/verb	6	de/det;dichter/noun;open/adj;pasgeboren/adj	4	de/det;dichter/noun;open/adj;pasgeboren/adj	4	de/det;dichter/noun;heb/verb;moet/verb;open/adj;pasgeboren/adj;van/prep;zal/verb	8
blik/noun/het_laatste_nieuws_20020423_01_54/85	deur/noun;open/adj;politie_werk/noun;scherm/noun;werp/verb;wijd/adj	6	deur/noun;open/adj;politie_werk/noun;scherm/noun;werp/verb;wijd/adj	6	deur/noun;open/adj;politie_werk/noun;scherm/noun;werp/verb;wijd/adj;wil/verb;zone/noun	8	achter/prep;al/det;de/det;deur/noun;een/det;open/adj;politie_werk/noun;scherm/noun;werp/verb;wie/pron;wijd/adj	11	achter/prep;al/det;de/det;deur/noun;een/det;open/adj;politie_werk/noun;scherm/noun;werp/verb;wie/pron;wijd/adj	11	achter/prep;al/det;de/det;deur/noun;een/det;het/det;open/adj;politie_werk/noun;scherm/noun;van/prep;voor/prep;werp/verb;wie/pron;wijd/adj;wil/verb;zone/noun	16	open/adj;scherm/noun;werp/verb	3	open/adj;scherm/noun;werp/verb	3	open/adj;scherm/noun;werp/verb;wil/verb	4	achter/prep;al/det;de/det;een/det;open/adj;scherm/noun;werp/verb;wie/pron	8	achter/prep;al/det;de/det;een/det;open/adj;scherm/noun;werp/verb;wie/pron	8	achter/prep;al/det;de/det;een/det;open/adj;scherm/noun;voor/prep;werp/verb;wie/pron;wil/verb	10
blik/noun/het_laatste_nieuws_20011105_01_164/164	kamer/noun;raam/noun;regelmatig/adj;werp/verb	4	kamer/noun;raam/noun;regelmatig/adj;werp/verb	4	kamer/noun;lig/verb;prinses/noun;raam/noun;regelmatig/adj;werp/verb	6	de/det;een/det;hij/pron;kamer/noun;op/prep;raam/noun;regelmatig/adj;waar/adv;werp/verb	9	de/det;een/det;hij/pron;kamer/noun;op/prep;raam/noun;regelmatig/adj;waar/adv;werp/verb	9	de/det;een/det;het/det;hij/pron;kamer/noun;lig/verb;op/prep;prinses/noun;raam/noun;regelmatig/adj;toch/adv;van/prep;waar/adv;werp/verb	14	raam/noun;regelmatig/adj;werp/verb	3	raam/noun;regelmatig/adj;werp/verb	3	raam/noun;regelmatig/adj;werp/verb	3	de/det;een/det;hij/pron;op/prep;raam/noun;regelmatig/adj;werp/verb	7	de/det;een/det;hij/pron;op/prep;raam/noun;regelmatig/adj;werp/verb	7	de/det;een/det;het/det;hij/pron;op/prep;raam/noun;regelmatig/adj;toch/adv;van/prep;werp/verb	10
blik/noun/het_laatste_nieuws_20000710_01_170/354	briefwisseling/noun	1	briefwisseling/noun	1	briefwisseling/noun;inwoner/noun;vrees/verb	3	alleen/adv;briefwisseling/noun;de/det;hun/det;met/prep	5	alleen/adv;briefwisseling/noun;de/det;hun/det;met/prep	5	alleen/adv;briefwisseling/noun;de/det;hun/det;in/prep;inwoner/noun;met/prep;niet/adv;vrees/verb	9	briefwisseling/noun	1	briefwisseling/noun	1	briefwisseling/noun;inwoner/noun;vrees/verb	3	alleen/adv;briefwisseling/noun;hun/det;met/prep	4	alleen/adv;briefwisseling/noun;hun/det;met/prep	4	alleen/adv;briefwisseling/noun;hun/det;in/prep;inwoner/noun;met/prep;niet/adv;vrees/verb	8
blik/noun/het_laatste_nieuws_20020808_01_467/232	belust/adj;bier/noun;net/adj;pers_zaal/noun;ruimte/noun;weg/noun	6	belust/adj;bier/noun;net/adj;pers_zaal/noun;ruimte/noun;weg/noun	6	belust/adj;bier/noun;meer/adj;net/adj;nieuw/adj;pers_zaal/noun;ruimte/noun;weg/noun	8	belust/adj;bier/noun;dan/adv;de/det;een/det;met/prep;net/adj;op/prep;pers_zaal/noun;ruimte/noun;weg/noun	11	belust/adj;bier/noun;dan/adv;de/det;een/det;met/prep;net/adj;op/prep;pers_zaal/noun;ruimte/noun;weg/noun	11	belust/adj;bier/noun;dan/adv;de/det;een/det;meer/adj;met/prep;net/adj;nieuw/adj;op/prep;pers_zaal/noun;ruimte/noun;van/prep;weg/noun	14	belust/adj;bier/noun;weg/noun	3	belust/adj;bier/noun;weg/noun	3	belust/adj;bier/noun;meer/adj;weg/noun	4	belust/adj;bier/noun;met/prep;op/prep;weg/noun	5	belust/adj;bier/noun;met/prep;op/prep;weg/noun	5	belust/adj;bier/noun;meer/adj;met/prep;op/prep;weg/noun	6
blik/noun/het_laatste_nieuws_20001222_01_455/474	gebit/noun;haak/noun;schildpad/noun	3	gebit/noun;haak/noun;schildpad/noun	3	gebit/noun;haak/noun;krijg/verb;schildpad/noun;word/verb	5	een/det;gebit/noun;haak/noun;met/prep;op/prep;schildpad/noun;zijn/det	7	een/det;gebit/noun;haak/noun;met/prep;op/prep;schildpad/noun;zijn/det	7	behulp/prep;een/det;gebit/noun;haak/noun;krijg/verb;met/prep;op/prep;schildpad/noun;van/prep;word/verb;zijn/det	11	gebit/noun;haak/noun	2	gebit/noun;haak/noun	2	gebit/noun;haak/noun;krijg/verb	3	een/det;gebit/noun;haak/noun;op/prep;zijn/det	5	een/det;gebit/noun;haak/noun;op/prep;zijn/det	5	een/det;gebit/noun;haak/noun;krijg/verb;op/prep;zijn/det	6
blik/noun/het_laatste_nieuws_20040909_01_639/112	naar/adj;oog/noun	2	naar/adj;oog/noun	2	heb/verb;naar/adj;oog/noun;zeker/adj	4	de/det;een/det;hij/pron;naar/adj;oog/noun	5	de/det;een/det;hij/pron;naar/adj;oog/noun	5	de/det;een/det;gisteren/adv;heb/verb;hij/pron;in/prep;naar/adj;oog/noun;zeker/adj	9	naar/adj;oog/noun	2	naar/adj;oog/noun	2	heb/verb;naar/adj;oog/noun	3	de/det;een/det;hij/pron;naar/adj;oog/noun	5	de/det;een/det;hij/pron;naar/adj;oog/noun	5	de/det;een/det;heb/verb;hij/pron;in/prep;naar/adj;oog/noun	7
blik/noun/het_laatste_nieuws_20010628_01_357/1114	sta/verb	1	sta/verb	1	doe/verb;heb/verb;sta/verb;weet/verb	4	dan/adv;genoeg/det;ons/pron;sta/verb;wat/pron	5	dan/adv;genoeg/det;ons/pron;sta/verb;wat/pron	5	aan/prep;dan/adv;doe/verb;genoeg/det;heb/verb;ons/pron;sta/verb;wat/pron;we/pron;weet/verb	10		0		0	heb/verb;weet/verb	2	dan/adv;genoeg/det;wat/pron	3	dan/adv;genoeg/det;wat/pron	3	aan/prep;dan/adv;genoeg/det;heb/verb;wat/pron;we/pron;weet/verb	7
blik/noun/het_laatste_nieuws_20020319_01_280/132	leeg/adj;oog/noun;uitgeblust/adj	3	leeg/adj;oog/noun;uitgeblust/adj	3	leeg/adj;oog/noun;uitgeblust/adj	3	de/det;een/det;leeg/adj;met/prep;oog/noun;uitgeblust/adj	6	de/det;een/det;leeg/adj;met/prep;oog/noun;uitgeblust/adj	6	de/det;een/det;in/prep;leeg/adj;met/prep;oog/noun;uitgeblust/adj	7	leeg/adj;oog/noun;uitgeblust/adj	3	leeg/adj;oog/noun;uitgeblust/adj	3	leeg/adj;oog/noun;uitgeblust/adj	3	de/det;een/det;leeg/adj;met/prep;oog/noun;uitgeblust/adj	6	de/det;een/det;leeg/adj;met/prep;oog/noun;uitgeblust/adj	6	de/det;een/det;in/prep;leeg/adj;met/prep;oog/noun;uitgeblust/adj	7
blik/noun/het_laatste_nieuws_20040910_01_762/259	kleur/noun;knipoog/noun;opzichtig/adj	3	kleur/noun;knipoog/noun;opzichtig/adj	3	blijf/verb;kies/verb;kleur/noun;knipoog/noun;opzichtig/adj	5	de/det;een/det;kleur/noun;knipoog/noun;met/prep;opzichtig/adj	6	de/det;een/det;kleur/noun;knipoog/noun;met/prep;opzichtig/adj	6	blijf/verb;de/det;een/det;kies/verb;kleur/noun;knipoog/noun;met/prep;ook/adv;opzichtig/adj;voor/prep;wel/adv	11	opzichtig/adj	1	opzichtig/adj	1	kies/verb;opzichtig/adj	2	een/det;met/prep;opzichtig/adj	3	een/det;met/prep;opzichtig/adj	3	een/det;kies/verb;met/prep;ook/adv;opzichtig/adj;voor/prep;wel/adv	7
blik/noun/het_laatste_nieuws_19990918_01_224/272	verdraag/verb	1	verdraag/verb	1	kan/verb;mens/noun;verdraag/verb	3	de/det;ik/pron;verdraag/verb	3	de/det;ik/pron;verdraag/verb	3	de/det;ik/pron;kan/verb;mens/noun;niet/adv;van/prep;verdraag/verb	7	verdraag/verb	1	verdraag/verb	1	kan/verb;mens/noun;verdraag/verb	3	de/det;ik/pron;verdraag/verb	3	de/det;ik/pron;verdraag/verb	3	de/det;ik/pron;kan/verb;mens/noun;niet/adv;van/prep;verdraag/verb	7
blik/noun/het_laatste_nieuws_20041009_01_426/100	toekomst/noun;werp/verb;zeg/verb	3	toekomst/noun;werp/verb;zeg/verb	3	secretaris/noun;toekomst/noun;vroeg/adj;werp/verb;zeg/verb	5	de/det;een/det;op/prep;toekomst/noun;werp/verb;zeg/verb	6	de/det;een/det;op/prep;toekomst/noun;werp/verb;zeg/verb	6	al/adv;de/det;een/det;nu/adv;ook/adv;op/prep;secretaris/noun;toekomst/noun;van/prep;vroeg/adj;werp/verb;zeg/verb	12	toekomst/noun;werp/verb	2	toekomst/noun;werp/verb	2	toekomst/noun;werp/verb	2	de/det;een/det;op/prep;toekomst/noun;werp/verb	5	de/det;een/det;op/prep;toekomst/noun;werp/verb	5	al/adv;de/det;een/det;ook/adv;op/prep;toekomst/noun;werp/verb	7
blik/noun/het_laatste_nieuws_20031028_01_367/13	opgelucht/adj	1	opgelucht/adj	1	opgelucht/adj;stad_bestuur/noun;vertegenwoordiger/noun	3	de/det;opgelucht/adj;ze/pron	3	de/det;opgelucht/adj;ze/pron	3	bij/prep;de/det;het/det;opgelucht/adj;stad_bestuur/noun;van/prep;vertegenwoordiger/noun;ze/pron	8	opgelucht/adj	1	opgelucht/adj	1	opgelucht/adj;vertegenwoordiger/noun	2	opgelucht/adj	1	opgelucht/adj	1	bij/prep;het/det;opgelucht/adj;van/prep;vertegenwoordiger/noun	5
blik/noun/het_laatste_nieuws_20031226_01_415/13	lees_voor/verb;vorst/noun	2	lees_voor/verb;vorst/noun	2	ben/verb;lees_voor/verb;vorst/noun	3	aller/det;de/det;lees_voor/verb;ons/det;vorst/noun	5	aller/det;de/det;lees_voor/verb;ons/det;vorst/noun	5	aller/det;ben/verb;de/det;het/det;lees_voor/verb;ons/det;tijdens/prep;van/prep;vorst/noun	9	vorst/noun	1	vorst/noun	1	ben/verb;vorst/noun	2	aller/det;de/det;ons/det;vorst/noun	4	aller/det;de/det;ons/det;vorst/noun	4	aller/det;ben/verb;de/det;ons/det;vorst/noun	5
blik/noun/het_laatste_nieuws_19990619_01_225/47	angstig/adj;grijs/adj;oog/noun;vader/noun;zit/verb	5	angstig/adj;grijs/adj;oog/noun;vader/noun;zit/verb	5	angstig/adj;grijs/adj;oog/noun;vader/noun;zit/verb	5	angstig/adj;de/det;een/det;grijs/adj;haar/pron;met/prep;naast/prep;oog/noun;vader/noun;zit/verb	10	angstig/adj;de/det;een/det;grijs/adj;haar/pron;met/prep;naast/prep;oog/noun;vader/noun;zit/verb	10	angstig/adj;de/det;een/det;grijs/adj;haar/pron;in/prep;met/prep;naast/prep;oog/noun;vader/noun;zit/verb	11	angstig/adj;grijs/adj;oog/noun;vader/noun	4	angstig/adj;grijs/adj;oog/noun;vader/noun	4	angstig/adj;grijs/adj;oog/noun;vader/noun	4	angstig/adj;de/det;een/det;grijs/adj;met/prep;oog/noun;vader/noun	7	angstig/adj;de/det;een/det;grijs/adj;met/prep;oog/noun;vader/noun	7	angstig/adj;de/det;een/det;grijs/adj;in/prep;met/prep;oog/noun;vader/noun	8
blik/noun/het_laatste_nieuws_20031105_01_131/70	archief/noun;scherm/noun	2	archief/noun;scherm/noun	2	archief/noun;groot/adj;krijg/verb;leuk/adj;scherm/noun;werk/noun	6	achter/prep;archief/noun;de/det;een/det;je/pron;scherm/noun	6	achter/prep;archief/noun;de/det;een/det;je/pron;scherm/noun	6	achter/prep;archief/noun;de/det;een/det;groot/adj;het/det;in/prep;je/pron;krijg/verb;leuk/adj;scherm/noun;van/prep;werk/noun	13	archief/noun;scherm/noun	2	archief/noun;scherm/noun	2	archief/noun;krijg/verb;leuk/adj;scherm/noun	4	achter/prep;archief/noun;de/det;een/det;je/pron;scherm/noun	6	achter/prep;archief/noun;de/det;een/det;je/pron;scherm/noun	6	achter/prep;archief/noun;de/det;een/det;je/pron;krijg/verb;leuk/adj;scherm/noun;van/prep	9
blik/noun/het_laatste_nieuws_20021028_01_199/32	straat/noun;tegel/noun	2	straat/noun;tegel/noun	2	kind/noun;ontvlucht/verb;straat/noun;tegel/noun;tel/verb	5	de/det;door/prep;ik/pron;op/prep;straat/noun;tegel/noun	6	de/det;door/prep;ik/pron;op/prep;straat/noun;tegel/noun	6	als/prep;de/det;door/prep;ik/pron;kind/noun;ontvlucht/verb;op/prep;straat/noun;tegel/noun;tel/verb	10	straat/noun;tegel/noun	2	straat/noun;tegel/noun	2	ontvlucht/verb;straat/noun;tegel/noun;tel/verb	4	de/det;door/prep;ik/pron;op/prep;straat/noun;tegel/noun	6	de/det;door/prep;ik/pron;op/prep;straat/noun;tegel/noun	6	de/det;door/prep;ik/pron;ontvlucht/verb;op/prep;straat/noun;tegel/noun;tel/verb	8
blik/noun/het_nieuwsblad_20001025_01_492/552	lever_op/verb;meewarig/adj	2	lever_op/verb;meewarig/adj	2	lever_op/verb;meewarig/adj;voorstel/noun	3	dat/pron;een/det;hem/pron;lever_op/verb;meewarig/adj;vanop/prep	6	dat/pron;een/det;hem/pron;lever_op/verb;meewarig/adj;vanop/prep	6	alle/det;dat/pron;een/det;hem/pron;lever_op/verb;meewarig/adj;vanop/prep;voorstel/noun	8	lever_op/verb;meewarig/adj	2	lever_op/verb;meewarig/adj	2	lever_op/verb;meewarig/adj	2	hem/pron;lever_op/verb;meewarig/adj;vanop/prep	4	hem/pron;lever_op/verb;meewarig/adj;vanop/prep	4	alle/det;hem/pron;lever_op/verb;meewarig/adj;vanop/prep	5
blik/noun/het_nieuwsblad_20030621_01_140/153	even/adj;sta_stil/verb;verleden/noun;werp/verb	4	even/adj;sta_stil/verb;verleden/noun;werp/verb	4	even/adj;heb/verb;sta_stil/verb;verleden/noun;werp/verb	5	een/det;even/adj;sta_stil/verb;verleden/noun;werp/verb	5	een/det;even/adj;sta_stil/verb;verleden/noun;werp/verb	5	een/det;even/adj;heb/verb;het/det;in/prep;nu/adv;sta_stil/verb;toch/adv;verleden/noun;werp/verb;wij/pron	11	even/adj;verleden/noun;werp/verb	3	even/adj;verleden/noun;werp/verb	3	even/adj;heb/verb;verleden/noun;werp/verb	4	een/det;even/adj;verleden/noun;werp/verb	4	een/det;even/adj;verleden/noun;werp/verb	4	een/det;even/adj;heb/verb;het/det;in/prep;toch/adv;verleden/noun;werp/verb;wij/pron	9
blik/noun/het_nieuwsblad_20030218_01_666/523	gelaatsuitdrukking/noun;heel/adj	2	gelaatsuitdrukking/noun;heel/adj	2	bouw_op/verb;gelaatsuitdrukking/noun;heb/verb;heel/adj;theorie/noun	5	een/det;gelaatsuitdrukking/noun;genoeg/det;heel/adj;op/part;ze/pron	6	een/det;gelaatsuitdrukking/noun;genoeg/det;heel/adj;op/part;ze/pron	6	aan/prep;bouw_op/verb;een/det;gelaatsuitdrukking/noun;genoeg/det;heb/verb;heel/adj;op/part;theorie/noun;ze/pron	10	gelaatsuitdrukking/noun	1	gelaatsuitdrukking/noun	1	gelaatsuitdrukking/noun;heb/verb	2	een/det;gelaatsuitdrukking/noun;genoeg/det;ze/pron	4	een/det;gelaatsuitdrukking/noun;genoeg/det;ze/pron	4	aan/prep;een/det;gelaatsuitdrukking/noun;genoeg/det;heb/verb;ze/pron	6
blik/noun/het_nieuwsblad_20020604_01_334/181	blikvanger/noun;figureer/verb;kunst_werk/noun;passagier/noun;vaag/adj	5	blikvanger/noun;figureer/verb;kunst_werk/noun;passagier/noun;vaag/adj	5	blikvanger/noun;figureer/verb;kunst_werk/noun;passagier/noun;vaag/adj	5	blikvanger/noun;een/det;figureer/verb;kunst_werk/noun;met/prep;passagier/noun;vaag/adj	7	blikvanger/noun;een/det;figureer/verb;kunst_werk/noun;met/prep;passagier/noun;vaag/adj	7	als/prep;blikvanger/noun;een/det;figureer/verb;in/part;kunst_werk/noun;met/prep;passagier/noun;vaag/adj	9	blikvanger/noun;figureer/verb;passagier/noun;vaag/adj	4	blikvanger/noun;figureer/verb;passagier/noun;vaag/adj	4	blikvanger/noun;figureer/verb;passagier/noun;vaag/adj	4	blikvanger/noun;een/det;figureer/verb;met/prep;passagier/noun;vaag/adj	6	blikvanger/noun;een/det;figureer/verb;met/prep;passagier/noun;vaag/adj	6	als/prep;blikvanger/noun;een/det;figureer/verb;met/prep;passagier/noun;vaag/adj	7
blik/noun/het_nieuwsblad_20030320_01_217/444	doos/noun;sta/verb	2	doos/noun;sta/verb	2	doos/noun;heb/verb;sta/verb;verschil/adj	4	doos/noun;sta/verb;zo/adv	3	doos/noun;sta/verb;zo/adv	3	doos/noun;heb/verb;ook/adv;sta/verb;verschil/adj;we/pron;zo/adv	7	doos/noun;sta/verb	2	doos/noun;sta/verb	2	doos/noun;heb/verb;sta/verb;verschil/adj	4	doos/noun;sta/verb	2	doos/noun;sta/verb	2	doos/noun;heb/verb;ook/adv;sta/verb;verschil/adj;we/pron	6
blik/noun/het_nieuwsblad_20010628_01_425/73	kunst/noun;oog/noun;zing/verb	3	kunst/noun;oog/noun;zing/verb	3	ben/verb;kunst/noun;oog/noun;zing/verb	4	de/det;haar/det;kunst/noun;oog/noun;zing/verb	5	de/det;haar/det;kunst/noun;oog/noun;zing/verb	5	ben/verb;dat/det;de/det;haar/det;in/prep;kunst/noun;oog/noun;zing/verb	8	oog/noun	1	oog/noun	1	oog/noun	1	de/det;haar/det;oog/noun	3	de/det;haar/det;oog/noun	3	dat/det;de/det;haar/det;in/prep;oog/noun	5
blik/noun/het_nieuwsblad_20021102_01_308/105	man_dekker/noun	1	man_dekker/noun	1	Tiense/adj;beken/verb;ben/verb;echt/adj;er/noun;man_dekker/noun;ploeg/noun;steek/verb	8	bovenuit/prep;de/det;die/pron;geen/det;ik/pron;man_dekker/noun	6	bovenuit/prep;de/det;die/pron;geen/det;ik/pron;man_dekker/noun	6	Tiense/adj;als/prep;beken/verb;ben/verb;bovenuit/prep;de/det;die/pron;echt/adj;enkel/det;er/adv;er/noun;geen/det;ik/pron;man_dekker/noun;ploeg/noun;steek/verb	16		0		0	ben/verb;ploeg/noun	2	geen/det;ik/pron	2	geen/det;ik/pron	2	als/prep;ben/verb;enkel/det;er/adv;geen/det;ik/pron;ploeg/noun	7
blik/noun/het_nieuwsblad_20030313_01_600/274	verruim/verb;wereld/noun	2	verruim/verb;wereld/noun	2	internet/noun;verruim/verb;wereld/noun	3	de/det;je/det;op/prep;verruim/verb;wereld/noun	5	de/det;je/det;op/prep;verruim/verb;wereld/noun	5	de/det;het/det;internet/noun;je/det;op/prep;verruim/verb;wereld/noun	7	verruim/verb;wereld/noun	2	verruim/verb;wereld/noun	2	internet/noun;verruim/verb;wereld/noun	3	de/det;je/det;op/prep;verruim/verb;wereld/noun	5	de/det;je/det;op/prep;verruim/verb;wereld/noun	5	de/det;het/det;internet/noun;je/det;op/prep;verruim/verb;wereld/noun	7
blik/noun/het_nieuwsblad_20010222_01_548/176	anders/adj;breed/adj;ding/noun;zie/verb	4	anders/adj;breed/adj;ding/noun;zie/verb	4	anders/adj;bijzonder/adj;breed/adj;ding/noun;leg_weg/verb;maak/verb;rol/noun;zie/verb	8	anders/adj;breed/adj;de/det;ding/noun;een/det;hij/pron;op/prep;zie/verb	8	anders/adj;breed/adj;de/det;ding/noun;een/det;hij/pron;op/prep;zie/verb	8	anders/adj;bijzonder/adj;breed/adj;de/det;ding/noun;een/det;het/det;hij/pron;leg_weg/verb;maak/verb;op/prep;rol/noun;zie/verb	13	anders/adj;ding/noun	2	anders/adj;ding/noun	2	anders/adj;ding/noun;leg_weg/verb	3	anders/adj;de/det;ding/noun;op/prep	4	anders/adj;de/det;ding/noun;op/prep	4	anders/adj;de/det;ding/noun;het/det;leg_weg/verb;op/prep	6
blik/noun/het_nieuwsblad_19990728_01_57/322	leer/verb;snel/adj;vervals/verb	3	leer/verb;snel/adj;vervals/verb	3	ben/verb;brief/noun;leer/verb;snel/adj;vervals/verb	5	de/det;een/det;leer/verb;snel/adj;vervals/verb	5	de/det;een/det;leer/verb;snel/adj;vervals/verb	5	ben/verb;brief/noun;de/det;echter/adv;een/det;leer/verb;snel/adj;vervals/verb	8	leer/verb;snel/adj	2	leer/verb;snel/adj	2	brief/noun;leer/verb;snel/adj	3	de/det;een/det;leer/verb;snel/adj	4	de/det;een/det;leer/verb;snel/adj	4	brief/noun;de/det;echter/adv;een/det;leer/verb;snel/adj	6
blik/noun/het_nieuwsblad_20030321_01_348/231	viool/noun	1	viool/noun	1	gebruik/verb;steen_DIM/noun;viool/noun;word/verb	4	dat/pron;de/det;een/det;met/prep;viool/noun	5	dat/pron;de/det;een/det;met/prep;viool/noun	5	als/prep;dat/pron;de/det;een/det;gebruik/verb;met/prep;steen_DIM/noun;viool/noun;word/verb	9		0		0	gebruik/verb;steen_DIM/noun;word/verb	3	dat/pron;de/det;een/det;met/prep	4	dat/pron;de/det;een/det;met/prep	4	dat/pron;de/det;een/det;gebruik/verb;met/prep;steen_DIM/noun;word/verb	7
blik/noun/het_nieuwsblad_20040907_01_316/41	applaus/noun;bewonder/adj;meest/adj	3	applaus/noun;bewonder/adj;meest/adj	3	applaus/noun;bewonder/adj;ga/verb;groot/adj;meest/adj	5	applaus/noun;bewonder/adj;de/det;haar/det;meest/adj;naar/prep	6	applaus/noun;bewonder/adj;de/det;haar/det;meest/adj;naar/prep	6	applaus/noun;bewonder/adj;de/det;echter/adv;ga/verb;groot/adj;haar/det;het/det;meest/adj;naar/prep	10	applaus/noun;bewonder/adj;meest/adj	3	applaus/noun;bewonder/adj;meest/adj	3	applaus/noun;bewonder/adj;ga/verb;groot/adj;meest/adj	5	applaus/noun;bewonder/adj;de/det;meest/adj	4	applaus/noun;bewonder/adj;de/det;meest/adj	4	applaus/noun;bewonder/adj;de/det;ga/verb;groot/adj;het/det;meest/adj	7
blik/noun/het_nieuwsblad_20010331_01_776/470	eender/adj;ellende/noun	2	eender/adj;ellende/noun	2	ben/verb;eender/adj;ellende/noun	3	de/det;eender/adj;ellende/noun;zelfs/adv	4	de/det;eender/adj;ellende/noun;zelfs/adv	4	ben/verb;de/det;eender/adj;ellende/noun;van/prep;zelfs/adv	6	eender/adj	1	eender/adj	1	ben/verb;eender/adj	2	de/det;eender/adj;zelfs/adv	3	de/det;eender/adj;zelfs/adv	3	ben/verb;de/det;eender/adj;van/prep;zelfs/adv	5
