_id	_cws.goedkoop.foc10.nav.weight.bound	_count.goedkoop.foc10.nav.weight.bound	_cws.goedkoop.foc10.nav.selection.bound	_count.goedkoop.foc10.nav.selection.bound	_cws.goedkoop.foc10.nav.no.bound	_count.goedkoop.foc10.nav.no.bound	_cws.goedkoop.foc10.all.weight.bound	_count.goedkoop.foc10.all.weight.bound	_cws.goedkoop.foc10.all.selection.bound	_count.goedkoop.foc10.all.selection.bound	_cws.goedkoop.foc10.all.no.bound	_count.goedkoop.foc10.all.no.bound	_cws.goedkoop.foc5.nav.weight.bound	_count.goedkoop.foc5.nav.weight.bound	_cws.goedkoop.foc5.nav.selection.bound	_count.goedkoop.foc5.nav.selection.bound	_cws.goedkoop.foc5.nav.no.bound	_count.goedkoop.foc5.nav.no.bound	_cws.goedkoop.foc5.all.weight.bound	_count.goedkoop.foc5.all.weight.bound	_cws.goedkoop.foc5.all.selection.bound	_count.goedkoop.foc5.all.selection.bound	_cws.goedkoop.foc5.all.no.bound	_count.goedkoop.foc5.all.no.bound
goedkoop/adj/het_laatste_nieuws_20001201_01_440/18	benzine_prijs/noun;diesel/noun;huis_brand_olie/noun;word/verb	4	benzine_prijs/noun;diesel/noun;huis_brand_olie/noun;word/verb	4	benzine_prijs/noun;dag/noun;diesel/noun;huis_brand_olie/noun;volg/verb;volg_opeen/adj;word/verb	7	benzine_prijs/noun;diesel/noun;huis_brand_olie/noun;voor/prep;word/verb	5	benzine_prijs/noun;diesel/noun;huis_brand_olie/noun;voor/prep;word/verb	5	benzine_prijs/noun;dag/noun;de/det;diesel/noun;door/prep;huis_brand_olie/noun;volg/verb;volg_opeen/adj;voor/prep;word/verb	10	diesel/noun;huis_brand_olie/noun;word/verb	3	diesel/noun;huis_brand_olie/noun;word/verb	3	dag/noun;diesel/noun;huis_brand_olie/noun;volg/verb;word/verb	5	diesel/noun;huis_brand_olie/noun;word/verb	3	diesel/noun;huis_brand_olie/noun;word/verb	3	dag/noun;de/det;diesel/noun;door/prep;huis_brand_olie/noun;volg/verb;word/verb	7
goedkoop/adj/het_laatste_nieuws_20030125_01_26/68	ben/verb;bied/verb;kan/verb;kansarm/adj;tarief/noun	5	ben/verb;bied/verb;kan/verb;kansarm/adj;tarief/noun	5	ben/verb;bied/verb;ga/verb;kan/verb;kans/noun;kansarm/adj;tarief/noun;tentoonstelling/noun	8	ben/verb;bied/verb;bijvoorbeeld/adv;een/det;kan/verb;kansarm/adj;naar/prep;tarief/noun	8	ben/verb;bied/verb;bijvoorbeeld/adv;een/det;kan/verb;kansarm/adj;naar/prep;tarief/noun	8	ben/verb;bied/verb;bijvoorbeeld/adv;de/det;een/det;ga/verb;kan/verb;kans/noun;kansarm/adj;naar/prep;tarief/noun;tegen/prep;tentoonstelling/noun	13	bied/verb;tarief/noun	2	bied/verb;tarief/noun	2	bied/verb;kans/noun;tarief/noun;tentoonstelling/noun	4	bied/verb;bijvoorbeeld/adv;een/det;tarief/noun	4	bied/verb;bijvoorbeeld/adv;een/det;tarief/noun	4	bied/verb;bijvoorbeeld/adv;een/det;kans/noun;tarief/noun;tegen/prep;tentoonstelling/noun	7
goedkoop/adj/het_laatste_nieuws_20011115_01_277/451	aanmerking/noun;kom/verb;lening/noun	3	aanmerking/noun;kom/verb;lening/noun	3	aanmerking/noun;kom/verb;laste/noun;lening/noun	4	aanmerking/noun;dan/adv;een/det;je/pron;kom/verb;lening/noun;ten/prep;voor/prep	8	aanmerking/noun;dan/adv;een/det;je/pron;kom/verb;lening/noun;ten/prep;voor/prep	8	aanmerking/noun;bij/prep;dan/adv;een/det;het/det;in/prep;je/pron;kom/verb;laste/noun;lening/noun;ten/prep;voor/prep	12	aanmerking/noun;lening/noun	2	aanmerking/noun;lening/noun	2	aanmerking/noun;lening/noun	2	aanmerking/noun;een/det;je/pron;lening/noun;voor/prep	5	aanmerking/noun;een/det;je/pron;lening/noun;voor/prep	5	aanmerking/noun;bij/prep;een/det;het/det;in/prep;je/pron;lening/noun;voor/prep	8
goedkoop/adj/het_laatste_nieuws_20030523_01_577/711	ben/verb;denk/verb;nieuw/adj;word/verb	4	ben/verb;denk/verb;nieuw/adj;word/verb	4	ben/verb;denk/verb;er/noun;heb/verb;nieuw/adj;word/verb	6	ben/verb;denk/verb;niet/adv;nieuw/adj;u/pron;word/verb	6	ben/verb;denk/verb;niet/adv;nieuw/adj;u/pron;word/verb	6	ben/verb;de/det;denk/verb;er/noun;heb/verb;niet/adv;nieuw/adj;op/prep;u/pron;wat/pron;word/verb	11	ben/verb;word/verb	2	ben/verb;word/verb	2	ben/verb;er/noun;word/verb	3	ben/verb;niet/adv;word/verb	3	ben/verb;niet/adv;word/verb	3	ben/verb;er/noun;niet/adv;op/prep;wat/pron;word/verb	6
goedkoop/adj/het_laatste_nieuws_20030227_01_106/102	geraak/verb;kan/verb;sigaret/noun	3	geraak/verb;kan/verb;sigaret/noun	3	21-jarige/adj;geraak/verb;heb/verb;kan/verb;man/noun;sigaret/noun;zeg/verb	7	geraak/verb;kan/verb;sigaret/noun;uit/prep	4	geraak/verb;kan/verb;sigaret/noun;uit/prep	4	21-jarige/adj;aan/prep;de/det;geraak/verb;heb/verb;hij/pron;kan/verb;man/noun;sigaret/noun;uit/prep;zeg/verb	11	geraak/verb;kan/verb;sigaret/noun	3	geraak/verb;kan/verb;sigaret/noun	3	geraak/verb;kan/verb;sigaret/noun;zeg/verb	4	geraak/verb;kan/verb;sigaret/noun;uit/prep	4	geraak/verb;kan/verb;sigaret/noun;uit/prep	4	aan/prep;geraak/verb;hij/pron;kan/verb;sigaret/noun;uit/prep;zeg/verb	7
goedkoop/adj/het_laatste_nieuws_20030627_01_17/305	hotel/noun;kies/verb	2	hotel/noun;kies/verb	2	bezoeker/noun;eerder/adj;hotel/noun;kies/verb;zie/verb	5	dan/adv;hotel/noun;je/pron;kies/verb	4	dan/adv;hotel/noun;je/pron;kies/verb	4	bezoeker/noun;dan/adv;de/det;eerder/adj;hotel/noun;je/pron;kies/verb;weer/adv;zie/verb	9	hotel/noun;kies/verb	2	hotel/noun;kies/verb	2	bezoeker/noun;eerder/adj;hotel/noun;kies/verb	4	hotel/noun;kies/verb	2	hotel/noun;kies/verb	2	bezoeker/noun;de/det;eerder/adj;hotel/noun;kies/verb;weer/adv	6
goedkoop/adj/het_laatste_nieuws_20020506_01_180/196	ben/verb;cent/noun;koffie/noun;pak_DIM/noun;word/verb	5	ben/verb;cent/noun;koffie/noun;pak_DIM/noun;word/verb	5	ben/verb;cent/noun;koffie/noun;pak_DIM/noun;word/verb	5	ben/verb;cent/noun;een/det;koffie/noun;ons/pron;pak_DIM/noun;toch/adv;word/verb	8	ben/verb;cent/noun;een/det;koffie/noun;ons/pron;pak_DIM/noun;toch/adv;word/verb	8	ben/verb;bij/prep;cent/noun;een/det;geen/det;koffie/noun;ons/pron;pak_DIM/noun;toch/adv;word/verb	10	cent/noun;koffie/noun;word/verb	3	cent/noun;koffie/noun;word/verb	3	cent/noun;koffie/noun;word/verb	3	cent/noun;koffie/noun;ons/pron;word/verb	4	cent/noun;koffie/noun;ons/pron;word/verb	4	bij/prep;cent/noun;geen/det;koffie/noun;ons/pron;word/verb	6
goedkoop/adj/het_nieuwsblad_20040302_01_558/876	duur/adj	1	duur/adj	1	collega/noun;duur/adj;maak_uit/verb	3	duur/adj;niet/adv;uit/part	3	duur/adj;niet/adv;uit/part	3	collega/noun;duur/adj;het/det;maak_uit/verb;niet/adv;onder/prep;uit/part	7	duur/adj	1	duur/adj	1	duur/adj;maak_uit/verb	2	duur/adj	1	duur/adj	1	duur/adj;het/det;maak_uit/verb	3
goedkoop/adj/het_nieuwsblad_19991224_01_572/179	meen/verb;privé_firma/noun;val_uit/verb	3	meen/verb;privé_firma/noun;val_uit/verb	3	meen/verb;privé_firma/noun;val_uit/verb	3	een/det;meen/verb;privé_firma/noun;val_uit/verb	4	een/det;meen/verb;privé_firma/noun;val_uit/verb	4	bij/prep;de/det;door/prep;een/det;meen/verb;privé_firma/noun;val_uit/verb	7	privé_firma/noun;val_uit/verb	2	privé_firma/noun;val_uit/verb	2	privé_firma/noun;val_uit/verb	2	een/det;privé_firma/noun;val_uit/verb	3	een/det;privé_firma/noun;val_uit/verb	3	bij/prep;door/prep;een/det;privé_firma/noun;val_uit/verb	5
goedkoop/adj/het_nieuwsblad_20000323_01_616/456	frank/noun;kan/verb;model/noun;monteer/verb;onderdeel/noun	5	frank/noun;kan/verb;model/noun;monteer/verb;onderdeel/noun	5	frank/noun;kan/verb;model/noun;monteer/verb;onderdeel/noun	5	een/det;frank/noun;je/pron;kan/verb;model/noun;monteer/verb;onderdeel/noun;ook/adv	8	een/det;frank/noun;je/pron;kan/verb;model/noun;monteer/verb;onderdeel/noun;ook/adv	8	apart/adv;een/det;frank/noun;je/pron;kan/verb;model/noun;monteer/verb;onderdeel/noun;ook/adv;op/prep	10	model/noun;monteer/verb;onderdeel/noun	3	model/noun;monteer/verb;onderdeel/noun	3	model/noun;monteer/verb;onderdeel/noun	3	een/det;model/noun;monteer/verb;onderdeel/noun;ook/adv	5	een/det;model/noun;monteer/verb;onderdeel/noun;ook/adv	5	apart/adv;een/det;model/noun;monteer/verb;onderdeel/noun;ook/adv;op/prep	7
goedkoop/adj/het_nieuwsblad_20010328_01_593/280	ben/verb;het/noun	2	ben/verb;het/noun	2	ben/verb;het/noun;vaardig_af/verb	3	alleen/adv;ben/verb;het/noun	3	alleen/adv;ben/verb;het/noun	3	af/part;alleen/adv;ben/verb;de/det;het/noun;vaardig_af/verb	6	ben/verb;het/noun	2	ben/verb;het/noun	2	ben/verb;het/noun	2	alleen/adv;ben/verb;het/noun	3	alleen/adv;ben/verb;het/noun	3	af/part;alleen/adv;ben/verb;de/det;het/noun	5
goedkoop/adj/het_nieuwsblad_19990326_01_18/1604	ben/verb;kan/verb;mooi/adj;neem_mee/verb;reis/verb	5	ben/verb;kan/verb;mooi/adj;neem_mee/verb;reis/verb	5	ben/verb;daar/noun;kan/verb;mooi/adj;neem_mee/verb;reis/verb;sta/verb	7	ben/verb;dat/det;je/pron;kan/verb;mooi/adj;neem_mee/verb;ook/adv;reis/verb;toch/adv	9	ben/verb;dat/det;je/pron;kan/verb;mooi/adj;neem_mee/verb;ook/adv;reis/verb;toch/adv	9	ben/verb;daar/noun;dat/det;je/pron;kan/verb;mooi/adj;neem_mee/verb;ook/adv;reis/verb;sta/verb;tegenover/prep;toch/adv	12	ben/verb;kan/verb;reis/verb	3	ben/verb;kan/verb;reis/verb	3	ben/verb;daar/noun;kan/verb;reis/verb;sta/verb	5	ben/verb;dat/det;je/pron;kan/verb;reis/verb	5	ben/verb;dat/det;je/pron;kan/verb;reis/verb	5	ben/verb;daar/noun;dat/det;je/pron;kan/verb;reis/verb;sta/verb;tegenover/prep	8
goedkoop/adj/het_nieuwsblad_20010327_01_29/12	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3	duur/adj;rund/noun;varken/noun	3
goedkoop/adj/het_nieuwsblad_20041119_01_290/306	momenteel/adj;sociaal/adj;woning/noun;zoek/verb	4	momenteel/adj;sociaal/adj;woning/noun;zoek/verb	4	momenteel/adj;sociaal/adj;sta/verb;woning/noun;zoek/verb	5	een/det;momenteel/adj;naar/prep;sociaal/adj;wel/adv;woning/noun;zoek/verb	7	een/det;momenteel/adj;naar/prep;sociaal/adj;wel/adv;woning/noun;zoek/verb	7	de/det;een/det;in/prep;momenteel/adj;naar/prep;op/prep;sociaal/adj;sta/verb;we/pron;wel/adv;woning/noun;zoek/verb	12	momenteel/adj;sociaal/adj;woning/noun;zoek/verb	4	momenteel/adj;sociaal/adj;woning/noun;zoek/verb	4	momenteel/adj;sociaal/adj;sta/verb;woning/noun;zoek/verb	5	een/det;momenteel/adj;naar/prep;sociaal/adj;wel/adv;woning/noun;zoek/verb	7	een/det;momenteel/adj;naar/prep;sociaal/adj;wel/adv;woning/noun;zoek/verb	7	een/det;momenteel/adj;naar/prep;sociaal/adj;sta/verb;wel/adv;woning/noun;zoek/verb	8
goedkoop/adj/het_nieuwsblad_20031030_01_58/205	beperkt/adj;goed/adj;kan/verb;middel/noun;spul_DIM/noun	5	beperkt/adj;goed/adj;kan/verb;middel/noun;spul_DIM/noun	5	beperkt/adj;goed/adj;kan/verb;middel/noun;spul_DIM/noun	5	beperkt/adj;goed/adj;kan/verb;middel/noun;spul_DIM/noun;zo/adv	6	beperkt/adj;goed/adj;kan/verb;middel/noun;spul_DIM/noun;zo/adv	6	beperkt/adj;goed/adj;het/det;kan/verb;met/prep;middel/noun;net/adv;spul_DIM/noun;zo/adv	9	beperkt/adj;goed/adj;middel/noun;spul_DIM/noun	4	beperkt/adj;goed/adj;middel/noun;spul_DIM/noun	4	beperkt/adj;goed/adj;middel/noun;spul_DIM/noun	4	beperkt/adj;goed/adj;middel/noun;spul_DIM/noun	4	beperkt/adj;goed/adj;middel/noun;spul_DIM/noun	4	beperkt/adj;goed/adj;met/prep;middel/noun;spul_DIM/noun	5
goedkoop/adj/het_nieuwsblad_20020130_01_485/467	bied_aan/verb;concurrent/noun;meer/adj;woning/noun;word/verb	5	bied_aan/verb;concurrent/noun;meer/adj;woning/noun;word/verb	5	bied_aan/verb;concurrent/noun;meer/adj;woning/noun;word/verb	5	aan/part;bied_aan/verb;concurrent/noun;meer/adj;woning/noun;word/verb	6	aan/part;bied_aan/verb;concurrent/noun;meer/adj;woning/noun;word/verb	6	aan/part;bied_aan/verb;concurrent/noun;meer/adj;van/prep;woning/noun;word/verb;zij/pron	8	bied_aan/verb;woning/noun;word/verb	3	bied_aan/verb;woning/noun;word/verb	3	bied_aan/verb;woning/noun;word/verb	3	aan/part;bied_aan/verb;woning/noun;word/verb	4	aan/part;bied_aan/verb;woning/noun;word/verb	4	aan/part;bied_aan/verb;woning/noun;word/verb;zij/pron	5
goedkoop/adj/het_nieuwsblad_20020618_01_341/106	ben/verb;euro/noun;het/noun;voorzie/verb	4	ben/verb;euro/noun;het/noun;voorzie/verb	4	aanvankelijk/adj;ben/verb;euro/noun;het/noun;voertuig/noun;voorzie/verb;zin/verb	7	ben/verb;een/det;euro/noun;het/noun;niet/adv;voor/prep;voorzie/verb	7	ben/verb;een/det;euro/noun;het/noun;niet/adv;voor/prep;voorzie/verb	7	aanvankelijk/adj;ben/verb;de/det;een/det;euro/noun;het/noun;niet/adv;voertuig/noun;voor/prep;voorzie/verb;zin/verb	11	euro/noun	1	euro/noun	1	aanvankelijk/adj;euro/noun;voertuig/noun	3	een/det;euro/noun;niet/adv	3	een/det;euro/noun;niet/adv	3	aanvankelijk/adj;een/det;euro/noun;niet/adv;voertuig/noun	5
goedkoop/adj/het_nieuwsblad_20020521_01_117/133	Europeaan/noun;ben/verb;betaal/verb;duur/adj;euro/noun;gemiddeld/adj;land/noun	7	Europeaan/noun;ben/verb;betaal/verb;duur/adj;euro/noun;gemiddeld/adj;land/noun	7	Europeaan/noun;ben/verb;betaal/verb;duur/adj;euro/noun;gemiddeld/adj;land/noun	7	Europeaan/noun;ben/verb;betaal/verb;dan/adv;duur/adj;euro/noun;gemiddeld/adj;land/noun;veruit/adv	9	Europeaan/noun;ben/verb;betaal/verb;dan/adv;duur/adj;euro/noun;gemiddeld/adj;land/noun;veruit/adv	9	Europeaan/noun;ben/verb;betaal/verb;dan/adv;de/det;duur/adj;euro/noun;gemiddeld/adj;het/det;land/noun;veruit/adv	11	Europeaan/noun;gemiddeld/adj	2	Europeaan/noun;gemiddeld/adj	2	Europeaan/noun;gemiddeld/adj	2	Europeaan/noun;gemiddeld/adj;veruit/adv	3	Europeaan/noun;gemiddeld/adj;veruit/adv	3	Europeaan/noun;de/det;gemiddeld/adj;het/det;veruit/adv	5
goedkoop/adj/het_nieuwsblad_19990415_01_287/218	iets/noun;vaak/adj;zoek/verb	3	iets/noun;vaak/adj;zoek/verb	3	iets/noun;vaak/adj;zoek/verb	3	iets/noun;vaak/adj;zoek/verb	3	iets/noun;vaak/adj;zoek/verb	3	iets/noun;vaak/adj;zij/pron;zoek/verb	4	iets/noun;vaak/adj;zoek/verb	3	iets/noun;vaak/adj;zoek/verb	3	iets/noun;vaak/adj;zoek/verb	3	iets/noun;vaak/adj;zoek/verb	3	iets/noun;vaak/adj;zoek/verb	3	iets/noun;vaak/adj;zij/pron;zoek/verb	4
goedkoop/adj/het_nieuwsblad_20000516_01_458/418	bedrijf/noun;consument/noun;koop_in/verb;massaal/adj;onrendabel/adj;schakel_om/verb;word/verb;zal/verb	8	bedrijf/noun;consument/noun;koop_in/verb;massaal/adj;onrendabel/adj;schakel_om/verb;word/verb;zal/verb	8	bedrijf/noun;consument/noun;koop_in/verb;massaal/adj;onrendabel/adj;schakel_om/verb;word/verb;zal/verb	8	bedrijf/noun;consument/noun;koop_in/verb;massaal/adj;onrendabel/adj;ons/det;schakel_om/verb;te/adv;word/verb;zal/verb	10	bedrijf/noun;consument/noun;koop_in/verb;massaal/adj;onrendabel/adj;ons/det;schakel_om/verb;te/adv;word/verb;zal/verb	10	bedrijf/noun;consument/noun;de/det;koop_in/verb;massaal/adj;onrendabel/adj;ons/det;op/prep;schakel_om/verb;te/adv;we/pron;word/verb;zal/verb	13	consument/noun;koop_in/verb;word/verb;zal/verb	4	consument/noun;koop_in/verb;word/verb;zal/verb	4	consument/noun;koop_in/verb;word/verb;zal/verb	4	consument/noun;koop_in/verb;ons/det;word/verb;zal/verb	5	consument/noun;koop_in/verb;ons/det;word/verb;zal/verb	5	consument/noun;de/det;koop_in/verb;ons/det;op/prep;word/verb;zal/verb	7
goedkoop/adj/het_nieuwsblad_20000624_01_171/184	kom/verb	1	kom/verb	1	er/noun;gekneusd/adj;knie/noun;kom/verb	4	kom/verb;nog/adv;vanaf/prep	3	kom/verb;nog/adv;vanaf/prep	3	er/noun;gekneusd/adj;ik/pron;knie/noun;kom/verb;met/prep;nog/adv;vanaf/prep	8		0		0	gekneusd/adj;knie/noun	2	nog/adv;vanaf/prep	2	nog/adv;vanaf/prep	2	gekneusd/adj;knie/noun;met/prep;nog/adv;vanaf/prep	5
goedkoop/adj/het_nieuwsblad_20040108_01_0/221	ben/verb;stuk/noun;veel/adj;word/verb	4	ben/verb;stuk/noun;veel/adj;word/verb	4	ben/verb;stuk/noun;veel/adj;verloop/verb;vlot/adj;word/verb	6	ben/verb;een/det;ook/adv;stuk/noun;veel/adj;word/verb	6	ben/verb;een/det;ook/adv;stuk/noun;veel/adj;word/verb	6	ben/verb;een/det;het/det;ook/adv;stuk/noun;veel/adj;verloop/verb;vlot/adj;word/verb	9	ben/verb;stuk/noun;word/verb	3	ben/verb;stuk/noun;word/verb	3	ben/verb;stuk/noun;word/verb	3	ben/verb;een/det;ook/adv;stuk/noun;word/verb	5	ben/verb;een/det;ook/adv;stuk/noun;word/verb	5	ben/verb;een/det;ook/adv;stuk/noun;word/verb	5
goedkoop/adj/het_nieuwsblad_20040831_01_600/175	consument/noun;product/noun;wil/verb	3	consument/noun;product/noun;wil/verb	3	consument/noun;product/noun;wil/verb	3	altijd/adv;consument/noun;product/noun;wil/verb	4	altijd/adv;consument/noun;product/noun;wil/verb	4	altijd/adv;consument/noun;de/det;product/noun;wil/verb	5	consument/noun;product/noun;wil/verb	3	consument/noun;product/noun;wil/verb	3	consument/noun;product/noun;wil/verb	3	altijd/adv;consument/noun;product/noun;wil/verb	4	altijd/adv;consument/noun;product/noun;wil/verb	4	altijd/adv;consument/noun;de/det;product/noun;wil/verb	5
goedkoop/adj/het_nieuwsblad_20000523_01_316/111	ben/verb;extra/adj;woning/noun	3	ben/verb;extra/adj;woning/noun	3	OCMW_voorzitter/noun;ben/verb;doe/verb;extra/adj;verhaal/noun;vraag/noun;woning/noun	7	ben/verb;extra/adj;naar/prep;nog/adv;woning/noun	5	ben/verb;extra/adj;naar/prep;nog/adv;woning/noun	5	OCMW_voorzitter/noun;ben/verb;doe/verb;er/adv;extra/adj;naar/prep;nog/adv;verhaal/noun;vraag/noun;woning/noun;zijn/det	11	extra/adj;woning/noun	2	extra/adj;woning/noun	2	OCMW_voorzitter/noun;doe/verb;extra/adj;vraag/noun;woning/noun	5	extra/adj;naar/prep;nog/adv;woning/noun	4	extra/adj;naar/prep;nog/adv;woning/noun	4	OCMW_voorzitter/noun;doe/verb;er/adv;extra/adj;naar/prep;nog/adv;vraag/noun;woning/noun	8
goedkoop/adj/het_nieuwsblad_19990116_01_105/211	alternatief/noun;ben/verb;bout/noun;traditioneel/adj	4	alternatief/noun;ben/verb;bout/noun;traditioneel/adj	4	alternatief/noun;ben/verb;bout/noun;schroef/noun;traditioneel/adj	5	alternatief/noun;ben/verb;bout/noun;een/det;traditioneel/adj;voor/prep	6	alternatief/noun;ben/verb;bout/noun;een/det;traditioneel/adj;voor/prep	6	als/prep;alternatief/noun;ben/verb;bout/noun;de/det;een/det;schroef/noun;traditioneel/adj;voor/prep	9	alternatief/noun;ben/verb;traditioneel/adj	3	alternatief/noun;ben/verb;traditioneel/adj	3	alternatief/noun;ben/verb;traditioneel/adj	3	alternatief/noun;ben/verb;een/det;traditioneel/adj;voor/prep	5	alternatief/noun;ben/verb;een/det;traditioneel/adj;voor/prep	5	alternatief/noun;ben/verb;de/det;een/det;traditioneel/adj;voor/prep	6
goedkoop/adj/het_nieuwsblad_20020316_01_620/72	veel/adj	1	veel/adj	1	droog/adj;veel/adj	2	ook/adv;veel/adj	2	ook/adv;veel/adj	2	droog/adj;ook/adv;veel/adj	3	veel/adj	1	veel/adj	1	droog/adj;veel/adj	2	ook/adv;veel/adj	2	ook/adv;veel/adj	2	droog/adj;ook/adv;veel/adj	3
goedkoop/adj/het_nieuwsblad_20040329_01_378/48	erg/adj;gewoon/adj;inkomen/noun;laag/adj;sociaal/adj;vind/verb;woning/noun	7	erg/adj;gewoon/adj;inkomen/noun;laag/adj;sociaal/adj;vind/verb;woning/noun	7	erg/adj;gewoon/adj;heb/verb;inkomen/noun;laag/adj;recht/noun;sociaal/adj;vind/verb;woning/noun	9	die/pron;een/det;erg/adj;gewoon/adj;inkomen/noun;laag/adj;sociaal/adj;vind/verb;woning/noun	9	die/pron;een/det;erg/adj;gewoon/adj;inkomen/noun;laag/adj;sociaal/adj;vind/verb;woning/noun	9	die/pron;een/det;er/adv;erg/adj;geen/det;gewoon/adj;heb/verb;inkomen/noun;laag/adj;op/prep;recht/noun;sociaal/adj;vind/verb;woning/noun	14	sociaal/adj;woning/noun	2	sociaal/adj;woning/noun	2	heb/verb;recht/noun;sociaal/adj;woning/noun	4	die/pron;een/det;sociaal/adj;woning/noun	4	die/pron;een/det;sociaal/adj;woning/noun	4	die/pron;een/det;heb/verb;op/prep;recht/noun;sociaal/adj;woning/noun	7
goedkoop/adj/het_nieuwsblad_20000404_01_467/293	meest/adj;merkelijk/adj;val_uit/verb	3	meest/adj;merkelijk/adj;val_uit/verb	3	meest/adj;merkelijk/adj;val_uit/verb;vroeg/adj	4	die/det;meest/adj;merkelijk/adj;uit/part;val_uit/verb;voor/prep	6	die/det;meest/adj;merkelijk/adj;uit/part;val_uit/verb;voor/prep	6	de/det;die/det;meest/adj;merkelijk/adj;thuis/adv;uit/part;val_uit/verb;voor/prep;vroeg/adj	9	meest/adj;merkelijk/adj;val_uit/verb	3	meest/adj;merkelijk/adj;val_uit/verb	3	meest/adj;merkelijk/adj;val_uit/verb;vroeg/adj	4	meest/adj;merkelijk/adj;uit/part;val_uit/verb;voor/prep	5	meest/adj;merkelijk/adj;uit/part;val_uit/verb;voor/prep	5	de/det;meest/adj;merkelijk/adj;uit/part;val_uit/verb;voor/prep;vroeg/adj	7
goedkoop/adj/het_nieuwsblad_20030515_01_277/263	ben/verb;stad/noun	2	ben/verb;stad/noun	2	ben/verb;stad/noun;verkiezing/noun	3	ben/verb;dus/adv;niet/adv;stad/noun;voor/prep	5	ben/verb;dus/adv;niet/adv;stad/noun;voor/prep	5	ben/verb;de/det;dus/adv;niet/adv;stad/noun;verkiezing/noun;voor/prep	7	ben/verb	1	ben/verb	1	ben/verb;verkiezing/noun	2	ben/verb;dus/adv;niet/adv	3	ben/verb;dus/adv;niet/adv	3	ben/verb;dus/adv;niet/adv;verkiezing/noun	4
goedkoop/adj/het_nieuwsblad_20000105_01_62/281	frank/noun;gauw/adj;gunstig/adj;kom/verb;kost/verb;snel/adj	6	frank/noun;gauw/adj;gunstig/adj;kom/verb;kost/verb;snel/adj	6	frank/noun;ga/verb;gauw/adj;gunstig/adj;kom/verb;kost/verb;snel/adj;verloren/adj	8	dan/adv;frank/noun;gauw/adj;gunstig/adj;kom/verb;kost/verb;snel/adj	7	dan/adv;frank/noun;gauw/adj;gunstig/adj;kom/verb;kost/verb;snel/adj	7	al/adv;dan/adv;de/det;frank/noun;ga/verb;gauw/adj;gunstig/adj;het/det;kom/verb;kost/verb;snel/adj;van/prep;verloren/adj	13	gauw/adj;kost/verb;snel/adj	3	gauw/adj;kost/verb;snel/adj	3	ga/verb;gauw/adj;kost/verb;snel/adj;verloren/adj	5	gauw/adj;kost/verb;snel/adj	3	gauw/adj;kost/verb;snel/adj	3	al/adv;ga/verb;gauw/adj;het/det;kost/verb;snel/adj;verloren/adj	7
goedkoop/adj/het_nieuwsblad_20010823_01_487/2028	lijk/verb;ontdek/verb;schrijf_over/verb	3	lijk/verb;ontdek/verb;schrijf_over/verb	3	lijk/verb;ontdek/verb;schrijf_over/verb;talent/noun	4	een/det;lijk/verb;ontdek/verb;schrijf_over/verb;trouwens/adv;uit/prep;zo/adv	7	een/det;lijk/verb;ontdek/verb;schrijf_over/verb;trouwens/adv;uit/prep;zo/adv	7	een/det;lijk/verb;ontdek/verb;schrijf_over/verb;talent/noun;trouwens/adv;uit/prep;zijn/det;zo/adv	9	schrijf_over/verb	1	schrijf_over/verb	1	schrijf_over/verb	1	een/det;schrijf_over/verb;trouwens/adv;uit/prep;zo/adv	5	een/det;schrijf_over/verb;trouwens/adv;uit/prep;zo/adv	5	een/det;schrijf_over/verb;trouwens/adv;uit/prep;zo/adv	5
goedkoop/adj/het_nieuwsblad_20030516_01_408/99	ben/verb;gunstig/adj;procent/noun;vlag/noun;vloot/noun;zogenaamd/adj	6	ben/verb;gunstig/adj;procent/noun;vlag/noun;vloot/noun;zogenaamd/adj	6	ben/verb;gunstig/adj;procent/noun;vlag/noun;vloot/noun;zogenaamd/adj	6	ben/verb;bijna/adv;gunstig/adj;naar/prep;procent/noun;vlag/noun;vloot/noun;voor/prep;zogenaamd/adj	9	ben/verb;bijna/adv;gunstig/adj;naar/prep;procent/noun;vlag/noun;vloot/noun;voor/prep;zogenaamd/adj	9	ben/verb;bijna/adv;de/det;gunstig/adj;naar/prep;procent/noun;vlag/noun;vloot/noun;voor/prep;zogenaamd/adj	10	procent/noun;vlag/noun;zogenaamd/adj	3	procent/noun;vlag/noun;zogenaamd/adj	3	procent/noun;vlag/noun;zogenaamd/adj	3	naar/prep;procent/noun;vlag/noun;zogenaamd/adj	4	naar/prep;procent/noun;vlag/noun;zogenaamd/adj	4	de/det;naar/prep;procent/noun;vlag/noun;zogenaamd/adj	5
