	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
goedkoop/adj/nrc_handelsblad_20000325_120/378/R9	goedkoop/adj/nrc_handelsblad_20000325_120/378	R9	neem_aan	verb	neem_aan/verb	neem	False	R	10			
goedkoop/adj/nrc_handelsblad_20000325_120/378/R10	goedkoop/adj/nrc_handelsblad_20000325_120/378	R10	aan	part	aan/part	aan	False	R	11	0.24245764	392664.0	772.0
goedkoop/adj/nrc_handelsblad_20000325_120/378/R11	goedkoop/adj/nrc_handelsblad_20000325_120/378	R11	dat	comp	dat/comp	dat	False	R	12			
goedkoop/adj/nrc_handelsblad_20000325_120/378/R12	goedkoop/adj/nrc_handelsblad_20000325_120/378	R12	World	name	World/name	World	False	R	13			
goedkoop/adj/nrc_handelsblad_20000325_120/378/R13	goedkoop/adj/nrc_handelsblad_20000325_120/378	R13	Online	name	Online/name	Online	False	R	14			
goedkoop/adj/nrc_handelsblad_20000325_120/378/R14	goedkoop/adj/nrc_handelsblad_20000325_120/378	R14	en	vg	en/vg	en	False	R	15			
goedkoop/adj/nrc_handelsblad_20000325_120/378/R15	goedkoop/adj/nrc_handelsblad_20000325_120/378	R15	Newconomy	name	Newconomy/name	Newconomy	False	R	16			
goedkoop/adj/nrc_handelsblad_20020302_35/513/L0	goedkoop/adj/nrc_handelsblad_20020302_35/513	L0	vrij	adj	vrij/adj	vrij	True	L	1	0.38328925	113103.0	256.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/L1	goedkoop/adj/nrc_handelsblad_20020302_35/513	L1	overigens	adv	overigens/adv	overigens	True	L	2	0.36255440000000005	62813.0	140.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/L2	goedkoop/adj/nrc_handelsblad_20020302_35/513	L2	,	punct	,/punct	,	True	L	3			
goedkoop/adj/nrc_handelsblad_20020302_35/513/L3	goedkoop/adj/nrc_handelsblad_20020302_35/513	L3	eten	noun	eten/noun	eten	True	L	4	1.2039086	20259.0	104.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/L4	goedkoop/adj/nrc_handelsblad_20020302_35/513	L4	het	det	het/det	het	True	L	5	-0.066581026	11650779.0	16800.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/L5	goedkoop/adj/nrc_handelsblad_20020302_35/513	L5	:	punct	:/punct	:	True	L	6			
goedkoop/adj/nrc_handelsblad_20020302_35/513/L6	goedkoop/adj/nrc_handelsblad_20020302_35/513	L6	nadeel	noun	nadeel/noun	nadeel	True	L	7	0.94369566	12830.0	51.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/L7	goedkoop/adj/nrc_handelsblad_20020302_35/513	L7	één	num	één/num	één	True	L	8			
goedkoop/adj/nrc_handelsblad_20020302_35/513/L8	goedkoop/adj/nrc_handelsblad_20020302_35/513	L8	heb	verb	heb/verb	heeft	True	L	9	-0.36080572	4034811.0	4322.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/L9	goedkoop/adj/nrc_handelsblad_20020302_35/513	L9	Fietsznfabriek	name	Fietsznfabriek/name	Fietsznfabriek	True	L	10			
goedkoop/adj/nrc_handelsblad_20020302_35/513/L10	goedkoop/adj/nrc_handelsblad_20020302_35/513	L10	de	det	de/det	De	True	L	11	-0.009065625	28074105.0	42862.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/L11	goedkoop/adj/nrc_handelsblad_20020302_35/513	L11	sentence_delimiter	none	none	<sentence>	none	L	12			
goedkoop/adj/nrc_handelsblad_20020302_35/513/L12	goedkoop/adj/nrc_handelsblad_20020302_35/513	L12	sentence_delimiter	none	none	</sentence>	none	L	13			
goedkoop/adj/nrc_handelsblad_20020302_35/513/L13	goedkoop/adj/nrc_handelsblad_20020302_35/513	L13	.	punct	./punct	.	False	L	14			
goedkoop/adj/nrc_handelsblad_20020302_35/513/L14	goedkoop/adj/nrc_handelsblad_20020302_35/513	L14	ook	adv	ook/adv	ook	False	L	15	0.27227125	2214625.0	4501.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/L15	goedkoop/adj/nrc_handelsblad_20020302_35/513	L15	vol	adj	vol/adj	vol	False	L	16			
goedkoop/adj/nrc_handelsblad_20020302_35/513/R0	goedkoop/adj/nrc_handelsblad_20020302_35/513	R0	,	punct	,/punct	,	True	R	1			
goedkoop/adj/nrc_handelsblad_20020302_35/513/R1	goedkoop/adj/nrc_handelsblad_20020302_35/513	R1	ben	verb	ben/verb	is	True	R	2	0.41230032	9938754.0	23138.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/R2	goedkoop/adj/nrc_handelsblad_20020302_35/513	R2	er	adv	er/adv	er	True	R	3	-0.013181068	1744977.0	2665.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/R3	goedkoop/adj/nrc_handelsblad_20020302_35/513	R3	niet	adv	niet/adv	niet	True	R	4	0.08947204	3455007.0	5829.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/R4	goedkoop/adj/nrc_handelsblad_20020302_35/513	R4	erg	adj	erg/adj	erg	True	R	5	0.49489605	149936.0	380.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/R5	goedkoop/adj/nrc_handelsblad_20020302_35/513	R5	goed	adj	goed/adj	goed	True	R	6	0.28067908	987502.0	2015.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/R6	goedkoop/adj/nrc_handelsblad_20020302_35/513	R6	.	punct	./punct	.	True	R	7			
goedkoop/adj/nrc_handelsblad_20020302_35/513/R7	goedkoop/adj/nrc_handelsblad_20020302_35/513	R7	sentence_delimiter	none	none	</sentence>	none	R	8			
goedkoop/adj/nrc_handelsblad_20020302_35/513/R8	goedkoop/adj/nrc_handelsblad_20020302_35/513	R8	sentence_delimiter	none	none	<sentence>	none	R	9			
goedkoop/adj/nrc_handelsblad_20020302_35/513/R9	goedkoop/adj/nrc_handelsblad_20020302_35/513	R9	maar	comp	maar/comp	Maar	False	R	10			
goedkoop/adj/nrc_handelsblad_20020302_35/513/R10	goedkoop/adj/nrc_handelsblad_20020302_35/513	R10	gelukkig	adj	gelukkig/adj	gelukkig	False	R	11			
goedkoop/adj/nrc_handelsblad_20020302_35/513/R11	goedkoop/adj/nrc_handelsblad_20020302_35/513	R11	ben	verb	ben/verb	zijn	False	R	12	0.41230032	9938754.0	23138.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/R12	goedkoop/adj/nrc_handelsblad_20020302_35/513	R12	er	adv	er/adv	er	False	R	13	-0.013181068	1744977.0	2665.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/R13	goedkoop/adj/nrc_handelsblad_20020302_35/513	R13	nog	adv	nog/adv	nog	False	R	14	0.016310038	1683041.0	2637.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/R14	goedkoop/adj/nrc_handelsblad_20020302_35/513	R14	ander	adj	ander/adj	andere	False	R	15	0.21092439	663512.0	1268.0
goedkoop/adj/nrc_handelsblad_20020302_35/513/R15	goedkoop/adj/nrc_handelsblad_20020302_35/513	R15	reden	noun	reden/noun	redenen	False	R	16	0.030841524	83250.0	133.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/L0	goedkoop/adj/nrc_handelsblad_20001107_29/82	L0	als	comp	als/comp	als	True	L	1			
goedkoop/adj/nrc_handelsblad_20001107_29/82/L1	goedkoop/adj/nrc_handelsblad_20001107_29/82	L1	en	vg	en/vg	en	True	L	2			
goedkoop/adj/nrc_handelsblad_20001107_29/82/L2	goedkoop/adj/nrc_handelsblad_20001107_29/82	L2	lok	verb	lok/verb	gelokt	True	L	3	1.2564263	12958.0	69.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/L3	goedkoop/adj/nrc_handelsblad_20001107_29/82	L3	word	verb	word/verb	worden	True	L	4	0.3632289	3486710.0	7730.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/L4	goedkoop/adj/nrc_handelsblad_20001107_29/82	L4	Europa	name	Europa/name	Europa	True	L	5			
goedkoop/adj/nrc_handelsblad_20001107_29/82/L5	goedkoop/adj/nrc_handelsblad_20001107_29/82	L5	naar	prep	naar/prep	naar	True	L	6	0.14660762	1512452.0	2695.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/L6	goedkoop/adj/nrc_handelsblad_20001107_29/82	L6	speler	noun	speler/noun	spelers	True	L	7	-0.6449189999999999	136926.0	111.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/L7	goedkoop/adj/nrc_handelsblad_20001107_29/82	L7	Zuidamerikaans	adj	Zuidamerikaans/adj	Zuid-Amerikaanse	True	L	8	0.57158226	2571.0	7.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/L8	goedkoop/adj/nrc_handelsblad_20001107_29/82	L8	en	vg	en/vg	en	True	L	9			
goedkoop/adj/nrc_handelsblad_20001107_29/82/L9	goedkoop/adj/nrc_handelsblad_20001107_29/82	L9	Latijns	prefix	Latijns/prefix	Latijns-	True	L	10			
goedkoop/adj/nrc_handelsblad_20001107_29/82/L10	goedkoop/adj/nrc_handelsblad_20001107_29/82	L10	en	vg	en/vg	en	True	L	11			
goedkoop/adj/nrc_handelsblad_20001107_29/82/L11	goedkoop/adj/nrc_handelsblad_20001107_29/82	L11	Afrikaans	adj	Afrikaans/adj	Afrikaanse	True	L	12	0.39163226	16737.0	38.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/L12	goedkoop/adj/nrc_handelsblad_20001107_29/82	L12	jong	adj	jong/adj	jonge	True	L	13			
goedkoop/adj/nrc_handelsblad_20001107_29/82/L13	goedkoop/adj/nrc_handelsblad_20001107_29/82	L13	dat	comp	dat/comp	dat	True	L	14			
goedkoop/adj/nrc_handelsblad_20001107_29/82/L14	goedkoop/adj/nrc_handelsblad_20001107_29/82	L14	voorkom	verb	voorkom/verb	voorkomen	True	L	15			
goedkoop/adj/nrc_handelsblad_20001107_29/82/L15	goedkoop/adj/nrc_handelsblad_20001107_29/82	L15	te	comp	te/comp	te	True	L	16			
goedkoop/adj/nrc_handelsblad_20001107_29/82/R0	goedkoop/adj/nrc_handelsblad_20001107_29/82	R0	arbeid_kracht	noun	arbeid_kracht/noun	arbeidskrachten	True	R	1	4.782218	2121.0	390.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/R1	goedkoop/adj/nrc_handelsblad_20001107_29/82	R1	aan	prep	aan/prep	aan	True	R	2	-0.19266529999999998	2153601.0	2740.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/R2	goedkoop/adj/nrc_handelsblad_20001107_29/82	R2	de	det	de/det	de	True	R	3	-0.009065625	28074105.0	42862.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/R3	goedkoop/adj/nrc_handelsblad_20001107_29/82	R3	club	noun	club/noun	clubs	True	R	4	-0.8322354999999999	132758.0	89.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/R4	goedkoop/adj/nrc_handelsblad_20001107_29/82	R4	word	verb	word/verb	worden	True	R	5	0.3632289	3486710.0	7730.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/R5	goedkoop/adj/nrc_handelsblad_20001107_29/82	R5	bied_aan	verb	bied_aan/verb	aangeboden	True	R	6	2.0170472	53920.0	624.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/R6	goedkoop/adj/nrc_handelsblad_20001107_29/82	R6	.	punct	./punct	.	True	R	7			
goedkoop/adj/nrc_handelsblad_20001107_29/82/R7	goedkoop/adj/nrc_handelsblad_20001107_29/82	R7	sentence_delimiter	none	none	</sentence>	none	R	8			
goedkoop/adj/nrc_handelsblad_20001107_29/82/R8	goedkoop/adj/nrc_handelsblad_20001107_29/82	R8	sentence_delimiter	none	none	<sentence>	none	R	9			
goedkoop/adj/nrc_handelsblad_20001107_29/82/R9	goedkoop/adj/nrc_handelsblad_20001107_29/82	R9	""""	punct	"""/punct"	""""	False	R	10			
goedkoop/adj/nrc_handelsblad_20001107_29/82/R10	goedkoop/adj/nrc_handelsblad_20001107_29/82	R10	ze	pron	ze/pron	Ze	False	R	11	0.07245205	1808509.0	3013.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/R11	goedkoop/adj/nrc_handelsblad_20001107_29/82	R11	moet	verb	moet/verb	moeten	False	R	12	0.01436049	1557442.0	2435.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/R12	goedkoop/adj/nrc_handelsblad_20001107_29/82	R12	niet	adv	niet/adv	niet	False	R	13	0.08947204	3455007.0	5829.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/R13	goedkoop/adj/nrc_handelsblad_20001107_29/82	R13	als	prep	als/prep	als	False	R	14	-0.007800844499999999	1263756.0	1938.0
goedkoop/adj/nrc_handelsblad_20001107_29/82/R14	goedkoop/adj/nrc_handelsblad_20001107_29/82	R14	koopwaar	noun	koopwaar/noun	koopwaar	False	R	15			
goedkoop/adj/nrc_handelsblad_20001107_29/82/R15	goedkoop/adj/nrc_handelsblad_20001107_29/82	R15	,	punct	,/punct	,	False	R	16			
goedkoop/adj/nrc_handelsblad_20040109_143/151/L0	goedkoop/adj/nrc_handelsblad_20040109_143/151	L0	het	det	het/det	het	True	L	1	-0.066581026	11650779.0	16800.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/L1	goedkoop/adj/nrc_handelsblad_20040109_143/151	L1	in	prep	in/prep	in	True	L	2	-0.1738838	9492181.0	12266.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/L2	goedkoop/adj/nrc_handelsblad_20040109_143/151	L2	neem_op	verb	neem_op/verb	opgenomen	True	L	3	-0.39117852	72022.0	75.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/L3	goedkoop/adj/nrc_handelsblad_20040109_143/151	L3	ben	verb	ben/verb	is	True	L	4	0.41230032	9938754.0	23138.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/L4	goedkoop/adj/nrc_handelsblad_20040109_143/151	L4	reeks	noun	reeks/noun	reeks	True	L	5	-0.71286714	60771.0	46.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/L5	goedkoop/adj/nrc_handelsblad_20040109_143/151	L5	eerste	num	eerste/num	eerste	True	L	6			
goedkoop/adj/nrc_handelsblad_20040109_143/151/L6	goedkoop/adj/nrc_handelsblad_20040109_143/151	L6	de	det	de/det	De	True	L	7	-0.009065625	28074105.0	42862.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/L7	goedkoop/adj/nrc_handelsblad_20040109_143/151	L7	sentence_delimiter	none	none	<sentence>	none	L	8			
goedkoop/adj/nrc_handelsblad_20040109_143/151/L8	goedkoop/adj/nrc_handelsblad_20040109_143/151	L8	sentence_delimiter	none	none	</sentence>	none	L	9			
goedkoop/adj/nrc_handelsblad_20040109_143/151/L9	goedkoop/adj/nrc_handelsblad_20040109_143/151	L9	.	punct	./punct	.	False	L	10			
goedkoop/adj/nrc_handelsblad_20040109_143/151/L10	goedkoop/adj/nrc_handelsblad_20040109_143/151	L10	ben	verb	ben/verb	was	False	L	11	0.41230032	9938754.0	23138.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/L11	goedkoop/adj/nrc_handelsblad_20040109_143/151	L11	budget	noun	budget/noun	budget	False	L	12			
goedkoop/adj/nrc_handelsblad_20040109_143/151/L12	goedkoop/adj/nrc_handelsblad_20040109_143/151	L12	groot	adj	groot/adj	groot	False	L	13	0.06979055	774779.0	1280.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/L13	goedkoop/adj/nrc_handelsblad_20040109_143/151	L13	te	adv	te/adv	te	False	L	14	0.47634315	407519.0	1011.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/L14	goedkoop/adj/nrc_handelsblad_20040109_143/151	L14	al	adv	al/adv	al	False	L	15	-0.19491798	1066466.0	1357.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/L15	goedkoop/adj/nrc_handelsblad_20040109_143/151	L15	geen	det	geen/det	geen	False	L	16	-0.045250315	1048752.0	1540.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/R0	goedkoop/adj/nrc_handelsblad_20040109_143/151	R0	Canada	name	Canada/name	Canada	True	R	1			
goedkoop/adj/nrc_handelsblad_20040109_143/151/R1	goedkoop/adj/nrc_handelsblad_20040109_143/151	R1	,	punct	,/punct	,	True	R	2			
goedkoop/adj/nrc_handelsblad_20040109_143/151/R2	goedkoop/adj/nrc_handelsblad_20040109_143/151	R2	daardoor	pp	daardoor/pp	daardoor	True	R	3			
goedkoop/adj/nrc_handelsblad_20040109_143/151/R3	goedkoop/adj/nrc_handelsblad_20040109_143/151	R3	ben	verb	ben/verb	zijn	True	R	4	0.41230032	9938754.0	23138.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/R4	goedkoop/adj/nrc_handelsblad_20040109_143/151	R4	straat_beeld	noun	straat_beeld/noun	straatbeelden	True	R	5	0.23187838	3105.0	6.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/R5	goedkoop/adj/nrc_handelsblad_20040109_143/151	R5	uit	prep	uit/prep	uit	True	R	6	0.070280954	1135560.0	1873.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/R6	goedkoop/adj/nrc_handelsblad_20040109_143/151	R6	San	name	San/name	San	True	R	7			
goedkoop/adj/nrc_handelsblad_20040109_143/151/R7	goedkoop/adj/nrc_handelsblad_20040109_143/151	R7	Francisco	name	Francisco/name	Francisco	True	R	8			
goedkoop/adj/nrc_handelsblad_20040109_143/151/R8	goedkoop/adj/nrc_handelsblad_20040109_143/151	R8	schaars	adj	schaars/adj	schaars	True	R	9	0.6418575	7160.0	21.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/R9	goedkoop/adj/nrc_handelsblad_20040109_143/151	R9	.	punct	./punct	.	True	R	10			
goedkoop/adj/nrc_handelsblad_20040109_143/151/R10	goedkoop/adj/nrc_handelsblad_20040109_143/151	R10	sentence_delimiter	none	none	</sentence>	none	R	11			
goedkoop/adj/nrc_handelsblad_20040109_143/151/R11	goedkoop/adj/nrc_handelsblad_20040109_143/151	R11	sentence_delimiter	none	none	<sentence>	none	R	12			
goedkoop/adj/nrc_handelsblad_20040109_143/151/R12	goedkoop/adj/nrc_handelsblad_20040109_143/151	R12	soms	adv	soms/adv	Soms	False	R	13	0.33944273	121121.0	263.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/R13	goedkoop/adj/nrc_handelsblad_20040109_143/151	R13	ben	verb	ben/verb	is	False	R	14	0.41230032	9938754.0	23138.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/R14	goedkoop/adj/nrc_handelsblad_20040109_143/151	R14	een	det	een/det	een	False	R	15	0.10414596	11075723.0	18973.0
goedkoop/adj/nrc_handelsblad_20040109_143/151/R15	goedkoop/adj/nrc_handelsblad_20040109_143/151	R15	raam	noun	raam/noun	raam	False	R	16			
goedkoop/adj/nrc_handelsblad_20020904_35/76/L0	goedkoop/adj/nrc_handelsblad_20020904_35/76	L0	,	punct	,/punct	,	True	L	1			
goedkoop/adj/nrc_handelsblad_20020904_35/76/L1	goedkoop/adj/nrc_handelsblad_20020904_35/76	L1	WiFi	noun	WiFi/noun	wifi	True	L	2			
goedkoop/adj/nrc_handelsblad_20020904_35/76/L2	goedkoop/adj/nrc_handelsblad_20020904_35/76	L2	van	prep	van/prep	van	True	L	3	-0.21945427	12638933.0	15641.0
goedkoop/adj/nrc_handelsblad_20020904_35/76/L3	goedkoop/adj/nrc_handelsblad_20020904_35/76	L3	opkomst	noun	opkomst/noun	opkomst	True	L	4	0.64683163	11236.0	33.0
goedkoop/adj/nrc_handelsblad_20020904_35/76/L4	goedkoop/adj/nrc_handelsblad_20020904_35/76	L4	de	det	de/det	de	True	L	5	-0.009065625	28074105.0	42862.0
goedkoop/adj/nrc_handelsblad_20020904_35/76/L5	goedkoop/adj/nrc_handelsblad_20020904_35/76	L5	en	vg	en/vg	en	True	L	6			
goedkoop/adj/nrc_handelsblad_20020904_35/76/L6	goedkoop/adj/nrc_handelsblad_20020904_35/76	L6	,	punct	,/punct	,	True	L	7			
goedkoop/adj/nrc_handelsblad_20020904_35/76/L7	goedkoop/adj/nrc_handelsblad_20020904_35/76	L7	vastgoed_deal	noun	vastgoed_deal/noun	vastgoeddeals	True	L	8			
goedkoop/adj/nrc_handelsblad_20020904_35/76/L8	goedkoop/adj/nrc_handelsblad_20020904_35/76	L8	omstreden	adj	omstreden/adj	omstreden	True	L	9	-0.76415294	14146.0	10.0
goedkoop/adj/nrc_handelsblad_20020904_35/76/L9	goedkoop/adj/nrc_handelsblad_20020904_35/76	L9	bij	prep	bij/prep	bij	True	L	10	-0.09741396	1803877.0	2517.0
goedkoop/adj/nrc_handelsblad_20020904_35/76/L10	goedkoop/adj/nrc_handelsblad_20020904_35/76	L10	betrek	verb	betrek/verb	betrokken	True	L	11			
goedkoop/adj/nrc_handelsblad_20020904_35/76/L11	goedkoop/adj/nrc_handelsblad_20020904_35/76	L11	ben	verb	ben/verb	zijn	True	L	12	0.41230032	9938754.0	23138.0
goedkoop/adj/nrc_handelsblad_20020904_35/76/L12	goedkoop/adj/nrc_handelsblad_20020904_35/76	L12	die	pron	die/pron	die	True	L	13	0.0043216203000000005	2519801.0	3924.0
goedkoop/adj/nrc_handelsblad_20020904_35/76/L13	goedkoop/adj/nrc_handelsblad_20020904_35/76	L13	notaris	noun	notaris/noun	notarissen	True	L	14			
goedkoop/adj/nrc_handelsblad_20020904_35/76/L14	goedkoop/adj/nrc_handelsblad_20020904_35/76	L14	van	prep	van/prep	van	True	L	15	-0.21945427	12638933.0	15641.0
goedkoop/adj/nrc_handelsblad_20020904_35/76/L15	goedkoop/adj/nrc_handelsblad_20020904_35/76	L15	rol	noun	rol/noun	rol	True	L	16			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R0	goedkoop/adj/nrc_handelsblad_20020904_35/76	R0	en	vg	en/vg	en	True	R	1			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R1	goedkoop/adj/nrc_handelsblad_20020904_35/76	R1	draadloos	adj	draadloos/adj	draadloos	True	R	2	1.8391832	2478.0	24.0
goedkoop/adj/nrc_handelsblad_20020904_35/76/R2	goedkoop/adj/nrc_handelsblad_20020904_35/76	R2	internet	verb	internet/verb	internetten	True	R	3	2.169946	1913.0	25.0
goedkoop/adj/nrc_handelsblad_20020904_35/76/R3	goedkoop/adj/nrc_handelsblad_20020904_35/76	R3	.	punct	./punct	.	True	R	4			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R4	goedkoop/adj/nrc_handelsblad_20020904_35/76	R4	sentence_delimiter	none	none	</sentence>	none	R	5			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R5	goedkoop/adj/nrc_handelsblad_20020904_35/76	R5	sentence_delimiter	none	none	<sentence>	none	R	6			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R6	goedkoop/adj/nrc_handelsblad_20020904_35/76	R6	Ned.3	name	Ned.3/name	Ned.3	False	R	7			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R7	goedkoop/adj/nrc_handelsblad_20020904_35/76	R7	,	punct	,/punct	,	False	R	8			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R8	goedkoop/adj/nrc_handelsblad_20020904_35/76	R8	22.30-23.15u.	noun	22.30-23.15u./noun	22.30-23.15u.	False	R	9			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R9	goedkoop/adj/nrc_handelsblad_20020904_35/76	R9	sentence_delimiter	none	none	</sentence>	none	R	10			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R10	goedkoop/adj/nrc_handelsblad_20020904_35/76	R10	sentence_delimiter	none	none	<sentence>	none	R	11			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R11	goedkoop/adj/nrc_handelsblad_20020904_35/76	R11	Barend	name	Barend/name	Barend	False	R	12			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R12	goedkoop/adj/nrc_handelsblad_20020904_35/76	R12	&	name	&/name	&	False	R	13			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R13	goedkoop/adj/nrc_handelsblad_20020904_35/76	R13	Van	name	Van/name	Van	False	R	14			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R14	goedkoop/adj/nrc_handelsblad_20020904_35/76	R14	Dorp	name	Dorp/name	Dorp	False	R	15			
goedkoop/adj/nrc_handelsblad_20020904_35/76/R15	goedkoop/adj/nrc_handelsblad_20020904_35/76	R15	.	punct	./punct	.	False	R	16			
goedkoop/adj/nrc_handelsblad_20020516_44/82/L0	goedkoop/adj/nrc_handelsblad_20020516_44/82	L0	geen	det	geen/det	geen	True	L	1	-0.045250315	1048752.0	1540.0
goedkoop/adj/nrc_handelsblad_20020516_44/82/L1	goedkoop/adj/nrc_handelsblad_20020516_44/82	L1	Pim	name	Pim/name	Pim	True	L	2			
goedkoop/adj/nrc_handelsblad_20020516_44/82/L2	goedkoop/adj/nrc_handelsblad_20020516_44/82	L2	dat	comp	dat/comp	dat	True	L	3			
goedkoop/adj/nrc_handelsblad_20020516_44/82/L3	goedkoop/adj/nrc_handelsblad_20020516_44/82	L3	groei	verb	groei/verb	gegroeid	True	L	4	-0.1816784	50009.0	64.0
goedkoop/adj/nrc_handelsblad_20020516_44/82/L4	goedkoop/adj/nrc_handelsblad_20020516_44/82	L4	ben	verb	ben/verb	is	True	L	5	0.41230032	9938754.0	23138.0
goedkoop/adj/nrc_handelsblad_20020516_44/82/L5	goedkoop/adj/nrc_handelsblad_20020516_44/82	L5	besef	noun	besef/noun	besef	True	L	6	-0.09433808	7786.0	11.0
goedkoop/adj/nrc_handelsblad_20020516_44/82/L6	goedkoop/adj/nrc_handelsblad_20020516_44/82	L6	het	det	het/det	het	True	L	7	-0.066581026	11650779.0	16800.0
goedkoop/adj/nrc_handelsblad_20020516_44/82/L7	goedkoop/adj/nrc_handelsblad_20020516_44/82	L7	bevolking	noun	bevolking/noun	bevolking	True	L	8	-0.4160098	51052.0	52.0
goedkoop/adj/nrc_handelsblad_20020516_44/82/L8	goedkoop/adj/nrc_handelsblad_20020516_44/82	L8	de	det	de/det	de	True	L	9	-0.009065625	28074105.0	42862.0
goedkoop/adj/nrc_handelsblad_20020516_44/82/L9	goedkoop/adj/nrc_handelsblad_20020516_44/82	L9	van	prep	van/prep	van	True	L	10	-0.21945427	12638933.0	15641.0
goedkoop/adj/nrc_handelsblad_20020516_44/82/L10	goedkoop/adj/nrc_handelsblad_20020516_44/82	L10	laag	noun	laag/noun	lagen	True	L	11			
goedkoop/adj/nrc_handelsblad_20020516_44/82/L11	goedkoop/adj/nrc_handelsblad_20020516_44/82	L11	alle	det	alle/det	alle	True	L	12	-0.24892212	422543.0	508.0
goedkoop/adj/nrc_handelsblad_20020516_44/82/L12	goedkoop/adj/nrc_handelsblad_20020516_44/82	L12	door	prep	door/prep	door	True	L	13	-0.006012755	1310789.0	2012.0
goedkoop/adj/nrc_handelsblad_20020516_44/82/L13	goedkoop/adj/nrc_handelsblad_20020516_44/82	L13	dwars	adv	dwars/adv	dwars	True	L	14			
