cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_2	ann_1	ann_3	ann_4	votes
heet/adj/algemeen_dagblad_20010213_82/798/target	heet/adj/algemeen_dagblad_20010213_82/798	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/algemeen_dagblad_20040504_81/185/target	heet/adj/algemeen_dagblad_20040504_81/185	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/algemeen_dagblad_20030830_97/78/target	heet/adj/algemeen_dagblad_20030830_97/78	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/algemeen_dagblad_20031011_42/203/target	heet/adj/algemeen_dagblad_20031011_42/203	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/algemeen_dagblad_20040131_173/44/target	heet/adj/algemeen_dagblad_20040131_173/44	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/algemeen_dagblad_20020622_134/223/target	heet/adj/algemeen_dagblad_20020622_134/223	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/algemeen_dagblad_20001026_30/99/target	heet/adj/algemeen_dagblad_20001026_30/99	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/algemeen_dagblad_20040422_91/275/target	heet/adj/algemeen_dagblad_20040422_91/275	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/algemeen_dagblad_20011123_149/229/target	heet/adj/algemeen_dagblad_20011123_149/229	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/algemeen_dagblad_19990519_97/373/target	heet/adj/algemeen_dagblad_19990519_97/373	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/algemeen_dagblad_20020116_166/383/target	heet/adj/algemeen_dagblad_20020116_166/383	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20020418_01_100/892/target	heet/adj/de_morgen_20020418_01_100/892	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20030509_01_18/288/target	heet/adj/de_morgen_20030509_01_18/288	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010314_01_224/601/target	heet/adj/de_morgen_20010314_01_224/601	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20030830_01_49/187/target	heet/adj/de_morgen_20030830_01_49/187	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_19990821_01_96/91/target	heet/adj/de_morgen_19990821_01_96/91	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20020828_01_91/751/target	heet/adj/de_morgen_20020828_01_91/751	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20030829_01_17/48/target	heet/adj/de_morgen_20030829_01_17/48	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20020213_01_28/3617/target	heet/adj/de_morgen_20020213_01_28/3617	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20001202_01_55/336/target	heet/adj/de_morgen_20001202_01_55/336	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20021118_01_130/581/target	heet/adj/de_morgen_20021118_01_130/581	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20030411_01_22/248/target	heet/adj/de_morgen_20030411_01_22/248	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20040218_01_124/21/target	heet/adj/de_morgen_20040218_01_124/21	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20020410_01_17/2123/target	heet/adj/de_morgen_20020410_01_17/2123	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20030611_01_120/104/target	heet/adj/de_morgen_20030611_01_120/104	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010216_01_147/234/target	heet/adj/de_morgen_20010216_01_147/234	target	heet	adj	heet/adj	heetste	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20040310_01_35/320/target	heet/adj/de_morgen_20040310_01_35/320	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_19990612_01_36/863/target	heet/adj/de_morgen_19990612_01_36/863	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20001206_01_27/439/target	heet/adj/de_morgen_20001206_01_27/439	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010505_01_37/458/target	heet/adj/de_morgen_20010505_01_37/458	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20030731_01_81/670/target	heet/adj/de_morgen_20030731_01_81/670	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_19991218_01_4/584/target	heet/adj/de_morgen_19991218_01_4/584	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010113_01_206/676/target	heet/adj/de_morgen_20010113_01_206/676	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20030920_01_126/100/target	heet/adj/de_morgen_20030920_01_126/100	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20031025_01_58/648/target	heet/adj/de_morgen_20031025_01_58/648	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010203_01_164/2840/target	heet/adj/de_morgen_20010203_01_164/2840	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010707_01_157/182/target	heet/adj/de_morgen_20010707_01_157/182	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20001014_01_45/460/target	heet/adj/de_morgen_20001014_01_45/460	target	heet	adj	heet/adj	heter	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_19991122_01_20/58/target	heet/adj/de_morgen_19991122_01_20/58	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20040522_01_32/41/target	heet/adj/de_morgen_20040522_01_32/41	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20031008_01_115/874/target	heet/adj/de_morgen_20031008_01_115/874	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010314_01_243/605/target	heet/adj/de_morgen_20010314_01_243/605	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010127_01_151/887/target	heet/adj/de_morgen_20010127_01_151/887	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20020215_01_7/601/target	heet/adj/de_morgen_20020215_01_7/601	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20040821_01_50/56/target	heet/adj/de_morgen_20040821_01_50/56	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_19990430_01_40/747/target	heet/adj/de_morgen_19990430_01_40/747	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20030610_01_98/45/target	heet/adj/de_morgen_20030610_01_98/45	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20030714_01_7/557/target	heet/adj/de_morgen_20030714_01_7/557	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20040305_01_6/1222/target	heet/adj/de_morgen_20040305_01_6/1222	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_19990630_01_56/326/target	heet/adj/de_morgen_19990630_01_56/326	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010529_01_191/225/target	heet/adj/de_morgen_20010529_01_191/225	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010630_01_175/11/target	heet/adj/de_morgen_20010630_01_175/11	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20000619_01_103/532/target	heet/adj/de_morgen_20000619_01_103/532	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_19990619_01_120/1218/target	heet/adj/de_morgen_19990619_01_120/1218	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20040918_01_32/1202/target	heet/adj/de_morgen_20040918_01_32/1202	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20030103_01_12/205/target	heet/adj/de_morgen_20030103_01_12/205	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20001226_01_8/261/target	heet/adj/de_morgen_20001226_01_8/261	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20010320_01_54/761/target	heet/adj/de_morgen_20010320_01_54/761	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_morgen_20020803_01_111/703/target	heet/adj/de_morgen_20020803_01_111/703	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000511_01_112/385/target	heet/adj/de_standaard_20000511_01_112/385	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_19990802_01_50/90/target	heet/adj/de_standaard_19990802_01_50/90	target	heet	adj	heet/adj	heter	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_19990414_01_66/420/target	heet/adj/de_standaard_19990414_01_66/420	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20040116_01_108/178/target	heet/adj/de_standaard_20040116_01_108/178	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_19990522_01_117/1745/target	heet/adj/de_standaard_19990522_01_117/1745	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000522_01_44/63/target	heet/adj/de_standaard_20000522_01_44/63	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_19990923_01_44/910/target	heet/adj/de_standaard_19990923_01_44/910	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000410_01_85/1260/target	heet/adj/de_standaard_20000410_01_85/1260	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20040405_01_97/99/target	heet/adj/de_standaard_20040405_01_97/99	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20030719_01_91/283/target	heet/adj/de_standaard_20030719_01_91/283	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000828_01_48/9/target	heet/adj/de_standaard_20000828_01_48/9	target	heet	adj	heet/adj	Hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_19991224_01_82/243/target	heet/adj/de_standaard_19991224_01_82/243	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20030628_01_100/251/target	heet/adj/de_standaard_20030628_01_100/251	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20021214_01_2/623/target	heet/adj/de_standaard_20021214_01_2/623	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20030110_01_26/600/target	heet/adj/de_standaard_20030110_01_26/600	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000205_01_24/104/target	heet/adj/de_standaard_20000205_01_24/104	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000303_01_68/149/target	heet/adj/de_standaard_20000303_01_68/149	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/target	heet/adj/de_standaard_20000425_01_86/402	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/target	heet/adj/de_standaard_20010716_01_81/266	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/target	heet/adj/de_standaard_20031025_01_218/2337	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/target	heet/adj/de_standaard_20010124_01_39/291	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/target	heet/adj/de_standaard_20000401_01_116/91	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20021022_01_85/44/target	heet/adj/de_standaard_20021022_01_85/44	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010808_01_25/89/target	heet/adj/de_standaard_20010808_01_25/89	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010512_01_38/1280/target	heet/adj/de_standaard_20010512_01_38/1280	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_19990911_01_40/1041/target	heet/adj/de_standaard_19990911_01_40/1041	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010629_01_34/45/target	heet/adj/de_standaard_20010629_01_34/45	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000517_01_61/347/target	heet/adj/de_standaard_20000517_01_61/347	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20040918_01_4/149/target	heet/adj/de_standaard_20040918_01_4/149	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010125_01_3/257/target	heet/adj/de_standaard_20010125_01_3/257	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20040315_01_118/121/target	heet/adj/de_standaard_20040315_01_118/121	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000926_01_49/41/target	heet/adj/de_standaard_20000926_01_49/41	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20040610_01_133/190/target	heet/adj/de_standaard_20040610_01_133/190	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20030207_01_83/491/target	heet/adj/de_standaard_20030207_01_83/491	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20030118_01_30/339/target	heet/adj/de_standaard_20030118_01_30/339	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000909_01_15/20/target	heet/adj/de_standaard_20000909_01_15/20	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20030818_01_77/150/target	heet/adj/de_standaard_20030818_01_77/150	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_19991123_01_40/321/target	heet/adj/de_standaard_19991123_01_40/321	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031031_01_216/315/target	heet/adj/de_standaard_20031031_01_216/315	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20040514_01_40/490/target	heet/adj/de_standaard_20040514_01_40/490	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20030701_01_26/450/target	heet/adj/de_standaard_20030701_01_26/450	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000902_01_110/190/target	heet/adj/de_standaard_20000902_01_110/190	target	heet	adj	heet/adj	heetste	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20041204_01_8/663/target	heet/adj/de_standaard_20041204_01_8/663	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20040604_01_141/216/target	heet/adj/de_standaard_20040604_01_141/216	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010521_01_59/238/target	heet/adj/de_standaard_20010521_01_59/238	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000327_01_4/50/target	heet/adj/de_standaard_20000327_01_4/50	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20040124_01_193/102/target	heet/adj/de_standaard_20040124_01_193/102	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20030906_01_22/803/target	heet/adj/de_standaard_20030906_01_22/803	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20030913_01_11/554/target	heet/adj/de_standaard_20030913_01_11/554	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20030901_01_38/521/target	heet/adj/de_standaard_20030901_01_38/521	target	heet	adj	heet/adj	heetste	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20041030_01_51/575/target	heet/adj/de_standaard_20041030_01_51/575	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20040610_01_51/117/target	heet/adj/de_standaard_20040610_01_51/117	target	heet	adj	heet/adj	hete	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20001120_01_21/249/target	heet/adj/de_standaard_20001120_01_21/249	target	heet	adj	heet/adj	heet	True	target	0	4.027337999999999	10676	242	FALSE	FALSE	FALSE	FALSE	0
