cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_1	ann_2	ann_4	votes	conc_distance	conc_id
spot/noun/de_standaard_20040131_01_219/162/L5	spot/noun/de_standaard_20040131_01_219/162	L5	dit	det	dit/det	dit	True	L	6	-0.19901006	795783	85	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20040131_01_219/162/L5
spot/noun/de_standaard_20040131_01_219/162/L6	spot/noun/de_standaard_20040131_01_219/162	L6	mag	verb	mag/verb	mag	True	L	7	-0.23949637	401159	41	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_standaard_20040131_01_219/162/L6
spot/noun/de_standaard_20040131_01_219/162/L7	spot/noun/de_standaard_20040131_01_219/162	L7	Czar	name	Czar/name	Czar	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20040131_01_219/162/L7
spot/noun/de_standaard_20040131_01_219/162/L8	spot/noun/de_standaard_20040131_01_219/162	L8	productie_huis	noun	productie_huis/noun	productiehuis	True	L	9	2.1472535	1789	2	TRUE	TRUE	TRUE	FALSE	3	9	spot/noun/de_standaard_20040131_01_219/162/L8
spot/noun/de_standaard_20040131_01_219/162/L9	spot/noun/de_standaard_20040131_01_219/162	L9	Brussels	adj	Brussels/adj	Brusselse	True	L	10	0.3944366	36613	7	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20040131_01_219/162/L9
spot/noun/de_standaard_20040131_01_219/162/L10	spot/noun/de_standaard_20040131_01_219/162	L10	het	det	het/det	het	True	L	11	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20040131_01_219/162/L10
spot/noun/de_standaard_20040131_01_219/162/L11	spot/noun/de_standaard_20040131_01_219/162	L11	maar	comp	maar/comp	Maar	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_standaard_20040131_01_219/162/L11
spot/noun/de_standaard_20040131_01_219/162/L12	spot/noun/de_standaard_20040131_01_219/162	L12	sentence_delimiter	none	none	<sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20040131_01_219/162/delimiter
spot/noun/de_standaard_20040131_01_219/162/L13	spot/noun/de_standaard_20040131_01_219/162	L13	sentence_delimiter	none	none	</sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20040131_01_219/162/delimiter
spot/noun/de_standaard_20040131_01_219/162/L14	spot/noun/de_standaard_20040131_01_219/162	L14	.	punct	./punct	.	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_standaard_20040131_01_219/162/L12
spot/noun/de_standaard_20040131_01_219/162/L15	spot/noun/de_standaard_20040131_01_219/162	L15	zend_tijd	noun	zend_tijd/noun	zendtijd	False	L	16	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	1	14	spot/noun/de_standaard_20040131_01_219/162/L13
spot/noun/de_standaard_20040131_01_219/162/R0	spot/noun/de_standaard_20040131_01_219/162	R0	op	prep	op/prep	op	True	R	1	0.39528270000000004	4502370	869	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_standaard_20040131_01_219/162/R0
spot/noun/de_standaard_20040131_01_219/162/R1	spot/noun/de_standaard_20040131_01_219/162	R1	het	det	het/det	het	True	R	2	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_standaard_20040131_01_219/162/R1
spot/noun/de_standaard_20040131_01_219/162/R2	spot/noun/de_standaard_20040131_01_219/162	R2	miljard_publiek	noun	miljard_publiek/noun	miljardenpubliek	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_standaard_20040131_01_219/162/R2
spot/noun/de_standaard_20040131_01_219/162/R3	spot/noun/de_standaard_20040131_01_219/162	R3	laat_los	verb	laat_los/verb	loslaten	True	R	4	0.47108573	9612	2	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_standaard_20040131_01_219/162/R3
spot/noun/de_standaard_20040131_01_219/162/R4	spot/noun/de_standaard_20040131_01_219/162	R4	.	punct	./punct	.	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20040131_01_219/162/R4
spot/noun/de_standaard_20040131_01_219/162/R5	spot/noun/de_standaard_20040131_01_219/162	R5	sentence_delimiter	none	none	</sentence>	none	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20040131_01_219/162/delimiter
spot/noun/de_standaard_20040131_01_219/162/R6	spot/noun/de_standaard_20040131_01_219/162	R6	sentence_delimiter	none	none	<sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20040131_01_219/162/delimiter
spot/noun/de_standaard_20040131_01_219/162/R7	spot/noun/de_standaard_20040131_01_219/162	R7	""""	punct	"""/punct"	""""	False	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20040131_01_219/162/R5
spot/noun/de_standaard_20040131_01_219/162/R8	spot/noun/de_standaard_20040131_01_219/162	R8	het	det	het/det	Het	False	R	9	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_standaard_20040131_01_219/162/R6
spot/noun/de_standaard_20040131_01_219/162/R9	spot/noun/de_standaard_20040131_01_219/162	R9	ben	verb	ben/verb	is	False	R	10	0.04941353	9938754	1360	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20040131_01_219/162/R7
spot/noun/de_standaard_20040131_01_219/162/R10	spot/noun/de_standaard_20040131_01_219/162	R10	een	det	een/det	een	False	R	11	0.17397657	11075723	1719	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20040131_01_219/162/R8
spot/noun/de_standaard_20040131_01_219/162/R11	spot/noun/de_standaard_20040131_01_219/162	R11	clip	noun	clip/noun	clip	False	R	12	NA	NA	NA	FALSE	TRUE	FALSE	FALSE	1	10	spot/noun/de_standaard_20040131_01_219/162/R9
spot/noun/de_standaard_20040131_01_219/162/R12	spot/noun/de_standaard_20040131_01_219/162	R12	in	prep	in/prep	in	False	R	13	-9.7133714e-4	9492181	1232	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20040131_01_219/162/R10
spot/noun/de_standaard_20040131_01_219/162/R13	spot/noun/de_standaard_20040131_01_219/162	R13	opdracht	prep	opdracht/prep	opdracht	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_standaard_20040131_01_219/162/R11
spot/noun/de_standaard_20040131_01_219/162/R14	spot/noun/de_standaard_20040131_01_219/162	R14	van	prep	van/prep	van	False	R	15	0.040584682999999996	12638933	1714	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_standaard_20040131_01_219/162/R12
spot/noun/de_standaard_20040131_01_219/162/R15	spot/noun/de_standaard_20040131_01_219/162	R15	de	det	de/det	de	False	R	16	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_standaard_20040131_01_219/162/R13
spot/noun/de_standaard_20001208_01_11/419/L0	spot/noun/de_standaard_20001208_01_11/419	L0	halfnaakt	adj	halfnaakt/adj	halfnaakte	True	L	1	2.7768642999999997	478	1	FALSE	FALSE	TRUE	FALSE	1	1	spot/noun/de_standaard_20001208_01_11/419/L0
spot/noun/de_standaard_20001208_01_11/419/L1	spot/noun/de_standaard_20001208_01_11/419	L1	de	det	de/det	de	True	L	2	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_standaard_20001208_01_11/419/L1
spot/noun/de_standaard_20001208_01_11/419/L2	spot/noun/de_standaard_20001208_01_11/419	L2	door	prep	door/prep	door	True	L	3	0.10523159	1310789	190	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_standaard_20001208_01_11/419/L2
spot/noun/de_standaard_20001208_01_11/419/L3	spot/noun/de_standaard_20001208_01_11/419	L3	verstikt	adj	verstikt/adj	verstikt	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_standaard_20001208_01_11/419/L3
spot/noun/de_standaard_20001208_01_11/419/L4	spot/noun/de_standaard_20001208_01_11/419	L4	en	comp	en/comp	En	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20001208_01_11/419/L4
spot/noun/de_standaard_20001208_01_11/419/L5	spot/noun/de_standaard_20001208_01_11/419	L5	sentence_delimiter	none	none	<sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20001208_01_11/419/delimiter
spot/noun/de_standaard_20001208_01_11/419/L6	spot/noun/de_standaard_20001208_01_11/419	L6	sentence_delimiter	none	none	</sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20001208_01_11/419/delimiter
spot/noun/de_standaard_20001208_01_11/419/L7	spot/noun/de_standaard_20001208_01_11/419	L7	.	punct	./punct	.	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20001208_01_11/419/L5
spot/noun/de_standaard_20001208_01_11/419/L8	spot/noun/de_standaard_20001208_01_11/419	L8	wijs	noun	wijs/noun	wijs	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_standaard_20001208_01_11/419/L6
spot/noun/de_standaard_20001208_01_11/419/L9	spot/noun/de_standaard_20001208_01_11/419	L9	de	det	de/det	de	False	L	10	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20001208_01_11/419/L7
spot/noun/de_standaard_20001208_01_11/419/L10	spot/noun/de_standaard_20001208_01_11/419	L10	van	prep	van/prep	van	False	L	11	0.040584682999999996	12638933	1714	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20001208_01_11/419/L8
spot/noun/de_standaard_20001208_01_11/419/L11	spot/noun/de_standaard_20001208_01_11/419	L11	volledig	adj	volledig/adj	volledig	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20001208_01_11/419/L9
spot/noun/de_standaard_20001208_01_11/419/L12	spot/noun/de_standaard_20001208_01_11/419	L12	hem	pron	hem/pron	hem	False	L	13	0.44612896	455207	93	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20001208_01_11/419/L10
spot/noun/de_standaard_20001208_01_11/419/L13	spot/noun/de_standaard_20001208_01_11/419	L13	breng	verb	breng/verb	brengen	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_standaard_20001208_01_11/419/L11
spot/noun/de_standaard_20001208_01_11/419/L14	spot/noun/de_standaard_20001208_01_11/419	L14	blouse	noun	blouse/noun	blouses	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_standaard_20001208_01_11/419/L12
spot/noun/de_standaard_20001208_01_11/419/L15	spot/noun/de_standaard_20001208_01_11/419	L15	val_open	adj	val_open/adj	openvallende	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_standaard_20001208_01_11/419/L13
spot/noun/de_standaard_20001208_01_11/419/R0	spot/noun/de_standaard_20001208_01_11/419	R0	die	pron	die/pron	die	True	R	1	0.37226020000000004	2519801	479	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_standaard_20001208_01_11/419/R0
spot/noun/de_standaard_20001208_01_11/419/R1	spot/noun/de_standaard_20001208_01_11/419	R1	met	prep	met/prep	met	True	R	2	0.78020245	4230163	1203	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_standaard_20001208_01_11/419/R1
spot/noun/de_standaard_20001208_01_11/419/R2	spot/noun/de_standaard_20001208_01_11/419	R2	hem	pron	hem/pron	hem	True	R	3	0.44612896	455207	93	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_standaard_20001208_01_11/419/R2
spot/noun/de_standaard_20001208_01_11/419/R3	spot/noun/de_standaard_20001208_01_11/419	R3	drijf	verb	drijf/verb	gedreven	True	R	4	5.6292553	14391	521	TRUE	TRUE	FALSE	FALSE	2	4	spot/noun/de_standaard_20001208_01_11/419/R3
spot/noun/de_standaard_20001208_01_11/419/R4	spot/noun/de_standaard_20001208_01_11/419	R4	word	verb	word/verb	wordt	True	R	5	0.22710589999999997	3486710	570	TRUE	FALSE	TRUE	FALSE	2	5	spot/noun/de_standaard_20001208_01_11/419/R4
spot/noun/de_standaard_20001208_01_11/419/R5	spot/noun/de_standaard_20001208_01_11/419	R5	,	punct	,/punct	,	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20001208_01_11/419/R5
spot/noun/de_standaard_20001208_01_11/419/R6	spot/noun/de_standaard_20001208_01_11/419	R6	weet	verb	weet/verb	weet	True	R	7	-0.29731572	453326	44	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_standaard_20001208_01_11/419/R6
spot/noun/de_standaard_20001208_01_11/419/R7	spot/noun/de_standaard_20001208_01_11/419	R7	hij	pron	hij/pron	hij	True	R	8	0.12886977	2403923	358	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20001208_01_11/419/R7
spot/noun/de_standaard_20001208_01_11/419/R8	spot/noun/de_standaard_20001208_01_11/419	R8	niet	adv	niet/adv	niet	True	R	9	-0.18844546	3455007	373	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20001208_01_11/419/R8
spot/noun/de_standaard_20001208_01_11/419/R9	spot/noun/de_standaard_20001208_01_11/419	R9	meer	adv	meer/adv	meer	True	R	10	-0.15298454	429100	48	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20001208_01_11/419/R9
spot/noun/de_standaard_20001208_01_11/419/R10	spot/noun/de_standaard_20001208_01_11/419	R10	waar	adv	waar/adv	waar	True	R	11	0.06891548	363546	51	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20001208_01_11/419/R10
spot/noun/de_standaard_20001208_01_11/419/R11	spot/noun/de_standaard_20001208_01_11/419	R11	hij	pron	hij/pron	hij	True	R	12	0.12886977	2403923	358	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_standaard_20001208_01_11/419/R11
spot/noun/de_standaard_20001208_01_11/419/R12	spot/noun/de_standaard_20001208_01_11/419	R12	zijn	det	zijn/det	zijn	True	R	13	0.18760833	2164588	341	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_standaard_20001208_01_11/419/R12
spot/noun/de_standaard_20001208_01_11/419/R13	spot/noun/de_standaard_20001208_01_11/419	R13	borstel	noun	borstel/noun	borstel	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_standaard_20001208_01_11/419/R13
spot/noun/de_standaard_20001208_01_11/419/R14	spot/noun/de_standaard_20001208_01_11/419	R14	moet	verb	moet/verb	moet	True	R	15	-0.4447023	1557442	130	FALSE	FALSE	FALSE	FALSE	0	15	spot/noun/de_standaard_20001208_01_11/419/R14
spot/noun/de_standaard_20001208_01_11/419/R15	spot/noun/de_standaard_20001208_01_11/419	R15	steek	verb	steek/verb	steken	True	R	16	-0.11004944	60108	7	FALSE	FALSE	FALSE	FALSE	0	16	spot/noun/de_standaard_20001208_01_11/419/R15
spot/noun/het_laatste_nieuws_20030627_01_238/206/L0	spot/noun/het_laatste_nieuws_20030627_01_238/206	L0	de	det	de/det	de	True	L	1	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/het_laatste_nieuws_20030627_01_238/206/L0
spot/noun/het_laatste_nieuws_20030627_01_238/206/L1	spot/noun/het_laatste_nieuws_20030627_01_238/206	L1	richt	verb	richt/verb	richt	True	L	2	3.04034	39138	107	TRUE	TRUE	TRUE	FALSE	3	2	spot/noun/het_laatste_nieuws_20030627_01_238/206/L1
spot/noun/het_laatste_nieuws_20030627_01_238/206/L2	spot/noun/het_laatste_nieuws_20030627_01_238/206	L2	Gruuthusemuseum	name	Gruuthusemuseum/name	Gruuthusemuseum	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/het_laatste_nieuws_20030627_01_238/206/L2
spot/noun/het_laatste_nieuws_20030627_01_238/206/L3	spot/noun/het_laatste_nieuws_20030627_01_238/206	L3	Het	name	Het/name	Het	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/het_laatste_nieuws_20030627_01_238/206/L3
spot/noun/het_laatste_nieuws_20030627_01_238/206/L4	spot/noun/het_laatste_nieuws_20030627_01_238/206	L4	4	noun	4/noun	4	True	L	5	-0.2817131	20560	2	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/het_laatste_nieuws_20030627_01_238/206/L4
spot/noun/het_laatste_nieuws_20030627_01_238/206/L5	spot/noun/het_laatste_nieuws_20030627_01_238/206	L5	sentence_delimiter	none	none	<sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/het_laatste_nieuws_20030627_01_238/206/delimiter
spot/noun/het_laatste_nieuws_20030627_01_238/206/L6	spot/noun/het_laatste_nieuws_20030627_01_238/206	L6	sentence_delimiter	none	none	</sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/het_laatste_nieuws_20030627_01_238/206/delimiter
spot/noun/het_laatste_nieuws_20030627_01_238/206/L7	spot/noun/het_laatste_nieuws_20030627_01_238/206	L7	.	punct	./punct	.	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/het_laatste_nieuws_20030627_01_238/206/L5
spot/noun/het_laatste_nieuws_20030627_01_238/206/L8	spot/noun/het_laatste_nieuws_20030627_01_238/206	L8	toegankelijk	adj	toegankelijk/adj	toegankelijk	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/het_laatste_nieuws_20030627_01_238/206/L6
spot/noun/het_laatste_nieuws_20030627_01_238/206/L9	spot/noun/het_laatste_nieuws_20030627_01_238/206	L9	ben	verb	ben/verb	is	False	L	10	0.04941353	9938754	1360	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/het_laatste_nieuws_20030627_01_238/206/L7
spot/noun/het_laatste_nieuws_20030627_01_238/206/L10	spot/noun/het_laatste_nieuws_20030627_01_238/206	L10	museum_hop	noun	museum_hop/noun	museumshop	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/het_laatste_nieuws_20030627_01_238/206/L8
spot/noun/het_laatste_nieuws_20030627_01_238/206/L11	spot/noun/het_laatste_nieuws_20030627_01_238/206	L11	nieuw	adj	nieuw/adj	nieuwe	False	L	12	0.08507716	669062	94	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/het_laatste_nieuws_20030627_01_238/206/L9
spot/noun/het_laatste_nieuws_20030627_01_238/206/L12	spot/noun/het_laatste_nieuws_20030627_01_238/206	L12	de	det	de/det	de	False	L	13	0.24799246	28074105	4683	FALSE	FALSE	TRUE	FALSE	1	11	spot/noun/het_laatste_nieuws_20030627_01_238/206/L10
spot/noun/het_laatste_nieuws_20030627_01_238/206/L13	spot/noun/het_laatste_nieuws_20030627_01_238/206	L13	en	vg	en/vg	en	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/het_laatste_nieuws_20030627_01_238/206/L11
spot/noun/het_laatste_nieuws_20030627_01_238/206/L14	spot/noun/het_laatste_nieuws_20030627_01_238/206	L14	avond_markt	noun	avond_markt/noun	avondmarkt	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/het_laatste_nieuws_20030627_01_238/206/L12
spot/noun/het_laatste_nieuws_20030627_01_238/206/L15	spot/noun/het_laatste_nieuws_20030627_01_238/206	L15	verlicht	adj	verlicht/adj	verlichte	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/het_laatste_nieuws_20030627_01_238/206/L13
spot/noun/het_laatste_nieuws_20030627_01_238/206/R0	spot/noun/het_laatste_nieuws_20030627_01_238/206	R0	op	prep	op/prep	op	True	R	1	0.39528270000000004	4502370	869	FALSE	FALSE	TRUE	FALSE	1	1	spot/noun/het_laatste_nieuws_20030627_01_238/206/R0
spot/noun/het_laatste_nieuws_20030627_01_238/206/R1	spot/noun/het_laatste_nieuws_20030627_01_238/206	R1	het	det	het/det	het	True	R	2	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/het_laatste_nieuws_20030627_01_238/206/R1
spot/noun/het_laatste_nieuws_20030627_01_238/206/R2	spot/noun/het_laatste_nieuws_20030627_01_238/206	R2	oud	adj	oud/adj	oude	True	R	3	0.23317058	243584	40	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/het_laatste_nieuws_20030627_01_238/206/R2
spot/noun/het_laatste_nieuws_20030627_01_238/206/R3	spot/noun/het_laatste_nieuws_20030627_01_238/206	R3	bieringrediënt	noun	bieringrediënt/noun	bieringrediënt	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/het_laatste_nieuws_20030627_01_238/206/R3
spot/noun/het_laatste_nieuws_20030627_01_238/206/R4	spot/noun/het_laatste_nieuws_20030627_01_238/206	R4	gruut	noun	gruut/noun	gruut	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/het_laatste_nieuws_20030627_01_238/206/R4
spot/noun/het_laatste_nieuws_20030627_01_238/206/R5	spot/noun/het_laatste_nieuws_20030627_01_238/206	R5	.	punct	./punct	.	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/het_laatste_nieuws_20030627_01_238/206/R5
spot/noun/het_laatste_nieuws_20030627_01_238/206/R6	spot/noun/het_laatste_nieuws_20030627_01_238/206	R6	sentence_delimiter	none	none	</sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/het_laatste_nieuws_20030627_01_238/206/delimiter
spot/noun/het_laatste_nieuws_20030627_01_238/206/R7	spot/noun/het_laatste_nieuws_20030627_01_238/206	R7	sentence_delimiter	none	none	<sentence>	none	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/het_laatste_nieuws_20030627_01_238/206/delimiter
spot/noun/het_laatste_nieuws_20030627_01_238/206/R8	spot/noun/het_laatste_nieuws_20030627_01_238/206	R8	het	det	het/det	Het	False	R	9	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/het_laatste_nieuws_20030627_01_238/206/R6
spot/noun/het_laatste_nieuws_20030627_01_238/206/R9	spot/noun/het_laatste_nieuws_20030627_01_238/206	R9	terras	noun	terras/noun	terras	False	R	10	0.5002652	9311	2	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/het_laatste_nieuws_20030627_01_238/206/R7
spot/noun/het_laatste_nieuws_20030627_01_238/206/R10	spot/noun/het_laatste_nieuws_20030627_01_238/206	R10	sta	verb	sta/verb	staat	False	R	11	0.35571759999999997	655795	122	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/het_laatste_nieuws_20030627_01_238/206/R8
spot/noun/het_laatste_nieuws_20030627_01_238/206/R11	spot/noun/het_laatste_nieuws_20030627_01_238/206	R11	ter	adj	ter/adj	ter	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/het_laatste_nieuws_20030627_01_238/206/R9
spot/noun/het_laatste_nieuws_20030627_01_238/206/R12	spot/noun/het_laatste_nieuws_20030627_01_238/206	R12	beschikking	adj	beschikking/adj	beschikking	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/het_laatste_nieuws_20030627_01_238/206/R10
spot/noun/het_laatste_nieuws_20030627_01_238/206/R13	spot/noun/het_laatste_nieuws_20030627_01_238/206	R13	voor	prep	voor/prep	voor	False	R	14	-0.01234055	3806927	488	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/het_laatste_nieuws_20030627_01_238/206/R11
spot/noun/het_laatste_nieuws_20030627_01_238/206/R14	spot/noun/het_laatste_nieuws_20030627_01_238/206	R14	een	det	een/det	een	False	R	15	0.17397657	11075723	1719	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/het_laatste_nieuws_20030627_01_238/206/R12
spot/noun/het_laatste_nieuws_20030627_01_238/206/R15	spot/noun/het_laatste_nieuws_20030627_01_238/206	R15	hap_DIM	noun	hap_DIM/noun	hapje	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/het_laatste_nieuws_20030627_01_238/206/R13
spot/noun/het_laatste_nieuws_20030122_01_484/267/L0	spot/noun/het_laatste_nieuws_20030122_01_484/267	L0	de	det	de/det	de	True	L	1	0.24799246	28074105	4683	TRUE	FALSE	TRUE	FALSE	2	1	spot/noun/het_laatste_nieuws_20030122_01_484/267/L0
spot/noun/het_laatste_nieuws_20030122_01_484/267/L1	spot/noun/het_laatste_nieuws_20030122_01_484/267	L1	in	prep	in/prep	in	True	L	2	-9.7133714e-4	9492181	1232	TRUE	FALSE	FALSE	FALSE	1	2	spot/noun/het_laatste_nieuws_20030122_01_484/267/L1
spot/noun/het_laatste_nieuws_20030122_01_484/267/L2	spot/noun/het_laatste_nieuws_20030122_01_484/267	L2	ronde	noun	ronde/noun	ronde	True	L	3	-0.9350197	58805	3	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/het_laatste_nieuws_20030122_01_484/267/L2
spot/noun/het_laatste_nieuws_20030122_01_484/267/L3	spot/noun/het_laatste_nieuws_20030122_01_484/267	L3	klein	adj	klein/adj	kleinere	True	L	4	0.3895047	228937	44	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/het_laatste_nieuws_20030122_01_484/267/L3
spot/noun/het_laatste_nieuws_20030122_01_484/267/L4	spot/noun/het_laatste_nieuws_20030122_01_484/267	L4	ander	adj	ander/adj	andere	True	L	5	0.036642738	663512	90	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/het_laatste_nieuws_20030122_01_484/267/L4
spot/noun/het_laatste_nieuws_20030122_01_484/267/L5	spot/noun/het_laatste_nieuws_20030122_01_484/267	L5	of	adj	of/adj	of	True	L	6	0.66338915	11768	3	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/het_laatste_nieuws_20030122_01_484/267/L5
