_id	_cws.gekleurd.foc10.nav.weight.bound	_count.gekleurd.foc10.nav.weight.bound	_cws.gekleurd.foc10.nav.selection.bound	_count.gekleurd.foc10.nav.selection.bound	_cws.gekleurd.foc10.nav.no.bound	_count.gekleurd.foc10.nav.no.bound	_cws.gekleurd.foc10.all.weight.bound	_count.gekleurd.foc10.all.weight.bound	_cws.gekleurd.foc10.all.selection.bound	_count.gekleurd.foc10.all.selection.bound	_cws.gekleurd.foc10.all.no.bound	_count.gekleurd.foc10.all.no.bound	_cws.gekleurd.foc5.nav.weight.bound	_count.gekleurd.foc5.nav.weight.bound	_cws.gekleurd.foc5.nav.selection.bound	_count.gekleurd.foc5.nav.selection.bound	_cws.gekleurd.foc5.nav.no.bound	_count.gekleurd.foc5.nav.no.bound	_cws.gekleurd.foc5.all.weight.bound	_count.gekleurd.foc5.all.weight.bound	_cws.gekleurd.foc5.all.selection.bound	_count.gekleurd.foc5.all.selection.bound	_cws.gekleurd.foc5.all.no.bound	_count.gekleurd.foc5.all.no.bound
gekleurd/adj/nrc_handelsblad_20010315_62/249	intiem/adj;knus/adj;sta/verb;stoel/noun;tafel_DIM/noun	5	intiem/adj;knus/adj;sta/verb;stoel/noun;tafel_DIM/noun	5	intiem/adj;knus/adj;sta/verb;stoel/noun;tafel_DIM/noun	5	er/adv;intiem/adj;knus/adj;met/prep;sta/verb;stoel/noun;tafel_DIM/noun	7	er/adv;intiem/adj;knus/adj;met/prep;sta/verb;stoel/noun;tafel_DIM/noun	7	er/adv;in/prep;intiem/adj;knus/adj;met/prep;sta/verb;stoel/noun;tafel_DIM/noun	8	intiem/adj;knus/adj;tafel_DIM/noun	3	intiem/adj;knus/adj;tafel_DIM/noun	3	intiem/adj;knus/adj;tafel_DIM/noun	3	intiem/adj;knus/adj;met/prep;tafel_DIM/noun	4	intiem/adj;knus/adj;met/prep;tafel_DIM/noun	4	in/prep;intiem/adj;knus/adj;met/prep;tafel_DIM/noun	5
gekleurd/adj/nrc_handelsblad_20010106_1/138	Balinese/adj;groot/adj;klein/adj;masker/noun;teddy_beer/noun	5	Balinese/adj;groot/adj;klein/adj;masker/noun;teddy_beer/noun	5	Balinese/adj;groot/adj;klein/adj;masker/noun;teddy_beer/noun	5	Balinese/adj;een/det;groot/adj;klein/adj;masker/noun;met/prep;op/prep;teddy_beer/noun	8	Balinese/adj;een/det;groot/adj;klein/adj;masker/noun;met/prep;op/prep;teddy_beer/noun	8	Balinese/adj;een/det;groot/adj;klein/adj;masker/noun;met/prep;op/prep;teddy_beer/noun	8	klein/adj	1	klein/adj	1	klein/adj	1	een/det;klein/adj;met/prep;op/prep	4	een/det;klein/adj;met/prep;op/prep	4	een/det;klein/adj;met/prep;op/prep	4
gekleurd/adj/nrc_handelsblad_19990417_142/1366	ben/verb;consumptie/noun;gezuiverd/adj;ongeschikt/adj;toevoeging/noun;vermengd/adj	6	ben/verb;consumptie/noun;gezuiverd/adj;ongeschikt/adj;toevoeging/noun;vermengd/adj	6	ben/verb;consumptie/noun;gezuiverd/adj;ongeschikt/adj;toevoeging/noun;vermengd/adj	6	ben/verb;consumptie/noun;door/prep;gezuiverd/adj;met/prep;ongeschikt/adj;toevoeging/noun;vermengd/adj;weer/adv	9	ben/verb;consumptie/noun;door/prep;gezuiverd/adj;met/prep;ongeschikt/adj;toevoeging/noun;vermengd/adj;weer/adv	9	ben/verb;consumptie/noun;door/prep;gezuiverd/adj;het/det;met/prep;ongeschikt/adj;toevoeging/noun;van/prep;vermengd/adj;voor/prep;weer/adv	12	consumptie/noun;toevoeging/noun	2	consumptie/noun;toevoeging/noun	2	consumptie/noun;toevoeging/noun	2	consumptie/noun;door/prep;toevoeging/noun	3	consumptie/noun;door/prep;toevoeging/noun	3	consumptie/noun;door/prep;het/det;toevoeging/noun;van/prep	5
gekleurd/adj/nrc_handelsblad_20020510_180/196	ben/verb;honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	6	ben/verb;honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	6	ben/verb;eigenlijk/adj;honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	7	ben/verb;honderden/noun;je/pron;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	7	ben/verb;honderden/noun;je/pron;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	7	ben/verb;eigenlijk/adj;honderden/noun;je/pron;klein/adj;plastic/noun;spiegel_DIM/noun;van/prep;wat/pron;zie/verb	10	honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	4	honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	4	eigenlijk/adj;honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	5	honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	4	honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	4	eigenlijk/adj;honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun;van/prep	6
gekleurd/adj/nrc_handelsblad_19991118_47/226	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	als/prep;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	9	als/prep;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	9	als/prep;de/det;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;van/prep;verdriet/noun;vitaal/adj;vrolijk/adj	11	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6
gekleurd/adj/nrc_handelsblad_20010730_106/606	blikveld/noun;hoor/verb;kras/verb;streep/noun;zie/verb	5	blikveld/noun;hoor/verb;kras/verb;streep/noun;zie/verb	5	blikveld/noun;hoor/verb;kras/verb;onbekend/adj;streep/noun;zie/verb	6	blikveld/noun;die/pron;door/prep;hoor/verb;kras/verb;streep/noun;wat/det;zie/verb	8	blikveld/noun;die/pron;door/prep;hoor/verb;kras/verb;streep/noun;wat/det;zie/verb	8	blikveld/noun;de/det;die/pron;door/prep;hoor/verb;ik/pron;kras/verb;mijn/det;onbekend/adj;streep/noun;wat/det;zie/verb	12	blikveld/noun;streep/noun;zie/verb	3	blikveld/noun;streep/noun;zie/verb	3	blikveld/noun;streep/noun;zie/verb	3	blikveld/noun;die/pron;door/prep;streep/noun;wat/det;zie/verb	6	blikveld/noun;die/pron;door/prep;streep/noun;wat/det;zie/verb	6	blikveld/noun;die/pron;door/prep;ik/pron;mijn/det;streep/noun;wat/det;zie/verb	8
gekleurd/adj/nrc_handelsblad_20031128_886/256	kamer/noun;speler/noun;weiger/verb	3	kamer/noun;speler/noun;weiger/verb	3	deel/verb;heb/verb;kamer/noun;speler/noun;weiger/verb;zal/verb	6	een/det;kamer/noun;met/prep;speler/noun;weiger/verb	5	een/det;kamer/noun;met/prep;speler/noun;weiger/verb	5	deel/verb;een/det;heb/verb;hij/pron;kamer/noun;met/prep;speler/noun;weiger/verb;zal/verb;zijn/det	10	kamer/noun;speler/noun	2	kamer/noun;speler/noun	2	deel/verb;kamer/noun;speler/noun	3	een/det;kamer/noun;met/prep;speler/noun	4	een/det;kamer/noun;met/prep;speler/noun	4	deel/verb;een/det;kamer/noun;met/prep;speler/noun	5
gekleurd/adj/nrc_handelsblad_20011214_138/1211	gehuld/adj;hemel/noun;lomp/noun;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	9	gehuld/adj;hemel/noun;lomp/noun;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	9	af/adj;gehuld/adj;hemel/noun;lomp/noun;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	10	die/pron;een/det;gehuld/adj;hemel/noun;hun/det;lomp/noun;op/prep;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	13	die/pron;een/det;gehuld/adj;hemel/noun;hun/det;lomp/noun;op/prep;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	13	af/adj;die/pron;een/det;gehuld/adj;hemel/noun;hun/det;in/prep;lomp/noun;op/prep;pastel/noun;strompel/verb;tegen/prep;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	16	hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	5	hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	5	hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	5	een/det;hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	6	een/det;hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	6	een/det;hemel/noun;pastel/noun;tegen/prep;traag/adj;vredig/adj;weerbaar/adj	7
gekleurd/adj/nrc_handelsblad_20020223_92/1594	elite/noun;stedelijk/adj;zwart/adj	3	elite/noun;stedelijk/adj;zwart/adj	3	elite/noun;ga/verb;stedelijk/adj;vakantie/noun;zwart/adj	5	die/pron;een/det;elite/noun;op/prep;stedelijk/adj;zwart/adj	6	die/pron;een/det;elite/noun;op/prep;stedelijk/adj;zwart/adj	6	de/det;die/pron;een/det;elite/noun;ga/verb;naar/prep;op/prep;stedelijk/adj;vakantie/noun;zwart/adj	10	elite/noun;stedelijk/adj;zwart/adj	3	elite/noun;stedelijk/adj;zwart/adj	3	elite/noun;ga/verb;stedelijk/adj;vakantie/noun;zwart/adj	5	die/pron;een/det;elite/noun;op/prep;stedelijk/adj;zwart/adj	6	die/pron;een/det;elite/noun;op/prep;stedelijk/adj;zwart/adj	6	die/pron;een/det;elite/noun;ga/verb;op/prep;stedelijk/adj;vakantie/noun;zwart/adj	8
gekleurd/adj/nrc_handelsblad_20040306_38/289	patroon/noun;vrolijk/adj;wild/adj	3	patroon/noun;vrolijk/adj;wild/adj	3	geleden/adj;jaar/noun;patroon/noun;vrolijk/adj;wild/adj;word/verb	6	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj;zo'n/det	6	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj;zo'n/det	6	een/det;geleden/adj;jaar/noun;met/prep;patroon/noun;vrolijk/adj;wild/adj;word/verb;zo'n/det	9	patroon/noun;vrolijk/adj;wild/adj	3	patroon/noun;vrolijk/adj;wild/adj	3	patroon/noun;vrolijk/adj;wild/adj	3	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj	5	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj	5	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj	5
gekleurd/adj/nrc_handelsblad_20000211_39/41	ben/verb	1	ben/verb	1	ben/verb;doe/verb;goed/adj;heb/verb;opinie/noun;zaak/noun;zeg/verb	7	ben/verb;één/pron	2	ben/verb;één/pron	2	ben/verb;doe/verb;goed/adj;heb/verb;mijn/det;opinie/noun;over/prep;we/pron;zaak/noun;zeg/verb;één/pron	11	ben/verb	1	ben/verb	1	ben/verb;goed/adj;heb/verb;opinie/noun;zaak/noun	5	ben/verb;één/pron	2	ben/verb;één/pron	2	ben/verb;goed/adj;heb/verb;opinie/noun;over/prep;we/pron;zaak/noun;één/pron	8
gekleurd/adj/nrc_handelsblad_20010831_106/287	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;wit/noun;zit/verb;zwart/adj	10	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;wit/noun;zit/verb;zwart/adj	10	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;wit/noun;zit/verb;zwart/adj	10	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;vrijwel/adv;wit/noun;zit/verb;zwart/adj	11	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;vrijwel/adv;wit/noun;zit/verb;zwart/adj	11	blauw/noun;de/det;in/prep;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;van/prep;vrijwel/adv;wit/noun;zit/verb;zwart/adj	14	manschappen/noun;rood/noun;sluit_uit/adj;wit/noun;zit/verb;zwart/adj	6	manschappen/noun;rood/noun;sluit_uit/adj;wit/noun;zit/verb;zwart/adj	6	manschappen/noun;rood/noun;sluit_uit/adj;wit/noun;zit/verb;zwart/adj	6	manschappen/noun;rood/noun;sluit_uit/adj;vrijwel/adv;wit/noun;zit/verb;zwart/adj	7	manschappen/noun;rood/noun;sluit_uit/adj;vrijwel/adv;wit/noun;zit/verb;zwart/adj	7	de/det;manschappen/noun;rood/noun;sluit_uit/adj;vrijwel/adv;wit/noun;zit/verb;zwart/adj	8
gekleurd/adj/nrc_handelsblad_19990413_49/700	ben/verb;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	8	ben/verb;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	8	ben/verb;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	8	ben/verb;door/prep;een/det;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	10	ben/verb;door/prep;een/det;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	10	ben/verb;door/prep;een/det;gezang/noun;gras_perk/noun;het/det;maak/verb;plastic/adj;tapijt/noun;van/prep;vervang/verb;vogel/noun;voor/prep	13	gezang/noun;plastic/adj;tapijt/noun	3	gezang/noun;plastic/adj;tapijt/noun	3	gezang/noun;plastic/adj;tapijt/noun	3	door/prep;een/det;gezang/noun;plastic/adj;tapijt/noun	5	door/prep;een/det;gezang/noun;plastic/adj;tapijt/noun	5	door/prep;een/det;gezang/noun;het/det;plastic/adj;tapijt/noun	6
gekleurd/adj/nrc_handelsblad_19990723_116/76	Amsterdams/adj;boot_DIM/noun;gracht/noun;rood-groen/adj;toerist/noun;vrolijk/adj	6	Amsterdams/adj;boot_DIM/noun;gracht/noun;rood-groen/adj;toerist/noun;vrolijk/adj	6	Amsterdams/adj;boot_DIM/noun;gezin/noun;gracht/noun;rood-groen/adj;toerist/noun;vaar/verb;vrolijk/adj	8	Amsterdams/adj;boot_DIM/noun;een/det;gracht/noun;met/prep;rood-groen/adj;toerist/noun;voorbij/adv;vrolijk/adj	9	Amsterdams/adj;boot_DIM/noun;een/det;gracht/noun;met/prep;rood-groen/adj;toerist/noun;voorbij/adv;vrolijk/adj	9	Amsterdams/adj;boot_DIM/noun;de/det;een/det;gezin/noun;gracht/noun;in/prep;met/prep;ook/adv;rood-groen/adj;toerist/noun;vaar/verb;voorbij/adv;vrolijk/adj	14	boot_DIM/noun;gracht/noun;rood-groen/adj;vrolijk/adj	4	boot_DIM/noun;gracht/noun;rood-groen/adj;vrolijk/adj	4	boot_DIM/noun;gracht/noun;rood-groen/adj;vaar/verb;vrolijk/adj	5	boot_DIM/noun;een/det;gracht/noun;met/prep;rood-groen/adj;voorbij/adv;vrolijk/adj	7	boot_DIM/noun;een/det;gracht/noun;met/prep;rood-groen/adj;voorbij/adv;vrolijk/adj	7	boot_DIM/noun;een/det;gracht/noun;met/prep;ook/adv;rood-groen/adj;vaar/verb;voorbij/adv;vrolijk/adj	9
gekleurd/adj/nrc_handelsblad_20010621_127/407	bont/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	7	bont/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	7	bont/adj;gevaarlijk/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	8	bont/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	7	bont/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	7	bont/adj;gevaarlijk/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	8	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5
gekleurd/adj/nrc_handelsblad_19990115_133/1253	ben/verb;diffuus/adj;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	6	ben/verb;diffuus/adj;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	6	ben/verb;diffuus/adj;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	6	ben/verb;diffuus/adj;door/prep;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	7	ben/verb;diffuus/adj;door/prep;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	7	ben/verb;de/det;diffuus/adj;door/prep;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj;zo/adv	9	ben/verb;diffuus/adj;trappenhuis/noun;verschil/adj	4	ben/verb;diffuus/adj;trappenhuis/noun;verschil/adj	4	ben/verb;diffuus/adj;trappenhuis/noun;verschil/adj	4	ben/verb;diffuus/adj;door/prep;trappenhuis/noun;verschil/adj	5	ben/verb;diffuus/adj;door/prep;trappenhuis/noun;verschil/adj	5	ben/verb;de/det;diffuus/adj;door/prep;trappenhuis/noun;verschil/adj;zo/adv	7
gekleurd/adj/nrc_handelsblad_20040303_104/263	nostalgie/noun;publiek/noun;vermaak/verb;wereld/noun	4	nostalgie/noun;publiek/noun;vermaak/verb;wereld/noun	4	dubbel/adj;kennis/noun;laat/verb;neem/verb;nostalgie/noun;publiek/noun;taak/noun;vermaak/verb;wereld/noun	9	deze/det;met/prep;nostalgie/noun;publiek/noun;vermaak/verb;wereld/noun	6	deze/det;met/prep;nostalgie/noun;publiek/noun;vermaak/verb;wereld/noun	6	deze/det;dit/det;dubbel/adj;hen/pron;kennis/noun;laat/verb;met/prep;neem/verb;niet/adv;nostalgie/noun;publiek/noun;taak/noun;vermaak/verb;voor/prep;wereld/noun	15	nostalgie/noun;publiek/noun;wereld/noun	3	nostalgie/noun;publiek/noun;wereld/noun	3	kennis/noun;laat/verb;neem/verb;nostalgie/noun;publiek/noun;wereld/noun	6	met/prep;nostalgie/noun;publiek/noun;wereld/noun	4	met/prep;nostalgie/noun;publiek/noun;wereld/noun	4	dit/det;kennis/noun;laat/verb;met/prep;neem/verb;niet/adv;nostalgie/noun;publiek/noun;wereld/noun	9
gekleurd/adj/nrc_handelsblad_20020627_37/249	Nederlands/adj;geschiedenis/noun;historisch/adj;maak/verb	4	Nederlands/adj;geschiedenis/noun;historisch/adj;maak/verb	4	Nederlands/adj;belangrijk/adj;gebeurtenis/noun;geschiedenis/noun;historisch/adj;leer/verb;maak/verb;mogelijk/adj;snel/adj	9	Nederlands/adj;geschiedenis/noun;historisch/adj;maak/verb;ze/pron	5	Nederlands/adj;geschiedenis/noun;historisch/adj;maak/verb;ze/pron	5	Nederlands/adj;belangrijk/adj;de/det;gebeurtenis/noun;geschiedenis/noun;historisch/adj;leer/verb;maak/verb;mogelijk/adj;snel/adj;van/prep;ze/pron;zo/adv	13	historisch/adj;maak/verb	2	historisch/adj;maak/verb	2	belangrijk/adj;historisch/adj;leer/verb;maak/verb;mogelijk/adj	5	historisch/adj;maak/verb;ze/pron	3	historisch/adj;maak/verb;ze/pron	3	belangrijk/adj;de/det;historisch/adj;leer/verb;maak/verb;mogelijk/adj;van/prep;ze/pron	8
gekleurd/adj/nrc_handelsblad_20000304_68/1294	onder_klasse/noun	1	onder_klasse/noun	1	heb/verb;onder_klasse/noun	2	een/det;onder_klasse/noun	2	een/det;onder_klasse/noun	2	een/det;heb/verb;onder_klasse/noun	3	onder_klasse/noun	1	onder_klasse/noun	1	heb/verb;onder_klasse/noun	2	een/det;onder_klasse/noun	2	een/det;onder_klasse/noun	2	een/det;heb/verb;onder_klasse/noun	3
gekleurd/adj/nrc_handelsblad_20001018_73/278	gebaar/adj;handel/verb;jas_DIM/noun;pit/noun;schreeuw/adj;vrouw/noun;zogeheten/adj	7	gebaar/adj;handel/verb;jas_DIM/noun;pit/noun;schreeuw/adj;vrouw/noun;zogeheten/adj	7	gebaar/adj;handel/verb;jas_DIM/noun;man/noun;pit/noun;schreeuw/adj;vrouw/noun;zogeheten/adj	8	een/det;gebaar/adj;handel/verb;jas_DIM/noun;pit/noun;schreeuw/adj;vrouw/noun;waar/adv;zogeheten/adj	9	een/det;gebaar/adj;handel/verb;jas_DIM/noun;pit/noun;schreeuw/adj;vrouw/noun;waar/adv;zogeheten/adj	9	een/det;gebaar/adj;handel/verb;in/prep;jas_DIM/noun;man/noun;ook/adv;pit/noun;schreeuw/adj;vrouw/noun;waar/adv;wel/adv;zogeheten/adj	13	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5	gebaar/adj;handel/verb;in/prep;jas_DIM/noun;ook/adv;schreeuw/adj;vrouw/noun;wel/adv	8
gekleurd/adj/nrc_handelsblad_20040223_18/170	geconcentreerd/adj;klein/adj;nerveus/adj;tenger/adj;trui/noun;vrolijk/adj;wiebel/verb	7	geconcentreerd/adj;klein/adj;nerveus/adj;tenger/adj;trui/noun;vrolijk/adj;wiebel/verb	7	geconcentreerd/adj;klein/adj;nerveus/adj;rook/verb;tenger/adj;trui/noun;vrolijk/adj;werk/verb;wiebel/verb	9	een/det;geconcentreerd/adj;klein/adj;met/prep;nerveus/adj;tenger/adj;trui/noun;vrolijk/adj;wiebel/verb	9	een/det;geconcentreerd/adj;klein/adj;met/prep;nerveus/adj;tenger/adj;trui/noun;vrolijk/adj;wiebel/verb	9	een/det;geconcentreerd/adj;in/prep;klein/adj;met/prep;nerveus/adj;rook/verb;tenger/adj;trui/noun;vrolijk/adj;werk/verb;wiebel/verb	12	geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj	4	geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj	4	geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj;werk/verb	5	een/det;geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj	5	een/det;geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj	5	een/det;geconcentreerd/adj;in/prep;tenger/adj;trui/noun;vrolijk/adj;werk/verb	7
gekleurd/adj/nrc_handelsblad_20000707_33/1534	geschreven/adj;tekst/noun;wand/noun	3	geschreven/adj;tekst/noun;wand/noun	3	geschreven/adj;tekst/noun;wand/noun	3	alleen/adv;geschreven/adj;op/prep;tekst/noun;wand/noun	5	alleen/adv;geschreven/adj;op/prep;tekst/noun;wand/noun	5	alleen/adv;de/det;geschreven/adj;in/prep;op/prep;tekst/noun;wand/noun	7	tekst/noun	1	tekst/noun	1	tekst/noun	1	alleen/adv;op/prep;tekst/noun	3	alleen/adv;op/prep;tekst/noun	3	alleen/adv;de/det;in/prep;op/prep;tekst/noun	5
gekleurd/adj/nrc_handelsblad_20000509_26/98	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;schutter/noun	5	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;schutter/noun	5	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;rij/verb;schutter/noun	6	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;schutter/noun	7	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;schutter/noun	7	de/det;draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;rij/verb;schutter/noun	9	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;schutter/noun	5	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;schutter/noun	5	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;rij/verb;schutter/noun	6	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;schutter/noun	7	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;schutter/noun	7	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;rij/verb;schutter/noun	8
gekleurd/adj/nrc_handelsblad_19991104_52/118	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	als/prep;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	9	als/prep;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	9	als/prep;de/det;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;van/prep;verdriet/noun;vitaal/adj;vrolijk/adj	11	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6
gekleurd/adj/nrc_handelsblad_20020802_167/439	inkt/noun;magisch/adj;schilderij/noun;tover_om/verb	4	inkt/noun;magisch/adj;schilderij/noun;tover_om/verb	4	breng_op/verb;geduld/noun;inkt/noun;magisch/adj;schilderij/noun;tover_om/verb	6	inkt/noun;magisch/adj;met/prep;om/part;schilderij/noun;tover_om/verb	6	inkt/noun;magisch/adj;met/prep;om/part;schilderij/noun;tover_om/verb	6	breng_op/verb;geduld/noun;het/det;inkt/noun;magisch/adj;met/prep;nog/adv;om/part;op/part;schilderij/noun;tot/prep;tover_om/verb	12	inkt/noun;tover_om/verb	2	inkt/noun;tover_om/verb	2	inkt/noun;tover_om/verb	2	inkt/noun;met/prep;om/part;tover_om/verb	4	inkt/noun;met/prep;om/part;tover_om/verb	4	inkt/noun;met/prep;om/part;op/part;tot/prep;tover_om/verb	6
