_id	_cws.stof.foc10.nav.ppmi_weight.bound	_count.stof.foc10.nav.ppmi_weight.bound	_cws.stof.foc10.nav.ppmi_sel.bound	_count.stof.foc10.nav.ppmi_sel.bound	_cws.stof.foc10.nav.no_ppmi.bound	_count.stof.foc10.nav.no_ppmi.bound	_cws.stof.foc10.all.ppmi_weight.bound	_count.stof.foc10.all.ppmi_weight.bound	_cws.stof.foc10.all.ppmi_sel.bound	_count.stof.foc10.all.ppmi_sel.bound	_cws.stof.foc10.all.no_ppmi.bound	_count.stof.foc10.all.no_ppmi.bound	_cws.stof.foc5.nav.ppmi_weight.bound	_count.stof.foc5.nav.ppmi_weight.bound	_cws.stof.foc5.nav.ppmi_sel.bound	_count.stof.foc5.nav.ppmi_sel.bound	_cws.stof.foc5.nav.no_ppmi.bound	_count.stof.foc5.nav.no_ppmi.bound	_cws.stof.foc5.all.ppmi_weight.bound	_count.stof.foc5.all.ppmi_weight.bound	_cws.stof.foc5.all.ppmi_sel.bound	_count.stof.foc5.all.ppmi_sel.bound	_cws.stof.foc5.all.no_ppmi.bound	_count.stof.foc5.all.no_ppmi.bound
stof/noun/de_morgen_20041124_01_50/48	DM/noun;bepaald/adj;kankerverwekkend/adj;verkeer/noun;verspreid/verb	5	DM/noun;bepaald/adj;kankerverwekkend/adj;verkeer/noun;verspreid/verb	5	DM/noun;bepaald/adj;kankerverwekkend/adj;meer/adj;verkeer/noun;verspreid/verb	6	DM/noun;bepaald/adj;de/det;het/det;in/prep;kankerverwekkend/adj;uit/prep;verkeer/noun;verspreid/verb	9	DM/noun;bepaald/adj;de/det;het/det;in/prep;kankerverwekkend/adj;uit/prep;verkeer/noun;verspreid/verb	9	DM/noun;bepaald/adj;dat/det;de/det;het/det;in/prep;kankerverwekkend/adj;meer/adj;uit/prep;verkeer/noun;verspreid/verb	11	kankerverwekkend/adj;verkeer/noun;verspreid/verb	3	kankerverwekkend/adj;verkeer/noun;verspreid/verb	3	kankerverwekkend/adj;meer/adj;verkeer/noun;verspreid/verb	4	het/det;in/prep;kankerverwekkend/adj;verkeer/noun;verspreid/verb	5	het/det;in/prep;kankerverwekkend/adj;verkeer/noun;verspreid/verb	5	het/det;in/prep;kankerverwekkend/adj;meer/adj;verkeer/noun;verspreid/verb	6
stof/noun/de_morgen_20021025_01_7/358	ingewikkeld/adj;lever/verb	2	ingewikkeld/adj;lever/verb	2	compromis/noun;goed/adj;ingewikkeld/adj;lever/verb	4	het/det;ingewikkeld/adj;lever/verb;voor/prep	4	het/det;ingewikkeld/adj;lever/verb;voor/prep	4	altijd/adv;compromis/noun;dat/det;goed/adj;het/det;ingewikkeld/adj;lever/verb;voor/prep	8	lever/verb	1	lever/verb	1	goed/adj;lever/verb	2	het/det;lever/verb;voor/prep	3	het/det;lever/verb;voor/prep	3	altijd/adv;dat/det;goed/adj;het/det;lever/verb;voor/prep	6
stof/noun/de_morgen_20001007_01_193/187	analyse/noun;ben/verb;discussie/noun;lever/verb;nadenken/noun	5	analyse/noun;ben/verb;discussie/noun;lever/verb;nadenken/noun	5	analyse/noun;ben/verb;discussie/noun;eens/adj;lever/verb;nadenken/noun	6	analyse/noun;ben/verb;discussie/noun;lever/verb;nadenken/noun;tot/prep	6	analyse/noun;ben/verb;discussie/noun;lever/verb;nadenken/noun;tot/prep	6	altijd/adv;analyse/noun;ben/verb;discussie/noun;eens/adj;hem/pron;lever/verb;nadenken/noun;niet/adv;tot/prep;zijn/det	11	analyse/noun;discussie/noun;lever/verb;nadenken/noun	4	analyse/noun;discussie/noun;lever/verb;nadenken/noun	4	analyse/noun;discussie/noun;lever/verb;nadenken/noun	4	analyse/noun;discussie/noun;lever/verb;nadenken/noun;tot/prep	5	analyse/noun;discussie/noun;lever/verb;nadenken/noun;tot/prep	5	altijd/adv;analyse/noun;discussie/noun;lever/verb;nadenken/noun;tot/prep;zijn/det	7
stof/noun/de_morgen_20010417_01_28/107	lig/verb;projectiel/noun;spring_stof/noun;ton/noun;toxische/adj;veilig/adj	6	lig/verb;projectiel/noun;spring_stof/noun;ton/noun;toxische/adj;veilig/adj	6	lig/verb;open_lucht/noun;projectiel/noun;spring_stof/noun;ton/noun;toxische/adj;veilig/adj;zeg/verb	8	de/det;in/prep;lig/verb;met/prep;projectiel/noun;spring_stof/noun;ton/noun;toxische/adj;veilig/adj	9	de/det;in/prep;lig/verb;met/prep;projectiel/noun;spring_stof/noun;ton/noun;toxische/adj;veilig/adj	9	de/det;in/prep;lig/verb;met/prep;open_lucht/noun;projectiel/noun;spring_stof/noun;ton/noun;toxische/adj;veilig/adj;zeg/verb	11	projectiel/noun;spring_stof/noun;toxische/adj	3	projectiel/noun;spring_stof/noun;toxische/adj	3	open_lucht/noun;projectiel/noun;spring_stof/noun;toxische/adj	4	de/det;in/prep;met/prep;projectiel/noun;spring_stof/noun;toxische/adj	6	de/det;in/prep;met/prep;projectiel/noun;spring_stof/noun;toxische/adj	6	de/det;in/prep;met/prep;open_lucht/noun;projectiel/noun;spring_stof/noun;toxische/adj	7
stof/noun/de_morgen_19990715_01_63/29	chemisch/adj;maak/verb;sigaret/noun;tabak_fabrikant/noun;verslavend/adj;voeg_toe/verb	6	chemisch/adj;maak/verb;sigaret/noun;tabak_fabrikant/noun;verslavend/adj;voeg_toe/verb	6	chemisch/adj;maak/verb;meer/adj;sigaret/noun;tabak_fabrikant/noun;verslavend/adj;voeg_toe/verb	7	chemisch/adj;maak/verb;sigaret/noun;tabak_fabrikant/noun;verslavend/adj;voeg_toe/verb;ze/pron	7	chemisch/adj;maak/verb;sigaret/noun;tabak_fabrikant/noun;verslavend/adj;voeg_toe/verb;ze/pron	7	aan/prep;chemisch/adj;maak/verb;meer/adj;nog/adv;sigaret/noun;tabak_fabrikant/noun;toe/part;verslavend/adj;voeg_toe/verb;ze/pron	11	chemisch/adj;sigaret/noun;tabak_fabrikant/noun;voeg_toe/verb	4	chemisch/adj;sigaret/noun;tabak_fabrikant/noun;voeg_toe/verb	4	chemisch/adj;sigaret/noun;tabak_fabrikant/noun;voeg_toe/verb	4	chemisch/adj;sigaret/noun;tabak_fabrikant/noun;voeg_toe/verb;ze/pron	5	chemisch/adj;sigaret/noun;tabak_fabrikant/noun;voeg_toe/verb;ze/pron	5	aan/prep;chemisch/adj;sigaret/noun;tabak_fabrikant/noun;toe/part;voeg_toe/verb;ze/pron	7
stof/noun/de_morgen_20010525_01_126/260	ben/verb;bescherm/verb;bestanddeel/noun;cel/noun;giftig/adj	5	ben/verb;bescherm/verb;bestanddeel/noun;cel/noun;giftig/adj	5	ben/verb;bescherm/verb;bestanddeel/noun;cel/noun;giftig/adj	5	ben/verb;bescherm/verb;bestanddeel/noun;cel/noun;die/pron;een/det;giftig/adj	7	ben/verb;bescherm/verb;bestanddeel/noun;cel/noun;die/pron;een/det;giftig/adj	7	ben/verb;bescherm/verb;bestanddeel/noun;cel/noun;die/pron;een/det;giftig/adj;tegen/prep	8	ben/verb;bestanddeel/noun;cel/noun;giftig/adj	4	ben/verb;bestanddeel/noun;cel/noun;giftig/adj	4	ben/verb;bestanddeel/noun;cel/noun;giftig/adj	4	ben/verb;bestanddeel/noun;cel/noun;die/pron;een/det;giftig/adj	6	ben/verb;bestanddeel/noun;cel/noun;die/pron;een/det;giftig/adj	6	ben/verb;bestanddeel/noun;cel/noun;die/pron;een/det;giftig/adj;tegen/prep	7
stof/noun/de_morgen_20030305_01_12/268	oog/noun	1	oog/noun	1	blijf/verb;kijk/verb;oog/noun;ver/adj	4	het/det;met/prep;oog/noun;tot/prep;van/prep	5	het/det;met/prep;oog/noun;tot/prep;van/prep	5	blijf/verb;het/det;kijk/verb;met/prep;oog/noun;toe/part;tot/prep;van/prep;ver/adj	9	oog/noun	1	oog/noun	1	blijf/verb;kijk/verb;oog/noun	3	het/det;oog/noun;tot/prep;van/prep	4	het/det;oog/noun;tot/prep;van/prep	4	blijf/verb;het/det;kijk/verb;oog/noun;tot/prep;van/prep	6
stof/noun/de_morgen_20040828_01_116/99	geef_vorm/verb;word/verb	2	geef_vorm/verb;word/verb	2	geef_vorm/verb;word/verb	2	door/prep;geef_vorm/verb;van/prep;word/verb	4	door/prep;geef_vorm/verb;van/prep;word/verb	4	door/prep;geef_vorm/verb;van/prep;word/verb	4	geef_vorm/verb;word/verb	2	geef_vorm/verb;word/verb	2	geef_vorm/verb;word/verb	2	geef_vorm/verb;van/prep;word/verb	3	geef_vorm/verb;van/prep;word/verb	3	geef_vorm/verb;van/prep;word/verb	3
stof/noun/de_morgen_20030708_01_56/77	haal/verb;tragedie/noun	2	haal/verb;tragedie/noun	2	Noors/adj;haal/verb;tragedie/noun	3	bij/prep;de/det;die/pron;haal/verb;tragedie/noun;van/prep	6	bij/prep;de/det;die/pron;haal/verb;tragedie/noun;van/prep	6	Noors/adj;bij/prep;de/det;die/pron;haal/verb;tragedie/noun;van/prep	7	haal/verb	1	haal/verb	1	haal/verb	1	bij/prep;de/det;die/pron;haal/verb	4	bij/prep;de/det;die/pron;haal/verb	4	bij/prep;de/det;die/pron;haal/verb	4
stof/noun/de_morgen_20010324_01_132/551	berust/verb;breng_toe/verb;enzym/noun;kan/verb;lichaam/noun;neutraliseer/verb;schade/noun;toxische/adj	8	berust/verb;breng_toe/verb;enzym/noun;kan/verb;lichaam/noun;neutraliseer/verb;schade/noun;toxische/adj	8	berust/verb;breng_toe/verb;complex/noun;enzym/noun;kan/verb;lichaam/noun;neutraliseer/verb;schade/noun;toxische/adj	9	berust/verb;breng_toe/verb;de/det;die/pron;een/det;enzym/noun;in/prep;kan/verb;lichaam/noun;neutraliseer/verb;schade/noun;toxische/adj;van/prep;voornamelijk/adv;ze/pron	15	berust/verb;breng_toe/verb;de/det;die/pron;een/det;enzym/noun;in/prep;kan/verb;lichaam/noun;neutraliseer/verb;schade/noun;toxische/adj;van/prep;voornamelijk/adv;ze/pron	15	aan/prep;berust/verb;breng_toe/verb;complex/noun;de/det;die/pron;een/det;enzym/noun;in/prep;kan/verb;lichaam/noun;neutraliseer/verb;ons/det;op/prep;schade/noun;toxische/adj;van/prep;voornamelijk/adv;ze/pron	19	enzym/noun;kan/verb;lichaam/noun;neutraliseer/verb;toxische/adj	5	enzym/noun;kan/verb;lichaam/noun;neutraliseer/verb;toxische/adj	5	enzym/noun;kan/verb;lichaam/noun;neutraliseer/verb;toxische/adj	5	de/det;die/pron;enzym/noun;in/prep;kan/verb;lichaam/noun;neutraliseer/verb;toxische/adj;van/prep	9	de/det;die/pron;enzym/noun;in/prep;kan/verb;lichaam/noun;neutraliseer/verb;toxische/adj;van/prep	9	de/det;die/pron;enzym/noun;in/prep;kan/verb;lichaam/noun;neutraliseer/verb;ons/det;toxische/adj;van/prep	10
stof/noun/de_morgen_20041214_01_51/49	gebruik/verb;modern/adj;word/verb	3	gebruik/verb;modern/adj;word/verb	3	gebruik/verb;kom/verb;modern/adj;word/verb	4	de/det;die/pron;door/prep;gebruik/verb;modern/adj;onder/adv;word/verb	7	de/det;die/pron;door/prep;gebruik/verb;modern/adj;onder/adv;word/verb	7	dat/det;de/det;die/pron;door/prep;gebruik/verb;kom/verb;meer/adv;modern/adj;onder/adv;word/verb	10	gebruik/verb;modern/adj;word/verb	3	gebruik/verb;modern/adj;word/verb	3	gebruik/verb;modern/adj;word/verb	3	de/det;die/pron;door/prep;gebruik/verb;modern/adj;onder/adv;word/verb	7	de/det;die/pron;door/prep;gebruik/verb;modern/adj;onder/adv;word/verb	7	de/det;die/pron;door/prep;gebruik/verb;meer/adv;modern/adj;onder/adv;word/verb	8
stof/noun/de_morgen_19990202_01_66/909	werking/noun	1	werking/noun	1	belasting/noun;heb/verb;positief/adj;vermoeidheid/noun;werking/noun	5	bij/prep;die/det;een/det;werking/noun	4	bij/prep;die/det;een/det;werking/noun	4	belasting/noun;bij/prep;die/det;een/det;heb/verb;positief/adj;vermoeidheid/noun;werking/noun;zij/pron	9	werking/noun	1	werking/noun	1	heb/verb;positief/adj;werking/noun	3	die/det;een/det;werking/noun	3	die/det;een/det;werking/noun	3	die/det;een/det;heb/verb;positief/adj;werking/noun	5
stof/noun/de_morgen_20030415_01_65/11	douche/noun	1	douche/noun	1	douche/noun	1	de/det;douche/noun;het/det	3	de/det;douche/noun;het/det	3	de/det;douche/noun;het/det;na/prep	4	douche/noun	1	douche/noun	1	douche/noun	1	de/det;douche/noun;het/det	3	de/det;douche/noun;het/det	3	de/det;douche/noun;het/det;na/prep	4
stof/noun/de_morgen_20020614_01_28/443	kan/verb;los_op/verb;natuurlijk/adj;ontsta/verb;spuit_in/verb;zorg/verb	6	kan/verb;los_op/verb;natuurlijk/adj;ontsta/verb;spuit_in/verb;zorg/verb	6	kan/verb;los_op/verb;natuurlijk/adj;nieuw/adj;ontsta/verb;spuit_in/verb;zorg/verb	7	die/pron;er/adv;het/det;je/pron;kan/verb;los_op/verb;natuurlijk/adj;ontsta/verb;ook/adv;precies/adv;spuit_in/verb;zorg/verb	12	die/pron;er/adv;het/det;je/pron;kan/verb;los_op/verb;natuurlijk/adj;ontsta/verb;ook/adv;precies/adv;spuit_in/verb;zorg/verb	12	die/pron;er/adv;het/det;je/pron;kan/verb;los_op/verb;misschien/adv;natuurlijk/adj;nieuw/adj;ontsta/verb;ook/adv;precies/adv;spuit_in/verb;zorg/verb	14	kan/verb;los_op/verb;natuurlijk/adj;spuit_in/verb;zorg/verb	5	kan/verb;los_op/verb;natuurlijk/adj;spuit_in/verb;zorg/verb	5	kan/verb;los_op/verb;natuurlijk/adj;spuit_in/verb;zorg/verb	5	die/pron;je/pron;kan/verb;los_op/verb;natuurlijk/adj;spuit_in/verb;zorg/verb	7	die/pron;je/pron;kan/verb;los_op/verb;natuurlijk/adj;spuit_in/verb;zorg/verb	7	die/pron;je/pron;kan/verb;los_op/verb;natuurlijk/adj;spuit_in/verb;zorg/verb	7
stof/noun/de_morgen_20010419_01_60/854	hoog/adj	1	hoog/adj	1	bereik/verb;gedeelte/noun;groot/adj;hoog/adj	4	de/det;een/det;hoog/adj;immers/adv;van/prep	5	de/det;een/det;hoog/adj;immers/adv;van/prep	5	bereik/verb;de/det;een/det;gedeelte/noun;groot/adj;hoog/adj;immers/adv;van/prep	8	hoog/adj	1	hoog/adj	1	bereik/verb;hoog/adj	2	de/det;hoog/adj;immers/adv	3	de/det;hoog/adj;immers/adv	3	bereik/verb;de/det;hoog/adj;immers/adv	4
stof/noun/de_morgen_20010420_01_132/202	rustgevend/adj;veel/adj;veroorzaak/verb;word/verb;zorg/verb	5	rustgevend/adj;veel/adj;veroorzaak/verb;word/verb;zorg/verb	5	geluk/noun;gevoel/noun;leven/noun;meer/adj;rustgevend/adj;veel/adj;veroorzaak/verb;word/verb;zorg/verb	9	die/pron;een/det;rustgevend/adj;van/prep;veel/adj;veroorzaak/verb;word/verb;zorg/verb	8	die/pron;een/det;rustgevend/adj;van/prep;veel/adj;veroorzaak/verb;word/verb;zorg/verb	8	die/pron;een/det;geluk/noun;gevoel/noun;leven/noun;meer/adj;rustgevend/adj;van/prep;veel/adj;veroorzaak/verb;word/verb;zorg/verb	12	rustgevend/adj;veel/adj	2	rustgevend/adj;veel/adj	2	geluk/noun;gevoel/noun;meer/adj;rustgevend/adj;veel/adj	5	die/pron;een/det;rustgevend/adj;van/prep;veel/adj	5	die/pron;een/det;rustgevend/adj;van/prep;veel/adj	5	die/pron;een/det;geluk/noun;gevoel/noun;meer/adj;rustgevend/adj;van/prep;veel/adj	8
stof/noun/de_morgen_20030528_01_128/71	examen/noun;fris_op/verb;houd_bij/verb	3	examen/noun;fris_op/verb;houd_bij/verb	3	alles/noun;examen/noun;fris_op/verb;goed/adj;houd_bij/verb;moet/verb	6	alleen/adv;de/det;examen/noun;fris_op/verb;houd_bij/verb	5	alleen/adv;de/det;examen/noun;fris_op/verb;houd_bij/verb	5	alleen/adv;alles/noun;de/det;examen/noun;fris_op/verb;goed/adj;houd_bij/verb;moet/verb;tijdens/prep	9	examen/noun;fris_op/verb	2	examen/noun;fris_op/verb	2	examen/noun;fris_op/verb	2	alleen/adv;de/det;examen/noun;fris_op/verb	4	alleen/adv;de/det;examen/noun;fris_op/verb	4	alleen/adv;de/det;examen/noun;fris_op/verb;tijdens/prep	5
stof/noun/de_morgen_20040609_01_18/352	ben/verb;licht/noun;lig/verb;schijn/verb;zetel/noun;ziek/adj;zon/noun	7	ben/verb;licht/noun;lig/verb;schijn/verb;zetel/noun;ziek/adj;zon/noun	7	ben/verb;dans/verb;licht/noun;lig/verb;schijn/verb;zetel/noun;ziek/adj;zon/noun	8	ben/verb;de/det;een/det;het/det;in/prep;licht/noun;lig/verb;schijn/verb;zetel/noun;ziek/adj;zon/noun	11	ben/verb;de/det;een/det;het/det;in/prep;licht/noun;lig/verb;schijn/verb;zetel/noun;ziek/adj;zon/noun	11	altijd/adv;ben/verb;dans/verb;de/det;een/det;het/det;in/prep;licht/noun;lig/verb;schijn/verb;zetel/noun;ziek/adj;zon/noun	13	licht/noun;schijn/verb;zon/noun	3	licht/noun;schijn/verb;zon/noun	3	dans/verb;licht/noun;schijn/verb;zon/noun	4	de/det;het/det;in/prep;licht/noun;schijn/verb;zon/noun	6	de/det;het/det;in/prep;licht/noun;schijn/verb;zon/noun	6	dans/verb;de/det;het/det;in/prep;licht/noun;schijn/verb;zon/noun	7
stof/noun/de_morgen_20010324_01_185/1098	ben/verb;denk_na/verb;geef/verb;mythe/noun	4	ben/verb;denk_na/verb;geef/verb;mythe/noun	4	alles/noun;ben/verb;denk_na/verb;geef/verb;mythe/noun;onzeker/adj	6	ben/verb;denk_na/verb;geef/verb;immers/adv;mythe/noun;na/part	6	ben/verb;denk_na/verb;geef/verb;immers/adv;mythe/noun;na/part	6	alles/noun;ben/verb;denk_na/verb;geef/verb;immers/adv;mythe/noun;na/part;ons/pron;onzeker/adj;over/prep;wat/pron	11	denk_na/verb;geef/verb;mythe/noun	3	denk_na/verb;geef/verb;mythe/noun	3	denk_na/verb;geef/verb;mythe/noun	3	denk_na/verb;geef/verb;immers/adv;mythe/noun;na/part	5	denk_na/verb;geef/verb;immers/adv;mythe/noun;na/part	5	denk_na/verb;geef/verb;immers/adv;mythe/noun;na/part;ons/pron;over/prep	7
stof/noun/de_morgen_20040828_01_57/1532	alcohol/noun;giftig/adj;rook/verb	3	alcohol/noun;giftig/adj;rook/verb	3	alcohol/noun;drugs_gebruik/noun;giftig/adj;rook/verb;zelfmoord/noun	5	alcohol/noun;giftig/adj;rook/verb	3	alcohol/noun;giftig/adj;rook/verb	3	alcohol/noun;drugs_gebruik/noun;giftig/adj;rook/verb;zelfmoord/noun	5	alcohol/noun;giftig/adj	2	alcohol/noun;giftig/adj	2	alcohol/noun;drugs_gebruik/noun;giftig/adj	3	alcohol/noun;giftig/adj	2	alcohol/noun;giftig/adj	2	alcohol/noun;drugs_gebruik/noun;giftig/adj	3
stof/noun/de_morgen_20000107_01_28/898	dier/noun;klinisch/adj;product/noun;test/verb;word/verb;zit/verb	6	dier/noun;klinisch/adj;product/noun;test/verb;word/verb;zit/verb	6	dier/noun;klinisch/adj;laat/adj;product/noun;test/verb;word/verb;zit/verb	7	de/det;dier/noun;enkel/det;in/prep;klinisch/adj;product/noun;test/verb;word/verb;zit/verb	9	de/det;dier/noun;enkel/det;in/prep;klinisch/adj;product/noun;test/verb;word/verb;zit/verb	9	al/adv;de/det;dier/noun;enkel/det;in/prep;klinisch/adj;laat/adj;nu/adv;op/prep;product/noun;test/verb;word/verb;zit/verb	13	dier/noun;test/verb;zit/verb	3	dier/noun;test/verb;zit/verb	3	dier/noun;laat/adj;test/verb;zit/verb	4	de/det;dier/noun;enkel/det;in/prep;test/verb;zit/verb	6	de/det;dier/noun;enkel/det;in/prep;test/verb;zit/verb	6	al/adv;de/det;dier/noun;enkel/det;in/prep;laat/adj;op/prep;test/verb;zit/verb	9
stof/noun/de_morgen_20000830_01_32/456	doe/verb;leraar/noun	2	doe/verb;leraar/noun	2	begrijp/verb;bezoek/noun;doe/verb;leraar/noun;verklaar/verb	5	de/det;doe/verb;het/det;leraar/noun	4	de/det;doe/verb;het/det;leraar/noun	4	aan/prep;begrijp/verb;bezoek/noun;de/det;doe/verb;het/det;leraar/noun;na/prep;niet/adv;nog/adv;steeds/adv;verklaar/verb	12	leraar/noun	1	leraar/noun	1	begrijp/verb;bezoek/noun;leraar/noun	3	de/det;leraar/noun	2	de/det;leraar/noun	2	aan/prep;begrijp/verb;bezoek/noun;de/det;leraar/noun;niet/adv;nog/adv;steeds/adv	8
stof/noun/de_morgen_20040309_01_26/10	ben/verb;effect/noun;zit/verb	3	ben/verb;effect/noun;zit/verb	3	ben/verb;effect/noun;pc/noun;zit/verb	4	ben/verb;effect/noun;er/adv;het/det;in/prep;u/det;welk/det;zit/verb	8	ben/verb;effect/noun;er/adv;het/det;in/prep;u/det;welk/det;zit/verb	8	ben/verb;effect/noun;er/adv;het/det;in/prep;pc/noun;u/det;wat/pron;welk/det;zit/verb	10	zit/verb	1	zit/verb	1	pc/noun;zit/verb	2	er/adv;in/prep;u/det;welk/det;zit/verb	5	er/adv;in/prep;u/det;welk/det;zit/verb	5	er/adv;in/prep;pc/noun;u/det;welk/det;zit/verb	6
stof/noun/de_morgen_20021106_01_51/87	afhankelijk/adj;ander/adj;chemisch/adj;hersenen/noun;hoe/adj;kom_vandaan/verb;maak_vrij/verb;word/verb	8	afhankelijk/adj;ander/adj;chemisch/adj;hersenen/noun;hoe/adj;kom_vandaan/verb;maak_vrij/verb;word/verb	8	afhankelijk/adj;ander/adj;chemisch/adj;heb/verb;hersenen/noun;hoe/adj;kom_vandaan/verb;maak_vrij/verb;verlies/verb;win/verb;word/verb	11	afhankelijk/adj;ander/adj;chemisch/adj;hersenen/noun;hoe/adj;in/prep;kom_vandaan/verb;maak_vrij/verb;vandaan/part;word/verb	10	afhankelijk/adj;ander/adj;chemisch/adj;hersenen/noun;hoe/adj;in/prep;kom_vandaan/verb;maak_vrij/verb;vandaan/part;word/verb	10	afhankelijk/adj;ander/adj;chemisch/adj;heb/verb;hersenen/noun;hoe/adj;in/prep;kom_vandaan/verb;maak_vrij/verb;ons/det;vandaan/part;verlies/verb;we/pron;win/verb;word/verb	15	afhankelijk/adj;ander/adj;chemisch/adj;hersenen/noun;maak_vrij/verb;word/verb	6	afhankelijk/adj;ander/adj;chemisch/adj;hersenen/noun;maak_vrij/verb;word/verb	6	afhankelijk/adj;ander/adj;chemisch/adj;hersenen/noun;maak_vrij/verb;word/verb	6	afhankelijk/adj;ander/adj;chemisch/adj;hersenen/noun;in/prep;maak_vrij/verb;word/verb	7	afhankelijk/adj;ander/adj;chemisch/adj;hersenen/noun;in/prep;maak_vrij/verb;word/verb	7	afhankelijk/adj;ander/adj;chemisch/adj;hersenen/noun;in/prep;maak_vrij/verb;ons/det;word/verb	8
stof/noun/de_morgen_20010531_01_56/366	kan/verb;lichaam/noun;neem_op/verb	3	kan/verb;lichaam/noun;neem_op/verb	3	anders/adj;heb/verb;kan/verb;lichaam/noun;neem_op/verb;zal/verb;zie_in/verb	7	die/det;in/prep;kan/verb;lichaam/noun;neem_op/verb	5	die/det;in/prep;kan/verb;lichaam/noun;neem_op/verb	5	anders/adj;dan/adv;die/det;heb/verb;ik/pron;in/part;in/prep;kan/verb;lichaam/noun;mijn/det;neem_op/verb;niet/adv;tijdens/prep;toch/adv;waar/adv;zal/verb;zie_in/verb	17	lichaam/noun;neem_op/verb	2	lichaam/noun;neem_op/verb	2	anders/adj;lichaam/noun;neem_op/verb	3	die/det;in/prep;lichaam/noun;neem_op/verb	4	die/det;in/prep;lichaam/noun;neem_op/verb	4	anders/adj;die/det;ik/pron;in/part;in/prep;lichaam/noun;mijn/det;neem_op/verb;niet/adv;waar/adv	10
stof/noun/de_morgen_20031216_01_36/327	geef/verb;veel/adj;warm/adj	3	geef/verb;veel/adj;warm/adj	3	geef/verb;gevoel/noun;veel/adj;warm/adj	4	bovendien/adv;een/det;geef/verb;veel/adj;warm/adj	5	bovendien/adv;een/det;geef/verb;veel/adj;warm/adj	5	bovendien/adv;een/det;geef/verb;gevoel/noun;veel/adj;warm/adj	6	geef/verb;veel/adj;warm/adj	3	geef/verb;veel/adj;warm/adj	3	geef/verb;gevoel/noun;veel/adj;warm/adj	4	bovendien/adv;een/det;geef/verb;veel/adj;warm/adj	5	bovendien/adv;een/det;geef/verb;veel/adj;warm/adj	5	bovendien/adv;een/det;geef/verb;gevoel/noun;veel/adj;warm/adj	6
stof/noun/de_morgen_20040724_01_144/39	draad/noun;naaimachine/noun;zee/noun	3	draad/noun;naaimachine/noun;zee/noun	3	draad/noun;naaimachine/noun;zee/noun	3	draad/noun;een/det;naaimachine/noun;van/prep;zee/noun	5	draad/noun;een/det;naaimachine/noun;van/prep;zee/noun	5	draad/noun;een/det;naaimachine/noun;van/prep;zee/noun	5	draad/noun	1	draad/noun	1	draad/noun	1	draad/noun	1	draad/noun	1	draad/noun	1
stof/noun/de_morgen_20020327_01_40/434	ben/verb;blaas/verb;geschikt/adj;traditioneel/adj	4	ben/verb;blaas/verb;geschikt/adj;traditioneel/adj	4	ben/verb;blaas/verb;geschikt/adj;moment/noun;traditioneel/adj;verjaar_dag/noun	6	ben/verb;blaas/verb;de/det;geschikt/adj;het/det;traditioneel/adj;van/prep;volgens/prep	8	ben/verb;blaas/verb;de/det;geschikt/adj;het/det;traditioneel/adj;van/prep;volgens/prep	8	ben/verb;blaas/verb;de/det;geschikt/adj;het/det;moment/noun;traditioneel/adj;van/prep;verjaar_dag/noun;volgens/prep	10	blaas/verb;geschikt/adj;traditioneel/adj	3	blaas/verb;geschikt/adj;traditioneel/adj	3	blaas/verb;geschikt/adj;moment/noun;traditioneel/adj	4	blaas/verb;de/det;geschikt/adj;het/det;traditioneel/adj;van/prep	6	blaas/verb;de/det;geschikt/adj;het/det;traditioneel/adj;van/prep	6	blaas/verb;de/det;geschikt/adj;het/det;moment/noun;traditioneel/adj;van/prep	7
stof/noun/de_morgen_20010802_01_27/298	aromatisch/adj;boeddhistisch/adj;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	6	aromatisch/adj;boeddhistisch/adj;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	6	aromatisch/adj;boeddhistisch/adj;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	6	aromatisch/adj;bij/prep;boeddhistisch/adj;de/det;die/pron;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	9	aromatisch/adj;bij/prep;boeddhistisch/adj;de/det;die/pron;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	9	aromatisch/adj;bij/prep;boeddhistisch/adj;de/det;die/pron;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	9	aromatisch/adj;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	5	aromatisch/adj;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	5	aromatisch/adj;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	5	aromatisch/adj;bij/prep;de/det;die/pron;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	8	aromatisch/adj;bij/prep;de/det;die/pron;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	8	aromatisch/adj;bij/prep;de/det;die/pron;frekwent/adj;wend_aan/verb;wierook/noun;word/verb	8
