_id	_cws.schaal.foc10.nav.ppmi_weight.bound	_count.schaal.foc10.nav.ppmi_weight.bound	_cws.schaal.foc10.nav.ppmi_sel.bound	_count.schaal.foc10.nav.ppmi_sel.bound	_cws.schaal.foc10.nav.no_ppmi.bound	_count.schaal.foc10.nav.no_ppmi.bound	_cws.schaal.foc10.all.ppmi_weight.bound	_count.schaal.foc10.all.ppmi_weight.bound	_cws.schaal.foc10.all.ppmi_sel.bound	_count.schaal.foc10.all.ppmi_sel.bound	_cws.schaal.foc10.all.no_ppmi.bound	_count.schaal.foc10.all.no_ppmi.bound	_cws.schaal.foc5.nav.ppmi_weight.bound	_count.schaal.foc5.nav.ppmi_weight.bound	_cws.schaal.foc5.nav.ppmi_sel.bound	_count.schaal.foc5.nav.ppmi_sel.bound	_cws.schaal.foc5.nav.no_ppmi.bound	_count.schaal.foc5.nav.no_ppmi.bound	_cws.schaal.foc5.all.ppmi_weight.bound	_count.schaal.foc5.all.ppmi_weight.bound	_cws.schaal.foc5.all.ppmi_sel.bound	_count.schaal.foc5.all.ppmi_sel.bound	_cws.schaal.foc5.all.no_ppmi.bound	_count.schaal.foc5.all.no_ppmi.bound
schaal/noun/algemeen_dagblad_20000925_97/964	bescheiden/adj;doe/verb;floreer/verb;ijver/noun	4	bescheiden/adj;doe/verb;floreer/verb;ijver/noun	4	bescheiden/adj;doe/verb;floreer/verb;ijver/noun;resultaat/noun	5	bescheiden/adj;dat/det;doe/verb;floreer/verb;ijver/noun;nu/adv;op/prep;van/prep	8	bescheiden/adj;dat/det;doe/verb;floreer/verb;ijver/noun;nu/adv;op/prep;van/prep	8	bescheiden/adj;dat/det;doe/verb;floreer/verb;het/det;ijver/noun;ik/pron;mijn/det;nu/adv;op/prep;resultaat/noun;van/prep	12	bescheiden/adj;floreer/verb;ijver/noun	3	bescheiden/adj;floreer/verb;ijver/noun	3	bescheiden/adj;floreer/verb;ijver/noun	3	bescheiden/adj;dat/det;floreer/verb;ijver/noun;nu/adv;op/prep	6	bescheiden/adj;dat/det;floreer/verb;ijver/noun;nu/adv;op/prep	6	bescheiden/adj;dat/det;floreer/verb;ijver/noun;ik/pron;mijn/det;nu/adv;op/prep	8
schaal/noun/algemeen_dagblad_20030514_31/333	gebruik/noun;gemaakt/adj;groot/adj;hier/noun;word/verb;zal/verb	6	gebruik/noun;gemaakt/adj;groot/adj;hier/noun;word/verb;zal/verb	6	ben/verb;gebruik/noun;gemaakt/adj;groot/adj;hier/noun;verwachting/noun;word/verb;zal/verb	8	de/det;gebruik/noun;gemaakt/adj;groot/adj;hier/noun;op/prep;van/prep;word/verb;zal/verb	9	de/det;gebruik/noun;gemaakt/adj;groot/adj;hier/noun;op/prep;van/prep;word/verb;zal/verb	9	ben/verb;de/det;gebruik/noun;gemaakt/adj;groot/adj;hier/noun;op/prep;van/prep;verwachting/noun;word/verb;zal/verb	11	gebruik/noun;gemaakt/adj;groot/adj;hier/noun;word/verb;zal/verb	6	gebruik/noun;gemaakt/adj;groot/adj;hier/noun;word/verb;zal/verb	6	ben/verb;gebruik/noun;gemaakt/adj;groot/adj;hier/noun;word/verb;zal/verb	7	gebruik/noun;gemaakt/adj;groot/adj;hier/noun;op/prep;van/prep;word/verb;zal/verb	8	gebruik/noun;gemaakt/adj;groot/adj;hier/noun;op/prep;van/prep;word/verb;zal/verb	8	ben/verb;gebruik/noun;gemaakt/adj;groot/adj;hier/noun;op/prep;van/prep;word/verb;zal/verb	9
schaal/noun/algemeen_dagblad_20010210_214/58	antropoloog/noun;corruptie/noun;gevolg/noun;schandaal/noun;weerga/noun	5	antropoloog/noun;corruptie/noun;gevolg/noun;schandaal/noun;weerga/noun	5	antropoloog/noun;corruptie/noun;criminaliteit/noun;gevolg/noun;puur/adj;schandaal/noun;vereniging/noun;weerga/noun	8	antropoloog/noun;corruptie/noun;een/det;gevolg/noun;in/prep;schandaal/noun;van/prep;weerga/noun	8	antropoloog/noun;corruptie/noun;een/det;gevolg/noun;in/prep;schandaal/noun;van/prep;weerga/noun	8	antropoloog/noun;corruptie/noun;criminaliteit/noun;dat/pron;een/det;gevolg/noun;in/prep;niet/adv;puur/adj;schandaal/noun;van/prep;vereniging/noun;voor/prep;weerga/noun;zijn/det	15	gevolg/noun;schandaal/noun	2	gevolg/noun;schandaal/noun	2	criminaliteit/noun;gevolg/noun;puur/adj;schandaal/noun	4	een/det;gevolg/noun;in/prep;schandaal/noun	4	een/det;gevolg/noun;in/prep;schandaal/noun	4	criminaliteit/noun;dat/pron;een/det;gevolg/noun;in/prep;puur/adj;schandaal/noun	7
schaal/noun/algemeen_dagblad_19990514_52/92	centrum/noun;groot/adj;plunder/verb;stad/noun;verniel/verb;word/verb	6	centrum/noun;groot/adj;plunder/verb;stad/noun;verniel/verb;word/verb	6	centrum/noun;groot/adj;plunder/verb;stad/noun;verniel/verb;word/verb	6	centrum/noun;de/det;groot/adj;op/prep;plunder/verb;stad/noun;van/prep;verniel/verb;word/verb	9	centrum/noun;de/det;groot/adj;op/prep;plunder/verb;stad/noun;van/prep;verniel/verb;word/verb	9	centrum/noun;de/det;groot/adj;het/det;op/prep;plunder/verb;stad/noun;van/prep;verniel/verb;word/verb	10	groot/adj;plunder/verb;stad/noun;verniel/verb;word/verb	5	groot/adj;plunder/verb;stad/noun;verniel/verb;word/verb	5	groot/adj;plunder/verb;stad/noun;verniel/verb;word/verb	5	de/det;groot/adj;op/prep;plunder/verb;stad/noun;verniel/verb;word/verb	7	de/det;groot/adj;op/prep;plunder/verb;stad/noun;verniel/verb;word/verb	7	de/det;groot/adj;op/prep;plunder/verb;stad/noun;verniel/verb;word/verb	7
schaal/noun/algemeen_dagblad_20030607_52/414	biologisch/adj;chemisch/adj;grijp_in/verb;groot/adj;noodzakelijk/adj;wapen/noun	6	biologisch/adj;chemisch/adj;grijp_in/verb;groot/adj;noodzakelijk/adj;wapen/noun	6	ben/verb;bezit/verb;biologisch/adj;chemisch/adj;defensie/noun;grijp_in/verb;groot/adj;noodzakelijk/adj;wapen/noun	9	biologisch/adj;chemisch/adj;grijp_in/verb;groot/adj;in/prep;noodzakelijk/adj;op/prep;wapen/noun	8	biologisch/adj;chemisch/adj;grijp_in/verb;groot/adj;in/prep;noodzakelijk/adj;op/prep;wapen/noun	8	ben/verb;bezit/verb;biologisch/adj;chemisch/adj;defensie/noun;grijp_in/verb;groot/adj;het/det;in/prep;noodzakelijk/adj;op/prep;wapen/noun	12	biologisch/adj;chemisch/adj;groot/adj;wapen/noun	4	biologisch/adj;chemisch/adj;groot/adj;wapen/noun	4	bezit/verb;biologisch/adj;chemisch/adj;groot/adj;wapen/noun	5	biologisch/adj;chemisch/adj;groot/adj;op/prep;wapen/noun	5	biologisch/adj;chemisch/adj;groot/adj;op/prep;wapen/noun	5	bezit/verb;biologisch/adj;chemisch/adj;groot/adj;op/prep;wapen/noun	6
schaal/noun/algemeen_dagblad_20041208_25/132	kan/verb;meet/verb;werk/verb	3	kan/verb;meet/verb;werk/verb	3	kan/verb;meet/verb;moet/verb;werk/verb;zeg/verb	5	kan/verb;meet/verb;op/prep;veel/det;werk/verb	5	kan/verb;meet/verb;op/prep;veel/det;werk/verb	5	dan/adv;je/pron;kan/verb;meet/verb;moet/verb;op/prep;veel/det;werk/verb;zeg/verb;zij/pron	10	kan/verb;meet/verb;werk/verb	3	kan/verb;meet/verb;werk/verb	3	kan/verb;meet/verb;werk/verb;zeg/verb	4	kan/verb;meet/verb;op/prep;veel/det;werk/verb	5	kan/verb;meet/verb;op/prep;veel/det;werk/verb	5	je/pron;kan/verb;meet/verb;op/prep;veel/det;werk/verb;zeg/verb	7
schaal/noun/algemeen_dagblad_20010919_184/101	bak/verb;brood/noun;eenvoudig/adj;ijzeren/adj;stapel/verb;vuur/noun	6	bak/verb;brood/noun;eenvoudig/adj;ijzeren/adj;stapel/verb;vuur/noun	6	bak/verb;brood/noun;eenvoudig/adj;ijzeren/adj;open/adj;stapel/verb;vuur/noun	7	bak/verb;boven/prep;brood/noun;eenvoudig/adj;ijzeren/adj;in/prep;met/prep;stapel/verb;vuur/noun;wat/det	10	bak/verb;boven/prep;brood/noun;eenvoudig/adj;ijzeren/adj;in/prep;met/prep;stapel/verb;vuur/noun;wat/det	10	bak/verb;boven/prep;brood/noun;eenvoudig/adj;ijzeren/adj;in/prep;met/prep;open/adj;stapel/verb;vuur/noun;wat/det;ze/pron	12	eenvoudig/adj;ijzeren/adj;vuur/noun	3	eenvoudig/adj;ijzeren/adj;vuur/noun	3	eenvoudig/adj;ijzeren/adj;vuur/noun	3	eenvoudig/adj;ijzeren/adj;in/prep;met/prep;vuur/noun;wat/det	6	eenvoudig/adj;ijzeren/adj;in/prep;met/prep;vuur/noun;wat/det	6	eenvoudig/adj;ijzeren/adj;in/prep;met/prep;vuur/noun;wat/det	6
schaal/noun/algemeen_dagblad_20000311_24/589	breng/verb;groot/adj;het/adj;internet/noun	4	breng/verb;groot/adj;het/adj;internet/noun	4	breng/verb;groot/adj;het/adj;internet/noun;liefst/adj	5	breng/verb;groot/adj;het/adj;internet/noun;op/prep;via/prep	6	breng/verb;groot/adj;het/adj;internet/noun;op/prep;via/prep	6	breng/verb;groot/adj;het/adj;het/det;internet/noun;liefst/adj;op/prep;via/prep	8	groot/adj;het/adj;internet/noun	3	groot/adj;het/adj;internet/noun	3	groot/adj;het/adj;internet/noun;liefst/adj	4	groot/adj;het/adj;internet/noun;op/prep;via/prep	5	groot/adj;het/adj;internet/noun;op/prep;via/prep	5	groot/adj;het/adj;het/det;internet/noun;liefst/adj;op/prep;via/prep	7
schaal/noun/algemeen_dagblad_19990818_21/230	kracht/noun;schud/verb	2	kracht/noun;schud/verb	2	kracht/noun;lang/adj;schud/verb;seconde/noun	4	de/det;een/det;kracht/noun;met/prep;op/prep;schud/verb;van/prep	7	de/det;een/det;kracht/noun;met/prep;op/prep;schud/verb;van/prep	7	de/det;een/det;kracht/noun;lang/adj;met/prep;op/prep;schud/verb;seconde/noun;van/prep	9	kracht/noun	1	kracht/noun	1	kracht/noun	1	de/det;kracht/noun;op/prep;van/prep	4	de/det;kracht/noun;op/prep;van/prep	4	de/det;kracht/noun;op/prep;van/prep	4
schaal/noun/algemeen_dagblad_20020921_87/784	breng_uit/verb;groot/adj;model/noun;word/verb;zogenoemd/adj	5	breng_uit/verb;groot/adj;model/noun;word/verb;zogenoemd/adj	5	ben/verb;breng_uit/verb;groot/adj;model/noun;oud/adj;word/verb;zogenoemd/adj	7	breng_uit/verb;de/det;groot/adj;iets/adv;in/prep;model/noun;op/prep;sommige/det;word/verb;zogenoemd/adj	10	breng_uit/verb;de/det;groot/adj;iets/adv;in/prep;model/noun;op/prep;sommige/det;word/verb;zogenoemd/adj	10	ben/verb;breng_uit/verb;de/det;groot/adj;iets/adv;in/prep;model/noun;op/prep;oud/adj;sommige/det;word/verb;zogenoemd/adj	12	breng_uit/verb;groot/adj;model/noun	3	breng_uit/verb;groot/adj;model/noun	3	breng_uit/verb;groot/adj;model/noun	3	breng_uit/verb;groot/adj;iets/adv;in/prep;model/noun;op/prep	6	breng_uit/verb;groot/adj;iets/adv;in/prep;model/noun;op/prep	6	breng_uit/verb;groot/adj;iets/adv;in/prep;model/noun;op/prep	6
schaal/noun/algemeen_dagblad_19990427_100/312	couscous/noun;kan/verb;koel_af/verb;laat/verb;stort_in/verb;vinger/noun	6	couscous/noun;kan/verb;koel_af/verb;laat/verb;stort_in/verb;vinger/noun	6	couscous/noun;kan/verb;koel_af/verb;laat/verb;stort_in/verb;vinger/noun	6	couscous/noun;de/det;deze/det;een/det;in/part;kan/verb;koel_af/verb;laat/verb;met/prep;stort_in/verb;vinger/noun	11	couscous/noun;de/det;deze/det;een/det;in/part;kan/verb;koel_af/verb;laat/verb;met/prep;stort_in/verb;vinger/noun	11	couscous/noun;de/det;deze/det;een/det;in/part;je/det;je/pron;kan/verb;koel_af/verb;laat/verb;met/prep;stort_in/verb;vinger/noun	13	couscous/noun;koel_af/verb;laat/verb;stort_in/verb	4	couscous/noun;koel_af/verb;laat/verb;stort_in/verb	4	couscous/noun;koel_af/verb;laat/verb;stort_in/verb	4	couscous/noun;de/det;een/det;in/part;koel_af/verb;laat/verb;stort_in/verb	7	couscous/noun;de/det;een/det;in/part;koel_af/verb;laat/verb;stort_in/verb	7	couscous/noun;de/det;een/det;in/part;je/pron;koel_af/verb;laat/verb;stort_in/verb	8
schaal/noun/algemeen_dagblad_20041106_210/192	glas/noun;hap_DIM/noun;kom_langs/verb;koud/adj;nodig_uit/adj;rand/noun;vul/verb;warm/adj	8	glas/noun;hap_DIM/noun;kom_langs/verb;koud/adj;nodig_uit/adj;rand/noun;vul/verb;warm/adj	8	glas/noun;hap_DIM/noun;kom_langs/verb;koud/adj;nodig_uit/adj;rand/noun;vul/verb;warm/adj	8	de/det;glas/noun;hap_DIM/noun;kom_langs/verb;koud/adj;langs/part;met/prep;nodig_uit/adj;rand/noun;tot/prep;vul/verb;warm/adj	12	de/det;glas/noun;hap_DIM/noun;kom_langs/verb;koud/adj;langs/part;met/prep;nodig_uit/adj;rand/noun;tot/prep;vul/verb;warm/adj	12	de/det;eens/adv;glas/noun;hap_DIM/noun;kom_langs/verb;koud/adj;langs/part;met/prep;nodig_uit/adj;nog/adv;rand/noun;tot/prep;vul/verb;warm/adj	14	hap_DIM/noun;kom_langs/verb;koud/adj;rand/noun;vul/verb;warm/adj	6	hap_DIM/noun;kom_langs/verb;koud/adj;rand/noun;vul/verb;warm/adj	6	hap_DIM/noun;kom_langs/verb;koud/adj;rand/noun;vul/verb;warm/adj	6	de/det;hap_DIM/noun;kom_langs/verb;koud/adj;met/prep;rand/noun;vul/verb;warm/adj	8	de/det;hap_DIM/noun;kom_langs/verb;koud/adj;met/prep;rand/noun;vul/verb;warm/adj	8	de/det;hap_DIM/noun;kom_langs/verb;koud/adj;met/prep;rand/noun;vul/verb;warm/adj	8
schaal/noun/algemeen_dagblad_19990514_17/683	gezondheid_klacht/noun;groot/adj;kan/verb;lading/noun;uranium/noun;verarmd/adj;veroorzaak/verb	7	gezondheid_klacht/noun;groot/adj;kan/verb;lading/noun;uranium/noun;verarmd/adj;veroorzaak/verb	7	gezondheid_klacht/noun;groot/adj;kan/verb;lading/noun;uranium/noun;verarmd/adj;veroorzaak/verb	7	gezondheid_klacht/noun;groot/adj;kan/verb;lading/noun;op/prep;uranium/noun;verarmd/adj;veroorzaak/verb	8	gezondheid_klacht/noun;groot/adj;kan/verb;lading/noun;op/prep;uranium/noun;verarmd/adj;veroorzaak/verb	8	gezondheid_klacht/noun;groot/adj;het/det;kan/verb;lading/noun;op/prep;uranium/noun;verarmd/adj;veroorzaak/verb	9	gezondheid_klacht/noun;groot/adj;kan/verb;uranium/noun;veroorzaak/verb	5	gezondheid_klacht/noun;groot/adj;kan/verb;uranium/noun;veroorzaak/verb	5	gezondheid_klacht/noun;groot/adj;kan/verb;uranium/noun;veroorzaak/verb	5	gezondheid_klacht/noun;groot/adj;kan/verb;op/prep;uranium/noun;veroorzaak/verb	6	gezondheid_klacht/noun;groot/adj;kan/verb;op/prep;uranium/noun;veroorzaak/verb	6	gezondheid_klacht/noun;groot/adj;kan/verb;op/prep;uranium/noun;veroorzaak/verb	6
schaal/noun/algemeen_dagblad_20001027_30/476	bewapening/noun;glijd/adj;mensenrechten_activist/noun;vrees/verb	4	bewapening/noun;glijd/adj;mensenrechten_activist/noun;vrees/verb	4	agent/noun;bewapening/noun;criminaliteit/noun;glijd/adj;kop/noun;mensenrechten_activist/noun;vooraanstaand/adj;vrees/verb	8	bewapening/noun;de/det;een/det;glijd/adj;mensenrechten_activist/noun;van/prep;vrees/verb	7	bewapening/noun;de/det;een/det;glijd/adj;mensenrechten_activist/noun;van/prep;vrees/verb	7	agent/noun;bewapening/noun;criminaliteit/noun;de/det;een/det;glijd/adj;kop/noun;mensenrechten_activist/noun;van/prep;vooraanstaand/adj;vrees/verb	11	bewapening/noun;glijd/adj;mensenrechten_activist/noun	3	bewapening/noun;glijd/adj;mensenrechten_activist/noun	3	bewapening/noun;glijd/adj;mensenrechten_activist/noun;vooraanstaand/adj	4	bewapening/noun;een/det;glijd/adj;mensenrechten_activist/noun;van/prep	5	bewapening/noun;een/det;glijd/adj;mensenrechten_activist/noun;van/prep	5	bewapening/noun;een/det;glijd/adj;mensenrechten_activist/noun;van/prep;vooraanstaand/adj	6
schaal/noun/algemeen_dagblad_20020816_89/311	oven/noun;saus/noun;ui/noun;zet_om/verb	4	oven/noun;saus/noun;ui/noun;zet_om/verb	4	oven/noun;saus/noun;ui/noun;zet_om/verb	4	de/det;in/prep;met/prep;oven/noun;saus/noun;ui/noun;zet_om/verb	7	de/det;in/prep;met/prep;oven/noun;saus/noun;ui/noun;zet_om/verb	7	de/det;in/prep;met/prep;oven/noun;saus/noun;ui/noun;zet_om/verb	7	oven/noun;saus/noun;zet_om/verb	3	oven/noun;saus/noun;zet_om/verb	3	oven/noun;saus/noun;zet_om/verb	3	de/det;in/prep;oven/noun;saus/noun;zet_om/verb	5	de/det;in/prep;oven/noun;saus/noun;zet_om/verb	5	de/det;in/prep;oven/noun;saus/noun;zet_om/verb	5
schaal/noun/algemeen_dagblad_19991113_86/379	boor/verb;daadwerkelijk/adj;gas/noun;groot/adj;word/verb	5	boor/verb;daadwerkelijk/adj;gas/noun;groot/adj;word/verb	5	beslissing/noun;boor/verb;daadwerkelijk/adj;gas/noun;groot/adj;het/noun;stel_uit/verb;win/verb;word/verb	9	boor/verb;daadwerkelijk/adj;gas/noun;groot/adj;op/prep;over/part;van/prep;word/verb	8	boor/verb;daadwerkelijk/adj;gas/noun;groot/adj;op/prep;over/part;van/prep;word/verb	8	beslissing/noun;boor/verb;daadwerkelijk/adj;gas/noun;groot/adj;het/det;het/noun;op/prep;over/part;stel_uit/verb;telkens/adv;van/prep;win/verb;word/verb	14	boor/verb;daadwerkelijk/adj;groot/adj	3	boor/verb;daadwerkelijk/adj;groot/adj	3	boor/verb;daadwerkelijk/adj;groot/adj;het/noun;win/verb	5	boor/verb;daadwerkelijk/adj;groot/adj;op/prep;van/prep	5	boor/verb;daadwerkelijk/adj;groot/adj;op/prep;van/prep	5	boor/verb;daadwerkelijk/adj;groot/adj;het/det;het/noun;op/prep;van/prep;win/verb	8
schaal/noun/algemeen_dagblad_19990515_88/116	maak/verb	1	maak/verb	1	Italiaan/noun;heb/verb;kies/verb;maak/verb	4	dat/det;de/det;maak/verb	3	dat/det;de/det;maak/verb	3	Italiaan/noun;dat/det;de/det;heb/verb;kies/verb;maak/verb	6		0		0	Italiaan/noun;heb/verb;kies/verb	3	de/det	1	de/det	1	Italiaan/noun;de/det;heb/verb;kies/verb	4
schaal/noun/algemeen_dagblad_19990706_73/374	actief/adj;begin/verb;breed/adj;markt/noun	4	actief/adj;begin/verb;breed/adj;markt/noun	4	actief/adj;begin/verb;ben/verb;breed/adj;kijk/verb;markt/noun;ver/adj	7	actief/adj;begin/verb;breed/adj;de/det;markt/noun;op/prep	6	actief/adj;begin/verb;breed/adj;de/det;markt/noun;op/prep	6	actief/adj;begin/verb;ben/verb;breed/adj;de/det;het/det;kijk/verb;markt/noun;naar/prep;op/prep;ver/adj	11	begin/verb;breed/adj;markt/noun	3	begin/verb;breed/adj;markt/noun	3	begin/verb;breed/adj;kijk/verb;markt/noun	4	begin/verb;breed/adj;de/det;markt/noun;op/prep	5	begin/verb;breed/adj;de/det;markt/noun;op/prep	5	begin/verb;breed/adj;de/det;kijk/verb;markt/noun;naar/prep;op/prep	7
schaal/noun/de_morgen_20000711_01_79/224	beperkt/adj;meest/adj	2	beperkt/adj;meest/adj	2	ben/verb;beperkt/adj;daar/noun;meest/adj;natuurlijk/adj;werk/noun	6	beperkt/adj;de/det;meest/adj;van/prep	4	beperkt/adj;de/det;meest/adj;van/prep	4	ben/verb;beperkt/adj;daar/noun;de/det;meest/adj;natuurlijk/adj;van/prep;werk/noun	8	meest/adj	1	meest/adj	1	ben/verb;meest/adj;werk/noun	3	de/det;meest/adj;van/prep	3	de/det;meest/adj;van/prep	3	ben/verb;de/det;meest/adj;van/prep;werk/noun	5
schaal/noun/de_morgen_20010508_01_1/692	interim/noun;megalomaan/adj;uitreiking/noun	3	interim/noun;megalomaan/adj;uitreiking/noun	3	ben/verb;interim/noun;megalomaan/adj;uitreiking/noun	4	ad/prep;de/det;die/pron;door/prep;een/det;in/prep;interim/noun;megalomaan/adj;uitreiking/noun;van/prep	10	ad/prep;de/det;die/pron;door/prep;een/det;in/prep;interim/noun;megalomaan/adj;uitreiking/noun;van/prep	10	ad/prep;ben/verb;dan/adv;de/det;die/pron;door/prep;een/det;in/prep;interim/noun;megalomaan/adj;uitreiking/noun;van/prep;zich/pron	13	interim/noun;megalomaan/adj;uitreiking/noun	3	interim/noun;megalomaan/adj;uitreiking/noun	3	interim/noun;megalomaan/adj;uitreiking/noun	3	ad/prep;de/det;door/prep;interim/noun;megalomaan/adj;uitreiking/noun;van/prep	7	ad/prep;de/det;door/prep;interim/noun;megalomaan/adj;uitreiking/noun;van/prep	7	ad/prep;de/det;door/prep;interim/noun;megalomaan/adj;uitreiking/noun;van/prep	7
schaal/noun/de_morgen_20040323_01_77/104	groot/adj;moord/noun;word/verb	3	groot/adj;moord/noun;word/verb	3	groot/adj;juich_toe/verb;moord/noun;word/verb	4	de/det;groot/adj;in/prep;moord/noun;op/prep;word/verb	6	de/det;groot/adj;in/prep;moord/noun;op/prep;word/verb	6	de/det;groot/adj;in/prep;juich_toe/verb;moord/noun;op/prep;word/verb	7	groot/adj;moord/noun;word/verb	3	groot/adj;moord/noun;word/verb	3	groot/adj;juich_toe/verb;moord/noun;word/verb	4	de/det;groot/adj;moord/noun;op/prep;word/verb	5	de/det;groot/adj;moord/noun;op/prep;word/verb	5	de/det;groot/adj;juich_toe/verb;moord/noun;op/prep;word/verb	6
schaal/noun/de_morgen_20030627_01_23/1105	egaal/adj;leg/verb;portie/noun	3	egaal/adj;leg/verb;portie/noun	3	egaal/adj;leg/verb;portie/noun	3	de/det;een/det;egaal/adj;in/prep;leg/verb;op/prep;portie/noun	7	de/det;een/det;egaal/adj;in/prep;leg/verb;op/prep;portie/noun	7	de/det;een/det;egaal/adj;in/prep;leg/verb;op/prep;portie/noun	7	leg/verb	1	leg/verb	1	leg/verb	1	de/det;een/det;in/prep;leg/verb;op/prep	5	de/det;een/det;in/prep;leg/verb;op/prep	5	de/det;een/det;in/prep;leg/verb;op/prep	5
schaal/noun/de_morgen_20030906_01_101/723	effect/noun;oorlog/noun;ruim/adj;word/verb	4	effect/noun;oorlog/noun;ruim/adj;word/verb	4	ben/verb;effect/noun;heb/verb;leven/noun;oorlog/noun;persoonlijk/adj;ruim/adj;voer/verb;word/verb	9	de/det;die/pron;een/det;effect/noun;oorlog/noun;op/prep;ruim/adj;word/verb	8	de/det;die/pron;een/det;effect/noun;oorlog/noun;op/prep;ruim/adj;word/verb	8	ben/verb;de/det;die/pron;een/det;effect/noun;heb/verb;leven/noun;oorlog/noun;op/prep;persoonlijk/adj;ruim/adj;voer/verb;word/verb;zo/adv	14	ruim/adj;word/verb	2	ruim/adj;word/verb	2	persoonlijk/adj;ruim/adj;voer/verb;word/verb	4	die/pron;een/det;ruim/adj;word/verb	4	die/pron;een/det;ruim/adj;word/verb	4	die/pron;een/det;persoonlijk/adj;ruim/adj;voer/verb;word/verb;zo/adv	7
schaal/noun/de_morgen_20040305_01_10/168	benaming/noun;groot/adj;plant/noun;verbouw/verb;word/verb	5	benaming/noun;groot/adj;plant/noun;verbouw/verb;word/verb	5	benaming/noun;groot/adj;plaats_DIM/noun;plant/noun;verbouw/verb;word/verb	6	benaming/noun;de/det;groot/adj;op/prep;plant/noun;verbouw/verb;word/verb	7	benaming/noun;de/det;groot/adj;op/prep;plant/noun;verbouw/verb;word/verb	7	benaming/noun;daar/adv;de/det;groot/adj;het/det;op/prep;plaats_DIM/noun;plant/noun;rond/prep;vandaar/adv;verbouw/verb;word/verb	12	groot/adj;plant/noun;verbouw/verb;word/verb	4	groot/adj;plant/noun;verbouw/verb;word/verb	4	groot/adj;plaats_DIM/noun;plant/noun;verbouw/verb;word/verb	5	groot/adj;op/prep;plant/noun;verbouw/verb;word/verb	5	groot/adj;op/prep;plant/noun;verbouw/verb;word/verb	5	groot/adj;het/det;op/prep;plaats_DIM/noun;plant/noun;rond/prep;verbouw/verb;word/verb	8
schaal/noun/de_morgen_20000904_01_48/46	Chinees/adj;Chinees/noun;groot/adj;organisatie/noun;smokkel/verb	5	Chinees/adj;Chinees/noun;groot/adj;organisatie/noun;smokkel/verb	5	Chinees/adj;Chinees/noun;groot/adj;leider/noun;organisatie/noun;smokkel/verb	6	Chinees/adj;Chinees/noun;de/det;die/pron;een/det;groot/adj;op/prep;organisatie/noun;smokkel/verb;van/prep	10	Chinees/adj;Chinees/noun;de/det;die/pron;een/det;groot/adj;op/prep;organisatie/noun;smokkel/verb;van/prep	10	Chinees/adj;Chinees/noun;de/det;die/pron;een/det;groot/adj;leider/noun;naar/prep;op/prep;organisatie/noun;smokkel/verb;van/prep	12	Chinees/noun;groot/adj;organisatie/noun;smokkel/verb	4	Chinees/noun;groot/adj;organisatie/noun;smokkel/verb	4	Chinees/noun;groot/adj;organisatie/noun;smokkel/verb	4	Chinees/noun;die/pron;een/det;groot/adj;op/prep;organisatie/noun;smokkel/verb	7	Chinees/noun;die/pron;een/det;groot/adj;op/prep;organisatie/noun;smokkel/verb	7	Chinees/noun;die/pron;een/det;groot/adj;naar/prep;op/prep;organisatie/noun;smokkel/verb	8
schaal/noun/de_morgen_20001116_01_109/203	dien_toe/verb;doping/noun;epo/noun;groot/adj;injecteer/verb;verdenk/verb;word/verb	7	dien_toe/verb;doping/noun;epo/noun;groot/adj;injecteer/verb;verdenk/verb;word/verb	7	dien_toe/verb;doping/noun;epo/noun;groot/adj;injecteer/verb;verdenk/verb;word/verb	7	bovendien/adv;dien_toe/verb;doping/noun;epo/noun;groot/adj;injecteer/verb;met/prep;op/prep;van/prep;verdenk/verb;word/verb	11	bovendien/adv;dien_toe/verb;doping/noun;epo/noun;groot/adj;injecteer/verb;met/prep;op/prep;van/prep;verdenk/verb;word/verb	11	bovendien/adv;dien_toe/verb;doping/noun;epo/noun;groot/adj;het/det;hij/pron;injecteer/verb;met/prep;op/prep;van/prep;verdenk/verb;word/verb;zichzelf/pron	14	dien_toe/verb;doping/noun;groot/adj;injecteer/verb;verdenk/verb	5	dien_toe/verb;doping/noun;groot/adj;injecteer/verb;verdenk/verb	5	dien_toe/verb;doping/noun;groot/adj;injecteer/verb;verdenk/verb	5	dien_toe/verb;doping/noun;groot/adj;injecteer/verb;op/prep;van/prep;verdenk/verb	7	dien_toe/verb;doping/noun;groot/adj;injecteer/verb;op/prep;van/prep;verdenk/verb	7	dien_toe/verb;doping/noun;groot/adj;het/det;injecteer/verb;op/prep;van/prep;verdenk/verb	8
