	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
hoopvol/adj/nrc_handelsblad_20011108_40/61/R10	hoopvol/adj/nrc_handelsblad_20011108_40/61	R10	(	punct	(/punct	(	True	R	11			
hoopvol/adj/nrc_handelsblad_20011108_40/61/R11	hoopvol/adj/nrc_handelsblad_20011108_40/61	R11	aanval	noun	aanval/noun	aanval	True	R	12			
hoopvol/adj/nrc_handelsblad_20011108_40/61/R12	hoopvol/adj/nrc_handelsblad_20011108_40/61	R12	)	punct	)/punct	)	True	R	13			
hoopvol/adj/nrc_handelsblad_20011108_40/61/R13	hoopvol/adj/nrc_handelsblad_20011108_40/61	R13	permanent	adj	permanent/adj	permanent	True	R	14			
hoopvol/adj/nrc_handelsblad_20011108_40/61/R14	hoopvol/adj/nrc_handelsblad_20011108_40/61	R14	ben	verb	ben/verb	is	True	R	15	0.33943477	9938754.0	1938.0
hoopvol/adj/nrc_handelsblad_20011108_40/61/R15	hoopvol/adj/nrc_handelsblad_20011108_40/61	R15	stop	verb	stop/verb	gestopt	True	R	16			
hoopvol/adj/nrc_handelsblad_20020712_135/386/L0	hoopvol/adj/nrc_handelsblad_20020712_135/386	L0	deze	det	deze/det	deze	True	L	1	0.173323	719674.0	119.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/L1	hoopvol/adj/nrc_handelsblad_20020712_135/386	L1	als	comp	als/comp	als	True	L	2			
hoopvol/adj/nrc_handelsblad_20020712_135/386/L2	hoopvol/adj/nrc_handelsblad_20020712_135/386	L2	ben	verb	ben/verb	zijn	True	L	3	0.33943477	9938754.0	1938.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/L3	hoopvol/adj/nrc_handelsblad_20020712_135/386	L3	beschamend	adj	beschamend/adj	beschamend	True	L	4	1.438131	1725.0	1.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/L4	hoopvol/adj/nrc_handelsblad_20020712_135/386	L4	en	vg	en/vg	en	True	L	5			
hoopvol/adj/nrc_handelsblad_20020712_135/386/L5	hoopvol/adj/nrc_handelsblad_20020712_135/386	L5	doodzonde	adj	doodzonde/adj	doodzonde	True	L	6	2.5391147000000003	577.0	1.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/L6	hoopvol/adj/nrc_handelsblad_20020712_135/386	L6	,	punct	,/punct	,	True	L	7			
hoopvol/adj/nrc_handelsblad_20020712_135/386/L7	hoopvol/adj/nrc_handelsblad_20020712_135/386	L7	diep_treurig	adj	diep_treurig/adj	dieptreurig	True	L	8			
hoopvol/adj/nrc_handelsblad_20020712_135/386/L8	hoopvol/adj/nrc_handelsblad_20020712_135/386	L8	zal	verb	zal/verb	zou	True	L	9	-0.15482122	1661300.0	198.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/L9	hoopvol/adj/nrc_handelsblad_20020712_135/386	L9	het	det	het/det	Het	True	L	10	0.020375496	11650779.0	1651.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/L10	hoopvol/adj/nrc_handelsblad_20020712_135/386	L10	sentence_delimiter	none	none	<sentence>	none	L	11			
hoopvol/adj/nrc_handelsblad_20020712_135/386/L11	hoopvol/adj/nrc_handelsblad_20020712_135/386	L11	sentence_delimiter	none	none	</sentence>	none	L	12			
hoopvol/adj/nrc_handelsblad_20020712_135/386/L12	hoopvol/adj/nrc_handelsblad_20020712_135/386	L12	.	punct	./punct	.	False	L	13			
hoopvol/adj/nrc_handelsblad_20020712_135/386/L13	hoopvol/adj/nrc_handelsblad_20020712_135/386	L13	graag	adj	graag/adj	graag	False	L	14			
hoopvol/adj/nrc_handelsblad_20020712_135/386/L14	hoopvol/adj/nrc_handelsblad_20020712_135/386	L14	kijk	verb	kijk/verb	keek	False	L	15	1.8311008000000002	140629.0	122.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/L15	hoopvol/adj/nrc_handelsblad_20020712_135/386	L15	publiek	noun	publiek/noun	publiek	False	L	16	0.045018442	89319.0	13.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/R0	hoopvol/adj/nrc_handelsblad_20020712_135/386	R0	tendens	noun	tendens/noun	tendens	True	R	1	2.184643	4030.0	5.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/R1	hoopvol/adj/nrc_handelsblad_20020712_135/386	R1	nu	adv	nu/adv	nu	True	R	2	0.21710654	803160.0	139.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/R2	hoopvol/adj/nrc_handelsblad_20020712_135/386	R2	in	prep	in/prep	in	True	R	3	-0.20423470000000002	9492181.0	1072.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/R3	hoopvol/adj/nrc_handelsblad_20020712_135/386	R3	de	det	de/det	de	True	R	4	0.020179255	28074105.0	3976.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/R4	hoopvol/adj/nrc_handelsblad_20020712_135/386	R4	modder	noun	modder/noun	modder	True	R	5	0.47918192	4476.0	1.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/R5	hoopvol/adj/nrc_handelsblad_20020712_135/386	R5	loop_vast	verb	loop_vast/verb	vastliep	True	R	6	2.237277	3085.0	4.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/R6	hoopvol/adj/nrc_handelsblad_20020712_135/386	R6	.	punct	./punct	.	True	R	7			
hoopvol/adj/nrc_handelsblad_20020712_135/386/R7	hoopvol/adj/nrc_handelsblad_20020712_135/386	R7	sentence_delimiter	none	none	</sentence>	none	R	8			
hoopvol/adj/nrc_handelsblad_20020712_135/386/R8	hoopvol/adj/nrc_handelsblad_20020712_135/386	R8	sentence_delimiter	none	none	<sentence>	none	R	9			
hoopvol/adj/nrc_handelsblad_20020712_135/386/R9	hoopvol/adj/nrc_handelsblad_20020712_135/386	R9	wij	pron	wij/pron	Wij	False	R	10	0.53142875	316273.0	75.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/R10	hoopvol/adj/nrc_handelsblad_20020712_135/386	R10	vind	verb	vind/verb	vinden	False	R	11	0.035664678	541702.0	78.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/R11	hoopvol/adj/nrc_handelsblad_20020712_135/386	R11	het	noun	het/noun	het	False	R	12	0.19076797	764720.0	129.0
hoopvol/adj/nrc_handelsblad_20020712_135/386/R12	hoopvol/adj/nrc_handelsblad_20020712_135/386	R12	volstrekt	adj	volstrekt/adj	volstrekt	False	R	13			
hoopvol/adj/nrc_handelsblad_20020712_135/386/R13	hoopvol/adj/nrc_handelsblad_20020712_135/386	R13	onacceptabel	adj	onacceptabel/adj	onacceptabel	False	R	14			
hoopvol/adj/nrc_handelsblad_20020712_135/386/R14	hoopvol/adj/nrc_handelsblad_20020712_135/386	R14	dat	comp	dat/comp	dat	False	R	15			
hoopvol/adj/nrc_handelsblad_20020712_135/386/R15	hoopvol/adj/nrc_handelsblad_20020712_135/386	R15	het	det	het/det	het	False	R	16	0.020375496	11650779.0	1651.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L0	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L0	zich	pron	zich/pron	zich	True	L	1	-0.0110112615	1097010.0	151.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L1	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L1	toon	verb	toon/verb	toont	True	L	2	1.104522	83591.0	35.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L2	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L2	markt	noun	markt/noun	markt	True	L	3	-0.014114071	87688.0	12.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L3	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L3	de	det	de/det	De	True	L	4	0.020179255	28074105.0	3976.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L4	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L5	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L6	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L6	.	punct	./punct	.	False	L	7			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L7	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L7	dollar	noun	dollar/noun	dollar	False	L	8	-1.8870538000000001	95858.0	2.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L8	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L8	de	det	de/det	de	False	L	9	0.020179255	28074105.0	3976.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L9	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L9	tegen	prep	tegen/prep	tegen	False	L	10	0.20045087	727647.0	123.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L10	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L10	roepia	noun	roepia/noun	roepia	False	L	11			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L11	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L11	9.350	num	9.350/num	9.350	False	L	12			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L12	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L12	hij	pron	hij/pron	hij	False	L	13	0.050654285	2403923.0	353.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L13	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L13	noteer	verb	noteer/verb	noteerde	False	L	14			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L14	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L14	gisteren	adv	gisteren/adv	gisteren	False	L	15	0.12955123	320152.0	50.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/L15	hoopvol/adj/nrc_handelsblad_20010808_88/1056	L15	:	punct	:/punct	:	False	L	16			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R0	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R0	stem	verb	stem/verb	gestemd	True	R	1	4.5955224	34108.0	466.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R1	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R1	,	punct	,/punct	,	True	R	2			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R2	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R2	maar	vg	maar/vg	maar	True	R	3			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R3	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R3	wacht	verb	wacht/verb	wacht	True	R	4	1.3188456	92888.0	48.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R4	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R4	op	prep	op/prep	op	True	R	5	-0.16711473	4502370.0	528.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R5	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R5	het	det	het/det	het	True	R	6	0.020375496	11650779.0	1651.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R6	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R6	nieuw	adj	nieuw/adj	nieuwe	True	R	7	0.61929536	669062.0	171.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R7	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R7	kabinet	noun	kabinet/noun	kabinet	True	R	8	-0.2900983	58468.0	6.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R8	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R8	.	punct	./punct	.	True	R	9			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R9	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R9	sentence_delimiter	none	none	</sentence>	none	R	10			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R10	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R10	sentence_delimiter	none	none	<sentence>	none	R	11			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R11	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R11	morgen	adv	morgen/adv	Morgen	False	R	12			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R12	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R12	weet	verb	weet/verb	weet	False	R	13	-0.25383562	453326.0	49.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R13	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R13	de	det	de/det	de	False	R	14	0.020179255	28074105.0	3976.0
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R14	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R14	wereld	noun	wereld/noun	wereld	False	R	15			
hoopvol/adj/nrc_handelsblad_20010808_88/1056/R15	hoopvol/adj/nrc_handelsblad_20010808_88/1056	R15	of	comp	of/comp	of	False	R	16			
hoopvol/adj/nrc_handelsblad_20020329_68/173/L0	hoopvol/adj/nrc_handelsblad_20020329_68/173	L0	gisteren	adv	gisteren/adv	gisteren	True	L	1	0.12955123	320152.0	50.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/L1	hoopvol/adj/nrc_handelsblad_20020329_68/173	L1	Faber	name	Faber/name	Faber	True	L	2			
hoopvol/adj/nrc_handelsblad_20020329_68/173/L2	hoopvol/adj/nrc_handelsblad_20020329_68/173	L2	zeg	verb	zeg/verb	zei	True	L	3	0.58530927	982307.0	246.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/L3	hoopvol/adj/nrc_handelsblad_20020329_68/173	L3	,	punct	,/punct	,	True	L	4			
hoopvol/adj/nrc_handelsblad_20020329_68/173/L4	hoopvol/adj/nrc_handelsblad_20020329_68/173	L4	""""	punct	"""/punct"	""""	True	L	5			
hoopvol/adj/nrc_handelsblad_20020329_68/173/L5	hoopvol/adj/nrc_handelsblad_20020329_68/173	L5	ben	verb	ben/verb	zijn	True	L	6	0.33943477	9938754.0	1938.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/L6	hoopvol/adj/nrc_handelsblad_20020329_68/173	L6	erbij	pp	erbij/pp	erbij	True	L	7			
hoopvol/adj/nrc_handelsblad_20020329_68/173/L7	hoopvol/adj/nrc_handelsblad_20020329_68/173	L7	ik	pron	ik/pron	ik	True	L	8	0.27286866	2577275.0	472.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/L8	hoopvol/adj/nrc_handelsblad_20020329_68/173	L8	kan	verb	kan/verb	kan	True	L	9	-0.05166366	1969534.0	260.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/L9	hoopvol/adj/nrc_handelsblad_20020329_68/173	L9	dan	adv	dan/adv	dan	True	L	10	0.21023606	853168.0	147.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/L10	hoopvol/adj/nrc_handelsblad_20020329_68/173	L10	dus	vg	dus/vg	dus	True	L	11			
hoopvol/adj/nrc_handelsblad_20020329_68/173/L11	hoopvol/adj/nrc_handelsblad_20020329_68/173	L11	,	punct	,/punct	,	True	L	12			
hoopvol/adj/nrc_handelsblad_20020329_68/173/L12	hoopvol/adj/nrc_handelsblad_20020329_68/173	L12	ben	verb	ben/verb	is	True	L	13	0.33943477	9938754.0	1938.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/L13	hoopvol/adj/nrc_handelsblad_20020329_68/173	L13	demissionair	adj	demissionair/adj	demissionair	True	L	14			
hoopvol/adj/nrc_handelsblad_20020329_68/173/L14	hoopvol/adj/nrc_handelsblad_20020329_68/173	L14	altijd	adv	altijd/adv	altijd	True	L	15	-0.018733317	292821.0	40.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/L15	hoopvol/adj/nrc_handelsblad_20020329_68/173	L15	nog	adv	nog/adv	nog	True	L	16	0.44302097	1683041.0	364.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/R0	hoopvol/adj/nrc_handelsblad_20020329_68/173	R0	.	punct	./punct	.	True	R	1			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R1	hoopvol/adj/nrc_handelsblad_20020329_68/173	R1	sentence_delimiter	none	none	</sentence>	none	R	2			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R2	hoopvol/adj/nrc_handelsblad_20020329_68/173	R2	sentence_delimiter	none	none	<sentence>	none	R	3			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R3	hoopvol/adj/nrc_handelsblad_20020329_68/173	R3	in	prep	in/prep	In	False	R	4	-0.20423470000000002	9492181.0	1072.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/R4	hoopvol/adj/nrc_handelsblad_20020329_68/173	R4	Zwolle	name	Zwolle/name	Zwolle	False	R	5			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R5	hoopvol/adj/nrc_handelsblad_20020329_68/173	R5	teken	verb	teken/verb	tekende	False	R	6			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R6	hoopvol/adj/nrc_handelsblad_20020329_68/173	R6	Faber	name	Faber/name	Faber	False	R	7			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R7	hoopvol/adj/nrc_handelsblad_20020329_68/173	R7	een	det	een/det	een	False	R	8	0.045558932999999996	11075723.0	1612.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/R8	hoopvol/adj/nrc_handelsblad_20020329_68/173	R8	overeenkomst	noun	overeenkomst/noun	overeenkomst	False	R	9			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R9	hoopvol/adj/nrc_handelsblad_20020329_68/173	R9	met	prep	met/prep	met	False	R	10	-0.18007767	4230163.0	491.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/R10	hoopvol/adj/nrc_handelsblad_20020329_68/173	R10	de	det	de/det	de	False	R	11	0.020179255	28074105.0	3976.0
hoopvol/adj/nrc_handelsblad_20020329_68/173/R11	hoopvol/adj/nrc_handelsblad_20020329_68/173	R11	Stichting	name	Stichting/name	Stichting	False	R	12			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R12	hoopvol/adj/nrc_handelsblad_20020329_68/173	R12	Otterstation	name	Otterstation/name	Otterstation	False	R	13			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R13	hoopvol/adj/nrc_handelsblad_20020329_68/173	R13	Nederland	name	Nederland/name	Nederland	False	R	14			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R14	hoopvol/adj/nrc_handelsblad_20020329_68/173	R14	.	punct	./punct	.	False	R	15			
hoopvol/adj/nrc_handelsblad_20020329_68/173/R15	hoopvol/adj/nrc_handelsblad_20020329_68/173	R15	sentence_delimiter	none	none	</sentence>	none	R	16			
hoopvol/adj/nrc_handelsblad_19991105_91/111/L0	hoopvol/adj/nrc_handelsblad_19991105_91/111	L0	het	det	het/det	het	True	L	1	0.020375496	11650779.0	1651.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/L1	hoopvol/adj/nrc_handelsblad_19991105_91/111	L1	noem	verb	noem/verb	noemde	True	L	2	0.5190614	149858.0	35.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/L2	hoopvol/adj/nrc_handelsblad_19991105_91/111	L2	Bekkers	name	Bekkers/name	Bekkers	True	L	3			
hoopvol/adj/nrc_handelsblad_19991105_91/111/L3	hoopvol/adj/nrc_handelsblad_19991105_91/111	L3	W.	name	W./name	W.	True	L	4			
hoopvol/adj/nrc_handelsblad_19991105_91/111/L4	hoopvol/adj/nrc_handelsblad_19991105_91/111	L4	Bewindvoerder	name	Bewindvoerder/name	Bewindvoerder	True	L	5			
hoopvol/adj/nrc_handelsblad_19991105_91/111/L5	hoopvol/adj/nrc_handelsblad_19991105_91/111	L5	sentence_delimiter	none	none	<sentence>	none	L	6			
hoopvol/adj/nrc_handelsblad_19991105_91/111/L6	hoopvol/adj/nrc_handelsblad_19991105_91/111	L6	sentence_delimiter	none	none	</sentence>	none	L	7			
hoopvol/adj/nrc_handelsblad_19991105_91/111/L7	hoopvol/adj/nrc_handelsblad_19991105_91/111	L7	.	punct	./punct	.	False	L	8			
hoopvol/adj/nrc_handelsblad_19991105_91/111/L8	hoopvol/adj/nrc_handelsblad_19991105_91/111	L8	juli	noun	juli/noun	juli	False	L	9			
hoopvol/adj/nrc_handelsblad_19991105_91/111/L9	hoopvol/adj/nrc_handelsblad_19991105_91/111	L9	tot	prep	tot/prep	tot	False	L	10	-0.36412033	1139189.0	110.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/L10	hoopvol/adj/nrc_handelsblad_19991105_91/111	L10	betaling	noun	betaling/noun	betaling	False	L	11			
hoopvol/adj/nrc_handelsblad_19991105_91/111/L11	hoopvol/adj/nrc_handelsblad_19991105_91/111	L11	van	prep	van/prep	van	False	L	12	-0.15759748	12638933.0	1499.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/L12	hoopvol/adj/nrc_handelsblad_19991105_91/111	L12	uitstel	noun	uitstel/noun	uitstel	False	L	13			
hoopvol/adj/nrc_handelsblad_19991105_91/111/L13	hoopvol/adj/nrc_handelsblad_19991105_91/111	L13	nu	adv	nu/adv	nu	False	L	14	0.21710654	803160.0	139.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/L14	hoopvol/adj/nrc_handelsblad_19991105_91/111	L14	heb	verb	heb/verb	heeft	False	L	15	-0.37208167	4034811.0	385.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/L15	hoopvol/adj/nrc_handelsblad_19991105_91/111	L15	Ceteco	name	Ceteco/name	Ceteco	False	L	16			
hoopvol/adj/nrc_handelsblad_19991105_91/111/R0	hoopvol/adj/nrc_handelsblad_19991105_91/111	R0	dat	comp	dat/comp	dat	True	R	1			
hoopvol/adj/nrc_handelsblad_19991105_91/111/R1	hoopvol/adj/nrc_handelsblad_19991105_91/111	R1	alle	det	alle/det	alle	True	R	2	-0.04709764	422543.0	56.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/R2	hoopvol/adj/nrc_handelsblad_19991105_91/111	R2	crediteur	noun	crediteur/noun	crediteuren	True	R	3	2.6256404	522.0	1.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/R3	hoopvol/adj/nrc_handelsblad_19991105_91/111	R3	daarmee	pp	daarmee/pp	daarmee	True	R	4			
hoopvol/adj/nrc_handelsblad_19991105_91/111/R4	hoopvol/adj/nrc_handelsblad_19991105_91/111	R4	heb	verb	heb/verb	hebben	True	R	5	-0.37208167	4034811.0	385.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/R5	hoopvol/adj/nrc_handelsblad_19991105_91/111	R5	stem_in	verb	stem_in/verb	ingestemd	True	R	6	0.1851523	12082.0	2.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/R6	hoopvol/adj/nrc_handelsblad_19991105_91/111	R6	.	punct	./punct	.	True	R	7			
hoopvol/adj/nrc_handelsblad_19991105_91/111/R7	hoopvol/adj/nrc_handelsblad_19991105_91/111	R7	sentence_delimiter	none	none	</sentence>	none	R	8			
hoopvol/adj/nrc_handelsblad_19991105_91/111/R8	hoopvol/adj/nrc_handelsblad_19991105_91/111	R8	sentence_delimiter	none	none	<sentence>	none	R	9			
hoopvol/adj/nrc_handelsblad_19991105_91/111/R9	hoopvol/adj/nrc_handelsblad_19991105_91/111	R9	Ceteco	name	Ceteco/name	Ceteco	False	R	10			
hoopvol/adj/nrc_handelsblad_19991105_91/111/R10	hoopvol/adj/nrc_handelsblad_19991105_91/111	R10	ben	verb	ben/verb	is	False	R	11	0.33943477	9938754.0	1938.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/R11	hoopvol/adj/nrc_handelsblad_19991105_91/111	R11	bezig	adj	bezig/adj	bezig	False	R	12			
hoopvol/adj/nrc_handelsblad_19991105_91/111/R12	hoopvol/adj/nrc_handelsblad_19991105_91/111	R12	groot	adj	groot/adj	grote	False	R	13	-0.6003331000000001	774779.0	59.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/R13	hoopvol/adj/nrc_handelsblad_19991105_91/111	R13	onderdeel	noun	onderdeel/noun	onderdelen	False	R	14			
hoopvol/adj/nrc_handelsblad_19991105_91/111/R14	hoopvol/adj/nrc_handelsblad_19991105_91/111	R14	af	part	af/part	af	False	R	15	-0.24220501	321541.0	35.0
hoopvol/adj/nrc_handelsblad_19991105_91/111/R15	hoopvol/adj/nrc_handelsblad_19991105_91/111	R15	te	comp	te/comp	te	False	R	16			
hoopvol/adj/nrc_handelsblad_20020518_154/95/L0	hoopvol/adj/nrc_handelsblad_20020518_154/95	L0	ben	verb	ben/verb	ben	True	L	1	0.33943477	9938754.0	1938.0
hoopvol/adj/nrc_handelsblad_20020518_154/95/L1	hoopvol/adj/nrc_handelsblad_20020518_154/95	L1	ik	pron	ik/pron	Ik	True	L	2	0.27286866	2577275.0	472.0
hoopvol/adj/nrc_handelsblad_20020518_154/95/L2	hoopvol/adj/nrc_handelsblad_20020518_154/95	L2	sentence_delimiter	none	none	<sentence>	none	L	3			
hoopvol/adj/nrc_handelsblad_20020518_154/95/L3	hoopvol/adj/nrc_handelsblad_20020518_154/95	L3	sentence_delimiter	none	none	</sentence>	none	L	4			
hoopvol/adj/nrc_handelsblad_20020518_154/95/L4	hoopvol/adj/nrc_handelsblad_20020518_154/95	L4	.	punct	./punct	.	False	L	5			
hoopvol/adj/nrc_handelsblad_20020518_154/95/L5	hoopvol/adj/nrc_handelsblad_20020518_154/95	L5	periode	noun	periode/noun	periodes	False	L	6	0.25171405	78068.0	14.0
hoopvol/adj/nrc_handelsblad_20020518_154/95/L6	hoopvol/adj/nrc_handelsblad_20020518_154/95	L6	baan_loos	adj	baan_loos/adj	baanloze	False	L	7			
hoopvol/adj/nrc_handelsblad_20020518_154/95/L7	hoopvol/adj/nrc_handelsblad_20020518_154/95	L7	en	vg	en/vg	en	False	L	8			
hoopvol/adj/nrc_handelsblad_20020518_154/95/L8	hoopvol/adj/nrc_handelsblad_20020518_154/95	L8	werk	noun	werk/noun	werken	False	L	9			
hoopvol/adj/nrc_handelsblad_20020518_154/95/L9	hoopvol/adj/nrc_handelsblad_20020518_154/95	L9	part-time	adj	part-time/adj	parttime	False	L	10			
hoopvol/adj/nrc_handelsblad_20020518_154/95/L10	hoopvol/adj/nrc_handelsblad_20020518_154/95	L10	door	prep	door/prep	door	False	L	11	-0.62097555	1310789.0	98.0
hoopvol/adj/nrc_handelsblad_20020518_154/95/L11	hoopvol/adj/nrc_handelsblad_20020518_154/95	L11	,	punct	,/punct	,	False	L	12			
hoopvol/adj/nrc_handelsblad_20020518_154/95/L12	hoopvol/adj/nrc_handelsblad_20020518_154/95	L12	pensioen	noun	pensioen/noun	pensioen	False	L	13			
hoopvol/adj/nrc_handelsblad_20020518_154/95/L13	hoopvol/adj/nrc_handelsblad_20020518_154/95	L13	klein	adj	klein/adj	klein	False	L	14	-0.62562215	228937.0	17.0
hoopvol/adj/nrc_handelsblad_20020518_154/95/L14	hoopvol/adj/nrc_handelsblad_20020518_154/95	L14	een	det	een/det	een	False	L	15	0.045558932999999996	11075723.0	1612.0
hoopvol/adj/nrc_handelsblad_20020518_154/95/L15	hoopvol/adj/nrc_handelsblad_20020518_154/95	L15	met	prep	met/prep	met	False	L	16	-0.18007767	4230163.0	491.0
hoopvol/adj/nrc_handelsblad_20020518_154/95/R0	hoopvol/adj/nrc_handelsblad_20020518_154/95	R0	stem	verb	stem/verb	gestemd	True	R	1	4.5955224	34108.0	466.0
hoopvol/adj/nrc_handelsblad_20020518_154/95/R1	hoopvol/adj/nrc_handelsblad_20020518_154/95	R1	.	punct	./punct	.	True	R	2			
hoopvol/adj/nrc_handelsblad_20020518_154/95/R2	hoopvol/adj/nrc_handelsblad_20020518_154/95	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
hoopvol/adj/nrc_handelsblad_20020518_154/95/R3	hoopvol/adj/nrc_handelsblad_20020518_154/95	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
