_id	_cws.spoor.foc10.nav.ppmi_weight.bound	_count.spoor.foc10.nav.ppmi_weight.bound	_cws.spoor.foc10.nav.ppmi_sel.bound	_count.spoor.foc10.nav.ppmi_sel.bound	_cws.spoor.foc10.nav.no_ppmi.bound	_count.spoor.foc10.nav.no_ppmi.bound	_cws.spoor.foc10.all.ppmi_weight.bound	_count.spoor.foc10.all.ppmi_weight.bound	_cws.spoor.foc10.all.ppmi_sel.bound	_count.spoor.foc10.all.ppmi_sel.bound	_cws.spoor.foc10.all.no_ppmi.bound	_count.spoor.foc10.all.no_ppmi.bound	_cws.spoor.foc5.nav.ppmi_weight.bound	_count.spoor.foc5.nav.ppmi_weight.bound	_cws.spoor.foc5.nav.ppmi_sel.bound	_count.spoor.foc5.nav.ppmi_sel.bound	_cws.spoor.foc5.nav.no_ppmi.bound	_count.spoor.foc5.nav.no_ppmi.bound	_cws.spoor.foc5.all.ppmi_weight.bound	_count.spoor.foc5.all.ppmi_weight.bound	_cws.spoor.foc5.all.ppmi_sel.bound	_count.spoor.foc5.all.ppmi_sel.bound	_cws.spoor.foc5.all.no_ppmi.bound	_count.spoor.foc5.all.no_ppmi.bound
spoor/noun/het_nieuwsblad_20010502_01_97/474		0		0	krijg/verb	1	in/prep;zijn/det	2	in/prep;zijn/det	2	hij/pron;in/prep;krijg/verb;zijn/det	4		0		0		0	in/prep;zijn/det	2	in/prep;zijn/det	2	in/prep;zijn/det	2
spoor/noun/het_nieuwsblad_20020408_01_374/80	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;de/det;elk/det;ontbreek/verb;van/prep;voorlopig/adj	6	dader/noun;de/det;elk/det;ontbreek/verb;van/prep;voorlopig/adj	6	dader/noun;de/det;elk/det;ontbreek/verb;van/prep;voorlopig/adj	6	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;de/det;elk/det;ontbreek/verb;voorlopig/adj	5	dader/noun;de/det;elk/det;ontbreek/verb;voorlopig/adj	5	dader/noun;de/det;elk/det;ontbreek/verb;voorlopig/adj	5
spoor/noun/het_nieuwsblad_20030902_01_202/362	goed/adj;ploeg/noun;zet/verb	3	goed/adj;ploeg/noun;zet/verb	3	goed/adj;ploeg/noun;rust/noun;zet/verb	4	goed/adj;het/det;op/prep;ploeg/noun;zet/verb;zijn/det	6	goed/adj;het/det;op/prep;ploeg/noun;zet/verb;zijn/det	6	dezelfde/det;goed/adj;het/det;op/prep;ploeg/noun;rust/noun;zet/verb;zijn/det	8	goed/adj;ploeg/noun	2	goed/adj;ploeg/noun	2	goed/adj;ploeg/noun	2	goed/adj;het/det;op/prep;ploeg/noun;zijn/det	5	goed/adj;het/det;op/prep;ploeg/noun;zijn/det	5	goed/adj;het/det;op/prep;ploeg/noun;zijn/det	5
spoor/noun/het_nieuwsblad_20020227_01_355/368	duld/verb;snel/adj	2	duld/verb;snel/adj	2	duld/verb;meer/adj;pak/noun;snel/adj	4	al/adv;duld/verb;het/det;in/prep;niemand/pron;snel/adj;zijn/det	7	al/adv;duld/verb;het/det;in/prep;niemand/pron;snel/adj;zijn/det	7	al/adv;duld/verb;het/det;in/prep;meer/adj;niemand/pron;pak/noun;snel/adj;zijn/det	9	snel/adj	1	snel/adj	1	meer/adj;snel/adj	2	in/prep;niemand/pron;snel/adj;zijn/det	4	in/prep;niemand/pron;snel/adj;zijn/det	4	in/prep;meer/adj;niemand/pron;snel/adj;zijn/det	5
spoor/noun/het_nieuwsblad_19990423_01_149/603	ben/verb;klungel/verb;manipuleer/verb;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	7	ben/verb;klungel/verb;manipuleer/verb;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	7	ben/verb;het/noun;klungel/verb;manipuleer/verb;meer/adj;mooi/adj;proef/verb;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	11	ben/verb;klungel/verb;manipuleer/verb;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	7	ben/verb;klungel/verb;manipuleer/verb;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	7	ben/verb;het/noun;klungel/verb;manipuleer/verb;meer/adj;mooi/adj;niet/adv;proef/verb;trouwens/adv;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb;ze/pron	14	ben/verb;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	5	ben/verb;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	5	ben/verb;meer/adj;mooi/adj;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	7	ben/verb;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	5	ben/verb;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	5	ben/verb;meer/adj;mooi/adj;verplaats/verb;voorwerp/noun;wis_uit/verb;word/verb	7
spoor/noun/het_nieuwsblad_20001230_01_44/16	ben/verb;kom/verb;politie/noun;vervalst/adj	4	ben/verb;kom/verb;politie/noun;vervalst/adj	4	ben/verb;fles/noun;kom/verb;politie/noun;vervalst/adj	5	ben/verb;de/det;het/det;kom/verb;op/prep;politie/noun;van/prep;vervalst/adj	8	ben/verb;de/det;het/det;kom/verb;op/prep;politie/noun;van/prep;vervalst/adj	8	ben/verb;de/det;fles/noun;het/det;kom/verb;op/prep;politie/noun;van/prep;vervalst/adj	9	ben/verb;kom/verb;vervalst/adj	3	ben/verb;kom/verb;vervalst/adj	3	ben/verb;fles/noun;kom/verb;vervalst/adj	4	ben/verb;het/det;kom/verb;op/prep;van/prep;vervalst/adj	6	ben/verb;het/det;kom/verb;op/prep;van/prep;vervalst/adj	6	ben/verb;fles/noun;het/det;kom/verb;op/prep;van/prep;vervalst/adj	7
spoor/noun/het_nieuwsblad_20030308_01_79/31	dokwerker/noun;gefrustreerd/adj;haven/noun;trek/verb;vernieling/noun;vrijdag_middag/noun	6	dokwerker/noun;gefrustreerd/adj;haven/noun;trek/verb;vernieling/noun;vrijdag_middag/noun	6	Vlaams/adj;dokwerker/noun;gefrustreerd/adj;haven/noun;trek/verb;vernieling/noun;vrijdag_middag/noun	7	alle/det;dokwerker/noun;door/prep;een/det;gefrustreerd/adj;haven/noun;trek/verb;van/prep;vernieling/noun;vrijdag_middag/noun	10	alle/det;dokwerker/noun;door/prep;een/det;gefrustreerd/adj;haven/noun;trek/verb;van/prep;vernieling/noun;vrijdag_middag/noun	10	Vlaams/adj;alle/det;dokwerker/noun;door/prep;een/det;gefrustreerd/adj;haven/noun;trek/verb;uit/prep;van/prep;vernieling/noun;vrijdag_middag/noun	12	haven/noun;trek/verb;vernieling/noun;vrijdag_middag/noun	4	haven/noun;trek/verb;vernieling/noun;vrijdag_middag/noun	4	Vlaams/adj;haven/noun;trek/verb;vernieling/noun;vrijdag_middag/noun	5	door/prep;een/det;haven/noun;trek/verb;van/prep;vernieling/noun;vrijdag_middag/noun	7	door/prep;een/det;haven/noun;trek/verb;van/prep;vernieling/noun;vrijdag_middag/noun	7	Vlaams/adj;door/prep;een/det;haven/noun;trek/verb;van/prep;vernieling/noun;vrijdag_middag/noun	8
spoor/noun/het_nieuwsblad_20021001_01_434/144	aanpassing/noun;hoog_snelheid_trein/noun;hst/noun;nieuw/adj	4	aanpassing/noun;hoog_snelheid_trein/noun;hst/noun;nieuw/adj	4	aanpassing/noun;hoog_snelheid_trein/noun;hst/noun;jaar/noun;nieuw/adj	5	aanpassing/noun;al/adv;de/det;een/det;hoog_snelheid_trein/noun;hst/noun;in/prep;nieuw/adj;van/prep	9	aanpassing/noun;al/adv;de/det;een/det;hoog_snelheid_trein/noun;hst/noun;in/prep;nieuw/adj;van/prep	9	aan/prep;aanpassing/noun;al/adv;de/det;een/det;hoog_snelheid_trein/noun;hst/noun;in/prep;jaar/noun;nieuw/adj;van/prep;voor/prep	12	aanpassing/noun;hoog_snelheid_trein/noun;hst/noun	3	aanpassing/noun;hoog_snelheid_trein/noun;hst/noun	3	aanpassing/noun;hoog_snelheid_trein/noun;hst/noun	3	aanpassing/noun;de/det;hoog_snelheid_trein/noun;hst/noun;van/prep	5	aanpassing/noun;de/det;hoog_snelheid_trein/noun;hst/noun;van/prep	5	aanpassing/noun;de/det;hoog_snelheid_trein/noun;hst/noun;van/prep;voor/prep	6
spoor/noun/het_nieuwsblad_19990320_01_690/278	dader/noun	1	dader/noun	1	dader/noun	1	dader/noun;de/det;geen/det;van/prep	4	dader/noun;de/det;geen/det;van/prep	4	dader/noun;de/det;geen/det;van/prep	4	dader/noun	1	dader/noun	1	dader/noun	1	dader/noun;de/det;geen/det;van/prep	4	dader/noun;de/det;geen/det;van/prep	4	dader/noun;de/det;geen/det;van/prep	4
spoor/noun/het_nieuwsblad_20011221_01_602/59	ben/verb;dader/noun	2	ben/verb;dader/noun	2	ben/verb;dader/noun	2	ben/verb;dader/noun;de/det;er/adv;geen/det;van/prep	6	ben/verb;dader/noun;de/det;er/adv;geen/det;van/prep	6	ben/verb;dader/noun;de/det;er/adv;geen/det;van/prep	6	ben/verb;dader/noun	2	ben/verb;dader/noun	2	ben/verb;dader/noun	2	ben/verb;dader/noun;de/det;er/adv;geen/det	5	ben/verb;dader/noun;de/det;er/adv;geen/det	5	ben/verb;dader/noun;de/det;er/adv;geen/det	5
spoor/noun/het_nieuwsblad_20000310_01_388/242	ben/verb;dader/noun	2	ben/verb;dader/noun	2	ben/verb;dader/noun	2	ben/verb;dader/noun;de/det;er/adv;geen/det;van/prep	6	ben/verb;dader/noun;de/det;er/adv;geen/det;van/prep	6	ben/verb;dader/noun;de/det;er/adv;geen/det;van/prep	6	ben/verb;dader/noun	2	ben/verb;dader/noun	2	ben/verb;dader/noun	2	ben/verb;dader/noun;de/det;er/adv;geen/det	5	ben/verb;dader/noun;de/det;er/adv;geen/det	5	ben/verb;dader/noun;de/det;er/adv;geen/det	5
spoor/noun/het_nieuwsblad_20040211_02_647/834	aangebrand/adj;agent/noun;aluminium_folie/noun;bruin/adj;heroïne/noun;poeder/noun	6	aangebrand/adj;agent/noun;aluminium_folie/noun;bruin/adj;heroïne/noun;poeder/noun	6	aangebrand/adj;agent/noun;aluminium_folie/noun;bruin/adj;heroïne/noun;poeder/noun;zak_DIM/noun	7	aangebrand/adj;agent/noun;aluminium_folie/noun;bruin/adj;de/det;een/det;heroïne/noun;poeder/noun;van/prep	9	aangebrand/adj;agent/noun;aluminium_folie/noun;bruin/adj;de/det;een/det;heroïne/noun;poeder/noun;van/prep	9	aangebrand/adj;agent/noun;aluminium_folie/noun;bruin/adj;de/det;een/det;heroïne/noun;met/prep;poeder/noun;van/prep;zak_DIM/noun	11	aangebrand/adj;aluminium_folie/noun;heroïne/noun;poeder/noun	4	aangebrand/adj;aluminium_folie/noun;heroïne/noun;poeder/noun	4	aangebrand/adj;aluminium_folie/noun;heroïne/noun;poeder/noun	4	aangebrand/adj;aluminium_folie/noun;heroïne/noun;poeder/noun;van/prep	5	aangebrand/adj;aluminium_folie/noun;heroïne/noun;poeder/noun;van/prep	5	aangebrand/adj;aluminium_folie/noun;heroïne/noun;met/prep;poeder/noun;van/prep	6
spoor/noun/het_nieuwsblad_19990903_01_418/154	aankomst/noun;alarm/noun;ben/verb;dader/noun;verwittig/verb	5	aankomst/noun;alarm/noun;ben/verb;dader/noun;verwittig/verb	5	aankomst/noun;alarm/noun;ben/verb;dader/noun;verwittig/verb	5	aankomst/noun;alarm/noun;ben/verb;bij/prep;dader/noun;de/det;er/adv;geen/det;het/det;meer/adv;van/prep;verwittig/verb;via/prep	13	aankomst/noun;alarm/noun;ben/verb;bij/prep;dader/noun;de/det;er/adv;geen/det;het/det;meer/adv;van/prep;verwittig/verb;via/prep	13	aankomst/noun;alarm/noun;ben/verb;bij/prep;dader/noun;de/det;er/adv;geen/det;het/det;meer/adv;van/prep;verwittig/verb;via/prep	13	aankomst/noun;ben/verb;dader/noun	3	aankomst/noun;ben/verb;dader/noun	3	aankomst/noun;ben/verb;dader/noun	3	aankomst/noun;ben/verb;bij/prep;dader/noun;de/det;er/adv;geen/det;meer/adv;van/prep	9	aankomst/noun;ben/verb;bij/prep;dader/noun;de/det;er/adv;geen/det;meer/adv;van/prep	9	aankomst/noun;ben/verb;bij/prep;dader/noun;de/det;er/adv;geen/det;meer/adv;van/prep	9
spoor/noun/het_nieuwsblad_19990518_01_132/547	verdien/verb	1	verdien/verb	1	trainer/noun;verdien/verb	2	van/prep;verdien/verb;zijn/det	3	van/prep;verdien/verb;zijn/det	3	als/prep;hij/pron;trainer/noun;van/prep;verdien/verb;zijn/det	6	verdien/verb	1	verdien/verb	1	trainer/noun;verdien/verb	2	van/prep;verdien/verb;zijn/det	3	van/prep;verdien/verb;zijn/det	3	als/prep;hij/pron;trainer/noun;van/prep;verdien/verb;zijn/det	6
spoor/noun/het_nieuwsblad_20011208_01_668/114	ben/verb;ontdek/verb;tijd/noun	3	ben/verb;ontdek/verb;tijd/noun	3	behandel/verb;ben/verb;ontdek/verb;tijd/noun	4	ben/verb;de/det;het/det;ontdek/verb;op/prep;tijd/noun;van/prep	7	ben/verb;de/det;het/det;ontdek/verb;op/prep;tijd/noun;van/prep	7	behandel/verb;ben/verb;de/det;het/det;ontdek/verb;op/prep;tijd/noun;van/prep	8	ontdek/verb;tijd/noun	2	ontdek/verb;tijd/noun	2	ontdek/verb;tijd/noun	2	de/det;ontdek/verb;tijd/noun;van/prep	4	de/det;ontdek/verb;tijd/noun;van/prep	4	de/det;ontdek/verb;tijd/noun;van/prep	4
spoor/noun/het_nieuwsblad_20000603_01_163/92	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;de/det;elk/det;ontbreek/verb;van/prep;voorlopig/adj	6	dader/noun;de/det;elk/det;ontbreek/verb;van/prep;voorlopig/adj	6	dader/noun;de/det;elk/det;ontbreek/verb;van/prep;voorlopig/adj	6	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;de/det;elk/det;ontbreek/verb;voorlopig/adj	5	dader/noun;de/det;elk/det;ontbreek/verb;voorlopig/adj	5	dader/noun;de/det;elk/det;ontbreek/verb;voorlopig/adj	5
spoor/noun/het_nieuwsblad_20041020_01_301/10	vandaal/noun	1	vandaal/noun	1	vandaal/noun	1	geen/det;van/prep;vandaal/noun	3	geen/det;van/prep;vandaal/noun	3	geen/det;van/prep;vandaal/noun	3	vandaal/noun	1	vandaal/noun	1	vandaal/noun	1	geen/det;van/prep;vandaal/noun	3	geen/det;van/prep;vandaal/noun	3	geen/det;van/prep;vandaal/noun	3
spoor/noun/het_nieuwsblad_20020722_01_170/70	word/verb	1	word/verb	1	word/verb	1	het/det;in/prep;van/prep;word/verb	4	het/det;in/prep;van/prep;word/verb	4	het/det;in/prep;van/prep;word/verb	4	word/verb	1	word/verb	1	word/verb	1	het/det;van/prep;word/verb	3	het/det;van/prep;word/verb	3	het/det;van/prep;word/verb	3
spoor/noun/het_nieuwsblad_19990601_01_22/111	ben/verb;dood/noun;geweld/noun;word/verb	4	ben/verb;dood/noun;geweld/noun;word/verb	4	ben/verb;dood/noun;geweld/noun;handel_af/verb;word/verb	5	ben/verb;de/det;dood/noun;een/det;er/adv;geen/det;geweld/noun;van/prep;word/verb	9	ben/verb;de/det;dood/noun;een/det;er/adv;geen/det;geweld/noun;van/prep;word/verb	9	als/prep;ben/verb;de/det;dood/noun;een/det;er/adv;geen/det;geweld/noun;handel_af/verb;van/prep;word/verb	11	ben/verb;geweld/noun	2	ben/verb;geweld/noun	2	ben/verb;geweld/noun	2	ben/verb;de/det;er/adv;geen/det;geweld/noun;van/prep	6	ben/verb;de/det;er/adv;geen/det;geweld/noun;van/prep	6	ben/verb;de/det;er/adv;geen/det;geweld/noun;van/prep	6
spoor/noun/het_nieuwsblad_20011226_01_310/79	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;de/det;elk/det;ontbreek/verb;van/prep;voorlopig/adj	6	dader/noun;de/det;elk/det;ontbreek/verb;van/prep;voorlopig/adj	6	dader/noun;de/det;elk/det;ontbreek/verb;van/prep;voorlopig/adj	6	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;ontbreek/verb;voorlopig/adj	3	dader/noun;de/det;elk/det;ontbreek/verb;voorlopig/adj	5	dader/noun;de/det;elk/det;ontbreek/verb;voorlopig/adj	5	dader/noun;de/det;elk/det;ontbreek/verb;voorlopig/adj	5
spoor/noun/het_nieuwsblad_20040720_01_214/557	doorzoek/verb;gerechtelijk/adj;laboratorium/noun;politie/noun	4	doorzoek/verb;gerechtelijk/adj;laboratorium/noun;politie/noun	4	doorzoek/verb;gerechtelijk/adj;laboratorium/noun;pand/noun;politie/noun	5	de/det;doorzoek/verb;gerechtelijk/adj;het/det;laboratorium/noun;naar/prep;politie/noun;van/prep	8	de/det;doorzoek/verb;gerechtelijk/adj;het/det;laboratorium/noun;naar/prep;politie/noun;van/prep	8	de/det;doorzoek/verb;gerechtelijk/adj;het/det;laboratorium/noun;naar/prep;pand/noun;politie/noun;van/prep	9	doorzoek/verb;politie/noun	2	doorzoek/verb;politie/noun	2	doorzoek/verb;pand/noun;politie/noun	3	doorzoek/verb;het/det;naar/prep;politie/noun	4	doorzoek/verb;het/det;naar/prep;politie/noun	4	doorzoek/verb;het/det;naar/prep;pand/noun;politie/noun	5
spoor/noun/het_nieuwsblad_20030613_01_33/39	blokkeer/verb;station/noun	2	blokkeer/verb;station/noun	2	arbeider/noun;blokkeer/verb;station/noun	3	blokkeer/verb;de/det;het/det;in/prep;station/noun;van/prep	6	blokkeer/verb;de/det;het/det;in/prep;station/noun;van/prep	6	arbeider/noun;blokkeer/verb;de/det;het/det;in/prep;station/noun;van/prep	7	blokkeer/verb;station/noun	2	blokkeer/verb;station/noun	2	arbeider/noun;blokkeer/verb;station/noun	3	blokkeer/verb;de/det;het/det;in/prep;station/noun;van/prep	6	blokkeer/verb;de/det;het/det;in/prep;station/noun;van/prep	6	arbeider/noun;blokkeer/verb;de/det;het/det;in/prep;station/noun;van/prep	7
spoor/noun/het_nieuwsblad_20020627_01_270/52	goed/adj;meen/verb;nieuw/adj;word/verb;zet/verb	5	goed/adj;meen/verb;nieuw/adj;word/verb;zet/verb	5	goed/adj;invoering/noun;kan/verb;meen/verb;nieuw/adj;word/verb;zet/verb	7	de/det;goed/adj;het/det;meen/verb;nieuw/adj;op/prep;van/prep;word/verb;zet/verb	9	de/det;goed/adj;het/det;meen/verb;nieuw/adj;op/prep;van/prep;word/verb;zet/verb	9	de/det;goed/adj;het/det;invoering/noun;kan/verb;meen/verb;nieuw/adj;op/prep;van/prep;word/verb;zet/verb	11	goed/adj;word/verb;zet/verb	3	goed/adj;word/verb;zet/verb	3	goed/adj;kan/verb;word/verb;zet/verb	4	de/det;goed/adj;het/det;op/prep;word/verb;zet/verb	6	de/det;goed/adj;het/det;op/prep;word/verb;zet/verb	6	de/det;goed/adj;het/det;kan/verb;op/prep;word/verb;zet/verb	7
spoor/noun/het_nieuwsblad_19990403_01_615/347	bekeuring/noun;laat_na/verb;rijk_weg/noun	3	bekeuring/noun;laat_na/verb;rijk_weg/noun	3	bekeuring/noun;breng_teweeg/verb;laat_na/verb;rijk_weg/noun	4	bekeuring/noun;de/det;een/det;laat_na/verb;langs/prep;na/part;ook/adv;rijk_weg/noun;zijn/det	9	bekeuring/noun;de/det;een/det;laat_na/verb;langs/prep;na/part;ook/adv;rijk_weg/noun;zijn/det	9	bekeuring/noun;breng_teweeg/verb;de/det;een/det;laat_na/verb;langs/prep;na/part;ook/adv;rijk_weg/noun;zijn/det	10	laat_na/verb	1	laat_na/verb	1	breng_teweeg/verb;laat_na/verb	2	laat_na/verb;na/part;ook/adv;zijn/det	4	laat_na/verb;na/part;ook/adv;zijn/det	4	breng_teweeg/verb;laat_na/verb;na/part;ook/adv;zijn/det	5
spoor/noun/het_nieuwsblad_20020216_01_790/785	heb/verb;kom/verb;ruimschoots/adj;verdien/verb	4	heb/verb;kom/verb;ruimschoots/adj;verdien/verb	4	heb/verb;kom/verb;liter/noun;ruimschoots/adj;verdien/verb	5	al/adv;de/det;heb/verb;hun/det;kom/verb;ruimschoots/adj;verdien/verb	7	al/adv;de/det;heb/verb;hun/det;kom/verb;ruimschoots/adj;verdien/verb	7	al/adv;de/det;heb/verb;hun/det;kom/verb;liter/noun;ruimschoots/adj;uit/prep;verdien/verb	9	heb/verb;ruimschoots/adj;verdien/verb	3	heb/verb;ruimschoots/adj;verdien/verb	3	heb/verb;ruimschoots/adj;verdien/verb	3	al/adv;de/det;heb/verb;hun/det;ruimschoots/adj;verdien/verb	6	al/adv;de/det;heb/verb;hun/det;ruimschoots/adj;verdien/verb	6	al/adv;de/det;heb/verb;hun/det;ruimschoots/adj;verdien/verb	6
spoor/noun/het_nieuwsblad_20020219_01_346/437	blijf/verb;breng/verb;juist/adj;n/noun;ons/noun;overwinning/noun	6	blijf/verb;breng/verb;juist/adj;n/noun;ons/noun;overwinning/noun	6	blijf/verb;breng/verb;geloof/verb;juist/adj;kan/verb;n/noun;ons/noun;overwinning/noun	8	blijf/verb;breng/verb;het/det;juist/adj;n/noun;ons/noun;op/prep;overwinning/noun;terug/adv	9	blijf/verb;breng/verb;het/det;juist/adj;n/noun;ons/noun;op/prep;overwinning/noun;terug/adv	9	blijf/verb;breng/verb;geloof/verb;het/det;juist/adj;kan/verb;n/noun;ons/noun;op/prep;overwinning/noun;terug/adv	11	breng/verb;juist/adj;ons/noun	3	breng/verb;juist/adj;ons/noun	3	breng/verb;juist/adj;kan/verb;ons/noun	4	breng/verb;het/det;juist/adj;ons/noun;op/prep;terug/adv	6	breng/verb;het/det;juist/adj;ons/noun;op/prep;terug/adv	6	breng/verb;het/det;juist/adj;kan/verb;ons/noun;op/prep;terug/adv	7
spoor/noun/het_nieuwsblad_20031113_01_219/71	verdien/verb	1	verdien/verb	1	trainer/noun;verdien/verb	2	bij/prep;verdien/verb;zijn/det	3	bij/prep;verdien/verb;zijn/det	3	als/prep;bij/prep;hij/pron;trainer/noun;verdien/verb;zijn/det	6	verdien/verb	1	verdien/verb	1	trainer/noun;verdien/verb	2	bij/prep;verdien/verb;zijn/det	3	bij/prep;verdien/verb;zijn/det	3	als/prep;bij/prep;trainer/noun;verdien/verb;zijn/det	5
spoor/noun/het_nieuwsblad_20010227_01_360/22	ben/verb;carnavalisten/noun;laat_na/verb;maandag_ochtend/noun	4	ben/verb;carnavalisten/noun;laat_na/verb;maandag_ochtend/noun	4	ben/verb;carnavalisten/noun;hart/noun;laat_na/verb;maandag_ochtend/noun;mag/verb;sommig/adj	7	al/adv;ben/verb;bij/prep;carnavalisten/noun;de/det;het/det;laat_na/verb;maandag_ochtend/noun	8	al/adv;ben/verb;bij/prep;carnavalisten/noun;de/det;het/det;laat_na/verb;maandag_ochtend/noun	8	al/adv;ben/verb;bij/prep;carnavalisten/noun;dan/adv;de/det;hart/noun;het/det;laat_na/verb;maandag_ochtend/noun;mag/verb;met/prep;sommig/adj;toch/adv	14	ben/verb;laat_na/verb;maandag_ochtend/noun	3	ben/verb;laat_na/verb;maandag_ochtend/noun	3	ben/verb;laat_na/verb;maandag_ochtend/noun;mag/verb;sommig/adj	5	al/adv;ben/verb;bij/prep;laat_na/verb;maandag_ochtend/noun	5	al/adv;ben/verb;bij/prep;laat_na/verb;maandag_ochtend/noun	5	al/adv;ben/verb;bij/prep;dan/adv;laat_na/verb;maandag_ochtend/noun;mag/verb;sommig/adj;toch/adv	9
spoor/noun/het_nieuwsblad_20000208_01_96/301	ace/noun;goed/adj;zet/verb	3	ace/noun;goed/adj;zet/verb	3	ace/noun;getuig/verb;goed/adj;zet/verb	4	ace/noun;goed/adj;het/det;op/prep;van/prep;zet/verb	6	ace/noun;goed/adj;het/det;op/prep;van/prep;zet/verb	6	ace/noun;alweer/adv;getuig/verb;goed/adj;het/det;op/prep;van/prep;zet/verb	8	goed/adj	1	goed/adj	1	getuig/verb;goed/adj	2	goed/adj;het/det;op/prep	3	goed/adj;het/det;op/prep	3	getuig/verb;goed/adj;het/det;op/prep	4
spoor/noun/het_nieuwsblad_20030906_01_477/216	tijd/noun;trein_verkeer/noun	2	tijd/noun;trein_verkeer/noun	2	kort/adj;sluit_af/verb;tijd/noun;trein_verkeer/noun	4	alle/det;de/det;ook/adv;tijd/noun;trein_verkeer/noun	5	alle/det;de/det;ook/adv;tijd/noun;trein_verkeer/noun	5	af/part;alle/det;de/det;kort/adj;ook/adv;sluit_af/verb;tijd/noun;trein_verkeer/noun;voor/prep	9		0		0	sluit_af/verb	1	de/det;ook/adv	2	de/det;ook/adv	2	de/det;ook/adv;sluit_af/verb	3
spoor/noun/het_nieuwsblad_20040422_01_72/425	jeugd_speler/noun;volg/verb	2	jeugd_speler/noun;volg/verb	2	jeugd_speler/noun;stap_over/verb;volg/verb	3	in/prep;jeugd_speler/noun;minstens/adv;naar/prep;volg/verb	5	in/prep;jeugd_speler/noun;minstens/adv;naar/prep;volg/verb	5	in/prep;jeugd_speler/noun;mijn/det;minstens/adv;naar/prep;stap_over/verb;volg/verb	7	jeugd_speler/noun	1	jeugd_speler/noun	1	jeugd_speler/noun	1	in/prep;jeugd_speler/noun;minstens/adv	3	in/prep;jeugd_speler/noun;minstens/adv	3	in/prep;jeugd_speler/noun;mijn/det;minstens/adv	4
spoor/noun/het_nieuwsblad_20010920_01_256/183	loop/verb;station/noun	2	loop/verb;station/noun	2	loop/verb;station/noun	2	het/det;loop/verb;station/noun;van/prep	4	het/det;loop/verb;station/noun;van/prep	4	aan/prep;het/det;loop/verb;station/noun;tot/prep;van/prep;zelfs/adv	7	loop/verb	1	loop/verb	1	loop/verb	1	het/det;loop/verb	2	het/det;loop/verb	2	aan/prep;het/det;loop/verb;tot/prep;zelfs/adv	5
spoor/noun/het_nieuwsblad_19990116_01_381/68	geweld/noun;vind/verb	2	geweld/noun;vind/verb	2	geweld/noun;vind/verb	2	de/det;geen/det;geweld/noun;van/prep;vind/verb	5	de/det;geen/det;geweld/noun;van/prep;vind/verb	5	de/det;geen/det;geweld/noun;van/prep;vind/verb	5	geweld/noun;vind/verb	2	geweld/noun;vind/verb	2	geweld/noun;vind/verb	2	de/det;geen/det;geweld/noun;van/prep;vind/verb	5	de/det;geen/det;geweld/noun;van/prep;vind/verb	5	de/det;geen/det;geweld/noun;van/prep;vind/verb	5
