_id	_cws.zwart.foc10.nav.weight.bound	_cws.zwart.foc10.nav.selection.bound	_cws.zwart.foc10.nav.noweight.bound	_cws.zwart.foc10.all.weight.bound	_cws.zwart.foc10.all.selection.bound	_cws.zwart.foc10.all.noweight.bound	_cws.zwart.foc5.nav.weight.bound	_cws.zwart.foc5.nav.selection.bound	_cws.zwart.foc5.nav.noweight.bound	_cws.zwart.foc5.all.weight.bound	_cws.zwart.foc5.all.selection.bound	_cws.zwart.foc5.all.noweight.bound	_cws.zwart.foc10.nav.weight.nobound	_cws.zwart.foc10.nav.selection.nobound	_cws.zwart.foc10.nav.noweight.nobound	_cws.zwart.foc10.all.weight.nobound	_cws.zwart.foc10.all.selection.nobound	_cws.zwart.foc10.all.noweight.nobound	_cws.zwart.foc5.nav.weight.nobound	_cws.zwart.foc5.nav.selection.nobound	_cws.zwart.foc5.nav.noweight.nobound	_cws.zwart.foc5.all.weight.nobound	_cws.zwart.foc5.all.selection.nobound	_cws.zwart.foc5.all.noweight.nobound
zwart/adj/parool_20010608_95/161	ben/verb;eerder/adj;type/noun	ben/verb;eerder/adj;type/noun	ben/verb;eerder/adj;type/noun	aan/part;altijd/adv;ben/verb;eerder/adj;er/adv;halverwege/prep;je/pron;met/prep;nog/adv;type/noun;zo/adv	aan/part;altijd/adv;ben/verb;eerder/adj;er/adv;halverwege/prep;je/pron;met/prep;nog/adv;type/noun;zo/adv	aan/part;altijd/adv;ben/verb;eerder/adj;er/adv;halverwege/prep;je/pron;met/prep;nog/adv;type/noun;zo/adv	ben/verb;type/noun	ben/verb;type/noun	ben/verb;type/noun	aan/part;ben/verb;met/prep;type/noun	aan/part;ben/verb;met/prep;type/noun	aan/part;ben/verb;met/prep;type/noun	ben/verb;eerder/adj;type/noun	ben/verb;eerder/adj;type/noun	ben/verb;eerder/adj;type/noun	aan/part;altijd/adv;ben/verb;eerder/adj;er/adv;halverwege/prep;je/pron;met/prep;nog/adv;type/noun;zo/adv	aan/part;altijd/adv;ben/verb;eerder/adj;er/adv;halverwege/prep;je/pron;met/prep;nog/adv;type/noun;zo/adv	aan/part;altijd/adv;ben/verb;eerder/adj;er/adv;halverwege/prep;je/pron;met/prep;nog/adv;type/noun;zo/adv	ben/verb;type/noun	ben/verb;type/noun	ben/verb;type/noun	aan/part;ben/verb;met/prep;type/noun	aan/part;ben/verb;met/prep;type/noun	aan/part;ben/verb;met/prep;type/noun
zwart/adj/parool_20010609_99/223	komedie/noun;minuut/noun;toneelstuk/noun	komedie/noun;minuut/noun;toneelstuk/noun	komedie/noun;minuut/noun;toneelstuk/noun	als/prep;die/pron;een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	als/prep;die/pron;een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	als/prep;die/pron;een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	komedie/noun;minuut/noun;toneelstuk/noun	komedie/noun;minuut/noun;toneelstuk/noun	komedie/noun;minuut/noun;toneelstuk/noun	een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	komedie/noun;minuut/noun;toneelstuk/noun	komedie/noun;minuut/noun;toneelstuk/noun	komedie/noun;minuut/noun;toneelstuk/noun	als/prep;die/pron;een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	als/prep;die/pron;een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	als/prep;die/pron;een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	komedie/noun;minuut/noun;toneelstuk/noun	komedie/noun;minuut/noun;toneelstuk/noun	komedie/noun;minuut/noun;toneelstuk/noun	een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep	een/det;komedie/noun;minuut/noun;naar/prep;toneelstuk/noun;van/prep
zwart/adj/parool_20010704_18/165	gratis/adj;grotesk/adj;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	gratis/adj;grotesk/adj;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	gratis/adj;grotesk/adj;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;die/pron;een/det;gratis/adj;grotesk/adj;hij/pron;in/prep;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;die/pron;een/det;gratis/adj;grotesk/adj;hij/pron;in/prep;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;die/pron;een/det;gratis/adj;grotesk/adj;hij/pron;in/prep;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	grotesk/adj;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	grotesk/adj;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	grotesk/adj;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;grotesk/adj;hij/pron;in/prep;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;grotesk/adj;hij/pron;in/prep;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;grotesk/adj;hij/pron;in/prep;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	gratis/adj;grotesk/adj;komedie/noun;mik/verb;onderschat/adj;speel/verb;tegelijkertijd/adj	gratis/adj;grotesk/adj;komedie/noun;mik/verb;onderschat/adj;speel/verb;tegelijkertijd/adj	gratis/adj;grotesk/adj;komedie/noun;mik/verb;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;die/pron;een/det;gratis/adj;grotesk/adj;hij/pron;in/prep;komedie/noun;mik/verb;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;die/pron;een/det;gratis/adj;grotesk/adj;hij/pron;in/prep;komedie/noun;mik/verb;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;die/pron;een/det;gratis/adj;grotesk/adj;hij/pron;in/prep;komedie/noun;mik/verb;onderschat/adj;speel/verb;tegelijkertijd/adj	grotesk/adj;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	grotesk/adj;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	grotesk/adj;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;grotesk/adj;hij/pron;in/prep;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;grotesk/adj;hij/pron;in/prep;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj	deze/det;grotesk/adj;hij/pron;in/prep;komedie/noun;onderschat/adj;speel/verb;tegelijkertijd/adj
zwart/adj/parool_20010711_24/112	onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;rook/noun;volgens/prep;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;rook/noun;volgens/prep;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;rook/noun;volgens/prep;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;station/noun;trein/noun;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;station/noun;trein/noun;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;station/noun;trein/noun;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;op/prep;rook/noun;station/noun;trein/noun;uit/prep;volgens/prep;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;op/prep;rook/noun;station/noun;trein/noun;uit/prep;volgens/prep;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;op/prep;rook/noun;station/noun;trein/noun;uit/prep;volgens/prep;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun	aan/prep;de/det;door/prep;het/det;onttrek/verb;ooggetuige/noun;rook/noun;word/verb;zicht/noun
zwart/adj/parool_20010720_50/791	kind/noun;vind/verb;vraag/noun;wit/adj	kind/noun;vind/verb;vraag/noun;wit/adj	kind/noun;vind/verb;vraag/noun;wit/adj	bijvoorbeeld/adv;de/det;een/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vind/verb;vraag/noun;wat/pron;wit/adj;zelf/adv	bijvoorbeeld/adv;de/det;een/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vind/verb;vraag/noun;wat/pron;wit/adj;zelf/adv	bijvoorbeeld/adv;de/det;een/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vind/verb;vraag/noun;wat/pron;wit/adj;zelf/adv	kind/noun;vraag/noun	kind/noun;vraag/noun	kind/noun;vraag/noun	bijvoorbeeld/adv;de/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vraag/noun	bijvoorbeeld/adv;de/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vraag/noun	bijvoorbeeld/adv;de/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vraag/noun	kind/noun;vind/verb;vraag/noun;wit/adj	kind/noun;vind/verb;vraag/noun;wit/adj	kind/noun;vind/verb;vraag/noun;wit/adj	bijvoorbeeld/adv;de/det;een/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vind/verb;vraag/noun;wat/pron;wit/adj;zelf/adv	bijvoorbeeld/adv;de/det;een/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vind/verb;vraag/noun;wat/pron;wit/adj;zelf/adv	bijvoorbeeld/adv;de/det;een/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vind/verb;vraag/noun;wat/pron;wit/adj;zelf/adv	kind/noun;vraag/noun	kind/noun;vraag/noun	kind/noun;vraag/noun	bijvoorbeeld/adv;de/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vraag/noun	bijvoorbeeld/adv;de/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vraag/noun	bijvoorbeeld/adv;de/det;in/prep;kind/noun;niet/adv;thuis/part;van/prep;vraag/noun
zwart/adj/parool_20010815_17/171	dreig/verb;gezin/noun;minuut/noun;uitgebreid/adj;val/verb	dreig/verb;gezin/noun;minuut/noun;uitgebreid/adj;val/verb	dreig/verb;gezin/noun;minuut/noun;uitgebreid/adj;val/verb	dat/pron;dreig/verb;een/det;gezin/noun;minuut/noun;over/prep;uiteen/adv;uitgebreid/adj;val/verb	dat/pron;dreig/verb;een/det;gezin/noun;minuut/noun;over/prep;uiteen/adv;uitgebreid/adj;val/verb	dat/pron;dreig/verb;een/det;gezin/noun;minuut/noun;over/prep;uiteen/adv;uitgebreid/adj;val/verb	dreig/verb;gezin/noun;uitgebreid/adj	dreig/verb;gezin/noun;uitgebreid/adj	dreig/verb;gezin/noun;uitgebreid/adj	dat/pron;dreig/verb;een/det;gezin/noun;over/prep;uiteen/adv;uitgebreid/adj	dat/pron;dreig/verb;een/det;gezin/noun;over/prep;uiteen/adv;uitgebreid/adj	dat/pron;dreig/verb;een/det;gezin/noun;over/prep;uiteen/adv;uitgebreid/adj	dreig/verb;gezin/noun;minuut/noun;uitgebreid/adj;val/verb	dreig/verb;gezin/noun;minuut/noun;uitgebreid/adj;val/verb	dreig/verb;gezin/noun;minuut/noun;uitgebreid/adj;val/verb	dat/pron;dreig/verb;een/det;gezin/noun;minuut/noun;over/prep;uiteen/adv;uitgebreid/adj;val/verb	dat/pron;dreig/verb;een/det;gezin/noun;minuut/noun;over/prep;uiteen/adv;uitgebreid/adj;val/verb	dat/pron;dreig/verb;een/det;gezin/noun;minuut/noun;over/prep;uiteen/adv;uitgebreid/adj;val/verb	dreig/verb;gezin/noun;uitgebreid/adj	dreig/verb;gezin/noun;uitgebreid/adj	dreig/verb;gezin/noun;uitgebreid/adj	dat/pron;dreig/verb;een/det;gezin/noun;over/prep;uiteen/adv;uitgebreid/adj	dat/pron;dreig/verb;een/det;gezin/noun;over/prep;uiteen/adv;uitgebreid/adj	dat/pron;dreig/verb;een/det;gezin/noun;over/prep;uiteen/adv;uitgebreid/adj
zwart/adj/parool_20011212_25/328	schrijf/verb;serie/noun;sneeuw/noun	schrijf/verb;serie/noun;sneeuw/noun	schrijf/verb;serie/noun;sneeuw/noun	dat/pron;de/det;het/det;ook/adv;schrijf/verb;serie/noun;sneeuw/noun	dat/pron;de/det;het/det;ook/adv;schrijf/verb;serie/noun;sneeuw/noun	dat/pron;de/det;het/det;ook/adv;schrijf/verb;serie/noun;sneeuw/noun	schrijf/verb;serie/noun;sneeuw/noun	schrijf/verb;serie/noun;sneeuw/noun	schrijf/verb;serie/noun;sneeuw/noun	dat/pron;de/det;ook/adv;schrijf/verb;serie/noun;sneeuw/noun	dat/pron;de/det;ook/adv;schrijf/verb;serie/noun;sneeuw/noun	dat/pron;de/det;ook/adv;schrijf/verb;serie/noun;sneeuw/noun	schets/noun;schrijf/verb;serie/noun;sneeuw/noun;zet/verb	schets/noun;schrijf/verb;serie/noun;sneeuw/noun;zet/verb	schets/noun;schrijf/verb;serie/noun;sneeuw/noun;zet/verb	dat/pron;de/det;het/det;hun/det;in/prep;ook/adv;schets/noun;schrijf/verb;serie/noun;sneeuw/noun;zet/verb;zij/pron	dat/pron;de/det;het/det;hun/det;in/prep;ook/adv;schets/noun;schrijf/verb;serie/noun;sneeuw/noun;zet/verb;zij/pron	dat/pron;de/det;het/det;hun/det;in/prep;ook/adv;schets/noun;schrijf/verb;serie/noun;sneeuw/noun;zet/verb;zij/pron	schrijf/verb;serie/noun;sneeuw/noun	schrijf/verb;serie/noun;sneeuw/noun	schrijf/verb;serie/noun;sneeuw/noun	dat/pron;de/det;in/prep;ook/adv;schrijf/verb;serie/noun;sneeuw/noun	dat/pron;de/det;in/prep;ook/adv;schrijf/verb;serie/noun;sneeuw/noun	dat/pron;de/det;in/prep;ook/adv;schrijf/verb;serie/noun;sneeuw/noun
zwart/adj/parool_20011215_69/206	moet/verb;wethouder/noun;word/verb	moet/verb;wethouder/noun;word/verb	moet/verb;wethouder/noun;word/verb	bijna/adv;de/det;met/prep;moet/verb;van/prep;wethouder/noun;word/verb	bijna/adv;de/det;met/prep;moet/verb;van/prep;wethouder/noun;word/verb	bijna/adv;de/det;met/prep;moet/verb;van/prep;wethouder/noun;word/verb	wethouder/noun;word/verb	wethouder/noun;word/verb	wethouder/noun;word/verb	van/prep;wethouder/noun;word/verb	van/prep;wethouder/noun;word/verb	van/prep;wethouder/noun;word/verb	moet/verb;wethouder/noun;word/verb	moet/verb;wethouder/noun;word/verb	moet/verb;wethouder/noun;word/verb	bijna/adv;de/det;met/prep;moet/verb;van/prep;wethouder/noun;word/verb	bijna/adv;de/det;met/prep;moet/verb;van/prep;wethouder/noun;word/verb	bijna/adv;de/det;met/prep;moet/verb;van/prep;wethouder/noun;word/verb	wethouder/noun;word/verb	wethouder/noun;word/verb	wethouder/noun;word/verb	van/prep;wethouder/noun;word/verb	van/prep;wethouder/noun;word/verb	van/prep;wethouder/noun;word/verb
zwart/adj/parool_20020112_21/372	ga/verb;haar/noun;jurk/noun;lang/adj;markt/noun;paars/adj;val/verb	ga/verb;haar/noun;jurk/noun;lang/adj;markt/noun;paars/adj;val/verb	ga/verb;haar/noun;jurk/noun;lang/adj;markt/noun;paars/adj;val/verb	de/det;ga/verb;haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;markt/noun;mijn/det;naar/prep;paars/adj;val/verb	de/det;ga/verb;haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;markt/noun;mijn/det;naar/prep;paars/adj;val/verb	de/det;ga/verb;haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;markt/noun;mijn/det;naar/prep;paars/adj;val/verb	haar/noun;jurk/noun;lang/adj;paars/adj	haar/noun;jurk/noun;lang/adj;paars/adj	haar/noun;jurk/noun;lang/adj;paars/adj	haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;mijn/det;naar/prep;paars/adj	haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;mijn/det;naar/prep;paars/adj	haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;mijn/det;naar/prep;paars/adj	ga/verb;haar/noun;jurk/noun;lang/adj;markt/noun;paars/adj;val/verb;vertel/verb	ga/verb;haar/noun;jurk/noun;lang/adj;markt/noun;paars/adj;val/verb;vertel/verb	ga/verb;haar/noun;jurk/noun;lang/adj;markt/noun;paars/adj;val/verb;vertel/verb	de/det;ga/verb;haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;markt/noun;mijn/det;naar/prep;paars/adj;val/verb;vertel/verb;ze/pron	de/det;ga/verb;haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;markt/noun;mijn/det;naar/prep;paars/adj;val/verb;vertel/verb;ze/pron	de/det;ga/verb;haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;markt/noun;mijn/det;naar/prep;paars/adj;val/verb;vertel/verb;ze/pron	haar/noun;jurk/noun;lang/adj;paars/adj	haar/noun;jurk/noun;lang/adj;paars/adj	haar/noun;jurk/noun;lang/adj;paars/adj	haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;mijn/det;naar/prep;paars/adj	haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;mijn/det;naar/prep;paars/adj	haar/noun;ik/pron;in/prep;jurk/noun;lang/adj;mijn/det;naar/prep;paars/adj
zwart/adj/parool_20020112_47/132	handvol/noun;heer/noun;oud/adj;paar/noun;tiener/noun	handvol/noun;heer/noun;oud/adj;paar/noun;tiener/noun	handvol/noun;heer/noun;oud/adj;paar/noun;tiener/noun	een/det;handvol/noun;heer/noun;oud/adj;paar/noun;tiener/noun	een/det;handvol/noun;heer/noun;oud/adj;paar/noun;tiener/noun	een/det;handvol/noun;heer/noun;oud/adj;paar/noun;tiener/noun	handvol/noun;tiener/noun	handvol/noun;tiener/noun	handvol/noun;tiener/noun	een/det;handvol/noun;tiener/noun	een/det;handvol/noun;tiener/noun	een/det;handvol/noun;tiener/noun	handvol/noun;heer/noun;iemand/noun;oud/adj;paar/noun;tiener/noun;val/verb	handvol/noun;heer/noun;iemand/noun;oud/adj;paar/noun;tiener/noun;val/verb	handvol/noun;heer/noun;iemand/noun;oud/adj;paar/noun;tiener/noun;val/verb	af/adv;een/det;en/adv;er/adv;handvol/noun;heer/noun;iemand/noun;oud/adj;paar/noun;tiener/noun;toe/adv;uit/prep;val/verb;zijn/det	af/adv;een/det;en/adv;er/adv;handvol/noun;heer/noun;iemand/noun;oud/adj;paar/noun;tiener/noun;toe/adv;uit/prep;val/verb;zijn/det	af/adv;een/det;en/adv;er/adv;handvol/noun;heer/noun;iemand/noun;oud/adj;paar/noun;tiener/noun;toe/adv;uit/prep;val/verb;zijn/det	handvol/noun;tiener/noun	handvol/noun;tiener/noun	handvol/noun;tiener/noun	af/adv;een/det;en/adv;handvol/noun;tiener/noun;toe/adv	af/adv;een/det;en/adv;handvol/noun;tiener/noun;toe/adv	af/adv;een/det;en/adv;handvol/noun;tiener/noun;toe/adv
zwart/adj/parool_20020511_73/51	actief/adj;beleid/noun;ontsta/verb;school/noun;wit/adj	actief/adj;beleid/noun;ontsta/verb;school/noun;wit/adj	actief/adj;beleid/noun;ontsta/verb;school/noun;wit/adj	actief/adj;beleid/noun;het/det;ontsta/verb;school/noun;tegen/prep;van/prep;wit/adj	actief/adj;beleid/noun;het/det;ontsta/verb;school/noun;tegen/prep;van/prep;wit/adj	actief/adj;beleid/noun;het/det;ontsta/verb;school/noun;tegen/prep;van/prep;wit/adj	beleid/noun;ontsta/verb;school/noun;wit/adj	beleid/noun;ontsta/verb;school/noun;wit/adj	beleid/noun;ontsta/verb;school/noun;wit/adj	beleid/noun;het/det;ontsta/verb;school/noun;tegen/prep;van/prep;wit/adj	beleid/noun;het/det;ontsta/verb;school/noun;tegen/prep;van/prep;wit/adj	beleid/noun;het/det;ontsta/verb;school/noun;tegen/prep;van/prep;wit/adj	actief/adj;afhankelijk/adj;beleid/noun;ontsta/verb;peuterspeelzaal/noun;school/noun;studiefinanciering/noun;vervang/verb;wit/adj	actief/adj;afhankelijk/adj;beleid/noun;ontsta/verb;peuterspeelzaal/noun;school/noun;studiefinanciering/noun;vervang/verb;wit/adj	actief/adj;afhankelijk/adj;beleid/noun;ontsta/verb;peuterspeelzaal/noun;school/noun;studiefinanciering/noun;vervang/verb;wit/adj	actief/adj;afhankelijk/adj;beleid/noun;door/prep;het/det;meer/det;ontsta/verb;peuterspeelzaal/noun;school/noun;studiefinanciering/noun;tegen/prep;van/prep;vervang/verb;wit/adj	actief/adj;afhankelijk/adj;beleid/noun;door/prep;het/det;meer/det;ontsta/verb;peuterspeelzaal/noun;school/noun;studiefinanciering/noun;tegen/prep;van/prep;vervang/verb;wit/adj	actief/adj;afhankelijk/adj;beleid/noun;door/prep;het/det;meer/det;ontsta/verb;peuterspeelzaal/noun;school/noun;studiefinanciering/noun;tegen/prep;van/prep;vervang/verb;wit/adj	beleid/noun;ontsta/verb;school/noun;studiefinanciering/noun;wit/adj	beleid/noun;ontsta/verb;school/noun;studiefinanciering/noun;wit/adj	beleid/noun;ontsta/verb;school/noun;studiefinanciering/noun;wit/adj	beleid/noun;het/det;ontsta/verb;school/noun;studiefinanciering/noun;tegen/prep;van/prep;wit/adj	beleid/noun;het/det;ontsta/verb;school/noun;studiefinanciering/noun;tegen/prep;van/prep;wit/adj	beleid/noun;het/det;ontsta/verb;school/noun;studiefinanciering/noun;tegen/prep;van/prep;wit/adj
