	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
geestig/adj/parool_20000224_19/547/L2	geestig/adj/parool_20000224_19/547	L2	het	det	het/det	het	True	L	3	-0.028987847	11650779.0	1712.0
geestig/adj/parool_20000224_19/547/L3	geestig/adj/parool_20000224_19/547	L3	ben	verb	ben/verb	is	True	L	4	0.38828874	9938754.0	2217.0
geestig/adj/parool_20000224_19/547/L4	geestig/adj/parool_20000224_19/547	L4	onderwerp	noun	onderwerp/noun	onderwerp	True	L	5	1.0130152	33516.0	14.0
geestig/adj/parool_20000224_19/547/L5	geestig/adj/parool_20000224_19/547	L5	het	det	het/det	het	True	L	6	-0.028987847	11650779.0	1712.0
geestig/adj/parool_20000224_19/547/L6	geestig/adj/parool_20000224_19/547	L6	door	prep	door/prep	door	True	L	7	0.060270637	1310789.0	211.0
geestig/adj/parool_20000224_19/547/L7	geestig/adj/parool_20000224_19/547	L7	en	vg	en/vg	en	True	L	8			
geestig/adj/parool_20000224_19/547/L8	geestig/adj/parool_20000224_19/547	L8	-	punct	-/punct	-	True	L	9			
geestig/adj/parool_20000224_19/547/L9	geestig/adj/parool_20000224_19/547	L9	kom_voor	verb	kom_voor/verb	voorkomen	True	L	10	-0.534045	33801.0	3.0
geestig/adj/parool_20000224_19/547/L10	geestig/adj/parool_20000224_19/547	L10	X	name	X/name	X	True	L	11			
geestig/adj/parool_20000224_19/547/L11	geestig/adj/parool_20000224_19/547	L11	Antecedente	name	Antecedente/name	Antecedente	True	L	12			
geestig/adj/parool_20000224_19/547/L12	geestig/adj/parool_20000224_19/547	L12	droom_boek	noun	droom_boek/noun	dromenboek	True	L	13			
geestig/adj/parool_20000224_19/547/L13	geestig/adj/parool_20000224_19/547	L13	Donatoni's	det	Donatoni's/det	Donatoni's	True	L	14			
geestig/adj/parool_20000224_19/547/L14	geestig/adj/parool_20000224_19/547	L14	uit	prep	uit/prep	uit	True	L	15	-0.07480176	1135560.0	159.0
geestig/adj/parool_20000224_19/547/L15												
geestig/adj/parool_20000224_19/547/R0	geestig/adj/parool_20000224_19/547	R0	docu_opera	noun	docu_opera/noun	docu-opera	True	R	1			
geestig/adj/parool_20000224_19/547/R1	geestig/adj/parool_20000224_19/547	R1	van	prep	van/prep	van	True	R	2	-0.10687933	12638933.0	1718.0
geestig/adj/parool_20000224_19/547/R2	geestig/adj/parool_20000224_19/547	R2	een	det	een/det	een	True	R	3	0.27271274	11075723.0	2204.0
geestig/adj/parool_20000224_19/547/R3	geestig/adj/parool_20000224_19/547	R3	hedonistisch	adj	hedonistisch/adj	hedonistisch	True	R	4	3.1671252	280.0	1.0
geestig/adj/parool_20000224_19/547/R4	geestig/adj/parool_20000224_19/547	R4	componist	noun	componist/noun	componist	True	R	5	0.88688177	13674.0	5.0
geestig/adj/parool_20000224_19/547/R5	geestig/adj/parool_20000224_19/547	R5	die	pron	die/pron	die	True	R	6	0.30651462	2519801.0	521.0
geestig/adj/parool_20000224_19/547/R6	geestig/adj/parool_20000224_19/547	R6	zijn	det	zijn/det	zijn	True	R	7	0.45009774	2164588.0	515.0
geestig/adj/parool_20000224_19/547/R7	geestig/adj/parool_20000224_19/547	R7	verhaal	noun	verhaal/noun	verhaal	True	R	8	2.2468672	117716.0	169.0
geestig/adj/parool_20000224_19/547/R8	geestig/adj/parool_20000224_19/547	R8	kwijt	part	kwijt/part	kwijt	True	R	9	0.02937362	25790.0	4.0
geestig/adj/parool_20000224_19/547/R9	geestig/adj/parool_20000224_19/547	R9	moet_kwijt	verb	moet_kwijt/verb	moest	True	R	10			
geestig/adj/parool_20000224_19/547/R10	geestig/adj/parool_20000224_19/547	R10	.	punct	./punct	.	True	R	11			
geestig/adj/parool_20000224_19/547/R11	geestig/adj/parool_20000224_19/547	R11	sentence_delimiter	none	none	</sentence>	none	R	12			
geestig/adj/parool_20000224_19/547/R12	geestig/adj/parool_20000224_19/547	R12	sentence_delimiter	none	none	<sentence>	none	R	13			
geestig/adj/parool_20000224_19/547/R13	geestig/adj/parool_20000224_19/547	R13	dat	comp	dat/comp	Dat	False	R	14			
geestig/adj/parool_20000224_19/547/R14	geestig/adj/parool_20000224_19/547	R14	deze	det	deze/det	deze	False	R	15	0.1125761	719674.0	122.0
geestig/adj/parool_20000224_19/547/R15												
geestig/adj/parool_20031015_91/10/L0	geestig/adj/parool_20031015_91/10	L0	,	punct	,/punct	,	True	L	1			
geestig/adj/parool_20031015_91/10/L1	geestig/adj/parool_20031015_91/10	L1	slim	adj	slim/adj	slim	True	L	2	2.6757572	13719.0	30.0
geestig/adj/parool_20031015_91/10/L2	geestig/adj/parool_20031015_91/10	L2	ben	verb	ben/verb	is	True	L	3	0.38828874	9938754.0	2217.0
geestig/adj/parool_20031015_91/10/L3	geestig/adj/parool_20031015_91/10	L3	het	det	het/det	Het	True	L	4	-0.028987847	11650779.0	1712.0
geestig/adj/parool_20031015_91/10/L4	geestig/adj/parool_20031015_91/10	L4	""""	punct	"""/punct"	""""	True	L	5			
geestig/adj/parool_20031015_91/10/L5	geestig/adj/parool_20031015_91/10	L5	:	punct	:/punct	:	True	L	6			
geestig/adj/parool_20031015_91/10/L6	geestig/adj/parool_20031015_91/10	L6	Nelissen	name	Nelissen/name	Nelissen	True	L	7			
geestig/adj/parool_20031015_91/10/L7	geestig/adj/parool_20031015_91/10	L7	sentence_delimiter	none	none	<sentence>	none	L	8			
geestig/adj/parool_20031015_91/10/L8	geestig/adj/parool_20031015_91/10	L8	sentence_delimiter	none	none	<artikel>	none	L	9			
geestig/adj/parool_20031015_91/10/L9												
geestig/adj/parool_20031015_91/10/L10												
geestig/adj/parool_20031015_91/10/L11												
geestig/adj/parool_20031015_91/10/L12												
geestig/adj/parool_20031015_91/10/L13												
geestig/adj/parool_20031015_91/10/L14												
geestig/adj/parool_20031015_91/10/L15												
geestig/adj/parool_20031015_91/10/R0	geestig/adj/parool_20031015_91/10	R0	en	vg	en/vg	en	True	R	1			
geestig/adj/parool_20031015_91/10/R1	geestig/adj/parool_20031015_91/10	R1	positief	adj	positief/adj	positief	True	R	2	-1.0765513999999998	58281.0	3.0
geestig/adj/parool_20031015_91/10/R2	geestig/adj/parool_20031015_91/10	R2	.	punct	./punct	.	True	R	3			
geestig/adj/parool_20031015_91/10/R3	geestig/adj/parool_20031015_91/10	R3	sentence_delimiter	none	none	</sentence>	none	R	4			
geestig/adj/parool_20031015_91/10/R4	geestig/adj/parool_20031015_91/10	R4	sentence_delimiter	none	none	<sentence>	none	R	5			
geestig/adj/parool_20031015_91/10/R5	geestig/adj/parool_20031015_91/10	R5	er	adv	er/adv	Er	False	R	6	-0.5299746	1744977.0	156.0
geestig/adj/parool_20031015_91/10/R6	geestig/adj/parool_20031015_91/10	R6	besta	verb	besta/verb	bestond	False	R	7			
geestig/adj/parool_20031015_91/10/R7	geestig/adj/parool_20031015_91/10	R7	bij	prep	bij/prep	bij	False	R	8	-0.36518013	1803877.0	189.0
geestig/adj/parool_20031015_91/10/R8	geestig/adj/parool_20031015_91/10	R8	de	det	de/det	de	False	R	9	-0.34015357	28074105.0	3021.0
geestig/adj/parool_20031015_91/10/R9	geestig/adj/parool_20031015_91/10	R9	maker	noun	maker/noun	makers	False	R	10	1.3041581	12570.0	7.0
geestig/adj/parool_20031015_91/10/R10	geestig/adj/parool_20031015_91/10	R10	geen	det	geen/det	geen	False	R	11	-0.62082696	1048752.0	85.0
geestig/adj/parool_20031015_91/10/R11	geestig/adj/parool_20031015_91/10	R11	enkel	det	enkel/det	enkele	False	R	12	-0.09794193	319878.0	44.0
geestig/adj/parool_20031015_91/10/R12	geestig/adj/parool_20031015_91/10	R12	behoefte	noun	behoefte/noun	behoefte	False	R	13			
geestig/adj/parool_20031015_91/10/R13	geestig/adj/parool_20031015_91/10	R13	om	comp	om/comp	om	False	R	14			
geestig/adj/parool_20031015_91/10/R14	geestig/adj/parool_20031015_91/10	R14	de	det	de/det	de	False	R	15	-0.34015357	28074105.0	3021.0
geestig/adj/parool_20031015_91/10/R15												
geestig/adj/parool_20000201_86/238/L0	geestig/adj/parool_20000201_86/238	L0	draag	verb	draag/verb	dragen	True	L	1	-0.11345136	59174.0	8.0
geestig/adj/parool_20000201_86/238/L1	geestig/adj/parool_20000201_86/238	L1	stuk	noun	stuk/noun	stukken	True	L	2	1.2913497999999999	114181.0	63.0
geestig/adj/parool_20000201_86/238/L2	geestig/adj/parool_20000201_86/238	L2	die	det	die/det	Die	True	L	3	-0.02328437	1365392.0	203.0
geestig/adj/parool_20000201_86/238/L3	geestig/adj/parool_20000201_86/238	L3	sentence_delimiter	none	none	<sentence>	none	L	4			
geestig/adj/parool_20000201_86/238/L4	geestig/adj/parool_20000201_86/238	L4	sentence_delimiter	none	none	</sentence>	none	L	5			
geestig/adj/parool_20000201_86/238/L5	geestig/adj/parool_20000201_86/238	L5	.	punct	./punct	.	False	L	6			
geestig/adj/parool_20000201_86/238/L6	geestig/adj/parool_20000201_86/238	L6	zet	verb	zet/verb	gezet	False	L	7	-0.06558901	177146.0	25.0
geestig/adj/parool_20000201_86/238/L7	geestig/adj/parool_20000201_86/238	L7	papier	noun	papier/noun	papier	False	L	8			
geestig/adj/parool_20000201_86/238/L8	geestig/adj/parool_20000201_86/238	L8	op	prep	op/prep	op	False	L	9	-0.23028633	4502370.0	540.0
geestig/adj/parool_20000201_86/238/L9	geestig/adj/parool_20000201_86/238	L9	compositie	noun	compositie/noun	composities	False	L	10			
geestig/adj/parool_20000201_86/238/L10	geestig/adj/parool_20000201_86/238	L10	handzaam	adj	handzaam/adj	handzame	False	L	11			
geestig/adj/parool_20000201_86/238/L11	geestig/adj/parool_20000201_86/238	L11	stel	noun	stel/noun	stel	False	L	12	1.4498141000000002	10888.0	7.0
geestig/adj/parool_20000201_86/238/L12	geestig/adj/parool_20000201_86/238	L12	een	det	een/det	een	False	L	13	0.27271274	11075723.0	2204.0
geestig/adj/parool_20000201_86/238/L13	geestig/adj/parool_20000201_86/238	L13	en	vg	en/vg	en	False	L	14			
geestig/adj/parool_20000201_86/238/L14	geestig/adj/parool_20000201_86/238	L14	-	punct	-/punct	-	False	L	15			
geestig/adj/parool_20000201_86/238/L15												
geestig/adj/parool_20000201_86/238/R0	geestig/adj/parool_20000201_86/238	R0	,	punct	,/punct	,	True	R	1			
geestig/adj/parool_20000201_86/238/R1	geestig/adj/parool_20000201_86/238	R1	voor	prep	voor/prep	voor	True	R	2	-0.53236806	3806927.0	337.0
geestig/adj/parool_20000201_86/238/R2	geestig/adj/parool_20000201_86/238	R2	zichzelf	pron	zichzelf/pron	zichzelf	True	R	3	0.8944046	86407.0	32.0
geestig/adj/parool_20000201_86/238/R3	geestig/adj/parool_20000201_86/238	R3	sprekend	adj	sprekend/adj	sprekende	True	R	4	1.2091755	3941.0	2.0
geestig/adj/parool_20000201_86/238/R4	geestig/adj/parool_20000201_86/238	R4	titel	noun	titel/noun	titels	True	R	5	0.6437139000000001	80832.0	22.0
geestig/adj/parool_20000201_86/238/R5	geestig/adj/parool_20000201_86/238	R5	als	prep	als/prep	als	True	R	6	0.5876416	1263756.0	345.0
geestig/adj/parool_20000201_86/238/R6	geestig/adj/parool_20000201_86/238	R6	Saldo	name	Saldo/name	Saldo	True	R	7			
geestig/adj/parool_20000201_86/238/R7	geestig/adj/parool_20000201_86/238	R7	mortale	name	mortale/name	mortale	True	R	8			
geestig/adj/parool_20000201_86/238/R8	geestig/adj/parool_20000201_86/238	R8	en	vg	en/vg	en	True	R	9			
geestig/adj/parool_20000201_86/238/R9	geestig/adj/parool_20000201_86/238	R9	Apocalypso	name	Apocalypso/name	Apocalypso	True	R	10			
geestig/adj/parool_20000201_86/238/R10	geestig/adj/parool_20000201_86/238	R10	.	punct	./punct	.	True	R	11			
geestig/adj/parool_20000201_86/238/R11	geestig/adj/parool_20000201_86/238	R11	sentence_delimiter	none	none	</sentence>	none	R	12			
geestig/adj/parool_20000201_86/238/R12	geestig/adj/parool_20000201_86/238	R12	sentence_delimiter	none	none	<sentence>	none	R	13			
geestig/adj/parool_20000201_86/238/R13	geestig/adj/parool_20000201_86/238	R13	ze	pron	ze/pron	Ze	False	R	14	0.04255252	1808509.0	287.0
geestig/adj/parool_20000201_86/238/R14	geestig/adj/parool_20000201_86/238	R14	lig	verb	lig/verb	liggen	False	R	15			
geestig/adj/parool_20000201_86/238/R15												
geestig/adj/parool_20040301_86/184/L0	geestig/adj/parool_20040301_86/184	L0	die	det	die/det	die	True	L	1	-0.02328437	1365392.0	203.0
geestig/adj/parool_20040301_86/184/L1	geestig/adj/parool_20040301_86/184	L1	in	prep	in/prep	in	True	L	2	-0.17375587	9492181.0	1204.0
geestig/adj/parool_20040301_86/184/L2	geestig/adj/parool_20040301_86/184	L2	vooral	adv	vooral/adv	Vooral	True	L	3	0.8362478999999999	333204.0	117.0
geestig/adj/parool_20040301_86/184/L3	geestig/adj/parool_20040301_86/184	L3	sentence_delimiter	none	none	<sentence>	none	L	4			
geestig/adj/parool_20040301_86/184/L4	geestig/adj/parool_20040301_86/184	L4	sentence_delimiter	none	none	</sentence>	none	L	5			
geestig/adj/parool_20040301_86/184/L5	geestig/adj/parool_20040301_86/184	L5	.	punct	./punct	.	False	L	6			
geestig/adj/parool_20040301_86/184/L6	geestig/adj/parool_20040301_86/184	L6	heb	verb	heb/verb	hebben	False	L	7	-0.45254478	4034811.0	387.0
geestig/adj/parool_20040301_86/184/L7	geestig/adj/parool_20040301_86/184	L7	betekenis	noun	betekenis/noun	betekenis	False	L	8			
geestig/adj/parool_20040301_86/184/L8	geestig/adj/parool_20040301_86/184	L8	speciaal	adj	speciaal/adj	speciale	False	L	9			
geestig/adj/parool_20040301_86/184/L9	geestig/adj/parool_20040301_86/184	L9	wel	adv	wel/adv	wel	False	L	10	0.2561794	887396.0	174.0
geestig/adj/parool_20040301_86/184/L10	geestig/adj/parool_20040301_86/184	L10	die	det	die/det	die	False	L	11	-0.02328437	1365392.0	203.0
geestig/adj/parool_20040301_86/184/L11	geestig/adj/parool_20040301_86/184	L11	moet	verb	moet/verb	moeten	False	L	12	-0.67454004	1557442.0	120.0
geestig/adj/parool_20040301_86/184/L12	geestig/adj/parool_20040301_86/184	L12	afwijking	noun	afwijking/noun	afwijking	False	L	13			
geestig/adj/parool_20040301_86/184/L13	geestig/adj/parool_20040301_86/184	L13	haar	det	haar/det	haar	False	L	14	0.43572068	570905.0	134.0
geestig/adj/parool_20040301_86/184/L14	geestig/adj/parool_20040301_86/184	L14	vanwege	prep	vanwege/prep	vanwege	False	L	15			
geestig/adj/parool_20040301_86/184/L15												
geestig/adj/parool_20040301_86/184/R0	geestig/adj/parool_20040301_86/184	R0	gesprek	noun	gesprek/noun	gesprekken	True	R	1	0.38424203	67522.0	15.0
geestig/adj/parool_20040301_86/184/R1	geestig/adj/parool_20040301_86/184	R1	over	prep	over/prep	over	True	R	2	0.50853103	1300877.0	327.0
geestig/adj/parool_20040301_86/184/R2	geestig/adj/parool_20040301_86/184	R2	Ludmilla's	det	Ludmilla's/det	Ludmilla's	True	R	3			
geestig/adj/parool_20040301_86/184/R3	geestig/adj/parool_20040301_86/184	R3	kunst	noun	kunst/noun	kunst	True	R	4	0.45517105	50479.0	12.0
geestig/adj/parool_20040301_86/184/R4	geestig/adj/parool_20040301_86/184	R4	laat	verb	laat/verb	laat	True	R	5	0.012683637	521724.0	80.0
geestig/adj/parool_20040301_86/184/R5	geestig/adj/parool_20040301_86/184	R5	Strijards	name	Strijards/name	Strijards	True	R	6			
geestig/adj/parool_20040301_86/184/R6	geestig/adj/parool_20040301_86/184	R6	goed	adj	goed/adj	goed	True	R	7	0.31662437	987502.0	205.0
geestig/adj/parool_20040301_86/184/R7	geestig/adj/parool_20040301_86/184	R7	zie	verb	zie/verb	zien	True	R	8	0.27589240000000004	555838.0	111.0
geestig/adj/parool_20040301_86/184/R8	geestig/adj/parool_20040301_86/184	R8	hoe	adj	hoe/adj	hoe	True	R	9	0.6611011999999999	327075.0	96.0
geestig/adj/parool_20040301_86/184/R9	geestig/adj/parool_20040301_86/184	R9	het	det	het/det	het	True	R	10	-0.028987847	11650779.0	1712.0
geestig/adj/parool_20040301_86/184/R10	geestig/adj/parool_20040301_86/184	R10	gezelschap	noun	gezelschap/noun	gezelschap	True	R	11			
geestig/adj/parool_20040301_86/184/R11	geestig/adj/parool_20040301_86/184	R11	in	fixed	in/fixed	in	True	R	12			
geestig/adj/parool_20040301_86/184/R12	geestig/adj/parool_20040301_86/184	R12	het	fixed	het/fixed	het	True	R	13			
geestig/adj/parool_20040301_86/184/R13	geestig/adj/parool_20040301_86/184	R13	duister	fixed	duister/fixed	duister	True	R	14			
geestig/adj/parool_20040301_86/184/R14	geestig/adj/parool_20040301_86/184	R14	tast	verb	tast/verb	tast	True	R	15			
geestig/adj/parool_20040301_86/184/R15												
geestig/adj/parool_20020119_150/949/L0	geestig/adj/parool_20020119_150/949	L0	en	vg	en/vg	en	True	L	1			
geestig/adj/parool_20020119_150/949/L1	geestig/adj/parool_20020119_150/949	L1	bizar	adj	bizar/adj	bizarre	True	L	2	2.6247735	9591.0	20.0
geestig/adj/parool_20020119_150/949/L2	geestig/adj/parool_20020119_150/949	L2	zo'n	det	zo'n/det	zo'n	True	L	3	0.36000386	216106.0	47.0
geestig/adj/parool_20020119_150/949/L3	geestig/adj/parool_20020119_150/949	L3	net	adv	net/adv	net	True	L	4	0.50349015	187091.0	47.0
geestig/adj/parool_20020119_150/949/L4	geestig/adj/parool_20020119_150/949	L4	nature	name	nature/name	nature	True	L	5			
geestig/adj/parool_20020119_150/949/L5	geestig/adj/parool_20020119_150/949	L5	Human	name	Human/name	Human	True	L	6			
geestig/adj/parool_20020119_150/949/L6	geestig/adj/parool_20020119_150/949	L6	film	noun	film/noun	film	True	L	7	2.1554439999999997	128189.0	167.0
geestig/adj/parool_20020119_150/949/L7	geestig/adj/parool_20020119_150/949	L7	wie	det	wie/det	wiens	True	L	8	0.8290504000000001	20057.0	7.0
geestig/adj/parool_20020119_150/949/L8	geestig/adj/parool_20020119_150/949	L8	,	punct	,/punct	,	True	L	9			
geestig/adj/parool_20020119_150/949/L9	geestig/adj/parool_20020119_150/949	L9	Gondry	name	Gondry/name	Gondry	True	L	10			
geestig/adj/parool_20020119_150/949/L10	geestig/adj/parool_20020119_150/949	L10	Michel	name	Michel/name	Michel	True	L	11			
geestig/adj/parool_20020119_150/949/L11	geestig/adj/parool_20020119_150/949	L11	en	vg	en/vg	en	True	L	12			
geestig/adj/parool_20020119_150/949/L12	geestig/adj/parool_20020119_150/949	L12	)	punct	)/punct	)	True	L	13			
geestig/adj/parool_20020119_150/949/L13	geestig/adj/parool_20020119_150/949	L13	Belly	name	Belly/name	Belly	True	L	14			
geestig/adj/parool_20020119_150/949/L14	geestig/adj/parool_20020119_150/949	L14	(	punct	(/punct	(	True	L	15			
geestig/adj/parool_20020119_150/949/L15												
geestig/adj/parool_20020119_150/949/R0	geestig/adj/parool_20020119_150/949	R0	eigen	adj	eigen/adj	eigen	True	R	1	-0.31502557	316997.0	35.0
geestig/adj/parool_20020119_150/949/R1	geestig/adj/parool_20020119_150/949	R1	wereld	noun	wereld/noun	wereld	True	R	2	0.20067093	173351.0	32.0
geestig/adj/parool_20020119_150/949/R2	geestig/adj/parool_20020119_150/949	R2	roep_op	verb	roep_op/verb	oproept	True	R	3	-0.47813544	42651.0	4.0
geestig/adj/parool_20020119_150/949/R3	geestig/adj/parool_20020119_150/949	R3	als	prep	als/prep	als	True	R	4	0.5876416	1263756.0	345.0
geestig/adj/parool_20020119_150/949/R4	geestig/adj/parool_20020119_150/949	R4	Jonzes	det	Jonzes/det	Jonzes	True	R	5			
geestig/adj/parool_20020119_150/949/R5	geestig/adj/parool_20020119_150/949	R5	Being	name	Being/name	Being	True	R	6			
geestig/adj/parool_20020119_150/949/R6	geestig/adj/parool_20020119_150/949	R6	John	name	John/name	John	True	R	7			
geestig/adj/parool_20020119_150/949/R7	geestig/adj/parool_20020119_150/949	R7	Malkovich	name	Malkovich/name	Malkovich	True	R	8			
geestig/adj/parool_20020119_150/949/R8	geestig/adj/parool_20020119_150/949	R8	-	punct	-/punct	-	True	R	9			
geestig/adj/parool_20020119_150/949/R9	geestig/adj/parool_20020119_150/949	R9	geen	det	geen/det	geen	True	R	10	-0.62082696	1048752.0	85.0
geestig/adj/parool_20020119_150/949/R10	geestig/adj/parool_20020119_150/949	R10	toeval	noun	toeval/noun	toeval	True	R	11			
geestig/adj/parool_20020119_150/949/R11	geestig/adj/parool_20020119_150/949	R11	,	punct	,/punct	,	True	R	12			
geestig/adj/parool_20020119_150/949/R12	geestig/adj/parool_20020119_150/949	R12	want	vg	want/vg	want	True	R	13			
geestig/adj/parool_20020119_150/949/R13	geestig/adj/parool_20020119_150/949	R13	beide	pron	beide/pron	beide	True	R	14			
geestig/adj/parool_20020119_150/949/R14	geestig/adj/parool_20020119_150/949	R14	word	verb	word/verb	werden	True	R	15	-0.46620712	3486710.0	331.0
geestig/adj/parool_20020119_150/949/R15												
geestig/adj/parool_19990721_87/777/L0	geestig/adj/parool_19990721_87/777	L0	zo	adj	zo/adj	zo	True	L	1	0.5674728	104398.0	28.0
geestig/adj/parool_19990721_87/777/L1	geestig/adj/parool_19990721_87/777	L1	,	punct	,/punct	,	True	L	2			
geestig/adj/parool_19990721_87/777/L2	geestig/adj/parool_19990721_87/777	L2	3000	num	3000/num	3000	True	L	3			
geestig/adj/parool_19990721_87/777/L3	geestig/adj/parool_19990721_87/777	L3	jaar	noun	jaar/noun	jaar	True	L	4	-0.9606825000000001	1574348.0	91.0
geestig/adj/parool_19990721_87/777/L4	geestig/adj/parool_19990721_87/777	L4	het	det	het/det	het	True	L	5	-0.028987847	11650779.0	1712.0
geestig/adj/parool_19990721_87/777/L5	geestig/adj/parool_19990721_87/777	L5	in	prep	in/prep	in	True	L	6	-0.17375587	9492181.0	1204.0
geestig/adj/parool_19990721_87/777/L6	geestig/adj/parool_19990721_87/777	L6	Kinshasa	name	Kinshasa/name	Kinshasa	True	L	7			
geestig/adj/parool_19990721_87/777/L7	geestig/adj/parool_19990721_87/777	L7	voor	prep	voor/prep	voor	True	L	8	-0.53236806	3806927.0	337.0
geestig/adj/parool_19990721_87/777/L8	geestig/adj/parool_19990721_87/777	L8	Kingelez	name	Kingelez/name	Kingelez	True	L	9			
