_id	_cws.hachelijk.foc10.nav.weight.bound	_count.hachelijk.foc10.nav.weight.bound	_cws.hachelijk.foc10.nav.selection.bound	_count.hachelijk.foc10.nav.selection.bound	_cws.hachelijk.foc10.nav.no.bound	_count.hachelijk.foc10.nav.no.bound	_cws.hachelijk.foc10.all.weight.bound	_count.hachelijk.foc10.all.weight.bound	_cws.hachelijk.foc10.all.selection.bound	_count.hachelijk.foc10.all.selection.bound	_cws.hachelijk.foc10.all.no.bound	_count.hachelijk.foc10.all.no.bound	_cws.hachelijk.foc5.nav.weight.bound	_count.hachelijk.foc5.nav.weight.bound	_cws.hachelijk.foc5.nav.selection.bound	_count.hachelijk.foc5.nav.selection.bound	_cws.hachelijk.foc5.nav.no.bound	_count.hachelijk.foc5.nav.no.bound	_cws.hachelijk.foc5.all.weight.bound	_count.hachelijk.foc5.all.weight.bound	_cws.hachelijk.foc5.all.selection.bound	_count.hachelijk.foc5.all.selection.bound	_cws.hachelijk.foc5.all.no.bound	_count.hachelijk.foc5.all.no.bound
hachelijk/adj/de_standaard_20021012_01_104/153	EK/noun;dwing_af/verb;toegang_bewijs/noun;zaak/noun	4	EK/noun;dwing_af/verb;toegang_bewijs/noun;zaak/noun	4	EK/noun;dwing_af/verb;toegang_bewijs/noun;zaak/noun	4	EK/noun;de/det;dwing_af/verb;een/det;het/det;in/prep;toegang_bewijs/noun;voor/prep;zaak/noun	9	EK/noun;de/det;dwing_af/verb;een/det;het/det;in/prep;toegang_bewijs/noun;voor/prep;zaak/noun	9	EK/noun;de/det;dwing_af/verb;een/det;het/det;in/prep;toegang_bewijs/noun;voor/prep;zaak/noun	9	EK/noun;zaak/noun	2	EK/noun;zaak/noun	2	EK/noun;zaak/noun	2	EK/noun;de/det;een/det;het/det;in/prep;voor/prep;zaak/noun	7	EK/noun;de/det;een/det;het/det;in/prep;voor/prep;zaak/noun	7	EK/noun;de/det;een/det;het/det;in/prep;voor/prep;zaak/noun	7
hachelijk/adj/de_standaard_20040203_01_8/295	bewind/noun;breng/verb;gerecht/noun;het/noun;kan/verb;onderneming/noun;word/verb	7	bewind/noun;breng/verb;gerecht/noun;het/noun;kan/verb;onderneming/noun;word/verb	7	bewind/noun;breng/verb;gerecht/noun;het/noun;kan/verb;onderneming/noun;word/verb	7	bewind/noun;breng/verb;de/det;een/det;gerecht/noun;het/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	11	bewind/noun;breng/verb;de/det;een/det;gerecht/noun;het/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	11	bewind/noun;breng/verb;de/det;een/det;gerecht/noun;het/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	11	bewind/noun;het/noun;kan/verb;onderneming/noun;word/verb	5	bewind/noun;het/noun;kan/verb;onderneming/noun;word/verb	5	bewind/noun;het/noun;kan/verb;onderneming/noun;word/verb	5	bewind/noun;de/det;een/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	8	bewind/noun;de/det;een/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	8	bewind/noun;de/det;een/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	8
hachelijk/adj/de_standaard_20010314_01_124/87	hoofd/noun;koel/adj;meest/adj;situatie/noun	4	hoofd/noun;koel/adj;meest/adj;situatie/noun	4	hoofd/noun;koel/adj;meest/adj;situatie/noun	4	de/det;het/det;hij/pron;hoofd/noun;in/prep;koel/adj;meest/adj;situatie/noun	8	de/det;het/det;hij/pron;hoofd/noun;in/prep;koel/adj;meest/adj;situatie/noun	8	de/det;het/det;hij/pron;hoofd/noun;in/prep;koel/adj;meest/adj;situatie/noun	8	hoofd/noun;koel/adj;meest/adj;situatie/noun	4	hoofd/noun;koel/adj;meest/adj;situatie/noun	4	hoofd/noun;koel/adj;meest/adj;situatie/noun	4	de/det;het/det;hij/pron;hoofd/noun;in/prep;koel/adj;meest/adj;situatie/noun	8	de/det;het/det;hij/pron;hoofd/noun;in/prep;koel/adj;meest/adj;situatie/noun	8	de/det;het/det;hij/pron;hoofd/noun;in/prep;koel/adj;meest/adj;situatie/noun	8
hachelijk/adj/de_standaard_20021206_01_61/1509	oplossing/noun;situatie/noun;verkeer/verb;wacht/verb	4	oplossing/noun;situatie/noun;verkeer/verb;wacht/verb	4	oplossing/noun;situatie/noun;verkeer/verb;wacht/verb	4	de/det;een/det;het/det;oplossing/noun;situatie/noun;verkeer/verb;voor/prep;wacht/verb	8	de/det;een/det;het/det;oplossing/noun;situatie/noun;verkeer/verb;voor/prep;wacht/verb	8	de/det;een/det;het/det;oplossing/noun;situatie/noun;verkeer/verb;voor/prep;wacht/verb	8	oplossing/noun;situatie/noun	2	oplossing/noun;situatie/noun	2	oplossing/noun;situatie/noun	2	de/det;een/det;oplossing/noun;situatie/noun;voor/prep	5	de/det;een/det;oplossing/noun;situatie/noun;voor/prep	5	de/det;een/det;oplossing/noun;situatie/noun;voor/prep	5
hachelijk/adj/de_standaard_19990722_01_15/515	aandacht/noun;actie/noun;bijzonder/adj;boer/noun;ludiek/adj;situatie/noun;symbolisch/adj	7	aandacht/noun;actie/noun;bijzonder/adj;boer/noun;ludiek/adj;situatie/noun;symbolisch/adj	7	aandacht/noun;actie/noun;bijzonder/adj;boer/noun;ludiek/adj;situatie/noun;symbolisch/adj	7	aandacht/noun;actie/noun;bijzonder/adj;boer/noun;de/det;een/det;hun/det;in/prep;ludiek/adj;situatie/noun;symbolisch/adj	11	aandacht/noun;actie/noun;bijzonder/adj;boer/noun;de/det;een/det;hun/det;in/prep;ludiek/adj;situatie/noun;symbolisch/adj	11	aandacht/noun;actie/noun;bijzonder/adj;boer/noun;de/det;een/det;hun/det;in/prep;ludiek/adj;situatie/noun;symbolisch/adj	11	aandacht/noun;actie/noun;bijzonder/adj;situatie/noun;symbolisch/adj	5	aandacht/noun;actie/noun;bijzonder/adj;situatie/noun;symbolisch/adj	5	aandacht/noun;actie/noun;bijzonder/adj;situatie/noun;symbolisch/adj	5	aandacht/noun;actie/noun;bijzonder/adj;de/det;hun/det;in/prep;situatie/noun;symbolisch/adj	8	aandacht/noun;actie/noun;bijzonder/adj;de/det;hun/det;in/prep;situatie/noun;symbolisch/adj	8	aandacht/noun;actie/noun;bijzonder/adj;de/det;hun/det;in/prep;situatie/noun;symbolisch/adj	8
hachelijk/adj/de_standaard_20030310_01_10/354	afgrond/noun;positie/noun;raak_af/verb;rand/noun;vind_terug/verb;weg/noun	6	afgrond/noun;positie/noun;raak_af/verb;rand/noun;vind_terug/verb;weg/noun	6	afgrond/noun;positie/noun;raak_af/verb;rand/noun;vind_terug/verb;weg/noun	6	aan/prep;afgrond/noun;de/det;een/det;in/prep;positie/noun;raak_af/verb;rand/noun;vind_terug/verb;weg/noun	10	aan/prep;afgrond/noun;de/det;een/det;in/prep;positie/noun;raak_af/verb;rand/noun;vind_terug/verb;weg/noun	10	aan/prep;afgrond/noun;de/det;een/det;in/prep;positie/noun;raak_af/verb;rand/noun;vind_terug/verb;weg/noun	10	positie/noun;raak_af/verb;rand/noun;weg/noun	4	positie/noun;raak_af/verb;rand/noun;weg/noun	4	positie/noun;raak_af/verb;rand/noun;weg/noun	4	aan/prep;de/det;in/prep;positie/noun;raak_af/verb;rand/noun;weg/noun	7	aan/prep;de/det;in/prep;positie/noun;raak_af/verb;rand/noun;weg/noun	7	aan/prep;de/det;in/prep;positie/noun;raak_af/verb;rand/noun;weg/noun	7
hachelijk/adj/de_standaard_20030412_01_106/546	inflatie/noun;torenhoog/adj;word/verb	3	inflatie/noun;torenhoog/adj;word/verb	3	inflatie/noun;torenhoog/adj;word/verb	3	een/det;in/prep;inflatie/noun;torenhoog/adj;word/verb	5	een/det;in/prep;inflatie/noun;torenhoog/adj;word/verb	5	een/det;in/prep;inflatie/noun;torenhoog/adj;word/verb	5	word/verb	1	word/verb	1	word/verb	1	een/det;in/prep;word/verb	3	een/det;in/prep;word/verb	3	een/det;in/prep;word/verb	3
hachelijk/adj/de_standaard_19991018_01_116/141	ben/verb;bereid/adj;boreling/noun;het/noun;moment/noun	5	ben/verb;bereid/adj;boreling/noun;het/noun;moment/noun	5	ben/verb;bereid/adj;boreling/noun;het/noun;moment/noun	5	ben/verb;bereid/adj;boreling/noun;het/noun;hun/det;moment/noun;zichzelf/pron;zo'n/det	8	ben/verb;bereid/adj;boreling/noun;het/noun;hun/det;moment/noun;zichzelf/pron;zo'n/det	8	ben/verb;bereid/adj;boreling/noun;het/noun;hun/det;moment/noun;zichzelf/pron;zo'n/det	8	ben/verb;bereid/adj;moment/noun	3	ben/verb;bereid/adj;moment/noun	3	ben/verb;bereid/adj;moment/noun	3	ben/verb;bereid/adj;moment/noun;zo'n/det	4	ben/verb;bereid/adj;moment/noun;zo'n/det	4	ben/verb;bereid/adj;moment/noun;zo'n/det	4
hachelijk/adj/de_standaard_20040203_01_170/294	bewind/noun;breng/verb;gerecht/noun;het/noun;kan/verb;onderneming/noun;word/verb	7	bewind/noun;breng/verb;gerecht/noun;het/noun;kan/verb;onderneming/noun;word/verb	7	bewind/noun;breng/verb;gerecht/noun;het/noun;kan/verb;onderneming/noun;word/verb	7	bewind/noun;breng/verb;de/det;een/det;gerecht/noun;het/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	11	bewind/noun;breng/verb;de/det;een/det;gerecht/noun;het/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	11	bewind/noun;breng/verb;de/det;een/det;gerecht/noun;het/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	11	bewind/noun;het/noun;kan/verb;onderneming/noun;word/verb	5	bewind/noun;het/noun;kan/verb;onderneming/noun;word/verb	5	bewind/noun;het/noun;kan/verb;onderneming/noun;word/verb	5	bewind/noun;de/det;een/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	8	bewind/noun;de/det;een/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	8	bewind/noun;de/det;een/det;het/noun;kan/verb;onderneming/noun;voor/prep;word/verb	8
hachelijk/adj/de_standaard_20010405_01_106/68	begrip/noun;breng_op/verb;grein_DIM/noun;toestand/noun	4	begrip/noun;breng_op/verb;grein_DIM/noun;toestand/noun	4	begrip/noun;breng_op/verb;grein_DIM/noun;toestand/noun	4	begrip/noun;breng_op/verb;de/det;deze/det;grein_DIM/noun;hij/pron;toestand/noun;voor/prep	8	begrip/noun;breng_op/verb;de/det;deze/det;grein_DIM/noun;hij/pron;toestand/noun;voor/prep	8	begrip/noun;breng_op/verb;de/det;deze/det;grein_DIM/noun;hij/pron;toestand/noun;voor/prep	8	begrip/noun;breng_op/verb;grein_DIM/noun;toestand/noun	4	begrip/noun;breng_op/verb;grein_DIM/noun;toestand/noun	4	begrip/noun;breng_op/verb;grein_DIM/noun;toestand/noun	4	begrip/noun;breng_op/verb;de/det;deze/det;grein_DIM/noun;toestand/noun;voor/prep	7	begrip/noun;breng_op/verb;de/det;deze/det;grein_DIM/noun;toestand/noun;voor/prep	7	begrip/noun;breng_op/verb;de/det;deze/det;grein_DIM/noun;toestand/noun;voor/prep	7
hachelijk/adj/de_standaard_20030927_01_37/276	geef_uit/verb;kan/verb;veiligheid_situatie/noun	3	geef_uit/verb;kan/verb;veiligheid_situatie/noun	3	geef_uit/verb;kan/verb;veiligheid_situatie/noun	3	de/det;geef_uit/verb;het/prep;in/prep;kan/verb;licht/prep;veiligheid_situatie/noun	7	de/det;geef_uit/verb;het/prep;in/prep;kan/verb;licht/prep;veiligheid_situatie/noun	7	de/det;geef_uit/verb;het/prep;in/prep;kan/verb;licht/prep;veiligheid_situatie/noun	7	veiligheid_situatie/noun	1	veiligheid_situatie/noun	1	veiligheid_situatie/noun	1	de/det;het/prep;in/prep;licht/prep;veiligheid_situatie/noun	5	de/det;het/prep;in/prep;licht/prep;veiligheid_situatie/noun	5	de/det;het/prep;in/prep;licht/prep;veiligheid_situatie/noun	5
hachelijk/adj/de_standaard_20000826_01_48/24	fiets/noun;lijk/verb;onderneming/noun;wereldstad/noun	4	fiets/noun;lijk/verb;onderneming/noun;wereldstad/noun	4	fiets/noun;lijk/verb;onderneming/noun;wereldstad/noun	4	de/det;een/det;fiets/noun;het/det;in/prep;lijk/verb;onderneming/noun;wereldstad/noun	8	de/det;een/det;fiets/noun;het/det;in/prep;lijk/verb;onderneming/noun;wereldstad/noun	8	de/det;een/det;fiets/noun;het/det;in/prep;lijk/verb;onderneming/noun;wereldstad/noun	8	lijk/verb;onderneming/noun	2	lijk/verb;onderneming/noun	2	lijk/verb;onderneming/noun	2	een/det;het/det;lijk/verb;onderneming/noun	4	een/det;het/det;lijk/verb;onderneming/noun	4	een/det;het/det;lijk/verb;onderneming/noun	4
hachelijk/adj/de_standaard_20020629_01_105/1586	avontuur/noun;financieel/adj	2	avontuur/noun;financieel/adj	2	avontuur/noun;financieel/adj	2	avontuur/noun;financieel/adj;hij/pron;na/prep;voor/prep;zijn/det	6	avontuur/noun;financieel/adj;hij/pron;na/prep;voor/prep;zijn/det	6	avontuur/noun;financieel/adj;hij/pron;na/prep;voor/prep;zijn/det	6	avontuur/noun;financieel/adj	2	avontuur/noun;financieel/adj	2	avontuur/noun;financieel/adj	2	avontuur/noun;financieel/adj;na/prep;zijn/det	4	avontuur/noun;financieel/adj;na/prep;zijn/det	4	avontuur/noun;financieel/adj;na/prep;zijn/det	4
hachelijk/adj/de_standaard_20010126_01_55/233	asymmetrische/adj;ben/verb;macht_positie/noun;potentieel/adj;regering/noun;stap/verb;structuur/noun	7	asymmetrische/adj;ben/verb;macht_positie/noun;potentieel/adj;regering/noun;stap/verb;structuur/noun	7	asymmetrische/adj;ben/verb;macht_positie/noun;potentieel/adj;regering/noun;stap/verb;structuur/noun	7	asymmetrische/adj;ben/verb;de/det;in/prep;macht_positie/noun;potentieel/adj;regering/noun;stap/verb;structuur/noun	9	asymmetrische/adj;ben/verb;de/det;in/prep;macht_positie/noun;potentieel/adj;regering/noun;stap/verb;structuur/noun	9	asymmetrische/adj;ben/verb;de/det;in/prep;macht_positie/noun;potentieel/adj;regering/noun;stap/verb;structuur/noun	9	asymmetrische/adj;stap/verb;structuur/noun	3	asymmetrische/adj;stap/verb;structuur/noun	3	asymmetrische/adj;stap/verb;structuur/noun	3	asymmetrische/adj;in/prep;stap/verb;structuur/noun	4	asymmetrische/adj;in/prep;stap/verb;structuur/noun	4	asymmetrische/adj;in/prep;stap/verb;structuur/noun	4
hachelijk/adj/de_standaard_20030329_01_37/52	Koerdisch/adj;gebied/noun;kan/verb;noordelijk/adj;toestand/noun;word/verb	6	Koerdisch/adj;gebied/noun;kan/verb;noordelijk/adj;toestand/noun;word/verb	6	Koerdisch/adj;gebied/noun;kan/verb;noordelijk/adj;toestand/noun;word/verb	6	Koerdisch/adj;de/det;gebied/noun;het/det;in/prep;kan/verb;noordelijk/adj;toestand/noun;word/verb	9	Koerdisch/adj;de/det;gebied/noun;het/det;in/prep;kan/verb;noordelijk/adj;toestand/noun;word/verb	9	Koerdisch/adj;de/det;gebied/noun;het/det;in/prep;kan/verb;noordelijk/adj;toestand/noun;word/verb	9	Koerdisch/adj;gebied/noun;kan/verb;noordelijk/adj;word/verb	5	Koerdisch/adj;gebied/noun;kan/verb;noordelijk/adj;word/verb	5	Koerdisch/adj;gebied/noun;kan/verb;noordelijk/adj;word/verb	5	Koerdisch/adj;gebied/noun;het/det;kan/verb;noordelijk/adj;word/verb	6	Koerdisch/adj;gebied/noun;het/det;kan/verb;noordelijk/adj;word/verb	6	Koerdisch/adj;gebied/noun;het/det;kan/verb;noordelijk/adj;word/verb	6
hachelijk/adj/de_standaard_20040203_01_161/347	bijzonder/adj;heterogeen/adj;minst/adj;op/adj;personeelsbestand/noun;zijn/adj	6	bijzonder/adj;heterogeen/adj;minst/adj;op/adj;personeelsbestand/noun;zijn/adj	6	bijzonder/adj;heterogeen/adj;minst/adj;op/adj;personeelsbestand/noun;zijn/adj	6	bijzonder/adj;een/det;heterogeen/adj;in/prep;minst/adj;op/adj;personeelsbestand/noun;zijn/adj	8	bijzonder/adj;een/det;heterogeen/adj;in/prep;minst/adj;op/adj;personeelsbestand/noun;zijn/adj	8	bijzonder/adj;een/det;heterogeen/adj;in/prep;minst/adj;op/adj;personeelsbestand/noun;zijn/adj	8	minst/adj;op/adj;zijn/adj	3	minst/adj;op/adj;zijn/adj	3	minst/adj;op/adj;zijn/adj	3	een/det;in/prep;minst/adj;op/adj;zijn/adj	5	een/det;in/prep;minst/adj;op/adj;zijn/adj	5	een/det;in/prep;minst/adj;op/adj;zijn/adj	5
hachelijk/adj/de_standaard_20040625_01_85/346	financieel/adj;krap/adj;ruimte/noun;situatie/noun;word/verb	5	financieel/adj;krap/adj;ruimte/noun;situatie/noun;word/verb	5	financieel/adj;krap/adj;ruimte/noun;situatie/noun;word/verb	5	de/det;financieel/adj;gezien/prep;het/det;in/prep;krap/adj;nog/adv;ruimte/noun;situatie/noun;voor/part;voor/prep;word/verb	12	de/det;financieel/adj;gezien/prep;het/det;in/prep;krap/adj;nog/adv;ruimte/noun;situatie/noun;voor/part;voor/prep;word/verb	12	de/det;financieel/adj;gezien/prep;het/det;in/prep;krap/adj;nog/adv;ruimte/noun;situatie/noun;voor/part;voor/prep;word/verb	12	financieel/adj;krap/adj;ruimte/noun;situatie/noun;word/verb	5	financieel/adj;krap/adj;ruimte/noun;situatie/noun;word/verb	5	financieel/adj;krap/adj;ruimte/noun;situatie/noun;word/verb	5	financieel/adj;het/det;krap/adj;nog/adv;ruimte/noun;situatie/noun;word/verb	7	financieel/adj;het/det;krap/adj;nog/adv;ruimte/noun;situatie/noun;word/verb	7	financieel/adj;het/det;krap/adj;nog/adv;ruimte/noun;situatie/noun;word/verb	7
hachelijk/adj/de_standaard_19991028_01_102/2661	blijf/verb;natuurlijk/adj;onderneming/noun	3	blijf/verb;natuurlijk/adj;onderneming/noun	3	blijf/verb;natuurlijk/adj;onderneming/noun	3	altijd/adv;blijf/verb;een/det;natuurlijk/adj;onderneming/noun;zo'n/det	6	altijd/adv;blijf/verb;een/det;natuurlijk/adj;onderneming/noun;zo'n/det	6	altijd/adv;blijf/verb;een/det;natuurlijk/adj;onderneming/noun;zo'n/det	6	blijf/verb;natuurlijk/adj;onderneming/noun	3	blijf/verb;natuurlijk/adj;onderneming/noun	3	blijf/verb;natuurlijk/adj;onderneming/noun	3	altijd/adv;blijf/verb;een/det;natuurlijk/adj;onderneming/noun	5	altijd/adv;blijf/verb;een/det;natuurlijk/adj;onderneming/noun	5	altijd/adv;blijf/verb;een/det;natuurlijk/adj;onderneming/noun	5
hachelijk/adj/de_standaard_20040521_01_83/502	ben/verb;gedurfd/adj;initiatief/noun;krachtig/adj	4	ben/verb;gedurfd/adj;initiatief/noun;krachtig/adj	4	ben/verb;gedurfd/adj;initiatief/noun;krachtig/adj	4	ben/verb;dit/det;een/det;gedurfd/adj;initiatief/noun;krachtig/adj	6	ben/verb;dit/det;een/det;gedurfd/adj;initiatief/noun;krachtig/adj	6	ben/verb;dit/det;een/det;gedurfd/adj;initiatief/noun;krachtig/adj	6	ben/verb;krachtig/adj	2	ben/verb;krachtig/adj	2	ben/verb;krachtig/adj	2	ben/verb;dit/det;een/det;krachtig/adj	4	ben/verb;dit/det;een/det;krachtig/adj	4	ben/verb;dit/det;een/det;krachtig/adj	4
hachelijk/adj/de_standaard_20040311_01_64/773	lijk/verb;onderneming/noun	2	lijk/verb;onderneming/noun	2	lijk/verb;onderneming/noun	2	de/det;een/det;lijk/verb;onderneming/noun;soms/adv;voor/prep	6	de/det;een/det;lijk/verb;onderneming/noun;soms/adv;voor/prep	6	de/det;een/det;lijk/verb;onderneming/noun;soms/adv;voor/prep	6	onderneming/noun	1	onderneming/noun	1	onderneming/noun	1	de/det;een/det;onderneming/noun;soms/adv;voor/prep	5	de/det;een/det;onderneming/noun;soms/adv;voor/prep	5	de/det;een/det;onderneming/noun;soms/adv;voor/prep	5
hachelijk/adj/de_standaard_20031119_01_132/256	blijf/verb;complex/adj;humanitair/adj;onafhankelijkheid/noun;situatie/noun	5	blijf/verb;complex/adj;humanitair/adj;onafhankelijkheid/noun;situatie/noun	5	blijf/verb;complex/adj;humanitair/adj;onafhankelijkheid/noun;situatie/noun	5	blijf/verb;complex/adj;de/det;humanitair/adj;in/prep;onafhankelijkheid/noun;situatie/noun	7	blijf/verb;complex/adj;de/det;humanitair/adj;in/prep;onafhankelijkheid/noun;situatie/noun	7	blijf/verb;complex/adj;de/det;humanitair/adj;in/prep;onafhankelijkheid/noun;situatie/noun	7	complex/adj;situatie/noun	2	complex/adj;situatie/noun	2	complex/adj;situatie/noun	2	complex/adj;in/prep;situatie/noun	3	complex/adj;in/prep;situatie/noun	3	complex/adj;in/prep;situatie/noun	3
hachelijk/adj/het_laatste_nieuws_20000724_01_34/75	bevrijd/verb;kust/noun;positie/noun;vakantie/noun;vertoon/verb;word/verb	6	bevrijd/verb;kust/noun;positie/noun;vakantie/noun;vertoon/verb;word/verb	6	bevrijd/verb;kust/noun;positie/noun;vakantie/noun;vertoon/verb;word/verb	6	aan/prep;bevrijd/verb;de/det;kust/noun;positie/noun;uit/prep;vakantie/noun;vertoon/verb;word/verb;zijn/det	10	aan/prep;bevrijd/verb;de/det;kust/noun;positie/noun;uit/prep;vakantie/noun;vertoon/verb;word/verb;zijn/det	10	aan/prep;bevrijd/verb;de/det;kust/noun;positie/noun;uit/prep;vakantie/noun;vertoon/verb;word/verb;zijn/det	10	bevrijd/verb;kust/noun;positie/noun;vertoon/verb;word/verb	5	bevrijd/verb;kust/noun;positie/noun;vertoon/verb;word/verb	5	bevrijd/verb;kust/noun;positie/noun;vertoon/verb;word/verb	5	bevrijd/verb;kust/noun;positie/noun;uit/prep;vertoon/verb;word/verb;zijn/det	7	bevrijd/verb;kust/noun;positie/noun;uit/prep;vertoon/verb;word/verb;zijn/det	7	bevrijd/verb;kust/noun;positie/noun;uit/prep;vertoon/verb;word/verb;zijn/det	7
hachelijk/adj/het_laatste_nieuws_20000801_01_153/82	Mechelse/adj;bevrijd/verb;brandweer/noun;knel/verb;moet/verb;positie/noun;word/verb;zit/verb	8	Mechelse/adj;bevrijd/verb;brandweer/noun;knel/verb;moet/verb;positie/noun;word/verb;zit/verb	8	Mechelse/adj;bevrijd/verb;brandweer/noun;knel/verb;moet/verb;positie/noun;word/verb;zit/verb	8	Mechelse/adj;bevrijd/verb;brandweer/noun;de/det;door/prep;haar/det;knel/verb;moet/verb;positie/noun;uit/prep;word/verb;zit/verb	12	Mechelse/adj;bevrijd/verb;brandweer/noun;de/det;door/prep;haar/det;knel/verb;moet/verb;positie/noun;uit/prep;word/verb;zit/verb	12	Mechelse/adj;bevrijd/verb;brandweer/noun;de/det;door/prep;haar/det;knel/verb;moet/verb;positie/noun;uit/prep;word/verb;zit/verb	12	Mechelse/adj;bevrijd/verb;brandweer/noun;positie/noun;word/verb	5	Mechelse/adj;bevrijd/verb;brandweer/noun;positie/noun;word/verb	5	Mechelse/adj;bevrijd/verb;brandweer/noun;positie/noun;word/verb	5	Mechelse/adj;bevrijd/verb;brandweer/noun;de/det;haar/det;positie/noun;uit/prep;word/verb	8	Mechelse/adj;bevrijd/verb;brandweer/noun;de/det;haar/det;positie/noun;uit/prep;word/verb	8	Mechelse/adj;bevrijd/verb;brandweer/noun;de/det;haar/det;positie/noun;uit/prep;word/verb	8
hachelijk/adj/het_laatste_nieuws_20020727_01_613/843	duur/verb;einde/noun;situatie/noun	3	duur/verb;einde/noun;situatie/noun	3	duur/verb;einde/noun;situatie/noun	3	de/det;duur/verb;einde/noun;het/det;situatie/noun;tot/prep	6	de/det;duur/verb;einde/noun;het/det;situatie/noun;tot/prep	6	de/det;duur/verb;einde/noun;het/det;situatie/noun;tot/prep	6	duur/verb;einde/noun;situatie/noun	3	duur/verb;einde/noun;situatie/noun	3	duur/verb;einde/noun;situatie/noun	3	duur/verb;einde/noun;het/det;situatie/noun;tot/prep	5	duur/verb;einde/noun;het/det;situatie/noun;tot/prep	5	duur/verb;einde/noun;het/det;situatie/noun;tot/prep	5
hachelijk/adj/het_laatste_nieuws_20040519_01_213/45	avond_DIM/noun;beleef/verb;moment/noun;stap/verb;voet/noun	5	avond_DIM/noun;beleef/verb;moment/noun;stap/verb;voet/noun	5	avond_DIM/noun;beleef/verb;moment/noun;stap/verb;voet/noun	5	avond_DIM/noun;beleef/verb;een/det;moment/noun;naar/prep;stap/verb;voet/noun	7	avond_DIM/noun;beleef/verb;een/det;moment/noun;naar/prep;stap/verb;voet/noun	7	avond_DIM/noun;beleef/verb;een/det;moment/noun;naar/prep;stap/verb;voet/noun	7	beleef/verb;moment/noun	2	beleef/verb;moment/noun	2	beleef/verb;moment/noun	2	beleef/verb;moment/noun;naar/prep	3	beleef/verb;moment/noun;naar/prep	3	beleef/verb;moment/noun;naar/prep	3
hachelijk/adj/het_laatste_nieuws_20001220_01_236/247	gemeente_kas/noun;toestand/noun	2	gemeente_kas/noun;toestand/noun	2	gemeente_kas/noun;toestand/noun	2	de/det;gemeente_kas/noun;toestand/noun	3	de/det;gemeente_kas/noun;toestand/noun	3	de/det;gemeente_kas/noun;toestand/noun	3	gemeente_kas/noun;toestand/noun	2	gemeente_kas/noun;toestand/noun	2	gemeente_kas/noun;toestand/noun	2	de/det;gemeente_kas/noun;toestand/noun	3	de/det;gemeente_kas/noun;toestand/noun	3	de/det;gemeente_kas/noun;toestand/noun	3
hachelijk/adj/het_laatste_nieuws_20000408_01_731/645	ben/verb;probeer/verb;rij/verb;voorbij/adj;wiel/noun;zit/verb;zo/adj	7	ben/verb;probeer/verb;rij/verb;voorbij/adj;wiel/noun;zit/verb;zo/adj	7	ben/verb;probeer/verb;rij/verb;voorbij/adj;wiel/noun;zit/verb;zo/adj	7	ben/verb;dat/det;in/prep;opnieuw/adv;probeer/verb;rij/verb;voorbij/adj;wiel/noun;zijn/det;zit/verb;zo/adj	11	ben/verb;dat/det;in/prep;opnieuw/adv;probeer/verb;rij/verb;voorbij/adj;wiel/noun;zijn/det;zit/verb;zo/adj	11	ben/verb;dat/det;in/prep;opnieuw/adv;probeer/verb;rij/verb;voorbij/adj;wiel/noun;zijn/det;zit/verb;zo/adj	11	zo/adj	1	zo/adj	1	zo/adj	1	dat/det;in/prep;opnieuw/adv;zijn/det;zo/adj	5	dat/det;in/prep;opnieuw/adv;zijn/det;zo/adj	5	dat/det;in/prep;opnieuw/adv;zijn/det;zo/adj	5
